seed,family,frontier_base,axis,recall_level,n_folds_valid,bacc_mean,bacc_ci_lo,bacc_ci_hi
0,panderm,B0,tau,0.5,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,tau,0.51,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,tau,0.52,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,tau,0.53,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,tau,0.54,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,tau,0.55,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,tau,0.56,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,tau,0.57,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,tau,0.58,15,0.6987532186060545,0.6755764120563887,0.7219300251557204
0,panderm,B0,tau,0.59,15,0.6984710857512813,0.675059305187187,0.7218828663153755
0,panderm,B0,tau,0.6,15,0.6984710857512813,0.675059305187187,0.7218828663153755
0,panderm,B0,tau,0.61,15,0.6970846871704276,0.6733185758286769,0.7208507985121783
0,panderm,B0,tau,0.62,15,0.6956120201436694,0.6705637925774333,0.7206602477099056
0,panderm,B0,tau,0.63,15,0.6956120201436694,0.6705637925774333,0.7206602477099056
0,panderm,B0,tau,0.64,15,0.6956120201436694,0.6705637925774333,0.7206602477099056
0,panderm,B0,tau,0.65,15,0.6939362223789812,0.6670848010601166,0.7207876436978459
0,panderm,B0,tau,0.66,15,0.6926339655494973,0.6649775987784402,0.7202903323205544
0,panderm,B0,tau,0.67,15,0.6914861187474947,0.6646035416258945,0.7183686958690948
0,panderm,B0,tau,0.68,15,0.6886951589301754,0.6579987167256326,0.7193916011347182
0,panderm,B0,tau,0.69,15,0.6863517108446905,0.6574266274866014,0.7152767942027796
0,panderm,B0,tau,0.7,15,0.6842732873169575,0.6555011186969151,0.7130454559369999
0,panderm,B0,tau,0.71,15,0.6787437231447371,0.6424679722231846,0.7150194740662895
0,panderm,B0,tau,0.72,15,0.670534858024007,0.6289411402931288,0.7121285757548853
0,panderm,B0,tau,0.73,14,0.6715200580587267,0.6279419617092891,0.7150981544081644
0,panderm,B0,tau,0.74,14,0.6690963241560998,0.6197949600197407,0.7183976882924589
0,panderm,B0,tau,0.75,14,0.65982824343538,0.5965019024569203,0.7231545844138398
0,panderm,B0,tau,0.76,14,0.6582894610937842,0.593726336096192,0.7228525860913764
0,panderm,B0,tau,0.77,13,0.6522965312731581,0.5717929919654939,0.7328000705808223
0,panderm,B0,tau,0.78,13,0.6440705150653542,0.5507020620288655,0.7374389681018428
0,panderm,B0,tau,0.79,12,0.6371582282203256,0.5400118074046607,0.7343046490359906
0,panderm,B0,tau,0.8,10,0.6463260000276956,0.5650976369858285,0.7275543630695627
0,panderm,B0,tau,0.81,9,0.6597230481000279,0.6041378127890835,0.7153082834109723
0,panderm,B0,tau,0.82,9,0.6333042279242905,0.5263715730481444,0.7402368828004366
0,panderm,B0,tau,0.83,9,0.6274881592479991,0.5217567944255561,0.733219524070442
0,panderm,B0,tau,0.84,9,0.6180157933788453,0.5227396198689145,0.713291966888776
0,panderm,B0,tau,0.85,7,0.6284974370979058,0.5378577704147409,0.7191371037810708
0,panderm,B0,tau,0.86,7,0.6215320327454101,0.5370787917364379,0.7059852737543824
0,panderm,B0,tau,0.87,5,0.6293982877970625,0.515237049655073,0.7435595259390521
0,panderm,B0,tau,0.88,4,0.6074369984447606,0.4739678585849484,0.7409061383045729
