seed,arm,family,frontier_base,axis,fold,recall_target,bacc,frontier_bacc,gap,exploratory
2,B0d_tau,dinov2,B0d,offset,10,0.5263157894736842,0.6645893365185815,0.6372879604206476,0.027301376097933927,탐색적/exploratory
2,B0d_tau,dinov2,B0d,union,10,0.5263157894736842,0.6645893365185815,0.6696913773349081,-0.005102040816326592,탐색적/exploratory
2,B0d_tau,dinov2,B0d,tau,11,0.6578947368421053,0.6729134088238056,0.6729134088238056,0.0,탐색적/exploratory
2,B0d_tau,dinov2,B0d,offset,11,0.6578947368421053,0.6729134088238056,0.6869630857303817,-0.014049676906576103,탐색적/exploratory
2,B0d_tau,dinov2,B0d,union,11,0.6578947368421053,0.6729134088238056,0.6869630857303817,-0.014049676906576103,탐색적/exploratory
2,B0d_tau,dinov2,B0d,tau,12,0.5454545454545454,0.666665785764623,0.67960241954428,-0.012936633779657036,탐색적/exploratory
2,B0d_tau,dinov2,B0d,offset,12,0.5454545454545454,0.666665785764623,0.6498688043222927,0.016796981442330328,탐색적/exploratory
2,B0d_tau,dinov2,B0d,union,12,0.5454545454545454,0.666665785764623,0.67960241954428,-0.012936633779657036,탐색적/exploratory
2,B0d_tau,dinov2,B0d,tau,13,0.5483870967741935,0.6792109595745426,0.6889646121566837,-0.009753652582141115,탐색적/exploratory
2,B0d_tau,dinov2,B0d,offset,13,0.5483870967741935,0.6792109595745426,0.6258536307381395,0.053357328836403095,탐색적/exploratory
2,B0d_tau,dinov2,B0d,union,13,0.5483870967741935,0.6792109595745426,0.6889646121566837,-0.009753652582141115,탐색적/exploratory
2,B0d_tau,dinov2,B0d,tau,14,0.5952380952380952,0.6643504290394457,0.675866224200206,-0.01151579516076029,탐색적/exploratory
2,B0d_tau,dinov2,B0d,offset,14,0.5952380952380952,0.6643504290394457,0.6548416645100993,0.009508764529346458,탐색적/exploratory
2,B0d_tau,dinov2,B0d,union,14,0.5952380952380952,0.6643504290394457,0.675866224200206,-0.01151579516076029,탐색적/exploratory
3,B0,panderm,B0,tau,0,0.24242424242424243,0.6311578332818677,0.7120017760522076,-0.0808439427703399,탐색적/exploratory
3,B0,panderm,B0,offset,0,0.24242424242424243,0.6311578332818677,0.6776224797465142,-0.04646464646464654,탐색적/exploratory
3,B0,panderm,B0,union,0,0.24242424242424243,0.6311578332818677,0.7120017760522076,-0.0808439427703399,탐색적/exploratory
3,B0,panderm,B0,tau,1,0.4117647058823529,0.6720468816013141,0.7013142684174871,-0.029267386816173024,탐색적/exploratory
3,B0,panderm,B0,offset,1,0.4117647058823529,0.6720468816013141,0.6787827727803807,-0.006735891179066589,탐색적/exploratory
3,B0,panderm,B0,union,1,0.4117647058823529,0.6720468816013141,0.7013142684174871,-0.029267386816173024,탐색적/exploratory
3,B0,panderm,B0,tau,2,0.29411764705882354,0.6383547388486046,0.7105273320825922,-0.07217259323398761,탐색적/exploratory
3,B0,panderm,B0,offset,2,0.29411764705882354,0.6383547388486046,0.6803186481186183,-0.0419639092700137,탐색적/exploratory
3,B0,panderm,B0,union,2,0.29411764705882354,0.6383547388486046,0.7105273320825922,-0.07217259323398761,탐색적/exploratory
3,B0,panderm,B0,tau,3,0.2777777777777778,0.6568277306064683,0.7125967383517743,-0.05576900774530602,탐색적/exploratory
3,B0,panderm,B0,offset,3,0.2777777777777778,0.6568277306064683,0.702874757197322,-0.04604702659085369,탐색적/exploratory
3,B0,panderm,B0,union,3,0.2777777777777778,0.6568277306064683,0.7125967383517743,-0.05576900774530602,탐색적/exploratory
3,B0,panderm,B0,tau,4,0.3333333333333333,0.6046145536827223,0.6895340668080594,-0.08491951312533708,탐색적/exploratory
3,B0,panderm,B0,offset,4,0.3333333333333333,0.6046145536827223,0.639036992871689,-0.0344224391889667,탐색적/exploratory
3,B0,panderm,B0,union,4,0.3333333333333333,0.6046145536827223,0.6895340668080594,-0.08491951312533708,탐색적/exploratory
3,B0,panderm,B0,tau,5,0.22857142857142856,0.6416961569503943,0.728585087229155,-0.08688893027876077,탐색적/exploratory
3,B0,panderm,B0,offset,5,0.22857142857142856,0.6416961569503943,0.6864791705469673,-0.044783013596572996,탐색적/exploratory
3,B0,panderm,B0,union,5,0.22857142857142856,0.6416961569503943,0.728585087229155,-0.08688893027876077,탐색적/exploratory
3,B0,panderm,B0,tau,6,0.32432432432432434,0.662864262185145,0.6979721833711647,-0.035107921186019686,탐색적/exploratory
3,B0,panderm,B0,offset,6,0.32432432432432434,0.662864262185145,0.6899343150616495,-0.027070052876504436,탐색적/exploratory
3,B0,panderm,B0,union,6,0.32432432432432434,0.662864262185145,0.6979721833711647,-0.035107921186019686,탐색적/exploratory
3,B0,panderm,B0,tau,7,0.3409090909090909,0.6327049818527236,0.6648071957590096,-0.03210221390628598,탐색적/exploratory
3,B0,panderm,B0,offset,7,0.3409090909090909,0.6327049818527236,0.6501006761344683,-0.0173956942817447,탐색적/exploratory
3,B0,panderm,B0,union,7,0.3409090909090909,0.6327049818527236,0.6648071957590096,-0.03210221390628598,탐색적/exploratory
3,B0,panderm,B0,tau,8,0.358974358974359,0.65952260952326,0.7021018839819085,-0.04257927445864851,탐색적/exploratory
3,B0,panderm,B0,offset,8,0.358974358974359,0.65952260952326,0.6943744243750748,-0.034851814851814766,탐색적/exploratory
3,B0,panderm,B0,union,8,0.358974358974359,0.65952260952326,0.7021018839819085,-0.04257927445864851,탐색적/exploratory
3,B0,panderm,B0,tau,9,0.39473684210526316,0.6550230096973285,0.7038103994988878,-0.04878738980155928,탐색적/exploratory
3,B0,panderm,B0,offset,9,0.39473684210526316,0.6550230096973285,0.6660892558492233,-0.011066246151894776,탐색적/exploratory
3,B0,panderm,B0,union,9,0.39473684210526316,0.6550230096973285,0.7038103994988878,-0.04878738980155928,탐색적/exploratory
3,B0,panderm,B0,tau,10,0.2894736842105263,0.6365645072472835,0.6723857124230891,-0.03582120517580556,탐색적/exploratory
3,B0,panderm,B0,offset,10,0.2894736842105263,0.6365645072472835,0.6541328787254296,-0.01756837147814605,탐색적/exploratory
3,B0,panderm,B0,union,10,0.2894736842105263,0.6365645072472835,0.6723857124230891,-0.03582120517580556,탐색적/exploratory
3,B0,panderm,B0,tau,11,0.39473684210526316,0.6508005494846418,0.6998451267674042,-0.04904457728276235,탐색적/exploratory
3,B0,panderm,B0,offset,11,0.39473684210526316,0.6508005494846418,0.6806455876118748,-0.029845038127232937,탐색적/exploratory
3,B0,panderm,B0,union,11,0.39473684210526316,0.6508005494846418,0.6998451267674042,-0.04904457728276235,탐색적/exploratory
3,B0,panderm,B0,tau,12,0.3181818181818182,0.6706025369978859,0.7135068123091379,-0.04290427531125207,탐색적/exploratory
3,B0,panderm,B0,offset,12,0.3181818181818182,0.6706025369978859,0.695028247592201,-0.024425710594315198,탐색적/exploratory
3,B0,panderm,B0,union,12,0.3181818181818182,0.6706025369978859,0.7135068123091379,-0.04290427531125207,탐색적/exploratory
3,B0,panderm,B0,tau,13,0.5161290322580645,0.6869854229552683,0.7088528672654506,-0.021867444310182282,탐색적/exploratory
3,B0,panderm,B0,offset,13,0.5161290322580645,0.6869854229552683,0.6954741893247718,-0.008488766369503464,탐색적/exploratory
3,B0,panderm,B0,union,13,0.5161290322580645,0.6869854229552683,0.7088528672654506,-0.021867444310182282,탐색적/exploratory
3,B0,panderm,B0,tau,14,0.4523809523809524,0.6606240844562334,0.705091236765037,-0.044467152308803604,탐색적/exploratory
3,B0,panderm,B0,offset,14,0.4523809523809524,0.6606240844562334,0.681692653193196,-0.021068568736962612,탐색적/exploratory
3,B0,panderm,B0,union,14,0.4523809523809524,0.6606240844562334,0.705091236765037,-0.044467152308803604,탐색적/exploratory
3,B1,panderm,B0,tau,0,0.696969696969697,0.6630804212698806,0.7120017760522076,-0.04892135478232695,탐색적/exploratory
3,B1,panderm,B0,offset,0,0.696969696969697,0.6630804212698806,0.657375681262551,0.005704740007329678,탐색적/exploratory
3,B1,panderm,B0,union,0,0.696969696969697,0.6630804212698806,0.7120017760522076,-0.04892135478232695,탐색적/exploratory
3,B1,panderm,B0,tau,1,0.5,0.6825137090423773,0.7013142684174871,-0.018800559375109827,탐색적/exploratory
3,B1,panderm,B0,offset,1,0.5,0.6825137090423773,0.6787827727803807,0.003730936261996609,탐색적/exploratory
3,B1,panderm,B0,union,1,0.5,0.6825137090423773,0.7013142684174871,-0.018800559375109827,탐색적/exploratory
3,B1,panderm,B0,tau,2,0.5686274509803921,0.6889632017718148,0.7105273320825922,-0.02156413031077742,탐색적/exploratory
3,B1,panderm,B0,offset,2,0.5686274509803921,0.6889632017718148,0.6803186481186183,0.008644553653196496,탐색적/exploratory
3,B1,panderm,B0,union,2,0.5686274509803921,0.6889632017718148,0.7105273320825922,-0.02156413031077742,탐색적/exploratory
3,B1,panderm,B0,tau,3,0.6388888888888888,0.6890328719751063,0.7041408139352402,-0.015107941960133875,탐색적/exploratory
3,B1,panderm,B0,offset,3,0.6388888888888888,0.6890328719751063,0.6753578212443111,0.013675050730795224,탐색적/exploratory
3,B1,panderm,B0,union,3,0.6388888888888888,0.6890328719751063,0.7041408139352402,-0.015107941960133875,탐색적/exploratory
3,B1,panderm,B0,tau,4,0.5897435897435898,0.6799024606697837,0.6895340668080594,-0.009631606138275739,탐색적/exploratory
3,B1,panderm,B0,offset,4,0.5897435897435898,0.6799024606697837,0.639036992871689,0.040865467798094635,탐색적/exploratory
3,B1,panderm,B0,union,4,0.5897435897435898,0.6799024606697837,0.6895340668080594,-0.009631606138275739,탐색적/exploratory
3,B1,panderm,B0,tau,5,0.6285714285714286,0.7220003725088471,0.728585087229155,-0.0065847147203079714,탐색적/exploratory
3,B1,panderm,B0,offset,5,0.6285714285714286,0.7220003725088471,0.6864791705469673,0.0355212019618798,탐색적/exploratory
3,B1,panderm,B0,union,5,0.6285714285714286,0.7220003725088471,0.728585087229155,-0.0065847147203079714,탐색적/exploratory
3,B1,panderm,B0,tau,6,0.5945945945945946,0.681146334966369,0.6979721833711647,-0.01682584840479573,탐색적/exploratory
3,B1,panderm,B0,offset,6,0.5945945945945946,0.681146334966369,0.6824991463361582,-0.001352811369789153,탐색적/exploratory
3,B1,panderm,B0,union,6,0.5945945945945946,0.681146334966369,0.6979721833711647,-0.01682584840479573,탐색적/exploratory
3,B1,panderm,B0,tau,7,0.5454545454545454,0.6742009272219084,0.6648071957590096,0.009393731462898791,탐색적/exploratory
3,B1,panderm,B0,offset,7,0.5454545454545454,0.6742009272219084,0.6501006761344683,0.024100251087440072,탐색적/exploratory
3,B1,panderm,B0,union,7,0.5454545454545454,0.6742009272219084,0.6648071957590096,0.009393731462898791,탐색적/exploratory
3,B1,panderm,B0,tau,8,0.7435897435897436,0.6869905248389129,0.7021018839819085,-0.015111359142995662,탐색적/exploratory
3,B1,panderm,B0,offset,8,0.7435897435897436,0.6869905248389129,0.6857048291301371,0.0012856957087757914,탐색적/exploratory
3,B1,panderm,B0,union,8,0.7435897435897436,0.6869905248389129,0.7021018839819085,-0.015111359142995662,탐색적/exploratory
3,B1,panderm,B0,tau,9,0.6052631578947368,0.6898789849244847,0.7038103994988878,-0.013931414574403056,탐색적/exploratory
3,B1,panderm,B0,offset,9,0.6052631578947368,0.6898789849244847,0.6660892558492233,0.023789729075261445,탐색적/exploratory
3,B1,panderm,B0,union,9,0.6052631578947368,0.6898789849244847,0.7038103994988878,-0.013931414574403056,탐색적/exploratory
3,B1,panderm,B0,tau,10,0.42105263157894735,0.6489447511938711,0.6723857124230891,-0.023440961229218016,탐색적/exploratory
3,B1,panderm,B0,offset,10,0.42105263157894735,0.6489447511938711,0.6541328787254296,-0.005188127531558506,탐색적/exploratory
3,B1,panderm,B0,union,10,0.42105263157894735,0.6489447511938711,0.6723857124230891,-0.023440961229218016,탐색적/exploratory
3,B1,panderm,B0,tau,11,0.5263157894736842,0.6663870133988763,0.6998451267674042,-0.033458113368527886,탐색적/exploratory
3,B1,panderm,B0,offset,11,0.5263157894736842,0.6663870133988763,0.6806455876118748,-0.014258574212998476,탐색적/exploratory
3,B1,panderm,B0,union,11,0.5263157894736842,0.6663870133988763,0.6998451267674042,-0.033458113368527886,탐색적/exploratory
3,B1,panderm,B0,tau,12,0.5,0.6881091731266149,0.7135068123091379,-0.025397639182523024,탐색적/exploratory
3,B1,panderm,B0,offset,12,0.5,0.6881091731266149,0.695028247592201,-0.00691907446558615,탐색적/exploratory
3,B1,panderm,B0,union,12,0.5,0.6881091731266149,0.7135068123091379,-0.025397639182523024,탐색적/exploratory
3,B1,panderm,B0,tau,13,0.7741935483870968,0.7099974562612753,0.7088528672654506,0.0011445889958247024,탐색적/exploratory
3,B1,panderm,B0,offset,13,0.7741935483870968,0.7099974562612753,0.6765810304451545,0.03341642581612081,탐색적/exploratory
3,B1,panderm,B0,union,13,0.7741935483870968,0.7099974562612753,0.7088528672654506,0.0011445889958247024,탐색적/exploratory
3,B1,panderm,B0,tau,14,0.6428571428571429,0.7098522992909525,0.705091236765037,0.00476106252591546,탐색적/exploratory
3,B1,panderm,B0,offset,14,0.6428571428571429,0.7098522992909525,0.681692653193196,0.028159646097756452,탐색적/exploratory
3,B1,panderm,B0,union,14,0.6428571428571429,0.7098522992909525,0.705091236765037,0.00476106252591546,탐색적/exploratory
3,B4,panderm,B0,tau,0,0.7575757575757576,0.7086457978893235,0.7120017760522076,-0.0033559781628841323,탐색적/exploratory
3,B4,panderm,B0,offset,0,0.7575757575757576,0.7086457978893235,0.657375681262551,0.0512701166267725,탐색적/exploratory
3,B4,panderm,B0,union,0,0.7575757575757576,0.7086457978893235,0.7120017760522076,-0.0033559781628841323,탐색적/exploratory
3,B4,panderm,B0,tau,1,0.5588235294117647,0.6800285761026255,0.7013142684174871,-0.02128569231486166,탐색적/exploratory
3,B4,panderm,B0,offset,1,0.5588235294117647,0.6800285761026255,0.6787827727803807,0.0012458033222447762,탐색적/exploratory
3,B4,panderm,B0,union,1,0.5588235294117647,0.6800285761026255,0.7013142684174871,-0.02128569231486166,탐색적/exploratory
3,B4,panderm,B0,tau,2,0.5882352941176471,0.6866011256146115,0.7105273320825922,-0.023926206467980715,탐색적/exploratory
3,B4,panderm,B0,offset,2,0.5882352941176471,0.6866011256146115,0.6803186481186183,0.0062824774959931995,탐색적/exploratory
3,B4,panderm,B0,union,2,0.5882352941176471,0.6866011256146115,0.7105273320825922,-0.023926206467980715,탐색적/exploratory
3,B4,panderm,B0,tau,3,0.5555555555555556,0.6854816435275397,0.7125967383517743,-0.027115094824234576,탐색적/exploratory
3,B4,panderm,B0,offset,3,0.5555555555555556,0.6854816435275397,0.702874757197322,-0.017393113669782245,탐색적/exploratory
3,B4,panderm,B0,union,3,0.5555555555555556,0.6854816435275397,0.7125967383517743,-0.027115094824234576,탐색적/exploratory
3,B4,panderm,B0,tau,4,0.5897435897435898,0.6565768830061123,0.6895340668080594,-0.03295718380194712,탐색적/exploratory
3,B4,panderm,B0,offset,4,0.5897435897435898,0.6565768830061123,0.639036992871689,0.017539890134423253,탐색적/exploratory
3,B4,panderm,B0,union,4,0.5897435897435898,0.6565768830061123,0.6895340668080594,-0.03295718380194712,탐색적/exploratory
3,B4,panderm,B0,tau,5,0.6285714285714286,0.6983684112497672,0.728585087229155,-0.03021667597938782,탐색적/exploratory
3,B4,panderm,B0,offset,5,0.6285714285714286,0.6983684112497672,0.6864791705469673,0.011889240702799952,탐색적/exploratory
3,B4,panderm,B0,union,5,0.6285714285714286,0.6983684112497672,0.728585087229155,-0.03021667597938782,탐색적/exploratory
3,B4,panderm,B0,tau,6,0.7837837837837838,0.6937642314552331,0.5368668560519155,0.1568973754033176,탐색적/exploratory
3,B4,panderm,B0,offset,6,0.7837837837837838,0.6937642314552331,0.6358689715226217,0.057895259932611465,탐색적/exploratory
3,B4,panderm,B0,union,6,0.7837837837837838,0.6937642314552331,0.6358689715226217,0.057895259932611465,탐색적/exploratory
3,B4,panderm,B0,tau,7,0.6590909090909091,0.6777598991299476,0.6618743686649415,0.01588553046500607,탐색적/exploratory
3,B4,panderm,B0,offset,7,0.6590909090909091,0.6777598991299476,0.6494789845816746,0.028280914548272973,탐색적/exploratory
3,B4,panderm,B0,union,7,0.6590909090909091,0.6777598991299476,0.6618743686649415,0.01588553046500607,탐색적/exploratory
3,B4,panderm,B0,tau,8,0.6410256410256411,0.6959761275815832,0.7021018839819085,-0.006125756400325311,탐색적/exploratory
3,B4,panderm,B0,offset,8,0.6410256410256411,0.6959761275815832,0.6943744243750748,0.0016017032065084313,탐색적/exploratory
3,B4,panderm,B0,union,8,0.6410256410256411,0.6959761275815832,0.7021018839819085,-0.006125756400325311,탐색적/exploratory
3,B4,panderm,B0,tau,9,0.5789473684210527,0.646106426049254,0.7038103994988878,-0.05770397344963385,탐색적/exploratory
3,B4,panderm,B0,offset,9,0.5789473684210527,0.646106426049254,0.6660892558492233,-0.01998282979996935,탐색적/exploratory
3,B4,panderm,B0,union,9,0.5789473684210527,0.646106426049254,0.7038103994988878,-0.05770397344963385,탐색적/exploratory
3,B4,panderm,B0,tau,10,0.47368421052631576,0.6259435080109599,0.6693471498730311,-0.04340364186207124,탐색적/exploratory
3,B4,panderm,B0,offset,10,0.47368421052631576,0.6259435080109599,0.6541328787254296,-0.028189370714469697,탐색적/exploratory
3,B4,panderm,B0,union,10,0.47368421052631576,0.6259435080109599,0.6693471498730311,-0.04340364186207124,탐색적/exploratory
3,B4,panderm,B0,tau,11,0.7368421052631579,0.668419643674954,0.6945701818403867,-0.02615053816543267,탐색적/exploratory
3,B4,panderm,B0,offset,11,0.7368421052631579,0.668419643674954,0.6806455876118748,-0.01222594393692078,탐색적/exploratory
3,B4,panderm,B0,union,11,0.7368421052631579,0.668419643674954,0.6945701818403867,-0.02615053816543267,탐색적/exploratory
3,B4,panderm,B0,tau,12,0.6363636363636364,0.7022713765562603,0.7135068123091379,-0.011235435752877665,탐색적/exploratory
3,B4,panderm,B0,offset,12,0.6363636363636364,0.7022713765562603,0.695028247592201,0.007243128964059209,탐색적/exploratory
3,B4,panderm,B0,union,12,0.6363636363636364,0.7022713765562603,0.7135068123091379,-0.011235435752877665,탐색적/exploratory
3,B4,panderm,B0,tau,13,0.7741935483870968,0.6929247246256882,0.7088528672654506,-0.015928142639762388,탐색적/exploratory
3,B4,panderm,B0,offset,13,0.7741935483870968,0.6929247246256882,0.6765810304451545,0.01634369418053372,탐색적/exploratory
3,B4,panderm,B0,union,13,0.7741935483870968,0.6929247246256882,0.7088528672654506,-0.015928142639762388,탐색적/exploratory
3,B4,panderm,B0,tau,14,0.7857142857142857,0.7145881036028284,0.6065519931337376,0.10803611046909078,탐색적/exploratory
3,B4,panderm,B0,offset,14,0.7857142857142857,0.7145881036028284,0.6180221125069474,0.09656599109588104,탐색적/exploratory
3,B4,panderm,B0,union,14,0.7857142857142857,0.7145881036028284,0.6180221125069474,0.09656599109588104,탐색적/exploratory
3,B0_tau,panderm,B0,tau,0,0.5151515151515151,0.6949042577393326,0.7120017760522076,-0.017097518312874982,탐색적/exploratory
3,B0_tau,panderm,B0,offset,0,0.5151515151515151,0.6949042577393326,0.6776224797465142,0.01728177799281838,탐색적/exploratory
3,B0_tau,panderm,B0,union,0,0.5151515151515151,0.6949042577393326,0.7120017760522076,-0.017097518312874982,탐색적/exploratory
3,B0_tau,panderm,B0,tau,1,0.5,0.6834809191541193,0.7013142684174871,-0.01783334926336777,탐색적/exploratory
3,B0_tau,panderm,B0,offset,1,0.5,0.6834809191541193,0.6787827727803807,0.004698146373738665,탐색적/exploratory
3,B0_tau,panderm,B0,union,1,0.5,0.6834809191541193,0.7013142684174871,-0.01783334926336777,탐색적/exploratory
3,B0_tau,panderm,B0,tau,2,0.6274509803921569,0.6938979928224074,0.7105273320825922,-0.01662933926018484,탐색적/exploratory
3,B0_tau,panderm,B0,offset,2,0.6274509803921569,0.6938979928224074,0.6803186481186183,0.013579344703789076,탐색적/exploratory
3,B0_tau,panderm,B0,union,2,0.6274509803921569,0.6938979928224074,0.7105273320825922,-0.01662933926018484,탐색적/exploratory
3,B0_tau,panderm,B0,tau,3,0.5833333333333334,0.7056103812540713,0.706977455134234,-0.0013670738801627724,탐색적/exploratory
3,B0_tau,panderm,B0,offset,3,0.5833333333333334,0.7056103812540713,0.6753578212443111,0.030252560009760177,탐색적/exploratory
3,B0_tau,panderm,B0,union,3,0.5833333333333334,0.7056103812540713,0.706977455134234,-0.0013670738801627724,탐색적/exploratory
3,B0_tau,panderm,B0,tau,4,0.5384615384615384,0.6704342799346845,0.6895340668080594,-0.01909978687337488,탐색적/exploratory
3,B0_tau,panderm,B0,offset,4,0.5384615384615384,0.6704342799346845,0.639036992871689,0.031397287062995494,탐색적/exploratory
3,B0_tau,panderm,B0,union,4,0.5384615384615384,0.6704342799346845,0.6895340668080594,-0.01909978687337488,탐색적/exploratory
3,B0_tau,panderm,B0,tau,5,0.6285714285714286,0.7238430496057615,0.728585087229155,-0.004742037623393536,탐색적/exploratory
3,B0_tau,panderm,B0,offset,5,0.6285714285714286,0.7238430496057615,0.6864791705469673,0.037363879058794236,탐색적/exploratory
3,B0_tau,panderm,B0,union,5,0.6285714285714286,0.7238430496057615,0.728585087229155,-0.004742037623393536,탐색적/exploratory
3,B0_tau,panderm,B0,tau,6,0.5945945945945946,0.6905111448405166,0.6979721833711647,-0.0074610385306481675,탐색적/exploratory
3,B0_tau,panderm,B0,offset,6,0.5945945945945946,0.6905111448405166,0.6824991463361582,0.008011998504358409,탐색적/exploratory
3,B0_tau,panderm,B0,union,6,0.5945945945945946,0.6905111448405166,0.6979721833711647,-0.0074610385306481675,탐색적/exploratory
3,B0_tau,panderm,B0,tau,7,0.5454545454545454,0.6613338638420305,0.6648071957590096,-0.003473331916979072,탐색적/exploratory
3,B0_tau,panderm,B0,offset,7,0.5454545454545454,0.6613338638420305,0.6501006761344683,0.011233187707562209,탐색적/exploratory
3,B0_tau,panderm,B0,union,7,0.5454545454545454,0.6613338638420305,0.6648071957590096,-0.003473331916979072,탐색적/exploratory
3,B0_tau,panderm,B0,tau,8,0.7435897435897436,0.6981440218831463,0.7021018839819085,-0.003957862098762255,탐색적/exploratory
3,B0_tau,panderm,B0,offset,8,0.7435897435897436,0.6981440218831463,0.6857048291301371,0.012439192753009198,탐색적/exploratory
3,B0_tau,panderm,B0,union,8,0.7435897435897436,0.6981440218831463,0.7021018839819085,-0.003957862098762255,탐색적/exploratory
3,B0_tau,panderm,B0,tau,9,0.6052631578947368,0.68960983848907,0.7038103994988878,-0.014200561009817814,탐색적/exploratory
3,B0_tau,panderm,B0,offset,9,0.6052631578947368,0.68960983848907,0.6660892558492233,0.023520582639846688,탐색적/exploratory
3,B0_tau,panderm,B0,union,9,0.6052631578947368,0.68960983848907,0.7038103994988878,-0.014200561009817814,탐색적/exploratory
3,B0_tau,panderm,B0,tau,10,0.4473684210526316,0.6673502819489172,0.6693471498730311,-0.00199686792411391,탐색적/exploratory
3,B0_tau,panderm,B0,offset,10,0.4473684210526316,0.6673502819489172,0.6541328787254296,0.013217403223487634,탐색적/exploratory
3,B0_tau,panderm,B0,union,10,0.4473684210526316,0.6673502819489172,0.6693471498730311,-0.00199686792411391,탐색적/exploratory
3,B0_tau,panderm,B0,tau,11,0.7368421052631579,0.6944671049993479,0.6945701818403867,-0.00010307684103871839,탐색적/exploratory
3,B0_tau,panderm,B0,offset,11,0.7368421052631579,0.6944671049993479,0.6806455876118748,0.01382151738747317,탐색적/exploratory
3,B0_tau,panderm,B0,union,11,0.7368421052631579,0.6944671049993479,0.6945701818403867,-0.00010307684103871839,탐색적/exploratory
3,B0_tau,panderm,B0,tau,12,0.4090909090909091,0.6752925769321119,0.7135068123091379,-0.03821423537702606,탐색적/exploratory
3,B0_tau,panderm,B0,offset,12,0.4090909090909091,0.6752925769321119,0.695028247592201,-0.01973567066008919,탐색적/exploratory
3,B0_tau,panderm,B0,union,12,0.4090909090909091,0.6752925769321119,0.7135068123091379,-0.03821423537702606,탐색적/exploratory
3,B0_tau,panderm,B0,tau,13,0.7096774193548387,0.6955104069819448,0.7088528672654506,-0.01334246028350583,탐색적/exploratory
3,B0_tau,panderm,B0,offset,13,0.7096774193548387,0.6955104069819448,0.6829251702032326,0.01258523677871215,탐색적/exploratory
3,B0_tau,panderm,B0,union,13,0.7096774193548387,0.6955104069819448,0.7088528672654506,-0.01334246028350583,탐색적/exploratory
3,B0_tau,panderm,B0,tau,14,0.6428571428571429,0.6963297217367544,0.705091236765037,-0.008761515028282596,탐색적/exploratory
3,B0_tau,panderm,B0,offset,14,0.6428571428571429,0.6963297217367544,0.681692653193196,0.014637068543558396,탐색적/exploratory
3,B0_tau,panderm,B0,union,14,0.6428571428571429,0.6963297217367544,0.705091236765037,-0.008761515028282596,탐색적/exploratory
3,B0d,dinov2,B0d,tau,0,0.36363636363636365,0.6395081797398927,0.6648975311628652,-0.025389351422972495,탐색적/exploratory
3,B0d,dinov2,B0d,offset,0,0.36363636363636365,0.6395081797398927,0.6615895929503381,-0.022081413210445433,탐색적/exploratory
3,B0d,dinov2,B0d,union,0,0.36363636363636365,0.6395081797398927,0.6648975311628652,-0.025389351422972495,탐색적/exploratory
3,B0d,dinov2,B0d,tau,1,0.29411764705882354,0.6144705129466397,0.6768927420757641,-0.06242222912912443,탐색적/exploratory
