arm,base_arm,recipe,dataset,fold,bacc,mcc,macro_mae,per_class_recall,n_train,n_test,lr,wd,epoch,train_ce_best,train_ce_best_epoch,train_loss_final,grad_norm_final,w_norm,count_mode,seconds
B0_200,B0,200,aptos2019,13,0.668620569675267,0.7486921087462012,0.2226775956284153,"[0.9806094182825484, 0.6486486486486487, 0.82, 0.3684210526315789, 0.5254237288135594]",2930,732,0.01,0.0001,200,0.13489069044589996,200,0.13489069044589996,0.016981104388833046,8.0020751953125,train,0.18899798393249512
B0_200,B0,200,aptos2019,14,0.6603350055989561,0.7290015290539137,0.24316939890710382,"[0.9806094182825484, 0.5675675675675675, 0.7839195979899497, 0.41025641025641024, 0.559322033898305]",2930,732,0.01,0.0001,200,0.12975651025772095,200,0.12975651025772095,0.01725110411643982,8.118695259094238,train,0.19677996635437012
B0_sel,B0,sel,aptos2019,0,0.6731676364088683,0.7742538864859627,0.19918144611186903,"[0.9916897506925207, 0.6486486486486487, 0.875, 0.358974358974359, 0.4915254237288136]",2929,733,0.001,1.0,260,0.2820168435573578,260,0.2820168435573578,0.05472681298851967,2.8591833114624023,train,13.808128595352173
B0_sel,B0,sel,aptos2019,1,0.6516390816665477,0.7269647947484735,0.25102319236016374,"[0.9778393351800554, 0.6891891891891891, 0.775, 0.3076923076923077, 0.5084745762711864]",2929,733,0.01,1.0,200,0.18955408036708832,200,0.18955408036708832,0.03198937699198723,4.665236949920654,train,13.682440996170044
B0_sel,B0,sel,aptos2019,2,0.6535712373249347,0.7541355470670977,0.21448087431693988,"[0.9889196675900277, 0.6216216216216216, 0.85, 0.3157894736842105, 0.4915254237288136]",2930,732,0.01,3.0,120,0.2793150246143341,120,0.2793150246143341,0.0648149698972702,2.5221915245056152,train,13.622655868530273
B0_sel,B0,sel,aptos2019,3,0.6379808403642856,0.7330938802250251,0.23770491803278687,"[0.9833795013850416, 0.6081081081081081, 0.825, 0.3157894736842105, 0.4576271186440678]",2930,732,0.001,1.0,250,0.2755811810493469,250,0.2755811810493469,0.05484110489487648,2.8019073009490967,train,12.972086429595947
B0_sel,B0,sel,aptos2019,4,0.6374776928120434,0.7175917490493952,0.2459016393442623,"[0.9833795013850416, 0.5, 0.7939698492462312, 0.38461538461538464, 0.5254237288135594]",2930,732,0.01,0.01,50,0.2839886546134949,50,0.2839886546134949,0.11467568576335907,3.9817452430725098,train,13.41336178779602
B0_sel,B0,sel,aptos2019,5,0.6404132875358755,0.7384760566670822,0.22783083219645292,"[0.9916897506925207, 0.6081081081081081, 0.82, 0.3076923076923077, 0.4745762711864407]",2929,733,0.01,10.0,330,0.32297950983047485,330,0.32297950983047485,0.22352567315101624,1.7573363780975342,train,13.811340570449829
B0_sel,B0,sel,aptos2019,6,0.6512076821464585,0.7398200360850942,0.22237380627557982,"[0.9861495844875346, 0.527027027027027, 0.825, 0.3076923076923077, 0.6101694915254238]",2929,733,0.01,1.0,30,0.36600780487060547,30,0.36600780487060547,0.24657243490219116,2.9232423305511475,train,13.132818698883057
B0_sel,B0,sel,aptos2019,7,0.65711096194086,0.7550773306897838,0.21994535519125682,"[0.9806094182825484, 0.6621621621621622, 0.86, 0.34210526315789475, 0.4406779661016949]",2930,732,0.01,3.0,50,0.31054651737213135,50,0.31054651737213135,0.11014541983604431,2.017263889312744,train,13.60665488243103
B0_sel,B0,sel,aptos2019,8,0.6458807354234369,0.749085308166389,0.21584699453551912,"[0.9861495844875346, 0.6216216216216216, 0.85, 0.2631578947368421, 0.5084745762711864]",2930,732,0.01,10.0,360,0.3251394033432007,350,0.32526731491088867,0.34456396102905273,1.7595932483673096,train,13.691360473632812
B0_sel,B0,sel,aptos2019,9,0.6272003650086845,0.7256271153170982,0.24726775956284153,"[0.9778393351800554, 0.581081081081081, 0.8291457286432161, 0.2564102564102564, 0.4915254237288136]",2930,732,0.01,10.0,350,0.31558099389076233,348,0.31568095088005066,0.19891834259033203,1.7747292518615723,train,13.967657566070557
B0_sel,B0,sel,aptos2019,10,0.6741057956221579,0.7741505237058852,0.1937244201909959,"[0.9833795013850416, 0.6351351351351351, 0.885, 0.3076923076923077, 0.559322033898305]",2929,733,0.01,10.0,280,0.3332257568836212,280,0.3332257568836212,0.11407351493835449,1.695059895515442,train,13.662729024887085
B0_sel,B0,sel,aptos2019,11,0.6010633111559447,0.7092410554962074,0.2578444747612551,"[0.9833795013850416, 0.5945945945945946, 0.815, 0.2564102564102564, 0.3559322033898305]",2929,733,0.01,3.0,50,0.30697929859161377,50,0.30697929859161377,0.11466185748577118,1.9828789234161377,train,13.565743207931519
B0_sel,B0,sel,aptos2019,12,0.6372357032369239,0.7277559168477074,0.24726775956284153,"[0.9861495844875346, 0.6756756756756757, 0.8, 0.3684210526315789, 0.3559322033898305]",2930,732,0.001,0.1,300,0.2429678738117218,300,0.2429678738117218,0.043698590248823166,3.482381820678711,train,13.801463842391968
B0_sel,B0,sel,aptos2019,13,0.6550548090698333,0.7461748759518022,0.226775956284153,"[0.9833795013850416, 0.6621621621621622, 0.83, 0.34210526315789475, 0.4576271186440678]",2930,732,0.001,0.01,250,0.27169477939605713,250,0.27169477939605713,0.048821233212947845,3.104762554168701,train,13.660178661346436
B0_sel,B0,sel,aptos2019,14,0.6593846889778872,0.7739121081417413,0.20081967213114754,"[0.9889196675900277, 0.5675675675675675, 0.8994974874371859, 0.23076923076923078, 0.6101694915254238]",2930,732,0.01,10.0,290,0.3318886458873749,290,0.3318886458873749,0.13282743096351624,1.7016849517822266,train,13.788511037826538
B1_200,B1,200,aptos2019,0,0.653690343902936,0.7049616648752951,0.2605729877216917,"[0.9806094182825484, 0.6621621621621622, 0.69, 0.41025641025641024, 0.5254237288135594]",2929,733,0.01,0.0001,200,0.16847290098667145,200,0.16847290098667145,0.02054920233786106,9.012246131896973,train,0.1848611831665039
B1_200,B1,200,aptos2019,1,0.6559923879247322,0.6823980184757836,0.2987721691678035,"[0.96398891966759, 0.7027027027027027, 0.635, 0.4358974358974359, 0.5423728813559322]",2929,733,0.01,0.0001,200,0.16084502637386322,200,0.16084502637386322,0.020502930507063866,8.952532768249512,train,0.2391047477722168
B1_200,B1,200,aptos2019,2,0.6721492012694416,0.7091674645135138,0.26229508196721313,"[0.9778393351800554, 0.7162162162162162, 0.66, 0.4473684210526316, 0.559322033898305]",2930,732,0.01,0.0001,200,0.16997261345386505,200,0.16997261345386505,0.02169015072286129,8.839399337768555,train,0.21549010276794434
B1_200,B1,200,aptos2019,3,0.6813626448646872,0.7076934387931734,0.2691256830601093,"[0.9778393351800554, 0.7027027027027027, 0.65, 0.5, 0.576271186440678]",2930,732,0.01,0.0001,200,0.16414490342140198,200,0.16414490342140198,0.019666293635964394,9.111881256103516,train,0.18975329399108887
B1_200,B1,200,aptos2019,4,0.639772900608512,0.6885750368752487,0.2855191256830601,"[0.9750692520775623, 0.5675675675675675, 0.678391959798995, 0.38461538461538464, 0.5932203389830508]",2930,732,0.01,0.0001,200,0.1605716347694397,200,0.1605716347694397,0.020196033641695976,8.969761848449707,train,0.19449210166931152
B1_200,B1,200,aptos2019,5,0.6333829364546769,0.6795395742526313,0.286493860845839,"[0.9916897506925207, 0.581081081081081, 0.625, 0.358974358974359, 0.6101694915254238]",2929,733,0.01,0.0001,200,0.1637202352285385,200,0.1637202352285385,0.020588448271155357,8.863642692565918,train,0.18482613563537598
B1_200,B1,200,aptos2019,6,0.7017784607029173,0.7249539490024177,0.2551159618008186,"[0.9806094182825484, 0.7027027027027027, 0.66, 0.5384615384615384, 0.6271186440677966]",2929,733,0.01,0.0001,200,0.17077450454235077,200,0.17077450454235077,0.020803386345505714,9.020856857299805,train,0.18626713752746582
B1_200,B1,200,aptos2019,7,0.6726985888184067,0.7104438966442103,0.27049180327868855,"[0.9806094182825484, 0.6756756756756757, 0.68, 0.5526315789473685, 0.4745762711864407]",2930,732,0.01,0.0001,200,0.15421904623508453,200,0.15421904623508453,0.019389579072594643,9.267382621765137,train,0.17934131622314453
B1_200,B1,200,aptos2019,8,0.6370742745186616,0.6752887600165209,0.29508196721311475,"[0.96398891966759, 0.7027027027027027, 0.64, 0.42105263157894735, 0.4576271186440678]",2930,732,0.01,0.0001,200,0.1687716841697693,200,0.1687716841697693,0.022045450285077095,8.754332542419434,train,0.18736863136291504
B1_200,B1,200,aptos2019,9,0.6073471446234601,0.6662908859603406,0.31420765027322406,"[0.9667590027700831, 0.5945945945945946, 0.6683417085427136, 0.23076923076923078, 0.576271186440678]",2930,732,0.01,0.0001,200,0.15560074150562286,200,0.15560074150562286,0.019800586625933647,9.028417587280273,train,0.19867563247680664
B1_200,B1,200,aptos2019,10,0.6824855952392458,0.7228629352874615,0.24283765347885403,"[0.9833795013850416, 0.6486486486486487, 0.7, 0.48717948717948717, 0.5932203389830508]",2929,733,0.01,0.0001,200,0.16456134617328644,200,0.16456134617328644,0.020325543358922005,9.177273750305176,train,0.20131993293762207
B1_200,B1,200,aptos2019,11,0.6170272611290969,0.6594792217911875,0.3246930422919509,"[0.96398891966759, 0.6621621621621622, 0.625, 0.41025641025641024, 0.423728813559322]",2929,733,0.01,0.0001,200,0.1536419689655304,200,0.1536419689655304,0.019484734162688255,9.071161270141602,train,0.1953873634338379
B1_200,B1,200,aptos2019,12,0.633974861146888,0.6983007824209505,0.2814207650273224,"[0.9833795013850416, 0.7432432432432432, 0.685, 0.3684210526315789, 0.3898305084745763]",2930,732,0.01,0.0001,200,0.15703436732292175,200,0.15703436732292175,0.02042723074555397,8.830060005187988,train,0.19799113273620605
B1_200,B1,200,aptos2019,13,0.6739827742198277,0.7271452006004829,0.25,"[0.9722991689750693, 0.6891891891891891, 0.745, 0.42105263157894735, 0.5423728813559322]",2930,732,0.01,0.0001,200,0.17239342629909515,200,0.17239342629909515,0.021305961534380913,8.818522453308105,train,0.19088983535766602
B1_200,B1,200,aptos2019,14,0.6691026424499651,0.6955467045854117,0.27049180327868855,"[0.9750692520775623, 0.6216216216216216, 0.6432160804020101, 0.46153846153846156, 0.6440677966101694]",2930,732,0.01,0.0001,200,0.1675904095172882,200,0.1675904095172882,0.020998671650886536,9.033452033996582,train,0.19736289978027344
B1_sel,B1,sel,aptos2019,0,0.7450362019084965,0.7431433177855362,0.22783083219645292,"[0.9833795013850416, 0.8243243243243243, 0.615, 0.6923076923076923, 0.6101694915254238]",2929,733,0.01,10.0,350,0.4985997974872589,347,0.498807817697525,0.33075210452079773,1.8205351829528809,train,13.86965036392212
B1_sel,B1,sel,aptos2019,1,0.7024199297225261,0.7073515196768815,0.2660300136425648,"[0.9695290858725761, 0.8378378378378378, 0.59, 0.5384615384615384, 0.576271186440678]",2929,733,0.01,10.0,150,0.5085150599479675,132,0.5159827470779419,0.6360324025154114,1.620097041130066,train,13.685551643371582
B1_sel,B1,sel,aptos2019,2,0.6920248444604049,0.712295136951967,0.26229508196721313,"[0.9750692520775623, 0.7837837837837838, 0.625, 0.5, 0.576271186440678]",2930,732,0.01,10.0,180,0.5142108201980591,177,0.5160033106803894,0.5306628942489624,1.6498154401779175,train,13.23758339881897
B1_sel,B1,sel,aptos2019,3,0.6952522983568572,0.7020456726173857,0.2677595628415301,"[0.9695290858725761, 0.7297297297297297, 0.62, 0.631578947368421, 0.5254237288135594]",2930,732,0.01,10.0,180,0.5052520036697388,180,0.5052520036697388,0.1589583158493042,1.6612181663513184,train,13.677057981491089
B1_sel,B1,sel,aptos2019,4,0.6590630565511308,0.6768346606128054,0.28415300546448086,"[0.9778393351800554, 0.6216216216216216, 0.5728643216080402, 0.5128205128205128, 0.6101694915254238]",2930,732,0.01,10.0,290,0.4870837926864624,290,0.4870837926864624,0.13503476977348328,1.777154564857483,train,13.758100986480713
B1_sel,B1,sel,aptos2019,5,0.6884706428683611,0.6962730039150122,0.27694406548431105,"[0.9833795013850416, 0.7162162162162162, 0.585, 0.6153846153846154, 0.5423728813559322]",2929,733,0.001,10.0,120,0.5434850454330444,120,0.5434850454330444,0.17235928773880005,1.4891918897628784,train,13.737518072128296
B1_sel,B1,sel,aptos2019,6,0.7206765896010461,0.725594574058975,0.24283765347885403,"[0.9806094182825484, 0.7702702702702703, 0.61, 0.6153846153846154, 0.6271186440677966]",2929,733,0.01,10.0,160,0.5216372013092041,160,0.5216372013092041,0.14593076705932617,1.612694501876831,train,13.57898497581482
B1_sel,B1,sel,aptos2019,7,0.6904100458973457,0.7044198710889863,0.2718579234972678,"[0.9750692520775623, 0.7432432432432432, 0.62, 0.6052631578947368, 0.5084745762711864]",2930,732,0.01,10.0,230,0.4941117465496063,220,0.49681612849235535,0.4392845630645752,1.7475847005844116,train,13.608487844467163
B1_sel,B1,sel,aptos2019,8,0.6942136517004351,0.6893739560965416,0.2773224043715847,"[0.9667590027700831, 0.7432432432432432, 0.555, 0.5789473684210527, 0.6271186440677966]",2930,732,0.01,10.0,260,0.4997361898422241,260,0.4997361898422241,0.18290024995803833,1.7358304262161255,train,13.78158164024353
B1_sel,B1,sel,aptos2019,9,0.6653437242249656,0.6785203927300275,0.2937158469945355,"[0.96398891966759, 0.6486486486486487, 0.6080402010050251, 0.5128205128205128, 0.5932203389830508]",2930,732,0.01,10.0,390,0.4792215824127197,390,0.4792215824127197,0.1517588198184967,1.8595771789550781,train,13.790936946868896
B1_sel,B1,sel,aptos2019,10,0.6922192135361297,0.7141290378554496,0.25375170532060026,"[0.9750692520775623, 0.7432432432432432, 0.645, 0.5384615384615384, 0.559322033898305]",2929,733,0.01,10.0,180,0.5134531855583191,180,0.5134531855583191,0.13918955624103546,1.6643295288085938,train,13.741029739379883
B1_sel,B1,sel,aptos2019,11,0.6428283501153119,0.6525067150767664,0.31377899045020463,"[0.9667590027700831, 0.7432432432432432, 0.525, 0.5384615384615384, 0.4406779661016949]",2929,733,0.01,10.0,30,0.5702106952667236,30,0.5702106952667236,0.24639791250228882,1.1793584823608398,train,13.687810182571411
B1_sel,B1,sel,aptos2019,12,0.6589592139207144,0.6947455601951077,0.28005464480874315,"[0.9833795013850416, 0.7702702702702703, 0.625, 0.5263157894736842, 0.3898305084745763]",2930,732,0.01,3.0,100,0.3909134864807129,100,0.3909134864807129,0.08372735232114792,2.674687623977661,train,13.628890752792358
B1_sel,B1,sel,aptos2019,13,0.6794222466985508,0.691804220690318,0.2827868852459016,"[0.9722991689750693, 0.7567567567567568, 0.59, 0.5526315789473685, 0.5254237288135594]",2930,732,0.001,1.0,60,0.5877164006233215,60,0.5877164006233215,0.17093966901302338,1.7506771087646484,train,13.695979118347168
B1_sel,B1,sel,aptos2019,14,0.6977453278703413,0.6970415448207108,0.2827868852459016,"[0.9695290858725761, 0.6891891891891891, 0.5879396984924623, 0.5641025641025641, 0.6779661016949152]",2930,732,0.01,10.0,320,0.5052793622016907,318,0.5054957270622253,0.18971362709999084,1.7955760955810547,train,13.870290517807007
B2_200,B2,200,aptos2019,0,0.6544386899693722,0.7490727814247882,0.22100954979536153,"[0.9889196675900277, 0.5675675675675675, 0.84, 0.3333333333333333, 0.5423728813559322]",14645,733,0.01,0.0001,200,0.24672113358974457,200,0.24672113358974457,0.01493825577199459,7.1803364753723145,train,0.4660637378692627
B2_200,B2,200,aptos2019,1,0.635869157896624,0.7291841206747978,0.23465211459754434,"[0.9778393351800554, 0.6216216216216216, 0.815, 0.2564102564102564, 0.5084745762711864]",14645,733,0.01,0.0001,200,0.23680263757705688,200,0.23680263757705688,0.01472973357886076,7.128721714019775,train,0.4307973384857178
B2_200,B2,200,aptos2019,2,0.6546326956093612,0.7407893085467624,0.22404371584699453,"[0.9833795013850416, 0.6216216216216216, 0.81, 0.3157894736842105, 0.5423728813559322]",14650,732,0.01,0.0001,200,0.24578630924224854,200,0.24578630924224854,0.014953233301639557,7.161457538604736,train,0.4017066955566406
B2_200,B2,200,aptos2019,3,0.6460145978176871,0.7155656827400175,0.2527322404371585,"[0.9750692520775623, 0.6081081081081081, 0.77, 0.3684210526315789, 0.5084745762711864]",14650,732,0.01,0.0001,200,0.2351835072040558,200,0.2351835072040558,0.01471270713955164,7.132068157196045,train,0.39700937271118164
B2_200,B2,200,aptos2019,4,0.6361195979695775,0.7130097109354139,0.24726775956284153,"[0.9833795013850416, 0.527027027027027, 0.7688442211055276, 0.358974358974359, 0.5423728813559322]",14650,732,0.01,0.0001,200,0.23959697782993317,200,0.23959697782993317,0.014740487560629845,7.0161824226379395,train,0.389446496963501
B2_200,B2,200,aptos2019,5,0.6313665628450831,0.7260299867040081,0.24693042291950887,"[0.9916897506925207, 0.527027027027027, 0.805, 0.3076923076923077, 0.5254237288135594]",14645,733,0.01,0.0001,200,0.23781834542751312,200,0.23781834542751312,0.014908761717379093,7.142880439758301,train,0.3985586166381836
B2_200,B2,200,aptos2019,6,0.6769720663033024,0.7542182736193196,0.20600272851296045,"[0.9806094182825484, 0.6216216216216216, 0.83, 0.41025641025641024, 0.5423728813559322]",14645,733,0.01,0.0001,200,0.24650660157203674,200,0.24650660157203674,0.015030348673462868,7.082653999328613,train,0.39713525772094727
B2_200,B2,200,aptos2019,7,0.6539629522005221,0.7331179038805292,0.2336065573770492,"[0.9806094182825484, 0.6081081081081081, 0.81, 0.4473684210526316, 0.423728813559322]",14650,732,0.01,0.0001,200,0.24169094860553741,200,0.24169094860553741,0.014918001368641853,7.1311354637146,train,0.36570286750793457
B2_200,B2,200,aptos2019,8,0.6690589813250971,0.7410908731094757,0.22540983606557377,"[0.9806094182825484, 0.6756756756756757, 0.78, 0.3157894736842105, 0.5932203389830508]",14650,732,0.01,0.0001,200,0.24102845788002014,200,0.24102845788002014,0.014785178937017918,7.13493537902832,train,0.37358665466308594
B2_200,B2,200,aptos2019,9,0.588779246732943,0.6924626027498221,0.27459016393442626,"[0.9722991689750693, 0.5135135135135135, 0.8040201005025126, 0.1794871794871795, 0.4745762711864407]",14650,732,0.01,0.0001,200,0.2345060408115387,200,0.2345060408115387,0.014591624960303307,7.1637115478515625,train,0.3856775760650635
B2_200,B2,200,aptos2019,10,0.6370491685276887,0.7323235992168379,0.22373806275579808,"[0.9916897506925207, 0.581081081081081, 0.805, 0.28205128205128205, 0.5254237288135594]",14645,733,0.01,0.0001,200,0.24666106700897217,200,0.24666106700897217,0.014970380812883377,7.0681562423706055,train,0.3984980583190918
B2_200,B2,200,aptos2019,11,0.6440437786488306,0.7189391473055783,0.24829467939972716,"[0.9750692520775623, 0.6891891891891891, 0.765, 0.3333333333333333, 0.4576271186440678]",14645,733,0.01,0.0001,200,0.23683786392211914,200,0.23683786392211914,0.014704580418765545,7.095736026763916,train,0.38829946517944336
B2_200,B2,200,aptos2019,12,0.6305140515415646,0.7299581249911451,0.24453551912568305,"[0.9833795013850416, 0.6216216216216216, 0.825, 0.3157894736842105, 0.4067796610169492]",14650,732,0.01,0.0001,200,0.2348119467496872,200,0.2348119467496872,0.01478633750230074,7.109046936035156,train,0.39670538902282715
B2_200,B2,200,aptos2019,13,0.637812072131289,0.7357030127848025,0.21994535519125682,"[0.9833795013850416, 0.5675675675675675, 0.825, 0.23684210526315788, 0.576271186440678]",14650,732,0.01,0.0001,200,0.2401849925518036,200,0.2401849925518036,0.01487288624048233,7.175356864929199,train,0.40709447860717773
B2_200,B2,200,aptos2019,14,0.6942684409300319,0.7589317381221761,0.20901639344262296,"[0.9889196675900277, 0.5540540540540541, 0.8140703517587939, 0.48717948717948717, 0.6271186440677966]",14650,732,0.01,0.0001,200,0.24464230239391327,200,0.24464230239391327,0.014707463793456554,7.100305557250977,train,0.36670660972595215
B2_sel,B2,sel,aptos2019,0,0.6471363963254663,0.7662667279660311,0.208731241473397,"[0.9944598337950139, 0.5945945945945946, 0.89, 0.28205128205128205, 0.4745762711864407]",14645,733,0.01,3.0,220,0.34503495693206787,217,0.3464307188987732,0.2730843424797058,2.755934000015259,train,16.4726345539093
B2_sel,B2,sel,aptos2019,1,0.6319979811584112,0.7406071995481134,0.22237380627557982,"[0.9833795013850416, 0.6486486486486487, 0.84, 0.1794871794871795, 0.5084745762711864]",14645,733,0.01,3.0,260,0.3306543827056885,260,0.3306543827056885,0.09268558025360107,2.8318979740142822,train,16.900797128677368
B2_sel,B2,sel,aptos2019,2,0.6600819782174775,0.7520231125497093,0.21311475409836064,"[0.9889196675900277, 0.5945945945945946, 0.84, 0.3684210526315789, 0.5084745762711864]",14650,732,0.01,3.0,240,0.3418910503387451,237,0.3420644998550415,0.1516948938369751,2.7703328132629395,train,16.672104358673096
B2_sel,B2,sel,aptos2019,3,0.6375443600321294,0.731128713823534,0.2390710382513661,"[0.9778393351800554, 0.5675675675675675, 0.835, 0.3157894736842105, 0.4915254237288136]",14650,732,0.01,3.0,380,0.319233775138855,380,0.319233775138855,0.05577217787504196,3.0499277114868164,train,16.802601099014282
B2_sel,B2,sel,aptos2019,4,0.6388980987272223,0.7259817500104736,0.23770491803278687,"[0.9889196675900277, 0.4864864864864865, 0.8090452261306532, 0.38461538461538464, 0.5254237288135594]",14650,732,0.01,0.1,70,0.32455378770828247,70,0.32455378770828247,0.04493778571486473,3.883329391479492,train,16.125696659088135
B2_sel,B2,sel,aptos2019,5,0.6357719682504883,0.7283162057980201,0.24693042291950887,"[0.9916897506925207, 0.5540540540540541, 0.8, 0.3076923076923077, 0.5254237288135594]",14645,733,0.01,0.01,160,0.2556461691856384,160,0.2556461691856384,0.017633279785513878,6.138087272644043,train,16.528135538101196
B2_sel,B2,sel,aptos2019,6,0.6412183355638917,0.7406251236835878,0.21964529331514324,"[0.9861495844875346, 0.6081081081081081, 0.83, 0.2564102564102564, 0.5254237288135594]",14645,733,0.01,1.0,90,0.3332553505897522,90,0.3332553505897522,0.03918710723519325,3.0972628593444824,train,16.23311758041382
B2_sel,B2,sel,aptos2019,7,0.6418477291790123,0.7446232021008994,0.22404371584699453,"[0.9861495844875346, 0.6216216216216216, 0.845, 0.3157894736842105, 0.4406779661016949]",14650,732,0.01,3.0,270,0.3343299329280853,270,0.3343299329280853,0.052787937223911285,2.8363585472106934,train,16.509485483169556
B2_sel,B2,sel,aptos2019,8,0.6453145180017335,0.7385875591244576,0.23633879781420766,"[0.9861495844875346, 0.6081081081081081, 0.825, 0.3157894736842105, 0.4915254237288136]",14650,732,0.01,3.0,250,0.3358277976512909,250,0.3358277976512909,0.048345863819122314,2.797914743423462,train,16.37007999420166
B2_sel,B2,sel,aptos2019,9,0.6040662358784734,0.7147007131338479,0.25546448087431695,"[0.9778393351800554, 0.5405405405405406, 0.8391959798994975, 0.20512820512820512, 0.4576271186440678]",14650,732,0.001,1.0,260,0.34494563937187195,260,0.34494563937187195,0.04746617376804352,2.8550565242767334,train,17.208457469940186
B2_sel,B2,sel,aptos2019,10,0.6707834203805846,0.7677631456654962,0.19508867667121418,"[0.9916897506925207, 0.6621621621621622, 0.85, 0.3076923076923077, 0.5423728813559322]",14645,733,0.01,3.0,380,0.33050301671028137,380,0.33050301671028137,0.04684263840317726,3.019224166870117,train,17.06289505958557
B2_sel,B2,sel,aptos2019,11,0.5955917924627724,0.6956245771207373,0.26193724420190995,"[0.9861495844875346, 0.5540540540540541, 0.775, 0.20512820512820512, 0.4576271186440678]",14645,733,0.001,0.01,130,0.3919793963432312,130,0.3919793963432312,0.06848841160535812,2.2348592281341553,train,16.31422472000122
B2_sel,B2,sel,aptos2019,12,0.630959960053955,0.7422445125562864,0.22950819672131148,"[0.9861495844875346, 0.581081081081081, 0.865, 0.3157894736842105, 0.4067796610169492]",14650,732,0.01,1.0,300,0.26801350712776184,292,0.268417626619339,0.2105962634086609,4.910979747772217,train,16.697210550308228
B2_sel,B2,sel,aptos2019,13,0.6089815890353945,0.7138232857134555,0.24316939890710382,"[0.9806094182825484, 0.5135135135135135, 0.83, 0.2631578947368421, 0.4576271186440678]",14650,732,0.01,1.0,40,0.38731053471565247,40,0.38731053471565247,0.14696505665779114,2.800187110900879,train,16.192514657974243
B2_sel,B2,sel,aptos2019,14,0.6600359479035691,0.7567295124564575,0.2103825136612022,"[0.9889196675900277, 0.4864864864864865, 0.864321608040201, 0.3333333333333333, 0.6271186440677966]",14650,732,0.01,3.0,270,0.337358683347702,270,0.337358683347702,0.06426025927066803,2.816404342651367,train,16.43007183074951
B3_200,B3,200,aptos2019,0,0.6945449340783865,0.6889457172180967,0.2551159618008186,"[0.9473684210526315, 0.6756756756756757, 0.615, 0.6923076923076923, 0.5423728813559322]",2929,733,0.01,0.0001,200,0.5519561767578125,200,0.5519561767578125,0.09710586071014404,6.0813069343566895,train,0.34663987159729004
B3_200,B3,200,aptos2019,1,0.6695709392230355,0.6735035603496918,0.27967257844474763,"[0.9473684210526315, 0.7027027027027027, 0.6, 0.5384615384615384, 0.559322033898305]",2929,733,0.01,0.0001,200,0.537174642086029,200,0.537174642086029,0.09769818931818008,6.180569648742676,train,0.335723876953125
B3_200,B3,200,aptos2019,2,0.6723366685150806,0.6609607619246742,0.28688524590163933,"[0.9473684210526315, 0.7297297297297297, 0.52, 0.6052631578947368, 0.559322033898305]",2930,732,0.01,0.0001,200,0.5471785664558411,200,0.5471785664558411,0.09898891299962997,6.076337814331055,train,0.3440430164337158
B3_200,B3,200,aptos2019,3,0.6642890606461667,0.650442753173908,0.29508196721311475,"[0.9279778393351801, 0.7297297297297297, 0.55, 0.6052631578947368, 0.5084745762711864]",2930,732,0.01,0.0001,200,0.5398715734481812,200,0.5398715734481812,0.09761941432952881,6.171616077423096,train,0.31413793563842773
B3_200,B3,200,aptos2019,4,0.6442905882279614,0.6562431305614627,0.2814207650273224,"[0.9445983379501385, 0.581081081081081, 0.5979899497487438, 0.5384615384615384, 0.559322033898305]",2930,732,0.01,0.0001,200,0.5432130098342896,200,0.5432130098342896,0.09815312176942825,6.041975021362305,train,0.3149139881134033
B3_200,B3,200,aptos2019,5,0.6482167057644779,0.6503005764410357,0.28512960436562074,"[0.9529085872576177, 0.6486486486486487, 0.55, 0.5641025641025641, 0.5254237288135594]",2929,733,0.01,0.0001,200,0.5350909233093262,200,0.5350909233093262,0.09896353632211685,6.112204074859619,train,0.31447315216064453
B3_200,B3,200,aptos2019,6,0.6986790627535734,0.6972650121665909,0.2592087312414734,"[0.9501385041551247, 0.7027027027027027, 0.615, 0.6153846153846154, 0.6101694915254238]",2929,733,0.01,0.0001,200,0.5525656342506409,200,0.5525656342506409,0.09843742847442627,6.173644065856934,train,0.3414301872253418
B3_200,B3,200,aptos2019,7,0.6610944911764669,0.6613999931037893,0.2923497267759563,"[0.9362880886426593, 0.7432432432432432, 0.58, 0.6052631578947368, 0.4406779661016949]",2930,732,0.01,0.0001,200,0.5347728133201599,200,0.5347728133201599,0.0970311164855957,6.194843292236328,train,0.3655054569244385
B3_200,B3,200,aptos2019,8,0.6831477711807304,0.669400410904098,0.27595628415300544,"[0.9418282548476454, 0.6621621621621622, 0.57, 0.631578947368421, 0.6101694915254238]",2930,732,0.01,0.0001,200,0.5505282282829285,200,0.5505282282829285,0.0976712554693222,6.077316761016846,train,0.3382894992828369
B3_200,B3,200,aptos2019,9,0.612489678210012,0.6300029481794517,0.31420765027322406,"[0.9335180055401662, 0.6081081081081081, 0.592964824120603, 0.48717948717948717, 0.4406779661016949]",2930,732,0.01,0.0001,200,0.5343130826950073,200,0.5343130826950073,0.09796570986509323,6.053858280181885,train,0.2942941188812256
B3_200,B3,200,aptos2019,10,0.6833396972004419,0.6757166556940809,0.27012278308321963,"[0.9362880886426593, 0.6891891891891891, 0.6, 0.5641025641025641, 0.6271186440677966]",2929,733,0.01,0.0001,200,0.5494510531425476,200,0.5494510531425476,0.09778951108455658,6.159052848815918,train,0.3354759216308594
