bacc,mcc,macro_mae,per_class_recall,arm,dataset,fold,n_train,n_test
0.6948195819434846,0.7517618188638459,0.20054570259208732,"[0.9889196675900277, 0.6621621621621622, 0.76, 0.4358974358974359, 0.6271186440677966]",B3n,aptos2019,10,2929,733
0.6698694867783088,0.7143097447402004,0.23874488403819918,"[0.9778393351800554, 0.6621621621621622, 0.705, 0.5128205128205128, 0.4915254237288136]",B3n,aptos2019,11,2929,733
0.6508913741667861,0.7061308196609852,0.24316939890710382,"[0.9722991689750693, 0.6621621621621622, 0.715, 0.4473684210526316, 0.4576271186440678]",B3n,aptos2019,12,2930,732
0.6512921225841081,0.716536800549629,0.23633879781420766,"[0.9806094182825484, 0.6081081081081081, 0.74, 0.3684210526315789, 0.559322033898305]",B3n,aptos2019,13,2930,732
0.6547308717581416,0.7189447558388536,0.23497267759562843,"[0.9861495844875346, 0.527027027027027, 0.7487437185929648, 0.38461538461538464, 0.6271186440677966]",B3n,aptos2019,14,2930,732
0.6544077633452253,0.733322594906693,0.23192360163710776,"[0.9889196675900277, 0.5945945945945946, 0.795, 0.4358974358974359, 0.4576271186440678]",B4n,aptos2019,0,2929,733
0.6410902801699083,0.7260006482010196,0.2373806275579809,"[0.9750692520775623, 0.6891891891891891, 0.785, 0.23076923076923078, 0.5254237288135594]",B4n,aptos2019,1,2929,733
0.6341011492735987,0.7245136154045433,0.2390710382513661,"[0.9806094182825484, 0.6621621621621622, 0.79, 0.2631578947368421, 0.4745762711864407]",B4n,aptos2019,2,2930,732
0.6899583726174175,0.7416721238434585,0.22540983606557377,"[0.9778393351800554, 0.6621621621621622, 0.775, 0.5263157894736842, 0.5084745762711864]",B4n,aptos2019,3,2930,732
0.6227908705906471,0.7056320947851343,0.2527322404371585,"[0.9861495844875346, 0.4864864864864865, 0.7738693467336684, 0.358974358974359, 0.5084745762711864]",B4n,aptos2019,4,2930,732
