axis,param,bacc,recall_target,fold,frontier_base,family,pareto_union,marked_tau,dataset,exploratory
tau,2.8,0.6622999471570296,0.7948717948717948,0,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.659745930536531,0.7948717948717948,0,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.659894616618735,0.7948717948717948,0,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.6644688051264416,0.8205128205128205,0,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,3.0,0.6631715078291444,0.8205128205128205,0,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.6452128113732415,0.38461538461538464,0,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,3.3571970462799072,0.6659349224878123,0.7435897435897436,0,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.524876952171326,0.6558054656700133,0.8461538461538461,0,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.84820556640625,0.6552309680955157,0.8717948717948718,0,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,5.0785839557647705,0.6512511399827237,0.8974358974358975,0,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,5.43101978302002,0.6357733732533488,0.9230769230769231,0,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,5.58842521905899,0.6353475617610553,0.9487179487179487,0,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.121078014373779,0.611202514623896,0.9743589743589743,0,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,9.250553131103516,0.4725696460815951,1.0,0,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.6254897884807271,0.2564102564102564,1,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.623489788480727,0.2564102564102564,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.621489788480727,0.2564102564102564,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6303005992915379,0.2564102564102564,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6320033019942406,0.2564102564102564,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6300033019942406,0.2564102564102564,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6368342098251484,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6352801932046497,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6342801932046498,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6327261765841511,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.6355619904721271,0.28205128205128205,1,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.6383978043601031,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.6373978043601031,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.6428032097655085,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.6428032097655085,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.6418032097655084,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6445059124682111,0.28205128205128205,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.6466341175964162,0.3076923076923077,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.6517623227246214,0.3333333333333333,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.6575932305555293,0.358974358974359,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6555932305555292,0.358974358974359,1,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.6571674190632357,0.38461538461538464,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.1,0.6556134024427371,0.38461538461538464,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.15,0.6520593858222384,0.38461538461538464,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.2,0.6546335743299451,0.41025641025641024,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.25,0.6597617794581503,0.4358974358974359,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.3,0.6523563740527448,0.4358974358974359,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.35,0.6513563740527448,0.4358974358974359,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.4,0.6570230957716285,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.45,0.6587257984743313,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.5,0.6571717818538326,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.55,0.6563204679360368,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.6,0.652658418074541,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.65,0.6471044014540424,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.7,0.6454172736482705,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.75,0.6454172736482705,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.8,0.6418632570277718,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.85,0.6408632570277718,0.46153846153846156,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.9,0.6522683533663861,0.5128205128205128,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.95,0.6546938557918885,0.5384615384615384,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.0,0.6569756530593659,0.5384615384615384,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.05,0.6544216364388673,0.5384615384615384,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.1,0.6555703225210714,0.5384615384615384,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.15,0.6596628557322487,0.5384615384615384,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.2,0.6564061364090473,0.5384615384615384,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.25,0.6646625466654575,0.5897435897435898,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,2.3,0.6621085300449591,0.5897435897435898,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.35,0.6621085300449591,0.5897435897435898,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.4,0.660108530044959,0.5897435897435898,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.45,0.6541897608602618,0.5897435897435898,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.5,0.6531897608602619,0.5897435897435898,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.55,0.6495277109987659,0.5897435897435898,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.6,0.6516559161269712,0.6153846153846154,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.65,0.6522505855886767,0.6153846153846154,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,2.7,0.6501425523476794,0.6153846153846154,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.75,0.6464805024861835,0.6153846153846154,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.8,0.6448184526246876,0.6153846153846154,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.6397104193836904,0.6153846153846154,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.6419922166511677,0.6153846153846154,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.6420328694923747,0.6153846153846154,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,3.0,0.6399248362513774,0.6153846153846154,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.6254897884807271,0.2564102564102564,1,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,3.201043248176576,0.635544868809623,0.6410256410256411,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,3.6554882526397705,0.6301752101883563,0.6666666666666666,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.268303513526916,0.624251534946591,0.6923076923076923,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.5106247663497925,0.6226770373720935,0.717948717948718,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,5.521036028862,0.590527009310755,0.7692307692307693,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.279371500015259,0.5839766470577307,0.8717948717948718,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.527857661247254,0.5752422358722654,0.8974358974358975,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.986252546310424,0.5648051219840975,0.9230769230769231,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,8.300169825553894,0.5188726923660958,0.9487179487179487,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,9.01487123966217,0.4871874041568393,0.9743589743589743,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,12.207757472991945,0.35217195706434634,1.0,1,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.672061542034076,0.5526315789473685,2,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.672061542034076,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.6747642447367788,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6747642447367788,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6774669474394814,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6764669474394814,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6764669474394814,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6744669474394814,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6734669474394814,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6761696501421841,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.6751696501421841,0.5526315789473685,2,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.6751696501421841,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.6741696501421841,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.673169650142184,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.6711696501421841,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.6691696501421841,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6715594806506587,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.6750979972413373,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.6727851250471092,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.6797509856445487,0.5789473684210527,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6830141435392856,0.6052631578947368,2,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.6799061102982883,0.6052631578947368,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.1,0.6885590987014998,0.631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.15,0.6885590987014998,0.631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.2,0.6824510654605025,0.631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.25,0.6793430322195053,0.631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.3,0.6830521734937436,0.6578947368421053,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.35,0.6864420040022182,0.6578947368421053,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.4,0.6864420040022182,0.6578947368421053,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.45,0.689277817890194,0.6578947368421053,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.5,0.686277817890194,0.6578947368421053,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.55,0.686277817890194,0.6578947368421053,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.6,0.681207298147483,0.6842105263157895,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.65,0.6871731587449227,0.7105263157894737,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.7,0.6851731587449227,0.7105263157894737,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.75,0.6868758614476254,0.7105263157894737,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.8,0.6858758614476254,0.7105263157894737,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.85,0.6848758614476254,0.7105263157894737,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.9,0.6848758614476254,0.7105263157894737,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.95,0.6802138115861296,0.7105263157894737,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.0,0.6781057783451323,0.7105263157894737,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.05,0.6771057783451323,0.7105263157894737,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.1,0.6813689362398692,0.7368421052631579,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.15,0.6793689362398692,0.7368421052631579,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.2,0.6830780775141073,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.25,0.6800780775141073,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.3,0.6769700442731101,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.35,0.6754160276526114,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.4,0.6728620110321129,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.45,0.667199961170617,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.5,0.666199961170617,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.55,0.6656459445501184,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.6,0.6626459445501185,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.65,0.6606459445501185,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.7,0.6545379113091212,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.75,0.6529838946886226,0.7631578947368421,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.8,0.6566930359628608,0.7894736842105263,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.6531390193423622,0.7894736842105263,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.6547401273756032,0.8157894736842105,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.6541861107551046,0.8157894736842105,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,3.0,0.6531861107551047,0.8157894736842105,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.672061542034076,0.5526315789473685,2,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,2.705814838409423,0.689750407010607,0.8421052631578947,2,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,3.6209393739700317,0.6860761563479062,0.8947368421052632,2,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.686277747154236,0.6573468859723144,0.9736842105263158,2,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.075729846954346,0.6184906333630688,1.0,2,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.6249031156138533,0.3157894736842105,3,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.6249031156138533,0.3157894736842105,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.6209031156138531,0.3157894736842105,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6199031156138533,0.3157894736842105,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6169031156138532,0.3157894736842105,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6192929461223278,0.3157894736842105,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6221443349072346,0.3157894736842105,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6221443349072346,0.3157894736842105,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6297973233104459,0.34210526315789475,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6277973233104459,0.34210526315789475,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.623797323310446,0.34210526315789475,3,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.623797323310446,0.34210526315789475,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.6202433066899473,0.34210526315789475,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.6202433066899473,0.34210526315789475,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.6202433066899473,0.34210526315789475,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.62194600939265,0.34210526315789475,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6182433066899474,0.34210526315789475,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.6241075726179253,0.39473684210526316,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.6231075726179253,0.39473684210526316,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.6238102753206279,0.39473684210526316,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6217022420796307,0.39473684210526316,3,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.618999539376928,0.39473684210526316,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.1,0.6259653999743675,0.42105263157894735,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.15,0.6281140860565715,0.42105263157894735,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.2,0.625560069436073,0.42105263157894735,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.25,0.6206162223070997,0.42105263157894735,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.3,0.6186162223070998,0.42105263157894735,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.35,0.622325363581338,0.4473684210526316,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.4,0.6207713469608394,0.4473684210526316,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.45,0.6363901959614904,0.5,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.5,0.6353901959614904,0.5,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.55,0.636780026469965,0.5,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.6,0.6418725596811423,0.5,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.65,0.6425817009553805,0.5263157894736842,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.7,0.6415817009553805,0.5263157894736842,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.75,0.6447368256091202,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.8,0.6447368256091202,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.85,0.6443314950708257,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.9,0.6470341977735283,0.5526315789473685,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,1.95,0.6470341977735283,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.0,0.644926164532531,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.05,0.6443721479120325,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.1,0.6432641146710353,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.15,0.6417100980505366,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.2,0.6397100980505366,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.25,0.6408587841327408,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.3,0.6393047675122421,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.35,0.6415865647797194,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.4,0.6400325481592208,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.45,0.6390325481592207,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.5,0.6336427176507462,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.55,0.6336427176507462,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.6,0.633345420353449,0.5526315789473685,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.65,0.6366085782481857,0.5789473684210527,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.7,0.6360545616276871,0.5789473684210527,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.75,0.6366492310893926,0.5789473684210527,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.8,0.6387979171715967,0.5789473684210527,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,2.85,0.6351765201513078,0.5789473684210527,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.6315144702898119,0.5789473684210527,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.628852420428316,0.5789473684210527,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,3.0,0.6262984038078174,0.5789473684210527,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.6249031156138533,0.3157894736842105,3,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,2.8511629104614267,0.6334683724524562,0.6052631578947368,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.007002592086792,0.62478768321822,0.631578947368421,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,5.80500590801239,0.6012795030346558,0.8157894736842105,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.130167722702026,0.5906704667012663,0.8421052631578947,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.400323808193207,0.5866095248730115,0.868421052631579,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,8.079327180981636,0.5279869452061574,0.9210526315789473,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,9.185193300247192,0.4755819217499108,0.9473684210526315,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,12.171062886714935,0.3565328939437583,0.9736842105263158,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,13.269225656986237,0.3187977737820454,1.0,3,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.597586598604718,0.28205128205128205,4,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.6007047534816669,0.3076923076923077,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.5976896781047825,0.3076923076923077,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6008078329817312,0.3333333333333333,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6008078329817312,0.3333333333333333,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6008078329817312,0.3333333333333333,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.5998028078561031,0.3333333333333333,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.598797782730475,0.3333333333333333,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6015004854331777,0.3333333333333333,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6031981630102522,0.3333333333333333,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.6100240457155319,0.358974358974359,4,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.6100240457155319,0.358974358974359,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.6131422005924808,0.38461538461538464,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.6095731085950977,0.38461538461538464,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.6070090417233429,0.38461538461538464,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.6103988722318174,0.38461538461538464,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6155270773600225,0.41025641025641024,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.6182297800627252,0.41025641025641024,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.6156657131909703,0.41025641025641024,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.6165321738703461,0.4358974358974359,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6159781572498473,0.4358974358974359,4,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.6139681069985911,0.4358974358974359,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.1,0.6180912870011681,0.46153846153846156,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.15,0.6232194921293732,0.48717948717948717,4,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
