dataset,target_prior,method,source_prior,arm,base,metric,metric_label,n_folds,mean_base,mean_arm,mean_diff,sd,wins,ci_lo,ci_hi,p_nb,se_nb,mde_post,mde_floor_bacc_ref,note,exploratory,gate,holm_p_within_w11_family
aptos2019,aptos_pool,argmax_p,none,B3,B0,rec_3,severe,15,0.3595141700404858,0.5114709851551957,0.15195681511470985,0.06518731511629315,15,0.07327970948091908,0.23063392074850061,0.000996142087426435,0.036682951305601334,0.11051991691625604,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.002988426262279305
aptos2019,aptos_pool,argmax_p,none,B3,B0,rec_4,proliferative,15,0.5107344632768361,0.5875706214689266,0.0768361581920904,0.0409527977040159,14,0.02740863406089953,0.12626368232328128,0.004916915513391702,0.023045426573015504,0.06943221686092743,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.014750746540175108
aptos2019,aptos_pool,argmax_p,none,B4,B0,bacc,BACC,15,0.6457036359493563,0.6617792137144641,0.01607557776510778,0.019792062394746027,12,-0.007812232017578042,0.039963387547793605,0.1709213976690793,0.011137615650662454,0.03355587030339213,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.3418427953381586
aptos2019,aptos_pool,argmax_p,none,B4,B0,rec_0,no_dr,15,0.9819021237303784,0.9778393351800553,-0.00406278855032316,0.005220986430450637,2,-0.010364200108205886,0.002238623007559567,0.18837515890690582,0.0029380131802292406,0.008851767947259443,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.2749558195964083
aptos2019,aptos_pool,argmax_p,none,B4,B0,rec_1,mild,15,0.6036036036036035,0.709009009009009,0.10540540540540544,0.04369933225303757,15,0.05266298191910639,0.15814782889170448,0.0007531904603061215,0.024590987897963087,0.07408874811434658,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0012993899975679338
aptos2019,aptos_pool,argmax_p,none,B4,B0,rec_2,moderate,15,0.7727638190954774,0.6486700167504188,-0.12409380234505862,0.03468172733701892,0,-0.16595252777943315,-0.0822350769106841,1.7732502735640124e-05,0.019516498153488493,0.05880011497576678,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.7732502735640124e-05
aptos2019,aptos_pool,argmax_p,none,B4,B0,rec_3,severe,15,0.3595141700404858,0.42874493927125507,0.06923076923076925,0.08070726707944742,11,-0.028177969970964695,0.1666395084325032,0.1496882472518984,0.045416516127438314,0.1368327631878365,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.1496882472518984
aptos2019,aptos_pool,argmax_p,none,B4,B0,rec_4,proliferative,15,0.5107344632768361,0.544632768361582,0.03389830508474576,0.04249377427308534,9,-0.017389083593521225,0.08518569376301274,0.17818096837752198,0.023912582527289776,0.07204482028046731,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.34069629151088876
aptos2019,aptos_pool,em,train,B1,B0,bacc,BACC,15,0.6472231308310298,0.662530937475738,0.015307806644708159,0.019153500133531395,13,-0.007809297512355439,0.03842491080177175,0.17742178998097674,0.01077827659379315,0.03247323869125417,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.3548435799619535
aptos2019,aptos_pool,em,train,B1,B0,rec_0,no_dr,15,0.9822714681440442,0.9746999076638967,-0.00757156048014774,0.0041175809028099995,0,-0.01254122899722232,-0.0026018919630731606,0.005611582883319128,0.0023170922055186847,0.006981031485384504,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.011223165766638257
aptos2019,aptos_pool,em,train,B1,B0,rec_1,mild,15,0.6063063063063062,0.6990990990990992,0.09279279279279277,0.04359972115414809,15,0.040170593815443724,0.14541499177014183,0.002021137322181664,0.024534933601455533,0.07391986540528636,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.002021137322181664
aptos2019,aptos_pool,em,train,B1,B0,rec_2,moderate,15,0.7717721943048576,0.5982814070351758,-0.17349078726968173,0.024390319949948978,0,-0.20292841291388408,-0.14405316162547938,4.78583666376716e-09,0.013725199718010605,0.04135185088725201,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),9.57167332753432e-09
aptos2019,aptos_pool,em,train,B1,B0,rec_3,severe,15,0.3684210526315789,0.47899235267656326,0.11057130004498425,0.056817625652001436,14,0.04199589810813738,0.17914670198183114,0.003841008423844012,0.0319730639523043,0.09632977298168582,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.007682016847688024
aptos2019,aptos_pool,em,train,B1,B0,rec_4,proliferative,15,0.5073446327683616,0.5615819209039548,0.05423728813559321,0.034019155040549115,13,0.013178246972098392,0.09529632929908803,0.013283385366820161,0.019143647895052747,0.05767677625524701,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.026566770733640322
aptos2019,aptos_pool,em,train,B3,B0,bacc,BACC,15,0.6472231308310298,0.2605649717514124,-0.38665815907961737,0.0348097225119285,0,-0.4286713668680973,-0.3446449512911374,1.2848269411505957e-11,0.019588525061793944,0.059017120632027534,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),3.854480823451787e-11
aptos2019,aptos_pool,em,train,B3,B0,rec_0,no_dr,15,0.9822714681440442,0.0,-0.9822714681440442,0.006849607130484794,0,-0.9905385253589903,-0.9740044109290981,4.5258856100053915e-27,0.003854489241991677,0.01161296503191865,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.3577656830016175e-26
aptos2019,aptos_pool,em,train,B3,B0,rec_1,mild,15,0.6063063063063062,0.2333333333333333,-0.372972972972973,0.082008849035003,0,-0.47195264205309806,-0.27399330389284793,1.2160318803363391e-06,0.0461489572075889,0.1390394920480614,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),3.648095641009017e-06
aptos2019,aptos_pool,em,train,B3,B0,rec_2,moderate,15,0.7717721943048576,0.0,-0.7717721943048576,0.036094327982289266,0,-0.8153358423915613,-0.7282085462181538,1.5850149841911026e-15,0.020311412940088768,0.06119506720953514,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),4.755044952573308e-15
aptos2019,aptos_pool,em,train,B3,B0,rec_3,severe,15,0.3684210526315789,0.1,-0.26842105263157895,0.11874233113737892,0,-0.41173578976151903,-0.12510631550163884,0.0012727296898128464,0.06682004226213868,0.20131819431945852,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.003818189069438539
aptos2019,aptos_pool,em,train,B3,B0,rec_4,proliferative,15,0.5073446327683616,0.9694915254237287,0.4621468926553672,0.0700200378975352,15,0.3776369859608134,0.546656799349921,1.2534841764670054e-08,0.03940247632579139,0.1187134146743601,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),3.760452529401016e-08
aptos2019,aptos_pool,em,train,B4,B0,bacc,BACC,15,0.6472231308310298,0.6592758069469963,0.012052676115966714,0.025889918005745145,10,-0.019194872738504693,0.04330022497043812,0.42195689454111307,0.014569070682179153,0.04389430032298506,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.42195689454111307
aptos2019,aptos_pool,em,train,B4,B0,rec_0,no_dr,15,0.9822714681440442,0.9752539242843954,-0.007017543859649115,0.006442765380974408,0,-0.014793567945751686,0.0007584802264534556,0.07337873221884438,0.0036255466009310557,0.010923197148800029,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.07337873221884438
aptos2019,aptos_pool,em,train,B4,B0,rec_1,mild,15,0.6063063063063062,0.7711711711711711,0.16486486486486485,0.0564618187071649,15,0.09671890016644695,0.23301082956328273,0.00013735593026023904,0.03177284020005513,0.09572653055773558,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0002747118605204781
aptos2019,aptos_pool,em,train,B4,B0,rec_2,moderate,15,0.7717721943048576,0.4465092127303183,-0.3252629815745393,0.05862815912161219,0,-0.396023586764319,-0.25450237638475964,1.1136448115441485e-07,0.03299190804773005,0.0993993887233145,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.1136448115441485e-07
aptos2019,aptos_pool,em,train,B4,B0,rec_3,severe,15,0.3684210526315789,0.517004048582996,0.14858299595141702,0.1035104308628133,15,0.023652231604639348,0.2735137602981947,0.023079603570500394,0.058248573180050195,0.1754937168146176,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.023079603570500394
aptos2019,aptos_pool,em,train,B4,B0,rec_4,proliferative,15,0.5073446327683616,0.5864406779661017,0.07909604519774009,0.055725153003421686,14,0.01183919098480235,0.14635289941067783,0.02439034699775614,0.031358295252304026,0.09447757234818963,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.026566770733640322
aptos2019,aptos_pool,em,uniform,B1,B0,bacc,BACC,15,0.5786232349827718,0.627103453378578,0.04848021839580623,0.01883130443272538,15,0.025751984759669052,0.0712084520319434,0.0004326448683018494,0.010596966945091466,0.031926981462829754,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0012979346049055481
aptos2019,aptos_pool,em,uniform,B1,B0,rec_0,no_dr,15,0.9883656509695289,0.9839335180055403,-0.004432132963988922,0.004161714863517178,0,-0.009455068474533038,0.0005908025465551948,0.0792845843933135,0.002341927772509848,0.0070558571115334106,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.2378537531799405
aptos2019,aptos_pool,em,uniform,B1,B0,rec_1,mild,15,0.409009009009009,0.5558558558558558,0.14684684684684685,0.047604262200766134,15,0.08939141155078231,0.20430228214291138,8.082994077933059e-05,0.02678841472661473,0.08070924678984567,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.00024248982233799176
aptos2019,aptos_pool,em,uniform,B1,B0,rec_2,moderate,15,0.9209296482412059,0.8224958123953099,-0.09843383584589617,0.0194366452577587,0,-0.12189267886440516,-0.07497499282738718,3.390314468484192e-07,0.010937611255543201,0.03295328876769953,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.0170943405452577e-06
aptos2019,aptos_pool,em,uniform,B1,B0,rec_3,severe,15,0.16464237516869096,0.2975258659469186,0.13288349077822761,0.06077984840080179,15,0.059525928121985525,0.2062410534344697,0.0016492021906485076,0.03420273124105357,0.10304740705236203,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.004947606571945522
aptos2019,aptos_pool,em,uniform,B1,B0,rec_4,proliferative,15,0.4101694915254237,0.4757062146892655,0.0655367231638418,0.041942935761940026,13,0.01491416290581616,0.11615928342186746,0.014846189179192358,0.023602608382081534,0.07111091732131879,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.029692378358384716
aptos2019,aptos_pool,em,uniform,B3,B0,bacc,BACC,15,0.5786232349827718,0.6130262067036149,0.03440297172084301,0.021559032650085692,14,0.008382536822624884,0.060423406619061135,0.013216524169245908,0.012131945356057395,0.036551628074137095,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.013216524169245908
aptos2019,aptos_pool,em,uniform,B3,B0,rec_0,no_dr,15,0.9883656509695289,0.9861495844875345,-0.0022160664819944683,0.00421406553604246,2,-0.00730218605503485,0.0028700530910459134,0.36588425886318154,0.002371387141524118,0.007144613520164177,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.7317685177263631
aptos2019,aptos_pool,em,uniform,B3,B0,rec_1,mild,15,0.409009009009009,0.5441441441441441,0.13513513513513511,0.07205195987073947,15,0.04817282279325233,0.2220974474770179,0.0049289136918317265,0.04054590269128689,0.12215837704561627,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0049289136918317265
aptos2019,aptos_pool,em,uniform,B3,B0,rec_2,moderate,15,0.9209296482412059,0.7534623115577889,-0.16746733668341707,0.03948784746338951,0,-0.21512675539985981,-0.11980791796697432,2.724288294538541e-06,0.022221053023557945,0.06694851004478321,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),5.448576589077082e-06
aptos2019,aptos_pool,em,uniform,B3,B0,rec_3,severe,15,0.16464237516869096,0.08645973909131803,-0.07818263607737293,0.08822755671839778,2,-0.1846679052951823,0.02830263314043642,0.13764140826309287,0.049648419499091115,0.14958281716076408,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.13764140826309287
aptos2019,aptos_pool,em,uniform,B3,B0,rec_4,proliferative,15,0.4101694915254237,0.694915254237288,0.2847457627118644,0.058433329313310814,15,0.21422030519431196,0.3552712202294169,5.381873038910842e-07,0.03288227119034378,0.09906907025279821,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.6145619116732525e-06
aptos2019,aptos_pool,em,uniform,B4,B0,bacc,BACC,15,0.5786232349827718,0.6188478411864607,0.04022460620368896,0.02188335698204503,14,0.013812731656826744,0.06663648075055117,0.0056254916798165674,0.012314452852420173,0.037101494227668966,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.011250983359633135
aptos2019,aptos_pool,em,uniform,B4,B0,rec_0,no_dr,15,0.9883656509695289,0.9861495844875345,-0.0022160664819944683,0.00421406553604246,2,-0.00730218605503485,0.0028700530910459134,0.36588425886318154,0.002371387141524118,0.007144613520164177,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.7317685177263631
aptos2019,aptos_pool,em,uniform,B4,B0,rec_1,mild,15,0.409009009009009,0.5468468468468468,0.13783783783783785,0.06238837470005692,15,0.06253888223826844,0.21313679343740727,0.0015215249217330885,0.03510789955185284,0.10577453567599289,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.003043049843466177
aptos2019,aptos_pool,em,uniform,B4,B0,rec_2,moderate,15,0.9209296482412059,0.8295159128978223,-0.09141373534338358,0.023373366435720022,0,-0.11962396024373095,-0.06320351044303621,6.762831154608472e-06,0.013152928008768251,0.03962768694983918,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),6.762831154608472e-06
aptos2019,aptos_pool,em,uniform,B4,B0,rec_3,severe,15,0.16464237516869096,0.27183985605038236,0.10719748088169141,0.05986135183927069,13,0.034948487444275686,0.17944647431910715,0.00665096918480349,0.03368586435397746,0.10149016906078055,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.01330193836960698
aptos2019,aptos_pool,em,uniform,B4,B0,rec_4,proliferative,15,0.4101694915254237,0.4598870056497175,0.049717514124293774,0.055651458697866474,13,-0.01745039556542756,0.11688542381401511,0.1347065463100642,0.0313168251500708,0.094352629504438,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.1347065463100642
aptos2019,aptos_pool,oracle,train,B1,B0,bacc,BACC,15,0.6457036359493563,0.655388134524897,0.009684498575540731,0.013363240626776842,11,-0.0064441162098210925,0.025813113360902556,0.21868030758135515,0.007519915559071173,0.0226563134433216,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.3547760361054087
aptos2019,aptos_pool,oracle,train,B1,B0,rec_0,no_dr,15,0.9819021237303784,0.9758079409048938,-0.006094182825484766,0.003503908764729488,0,-0.010323186574480763,-0.0018651790764887674,0.00797788089486683,0.0019717596033298718,0.005940599100748257,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.02393364268460049
aptos2019,aptos_pool,oracle,train,B1,B0,rec_1,mild,15,0.6036036036036035,0.6648648648648648,0.061261261261261274,0.024952562040000674,15,0.031145043773970368,0.09137747874855218,0.0006496949987839669,0.0140415910155281,0.0423050877089938,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0012993899975679338
aptos2019,aptos_pool,oracle,train,B1,B0,rec_2,moderate,15,0.7727638190954774,0.665329983249581,-0.10743383584589615,0.024707595432194328,0,-0.13725439360790542,-0.07761327808388689,2.046764772743194e-06,0.013903740605066687,0.04188976627577147,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),4.093529545486388e-06
aptos2019,aptos_pool,oracle,train,B1,B0,rec_3,severe,15,0.3595141700404858,0.4285650022492128,0.06905083220872693,0.04749964019830944,13,0.0117216692759929,0.12637999514146098,0.021669297041589812,0.026729540637157805,0.08053186849165225,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.043338594083179624
aptos2019,aptos_pool,oracle,train,B1,B0,rec_4,proliferative,15,0.5107344632768361,0.5423728813559322,0.031638418079096044,0.03889698187131865,12,-0.015307861976553608,0.0785846981347457,0.17034814575544438,0.021888554381706796,0.06594674434806987,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.34069629151088876
aptos2019,aptos_pool,oracle,train,B3,B0,bacc,BACC,15,0.6457036359493563,0.6830856052764636,0.03738196932710729,0.013252587765789378,15,0.021386905782766218,0.053377032871448356,0.00019003600118089502,0.007457647715945754,0.02246871030333856,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0005701080035426851
aptos2019,aptos_pool,oracle,train,B3,B0,rec_0,no_dr,15,0.9819021237303784,0.9774699907663896,-0.004432132963988914,0.004999323054168209,1,-0.010466010372937864,0.0016017444449600363,0.13747790979820415,0.0028132762306571114,0.008475955292812693,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.2749558195964083
aptos2019,aptos_pool,oracle,train,B3,B0,rec_1,mild,15,0.6036036036036035,0.7216216216216215,0.11801801801801805,0.04257037640627673,15,0.06663817524628025,0.16939786078975583,0.00022299063200680784,0.023955688955538155,0.07217469311509499,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0006689718960204235
aptos2019,aptos_pool,oracle,train,B3,B0,rec_2,moderate,15,0.7727638190954774,0.6172948073701843,-0.15546901172529318,0.027768430762160845,0,-0.18898381067753706,-0.12195421277304928,9.948413139964063e-08,0.015626168859142184,0.04707916954784593,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),2.984523941989219e-07
aptos2019,aptos_pool,oracle,train,B3,B0,rec_3,severe,15,0.3595141700404858,0.5114709851551957,0.15195681511470985,0.06518731511629315,15,0.07327970948091908,0.23063392074850061,0.000996142087426435,0.036682951305601334,0.11051991691625604,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.002988426262279305
aptos2019,aptos_pool,oracle,train,B3,B0,rec_4,proliferative,15,0.5107344632768361,0.5875706214689266,0.0768361581920904,0.0409527977040159,14,0.02740863406089953,0.12626368232328128,0.004916915513391702,0.023045426573015504,0.06943221686092743,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.014750746540175108
aptos2019,aptos_pool,oracle,train,B4,B0,bacc,BACC,15,0.6457036359493563,0.6614950031881484,0.01579136723879199,0.019756897889476946,12,-0.008054001134998871,0.03963673561258285,0.17738801805270435,0.011117827478191017,0.03349625167676506,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.3547760361054087
aptos2019,aptos_pool,oracle,train,B4,B0,rec_0,no_dr,15,0.9819021237303784,0.9778393351800553,-0.00406278855032316,0.005220986430450637,2,-0.010364200108205886,0.002238623007559567,0.18837515890690582,0.0029380131802292406,0.008851767947259443,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.2749558195964083
aptos2019,aptos_pool,oracle,train,B4,B0,rec_1,mild,15,0.6036036036036035,0.709009009009009,0.10540540540540544,0.04369933225303757,15,0.05266298191910639,0.15814782889170448,0.0007531904603061215,0.024590987897963087,0.07408874811434658,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0012993899975679338
aptos2019,aptos_pool,oracle,train,B4,B0,rec_2,moderate,15,0.7727638190954774,0.6490033500837521,-0.1237604690117253,0.03464491542976141,0,-0.16557476472368046,-0.08194617329977014,1.8041485889458617e-05,0.01949578293613394,0.0587377033098718,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.8041485889458617e-05
aptos2019,aptos_pool,oracle,train,B4,B0,rec_3,severe,15,0.3595141700404858,0.4269905533063428,0.06747638326585696,0.08137710969389182,11,-0.03074081503625009,0.16569358156796402,0.1627445142569589,0.045793457622332605,0.13796842815522,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.1627445142569589
aptos2019,aptos_pool,oracle,train,B4,B0,rec_4,proliferative,15,0.5107344632768361,0.544632768361582,0.03389830508474576,0.04249377427308534,9,-0.017389083593521225,0.08518569376301274,0.17818096837752198,0.023912582527289776,0.07204482028046731,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.34069629151088876
aptos2019,aptos_pool,oracle,uniform,B1,B0,bacc,BACC,15,0.6074320352072323,0.6326949655042015,0.02526293029696919,0.013695757225841881,15,0.008732988297210559,0.041792872296727825,0.005498775174039628,0.007707033101648997,0.023220068935266364,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.010997550348079256
aptos2019,aptos_pool,oracle,uniform,B1,B0,rec_0,no_dr,15,0.9878116343490305,0.9839335180055403,-0.003878116343490305,0.003596539063712466,0,-0.008218919202558132,0.00046268651557752113,0.0759891152446043,0.002023885584296475,0.006097646417841516,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.22796734573381291
aptos2019,aptos_pool,oracle,uniform,B1,B0,rec_1,mild,15,0.5036036036036036,0.5747747747747748,0.07117117117117117,0.027251321553611117,15,0.0382804914321928,0.10406185091014952,0.0003815154162544256,0.015335175252747026,0.04620245194314645,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0011445462487632767
aptos2019,aptos_pool,oracle,uniform,B1,B0,rec_2,moderate,15,0.8772194304857622,0.7974623115577889,-0.07975711892797319,0.016508582963063904,0,-0.09968196969582663,-0.05983226816011975,5.963054589977496e-07,0.009289898561985586,0.02798899163476843,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.7889163769932487e-06
aptos2019,aptos_pool,oracle,uniform,B1,B0,rec_3,severe,15,0.2368870895186685,0.31803868645973915,0.0811515969410706,0.04843245818933089,14,0.022696579699323143,0.13960661418281806,0.009985956361037066,0.027254466642786097,0.08211338732981516,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.029957869083111197
aptos2019,aptos_pool,oracle,uniform,B1,B0,rec_4,proliferative,15,0.431638418079096,0.48926553672316386,0.05762711864406779,0.037791017946976604,13,0.012015669457696762,0.10323856783043882,0.01692856289719038,0.021266193716752042,0.06407167032772401,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.03385712579438076
aptos2019,aptos_pool,oracle,uniform,B3,B0,bacc,BACC,15,0.6074320352072323,0.6440041966354536,0.03657216142822141,0.013907014876967688,15,0.01978724435388086,0.05335707850256195,0.0003589361400304033,0.007825914422583272,0.02357823950892314,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.00107680842009121
aptos2019,aptos_pool,oracle,uniform,B3,B0,rec_0,no_dr,15,0.9878116343490305,0.9855955678670358,-0.002216066481994461,0.004587693469312052,3,-0.007753132137430547,0.0033209991734416255,0.4051315047469742,0.0025816393241472257,0.007778070015018753,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8102630094939484
aptos2019,aptos_pool,oracle,uniform,B3,B0,rec_1,mild,15,0.5036036036036036,0.5936936936936937,0.0900900900900901,0.048901815165928765,15,0.031068587660820046,0.14911159251936015,0.005543987484214628,0.02751858856722444,0.08290914481676061,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.011087974968429256
aptos2019,aptos_pool,oracle,uniform,B3,B0,rec_2,moderate,15,0.8772194304857622,0.8208174204355109,-0.056402010050251264,0.024054288252367464,0,-0.08543406597096126,-0.02736995412954126,0.0009499970328175764,0.013536104119004405,0.04078213582487088,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0009499970328175764
aptos2019,aptos_pool,oracle,uniform,B3,B0,rec_3,severe,15,0.2368870895186685,0.29901034637876744,0.06212325686009896,0.047912621729313,13,0.004295650457471954,0.11995086326272597,0.037060307822085026,0.026961938326261734,0.0812320458867948,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.07412061564417005
aptos2019,aptos_pool,oracle,uniform,B3,B0,rec_4,proliferative,15,0.431638418079096,0.5209039548022598,0.08926553672316384,0.03760959098480968,15,0.043873058792807264,0.13465801465352042,0.000860296527609874,0.021164099062188968,0.06376407531864464,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0025808895828296216
aptos2019,aptos_pool,oracle,uniform,B4,B0,bacc,BACC,15,0.6074320352072323,0.6256496675911084,0.018217632383876272,0.02096975376021899,13,-0.007091578906143002,0.043526843673895546,0.144929731424913,0.011800339601412715,0.03555255250502697,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.144929731424913
aptos2019,aptos_pool,oracle,uniform,B4,B0,rec_0,no_dr,15,0.9878116343490305,0.9857802400738688,-0.002031394275161591,0.004499228324667826,3,-0.007461687907272808,0.0033988993569496256,0.4357687834975146,0.002531857206453962,0.007628084386394193,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8102630094939484
aptos2019,aptos_pool,oracle,uniform,B4,B0,rec_1,mild,15,0.5036036036036036,0.5738738738738739,0.07027027027027025,0.04574108314022834,15,0.015063578238122717,0.12547696230241778,0.0162709888884598,0.025739945302319617,0.07755037462885254,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0162709888884598
aptos2019,aptos_pool,oracle,uniform,B4,B0,rec_2,moderate,15,0.8772194304857622,0.8004773869346734,-0.07674204355108877,0.02342683414940913,0,-0.10501680071435279,-0.04846728638782474,4.435372809725793e-05,0.013183015971958334,0.039718337213070304,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),8.870745619451585e-05
aptos2019,aptos_pool,oracle,uniform,B4,B0,rec_3,severe,15,0.2368870895186685,0.29919028340080966,0.06230319388214124,0.06439194100684423,12,-0.015413943808256586,0.14002033157253907,0.10756154719621518,0.03623536929252716,0.10917142326627496,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.10756154719621518
aptos2019,aptos_pool,oracle,uniform,B4,B0,rec_4,proliferative,15,0.431638418079096,0.4689265536723164,0.03728813559322034,0.055182442698643086,10,-0.02931370044783168,0.10388997163427235,0.2497542138584905,0.031052895104319318,0.09355745011755742,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.2497542138584905
aptos2019,aptos_pool,raw,none,B1,B0,bacc,BACC,15,0.6457036359493563,0.6554548011915637,0.009751165242207397,0.013488027591129157,11,-0.006528059783176615,0.026030390267591408,0.21974223648336125,0.007590137106449578,0.022867879833313978,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.2514669163018211
aptos2019,aptos_pool,raw,none,B1,B0,rec_0,no_dr,15,0.9819021237303784,0.9758079409048938,-0.006094182825484766,0.003503908764729488,0,-0.010323186574480763,-0.0018651790764887674,0.00797788089486683,0.0019717596033298718,0.005940599100748257,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.01595576178973366
aptos2019,aptos_pool,raw,none,B1,B0,rec_1,mild,15,0.6036036036036035,0.6648648648648648,0.061261261261261274,0.024952562040000674,15,0.031145043773970368,0.09137747874855218,0.0006496949987839669,0.0140415910155281,0.0423050877089938,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0019490849963519007
aptos2019,aptos_pool,raw,none,B1,B0,rec_2,moderate,15,0.7727638190954774,0.6656633165829144,-0.1071005025125628,0.024704229684648506,0,-0.13691699802297103,-0.07728400700215458,2.117892482850913e-06,0.013901846593124179,0.041884059918047396,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),4.235784965701826e-06
