dataset,arm,wave,fold,variant,n_test,n_excluded,n_leaked_in_fold,n_conflict_in_fold,n_leaked_and_conflict,bacc,mcc,per_class_recall,per_class_n,recall_c0,recall_c1,recall_c2,recall_c3,recall_c4,recall_c5,recall_c6
aptos2019,B4d,w2,4,leaked_only,43,689,43,13,9,0.7699999999999999,0.664747073929648,"[1.0, 0.8, 0.75, 0.5, 0.8]","[2, 10, 24, 2, 5]",1.0,0.8,0.75,0.5,0.8,,
aptos2019,B4d,w2,5,full,733,0,35,9,6,0.6183417095021396,0.6715837890884714,"[0.9833795013850416, 0.6621621621621622, 0.63, 0.3076923076923077, 0.5084745762711864]","[361, 74, 200, 39, 59]",0.9833795013850416,0.6621621621621622,0.63,0.3076923076923077,0.5084745762711864,,
aptos2019,B4d,w2,5,leakfree,698,35,35,9,6,0.5963276007538302,0.6633905515470282,"[0.9833333333333333, 0.6212121212121212, 0.6284153005464481, 0.2857142857142857, 0.46296296296296297]","[360, 66, 183, 35, 54]",0.9833333333333333,0.6212121212121212,0.6284153005464481,0.2857142857142857,0.46296296296296297,,
aptos2019,B4d,w2,5,conflict_excluded,695,38,35,9,6,0.6004813704813705,0.6675136142464303,"[0.9833333333333333, 0.6212121212121212, 0.6318681318681318, 0.30303030303030304, 0.46296296296296297]","[360, 66, 182, 33, 54]",0.9833333333333333,0.6212121212121212,0.6318681318681318,0.30303030303030304,0.46296296296296297,,
aptos2019,B4d,w2,5,leaked_only,35,698,35,9,6,0.8294117647058823,0.6993394489417659,"[1.0, 1.0, 0.6470588235294118, 0.5, 1.0]","[1, 8, 17, 4, 5]",1.0,1.0,0.6470588235294118,0.5,1.0,,
aptos2019,B4d,w2,6,full,733,0,36,11,9,0.6416541397494024,0.6885156190674858,"[0.9778393351800554, 0.581081081081081, 0.655, 0.3333333333333333, 0.6610169491525424]","[361, 74, 200, 39, 59]",0.9778393351800554,0.581081081081081,0.655,0.3333333333333333,0.6610169491525424,,
aptos2019,B4d,w2,6,leakfree,697,36,36,11,9,0.631816923132545,0.6824091644102559,"[0.9777777777777777, 0.5507246376811594, 0.6368715083798883, 0.3333333333333333, 0.660377358490566]","[360, 69, 179, 36, 53]",0.9777777777777777,0.5507246376811594,0.6368715083798883,0.3333333333333333,0.660377358490566,,
aptos2019,B4d,w2,6,conflict_excluded,695,38,36,11,9,0.6312262681681343,0.6829616786465948,"[0.9777777777777777, 0.5507246376811594, 0.6404494382022472, 0.3333333333333333, 0.6538461538461539]","[360, 69, 178, 36, 52]",0.9777777777777777,0.5507246376811594,0.6404494382022472,0.3333333333333333,0.6538461538461539,,
aptos2019,B4d,w2,6,leaked_only,36,697,36,11,9,0.7619047619047619,0.6468373311794358,"[1.0, 1.0, 0.8095238095238095, 0.3333333333333333, 0.6666666666666666]","[1, 5, 21, 3, 6]",1.0,1.0,0.8095238095238095,0.3333333333333333,0.6666666666666666,,
aptos2019,B4d,w2,7,full,732,0,37,13,13,0.6201199333048246,0.6606111508055978,"[0.9750692520775623, 0.5540540540540541, 0.625, 0.42105263157894735, 0.5254237288135594]","[361, 74, 200, 38, 59]",0.9750692520775623,0.5540540540540541,0.625,0.42105263157894735,0.5254237288135594,,
aptos2019,B4d,w2,7,leakfree,695,37,37,13,13,0.6146261859582542,0.6615614050479854,"[0.9803921568627451, 0.5588235294117647, 0.6021505376344086, 0.4117647058823529, 0.52]","[357, 68, 186, 34, 50]",0.9803921568627451,0.5588235294117647,0.6021505376344086,0.4117647058823529,0.52,,
aptos2019,B4d,w2,7,conflict_excluded,695,37,37,13,13,0.6146261859582542,0.6615614050479854,"[0.9803921568627451, 0.5588235294117647, 0.6021505376344086, 0.4117647058823529, 0.52]","[357, 68, 186, 34, 50]",0.9803921568627451,0.5588235294117647,0.6021505376344086,0.4117647058823529,0.52,,
aptos2019,B4d,w2,7,leaked_only,37,695,37,13,13,0.5968253968253968,0.5621150113773828,"[0.5, 0.5, 0.9285714285714286, 0.5, 0.5555555555555556]","[4, 6, 14, 4, 9]",0.5,0.5,0.9285714285714286,0.5,0.5555555555555556,,
aptos2019,B4d,w2,8,full,732,0,47,16,14,0.6355170436881314,0.6872429920932828,"[0.9778393351800554, 0.6486486486486487, 0.68, 0.4473684210526316, 0.423728813559322]","[361, 74, 200, 38, 59]",0.9778393351800554,0.6486486486486487,0.68,0.4473684210526316,0.423728813559322,,
aptos2019,B4d,w2,8,leakfree,685,47,47,16,14,0.6212265619678341,0.682300947639796,"[0.9776536312849162, 0.5967741935483871, 0.6820809248554913, 0.42857142857142855, 0.42105263157894735]","[358, 62, 173, 35, 57]",0.9776536312849162,0.5967741935483871,0.6820809248554913,0.42857142857142855,0.42105263157894735,,
aptos2019,B4d,w2,8,conflict_excluded,683,49,47,16,14,0.6231706796939227,0.6838488438945405,"[0.9775910364145658, 0.6065573770491803, 0.6820809248554913, 0.42857142857142855, 0.42105263157894735]","[357, 61, 173, 35, 57]",0.9775910364145658,0.6065573770491803,0.6820809248554913,0.42857142857142855,0.42105263157894735,,
aptos2019,B4d,w2,8,leaked_only,47,685,47,16,14,0.7499999999999999,0.6505210516575036,"[1.0, 0.9166666666666666, 0.6666666666666666, 0.6666666666666666, 0.5]","[3, 12, 27, 3, 2]",1.0,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.5,,
aptos2019,B4d,w2,9,full,732,0,41,13,11,0.6429376611076933,0.6853876956336867,"[0.9722991689750693, 0.6351351351351351, 0.6633165829145728, 0.38461538461538464, 0.559322033898305]","[361, 74, 199, 39, 59]",0.9722991689750693,0.6351351351351351,0.6633165829145728,0.38461538461538464,0.559322033898305,,
aptos2019,B4d,w2,9,leakfree,691,41,41,13,11,0.6403715355721898,0.6855225704018738,"[0.9775910364145658, 0.6190476190476191, 0.6444444444444445, 0.39473684210526316, 0.5660377358490566]","[357, 63, 180, 38, 53]",0.9775910364145658,0.6190476190476191,0.6444444444444445,0.39473684210526316,0.5660377358490566,,
aptos2019,B4d,w2,9,conflict_excluded,689,43,41,13,11,0.6394224995994373,0.6861392269415929,"[0.9775910364145658, 0.6190476190476191, 0.6480446927374302, 0.39473684210526316, 0.5576923076923077]","[357, 63, 179, 38, 52]",0.9775910364145658,0.6190476190476191,0.6480446927374302,0.39473684210526316,0.5576923076923077,,
aptos2019,B4d,w2,9,leaked_only,41,691,41,13,11,0.5138755980861245,0.5580627812225648,"[0.5, 0.7272727272727273, 0.8421052631578947, 0.0, 0.5]","[4, 11, 19, 1, 6]",0.5,0.7272727272727273,0.8421052631578947,0.0,0.5,,
aptos2019,B4d,w2,10,full,733,0,45,10,10,0.6286640847437128,0.6929785104191627,"[0.9750692520775623, 0.6351351351351351, 0.7, 0.3076923076923077, 0.5254237288135594]","[361, 74, 200, 39, 59]",0.9750692520775623,0.6351351351351351,0.7,0.3076923076923077,0.5254237288135594,,
aptos2019,B4d,w2,10,leakfree,688,45,45,10,10,0.6102999960338595,0.6879861754344038,"[0.9776536312849162, 0.6029411764705882, 0.6896551724137931, 0.28125, 0.5]","[358, 68, 174, 32, 56]",0.9776536312849162,0.6029411764705882,0.6896551724137931,0.28125,0.5,,
aptos2019,B4d,w2,10,conflict_excluded,688,45,45,10,10,0.6102999960338595,0.6879861754344038,"[0.9776536312849162, 0.6029411764705882, 0.6896551724137931, 0.28125, 0.5]","[358, 68, 174, 32, 56]",0.9776536312849162,0.6029411764705882,0.6896551724137931,0.28125,0.5,,
aptos2019,B4d,w2,10,leaked_only,45,688,45,10,10,0.7728937728937728,0.6434719836112904,"[0.6666666666666666, 1.0, 0.7692307692307693, 0.42857142857142855, 1.0]","[3, 6, 26, 7, 3]",0.6666666666666666,1.0,0.7692307692307693,0.42857142857142855,1.0,,
aptos2019,B4d,w2,11,full,733,0,34,10,8,0.6274997378675016,0.6653807760459057,"[0.9750692520775623, 0.6621621621621622, 0.615, 0.46153846153846156, 0.423728813559322]","[361, 74, 200, 39, 59]",0.9750692520775623,0.6621621621621622,0.615,0.46153846153846156,0.423728813559322,,
aptos2019,B4d,w2,11,leakfree,699,34,34,10,8,0.6145938195938196,0.6605491427808777,"[0.975, 0.6212121212121212, 0.6098901098901099, 0.4594594594594595, 0.4074074074074074]","[360, 66, 182, 37, 54]",0.975,0.6212121212121212,0.6098901098901099,0.4594594594594595,0.4074074074074074,,
aptos2019,B4d,w2,11,conflict_excluded,697,36,34,10,8,0.614102230151954,0.6610541927704312,"[0.975, 0.6153846153846154, 0.6132596685082873, 0.4594594594594595, 0.4074074074074074]","[360, 65, 181, 37, 54]",0.975,0.6153846153846154,0.6132596685082873,0.4594594594594595,0.4074074074074074,,
aptos2019,B4d,w2,11,leaked_only,34,699,34,10,8,0.7533333333333333,0.6137496826082818,"[1.0, 1.0, 0.6666666666666666, 0.5, 0.6]","[1, 8, 18, 2, 5]",1.0,1.0,0.6666666666666666,0.5,0.6,,
aptos2019,B4d,w2,12,full,732,0,39,14,10,0.6307670148198812,0.6946919600695497,"[0.9750692520775623, 0.6351351351351351, 0.71, 0.34210526315789475, 0.4915254237288136]","[361, 74, 200, 38, 59]",0.9750692520775623,0.6351351351351351,0.71,0.34210526315789475,0.4915254237288136,,
aptos2019,B4d,w2,12,leakfree,693,39,39,14,10,0.622202684955494,0.6914270907456018,"[0.975, 0.5909090909090909, 0.702247191011236, 0.34285714285714286, 0.5]","[360, 66, 178, 35, 54]",0.975,0.5909090909090909,0.702247191011236,0.34285714285714286,0.5,,
aptos2019,B4d,w2,12,conflict_excluded,689,43,39,14,10,0.6263673119333497,0.6953037876701866,"[0.975, 0.6, 0.7045454545454546, 0.34285714285714286, 0.5094339622641509]","[360, 65, 176, 35, 53]",0.975,0.6,0.7045454545454546,0.34285714285714286,0.5094339622641509,,
aptos2019,B4d,w2,12,leaked_only,39,693,39,14,10,0.7012121212121212,0.6058446186855114,"[1.0, 1.0, 0.7727272727272727, 0.3333333333333333, 0.4]","[1, 8, 22, 3, 5]",1.0,1.0,0.7727272727272727,0.3333333333333333,0.4,,
aptos2019,B4d,w2,13,full,732,0,44,15,11,0.6406672943660595,0.6901808941737035,"[0.9806094182825484, 0.7297297297297297, 0.65, 0.3684210526315789, 0.4745762711864407]","[361, 74, 200, 38, 59]",0.9806094182825484,0.7297297297297297,0.65,0.3684210526315789,0.4745762711864407,,
aptos2019,B4d,w2,13,leakfree,688,44,44,15,11,0.6246793907429085,0.6848682423309329,"[0.988795518207283, 0.6935483870967742, 0.6368715083798883, 0.35135135135135137, 0.4528301886792453]","[357, 62, 179, 37, 53]",0.988795518207283,0.6935483870967742,0.6368715083798883,0.35135135135135137,0.4528301886792453,,
aptos2019,B4d,w2,13,conflict_excluded,684,48,44,15,11,0.6269602283389895,0.686410463973003,"[0.988795518207283, 0.6885245901639344, 0.6348314606741573, 0.3611111111111111, 0.46153846153846156]","[357, 61, 178, 36, 52]",0.988795518207283,0.6885245901639344,0.6348314606741573,0.3611111111111111,0.46153846153846156,,
aptos2019,B4d,w2,13,leaked_only,44,688,44,15,11,0.7190476190476189,0.6494660787550685,"[0.25, 0.9166666666666666, 0.7619047619047619, 1.0, 0.6666666666666666]","[4, 12, 21, 1, 6]",0.25,0.9166666666666666,0.7619047619047619,1.0,0.6666666666666666,,
aptos2019,B4d,w2,14,full,732,0,43,13,11,0.6445938737743081,0.680468063900168,"[0.9778393351800554, 0.5540540540540541, 0.6532663316582915, 0.46153846153846156, 0.576271186440678]","[361, 74, 199, 39, 59]",0.9778393351800554,0.5540540540540541,0.6532663316582915,0.46153846153846156,0.576271186440678,,
aptos2019,B4d,w2,14,leakfree,689,43,43,13,11,0.6392220419190219,0.680381449149713,"[0.9777777777777777, 0.546875, 0.6348314606741573, 0.47058823529411764, 0.5660377358490566]","[360, 64, 178, 34, 53]",0.9777777777777777,0.546875,0.6348314606741573,0.47058823529411764,0.5660377358490566,,
aptos2019,B4d,w2,14,conflict_excluded,687,45,43,13,11,0.6409864903153787,0.6813303598640744,"[0.9777777777777777, 0.546875, 0.632768361581921, 0.47058823529411764, 0.5769230769230769]","[360, 64, 177, 34, 52]",0.9777777777777777,0.546875,0.632768361581921,0.47058823529411764,0.5769230769230769,,
aptos2019,B4d,w2,14,leaked_only,43,689,43,13,11,0.6952380952380952,0.5459056601338942,"[1.0, 0.6, 0.8095238095238095, 0.4, 0.6666666666666666]","[1, 10, 21, 5, 6]",1.0,0.6,0.8095238095238095,0.4,0.6666666666666666,,
oral_diseases,A0,w1,0,full,104,0,4,0,0,0.6886837577627052,0.6641283759487757,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]","[16, 15, 12, 18, 11, 19, 13]",0.9375,1.0,0.5,0.6111111111111112,0.5454545454545454,0.8421052631578947,0.38461538461538464
oral_diseases,A0,w1,0,leakfree,100,4,4,0,0,0.6789222774129896,0.6502427706037817,"[0.9375, 1.0, 0.5, 0.5882352941176471, 0.5, 0.8421052631578947, 0.38461538461538464]","[16, 13, 12, 17, 10, 19, 13]",0.9375,1.0,0.5,0.5882352941176471,0.5,0.8421052631578947,0.38461538461538464
oral_diseases,A0,w1,0,conflict_excluded,100,4,4,0,0,0.6789222774129896,0.6502427706037817,"[0.9375, 1.0, 0.5, 0.5882352941176471, 0.5, 0.8421052631578947, 0.38461538461538464]","[16, 13, 12, 17, 10, 19, 13]",0.9375,1.0,0.5,0.5882352941176471,0.5,0.8421052631578947,0.38461538461538464
oral_diseases,A0,w1,0,leaked_only,4,100,4,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 2, 0, 1, 1, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A0,w1,1,full,103,0,6,0,0,0.7911900964532543,0.7324847858921925,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 0.9090909090909091, 0.47368421052631576, 0.8333333333333334]","[16, 15, 12, 18, 11, 19, 12]",1.0,0.9333333333333333,0.8333333333333334,0.5555555555555556,0.9090909090909091,0.47368421052631576,0.8333333333333334
oral_diseases,A0,w1,1,leakfree,97,6,6,0,0,0.7777031865377729,0.7157688664424642,"[1.0, 0.9285714285714286, 0.8333333333333334, 0.5, 0.875, 0.47368421052631576, 0.8333333333333334]","[16, 14, 12, 16, 8, 19, 12]",1.0,0.9285714285714286,0.8333333333333334,0.5,0.875,0.47368421052631576,0.8333333333333334
oral_diseases,A0,w1,1,conflict_excluded,97,6,6,0,0,0.7777031865377729,0.7157688664424642,"[1.0, 0.9285714285714286, 0.8333333333333334, 0.5, 0.875, 0.47368421052631576, 0.8333333333333334]","[16, 14, 12, 16, 8, 19, 12]",1.0,0.9285714285714286,0.8333333333333334,0.5,0.875,0.47368421052631576,0.8333333333333334
oral_diseases,A0,w1,1,leaked_only,6,97,6,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 1, 0, 2, 3, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A0,w1,2,full,103,0,8,0,0,0.7217190704032809,0.6810328400703991,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.631578947368421, 0.6666666666666666]","[16, 15, 12, 18, 11, 19, 12]",0.875,1.0,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.631578947368421,0.6666666666666666
oral_diseases,A0,w1,2,leakfree,95,8,8,0,0,0.7003734827264239,0.6537109806889955,"[0.8666666666666667, 1.0, 0.6666666666666666, 0.6470588235294118, 0.4444444444444444, 0.6111111111111112, 0.6666666666666666]","[15, 12, 12, 17, 9, 18, 12]",0.8666666666666667,1.0,0.6666666666666666,0.6470588235294118,0.4444444444444444,0.6111111111111112,0.6666666666666666
oral_diseases,A0,w1,2,conflict_excluded,95,8,8,0,0,0.7003734827264239,0.6537109806889955,"[0.8666666666666667, 1.0, 0.6666666666666666, 0.6470588235294118, 0.4444444444444444, 0.6111111111111112, 0.6666666666666666]","[15, 12, 12, 17, 9, 18, 12]",0.8666666666666667,1.0,0.6666666666666666,0.6470588235294118,0.4444444444444444,0.6111111111111112,0.6666666666666666
oral_diseases,A0,w1,2,leaked_only,8,95,8,0,0,1.0,1.0,"[1.0, 1.0, null, 1.0, 1.0, 1.0, null]","[1, 3, 0, 1, 2, 1, 0]",1.0,1.0,,1.0,1.0,1.0,
oral_diseases,A0,w1,3,full,103,0,3,0,0,0.7454878454878455,0.6951100430423188,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]","[15, 15, 13, 18, 11, 18, 13]",0.8666666666666667,0.9333333333333333,0.6923076923076923,0.5,0.6363636363636364,0.6666666666666666,0.9230769230769231
oral_diseases,A0,w1,3,leakfree,100,3,3,0,0,0.7347308154030844,0.6856975569487889,"[0.8571428571428571, 0.9333333333333333, 0.6923076923076923, 0.47058823529411764, 0.6, 0.6666666666666666, 0.9230769230769231]","[14, 15, 13, 17, 10, 18, 13]",0.8571428571428571,0.9333333333333333,0.6923076923076923,0.47058823529411764,0.6,0.6666666666666666,0.9230769230769231
oral_diseases,A0,w1,3,conflict_excluded,100,3,3,0,0,0.7347308154030844,0.6856975569487889,"[0.8571428571428571, 0.9333333333333333, 0.6923076923076923, 0.47058823529411764, 0.6, 0.6666666666666666, 0.9230769230769231]","[14, 15, 13, 17, 10, 18, 13]",0.8571428571428571,0.9333333333333333,0.6923076923076923,0.47058823529411764,0.6,0.6666666666666666,0.9230769230769231
oral_diseases,A0,w1,3,leaked_only,3,100,3,0,0,1.0,1.0,"[1.0, null, null, 1.0, 1.0, null, null]","[1, 0, 0, 1, 1, 0, 0]",1.0,,,1.0,1.0,,
oral_diseases,A0,w1,4,full,103,0,3,0,0,0.770840562945826,0.7379402146367858,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.7894736842105263, 0.9230769230769231]","[16, 15, 12, 18, 10, 19, 13]",0.75,1.0,0.6666666666666666,0.6666666666666666,0.6,0.7894736842105263,0.9230769230769231
oral_diseases,A0,w1,4,leakfree,100,3,3,0,0,0.7600193923723335,0.7299918782961572,"[0.75, 1.0, 0.6666666666666666, 0.6470588235294118, 0.5555555555555556, 0.7777777777777778, 0.9230769230769231]","[16, 15, 12, 17, 9, 18, 13]",0.75,1.0,0.6666666666666666,0.6470588235294118,0.5555555555555556,0.7777777777777778,0.9230769230769231
oral_diseases,A0,w1,4,conflict_excluded,100,3,3,0,0,0.7600193923723335,0.7299918782961572,"[0.75, 1.0, 0.6666666666666666, 0.6470588235294118, 0.5555555555555556, 0.7777777777777778, 0.9230769230769231]","[16, 15, 12, 17, 9, 18, 13]",0.75,1.0,0.6666666666666666,0.6470588235294118,0.5555555555555556,0.7777777777777778,0.9230769230769231
oral_diseases,A0,w1,4,leaked_only,3,100,3,0,0,1.0,1.0,"[null, null, null, 1.0, 1.0, 1.0, null]","[0, 0, 0, 1, 1, 1, 0]",,,,1.0,1.0,1.0,
oral_diseases,A0,w1,5,full,104,0,7,0,0,0.7423967845020477,0.7072933638379626,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]","[16, 15, 12, 18, 11, 19, 13]",1.0,0.9333333333333333,0.6666666666666666,0.5555555555555556,0.6363636363636364,0.7894736842105263,0.6153846153846154
oral_diseases,A0,w1,5,leakfree,97,7,7,0,0,0.7214510635563267,0.6857565125733662,"[1.0, 0.9230769230769231, 0.6666666666666666, 0.5, 0.5555555555555556, 0.7894736842105263, 0.6153846153846154]","[15, 13, 12, 16, 9, 19, 13]",1.0,0.9230769230769231,0.6666666666666666,0.5,0.5555555555555556,0.7894736842105263,0.6153846153846154
oral_diseases,A0,w1,5,conflict_excluded,97,7,7,0,0,0.7214510635563267,0.6857565125733662,"[1.0, 0.9230769230769231, 0.6666666666666666, 0.5, 0.5555555555555556, 0.7894736842105263, 0.6153846153846154]","[15, 13, 12, 16, 9, 19, 13]",1.0,0.9230769230769231,0.6666666666666666,0.5,0.5555555555555556,0.7894736842105263,0.6153846153846154
oral_diseases,A0,w1,5,leaked_only,7,97,7,0,0,1.0,1.0,"[1.0, 1.0, null, 1.0, 1.0, null, null]","[1, 2, 0, 2, 2, 0, 0]",1.0,1.0,,1.0,1.0,,
oral_diseases,A0,w1,6,full,103,0,4,0,0,0.7286426293005241,0.692715035204276,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]","[16, 15, 12, 18, 11, 19, 12]",0.9375,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.6842105263157895,0.6666666666666666
oral_diseases,A0,w1,6,leakfree,99,4,4,0,0,0.7107312223134868,0.6797691467753132,"[0.9375, 0.9285714285714286, 0.6666666666666666, 0.6470588235294118, 0.4444444444444444, 0.6842105263157895, 0.6666666666666666]","[16, 14, 12, 17, 9, 19, 12]",0.9375,0.9285714285714286,0.6666666666666666,0.6470588235294118,0.4444444444444444,0.6842105263157895,0.6666666666666666
oral_diseases,A0,w1,6,conflict_excluded,99,4,4,0,0,0.7107312223134868,0.6797691467753132,"[0.9375, 0.9285714285714286, 0.6666666666666666, 0.6470588235294118, 0.4444444444444444, 0.6842105263157895, 0.6666666666666666]","[16, 14, 12, 17, 9, 19, 12]",0.9375,0.9285714285714286,0.6666666666666666,0.6470588235294118,0.4444444444444444,0.6842105263157895,0.6666666666666666
oral_diseases,A0,w1,6,leaked_only,4,99,4,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 1, 0, 1, 2, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A0,w1,7,full,103,0,5,0,0,0.7395192526771474,0.6937053621433955,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]","[16, 15, 12, 18, 11, 19, 12]",0.75,1.0,0.5833333333333334,0.6666666666666666,0.9090909090909091,0.6842105263157895,0.5833333333333334
oral_diseases,A0,w1,7,leakfree,98,5,5,0,0,0.7313258636788048,0.6782057122131324,"[0.75, 1.0, 0.5833333333333334, 0.6470588235294118, 0.8888888888888888, 0.6666666666666666, 0.5833333333333334]","[16, 14, 12, 17, 9, 18, 12]",0.75,1.0,0.5833333333333334,0.6470588235294118,0.8888888888888888,0.6666666666666666,0.5833333333333334
oral_diseases,A0,w1,7,conflict_excluded,98,5,5,0,0,0.7313258636788048,0.6782057122131324,"[0.75, 1.0, 0.5833333333333334, 0.6470588235294118, 0.8888888888888888, 0.6666666666666666, 0.5833333333333334]","[16, 14, 12, 17, 9, 18, 12]",0.75,1.0,0.5833333333333334,0.6470588235294118,0.8888888888888888,0.6666666666666666,0.5833333333333334
oral_diseases,A0,w1,7,leaked_only,5,98,5,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, 1.0, null]","[0, 1, 0, 1, 2, 1, 0]",,1.0,,1.0,1.0,1.0,
oral_diseases,A0,w1,8,full,103,0,9,0,0,0.7984459984459985,0.7536762898250211,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]","[15, 15, 13, 18, 11, 18, 13]",0.9333333333333333,1.0,0.6923076923076923,0.6666666666666666,0.8181818181818182,0.5555555555555556,0.9230769230769231
oral_diseases,A0,w1,8,leakfree,94,9,9,0,0,0.7814895188844769,0.7297658116578066,"[0.9285714285714286, 1.0, 0.6923076923076923, 0.6470588235294118, 0.75, 0.5294117647058824, 0.9230769230769231]","[14, 12, 13, 17, 8, 17, 13]",0.9285714285714286,1.0,0.6923076923076923,0.6470588235294118,0.75,0.5294117647058824,0.9230769230769231
oral_diseases,A0,w1,8,conflict_excluded,94,9,9,0,0,0.7814895188844769,0.7297658116578066,"[0.9285714285714286, 1.0, 0.6923076923076923, 0.6470588235294118, 0.75, 0.5294117647058824, 0.9230769230769231]","[14, 12, 13, 17, 8, 17, 13]",0.9285714285714286,1.0,0.6923076923076923,0.6470588235294118,0.75,0.5294117647058824,0.9230769230769231
oral_diseases,A0,w1,8,leaked_only,9,94,9,0,0,1.0,1.0,"[1.0, 1.0, null, 1.0, 1.0, 1.0, null]","[1, 3, 0, 1, 3, 1, 0]",1.0,1.0,,1.0,1.0,1.0,
oral_diseases,A0,w1,9,full,103,0,5,0,0,0.7071476768845191,0.6584745187683466,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]","[16, 15, 12, 18, 10, 19, 13]",0.875,1.0,0.6666666666666666,0.6666666666666666,0.6,0.5263157894736842,0.6153846153846154
oral_diseases,A0,w1,9,leakfree,98,5,5,0,0,0.6798567605179723,0.6397006400110138,"[0.875, 1.0, 0.6666666666666666, 0.6470588235294118, 0.42857142857142855, 0.5263157894736842, 0.6153846153846154]","[16, 14, 12, 17, 7, 19, 13]",0.875,1.0,0.6666666666666666,0.6470588235294118,0.42857142857142855,0.5263157894736842,0.6153846153846154
oral_diseases,A0,w1,9,conflict_excluded,98,5,5,0,0,0.6798567605179723,0.6397006400110138,"[0.875, 1.0, 0.6666666666666666, 0.6470588235294118, 0.42857142857142855, 0.5263157894736842, 0.6153846153846154]","[16, 14, 12, 17, 7, 19, 13]",0.875,1.0,0.6666666666666666,0.6470588235294118,0.42857142857142855,0.5263157894736842,0.6153846153846154
oral_diseases,A0,w1,9,leaked_only,5,98,5,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 1, 0, 1, 3, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A0,w1,10,full,104,0,5,0,0,0.8059013355065987,0.7649295868595603,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]","[16, 15, 12, 18, 11, 19, 13]",0.9375,1.0,0.75,0.5,0.8181818181818182,0.7894736842105263,0.8461538461538461
oral_diseases,A0,w1,10,leakfree,99,5,5,0,0,0.7968361703655821,0.7531755197466088,"[0.9333333333333333, 1.0, 0.75, 0.47058823529411764, 0.8, 0.7777777777777778, 0.8461538461538461]","[15, 14, 12, 17, 10, 18, 13]",0.9333333333333333,1.0,0.75,0.47058823529411764,0.8,0.7777777777777778,0.8461538461538461
oral_diseases,A0,w1,10,conflict_excluded,99,5,5,0,0,0.7968361703655821,0.7531755197466088,"[0.9333333333333333, 1.0, 0.75, 0.47058823529411764, 0.8, 0.7777777777777778, 0.8461538461538461]","[15, 14, 12, 17, 10, 18, 13]",0.9333333333333333,1.0,0.75,0.47058823529411764,0.8,0.7777777777777778,0.8461538461538461
oral_diseases,A0,w1,10,leaked_only,5,99,5,0,0,1.0,1.0,"[1.0, 1.0, null, 1.0, 1.0, 1.0, null]","[1, 1, 0, 1, 1, 1, 0]",1.0,1.0,,1.0,1.0,1.0,
oral_diseases,A0,w1,11,full,103,0,5,0,0,0.6732579554947976,0.6256643200336489,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.45454545454545453, 0.5263157894736842, 0.5833333333333334]","[16, 15, 12, 18, 11, 19, 12]",0.9375,0.9333333333333333,0.6666666666666666,0.6111111111111112,0.45454545454545453,0.5263157894736842,0.5833333333333334
oral_diseases,A0,w1,11,leakfree,98,5,5,0,0,0.6483172216254923,0.6063648217561467,"[0.9375, 0.9285714285714286, 0.6666666666666666, 0.5625, 0.3333333333333333, 0.5263157894736842, 0.5833333333333334]","[16, 14, 12, 16, 9, 19, 12]",0.9375,0.9285714285714286,0.6666666666666666,0.5625,0.3333333333333333,0.5263157894736842,0.5833333333333334
