dataset,family,frontier_base,axis,recall_level,n_folds_valid,n_folds,bacc_mean,bacc_ci_lo,bacc_ci_hi,bacc_min,bacc_max,exploratory
oral_diseases,panderm,A0,offset,0.17,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.18,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.19,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.2,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.21,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.22,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.23,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.24,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.25,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.26,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.27,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.28,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.29,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.3,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.31,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.32,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.33,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.34,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.35,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.36,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.37,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.38,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.39,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.4,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.41,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.42,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.43,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.44,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.45,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.46,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.47,15,15,0.7626197924882135,0.7186490802544414,0.8065905047219857,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.48,15,15,0.7584459741038689,0.7146249015504761,0.8022670466572618,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.49,15,15,0.7584459741038689,0.7146249015504761,0.8022670466572618,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.5,15,15,0.7584459741038689,0.7146249015504761,0.8022670466572618,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.51,15,15,0.7584459741038689,0.7146249015504761,0.8022670466572618,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.52,15,15,0.7584459741038689,0.7146249015504761,0.8022670466572618,0.6851627173995596,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.53,15,15,0.7563848383585227,0.7105762976604802,0.8021933790565651,0.6834918736234527,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.54,15,15,0.7563848383585227,0.7105762976604802,0.8021933790565651,0.6834918736234527,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.55,15,15,0.7563848383585227,0.7105762976604802,0.8021933790565651,0.6834918736234527,0.8173715173715174,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.56,15,15,0.7559778379515223,0.7109827136353037,0.8009729622677408,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.57,15,15,0.7559778379515223,0.7109827136353037,0.8009729622677408,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.58,15,15,0.755156339761603,0.7093790672101816,0.8009336123130244,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.59,15,15,0.755156339761603,0.7093790672101816,0.8009336123130244,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.6,15,15,0.755156339761603,0.7093790672101816,0.8009336123130244,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.61,15,15,0.755156339761603,0.7093790672101816,0.8009336123130244,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.62,15,15,0.7527195173247806,0.7072385256533021,0.798200508996259,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.63,15,15,0.7527195173247806,0.7072385256533021,0.798200508996259,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.64,15,15,0.751528383896805,0.7050130178637414,0.7980437499298686,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.65,15,15,0.751528383896805,0.7050130178637414,0.7980437499298686,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.66,15,15,0.751528383896805,0.7050130178637414,0.7980437499298686,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.67,15,15,0.751528383896805,0.7050130178637414,0.7980437499298686,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.68,15,15,0.751528383896805,0.7050130178637414,0.7980437499298686,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.69,15,15,0.7424739685266001,0.6934063288585955,0.7915416081946046,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.7,15,15,0.7424739685266001,0.6934063288585955,0.7915416081946046,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.71,15,15,0.7424739685266001,0.6934063288585955,0.7915416081946046,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.72,15,15,0.7424739685266001,0.6934063288585955,0.7915416081946046,0.6834918736234527,0.8112665112665113,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.73,15,15,0.741537867590499,0.6943598446916595,0.7887158904893385,0.6834918736234527,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.74,15,15,0.7341960184065447,0.6737828176597386,0.7946092191533508,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.75,15,15,0.7341960184065447,0.6737828176597386,0.7946092191533508,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.76,15,15,0.7341960184065447,0.6737828176597386,0.7946092191533508,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.77,15,15,0.7341960184065447,0.6737828176597386,0.7946092191533508,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.78,15,15,0.7293060935166199,0.6698686986009252,0.7887434884323146,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.79,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.8,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.81,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.82,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.83,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.84,15,15,0.6945952049899418,0.6154665033769653,0.7737239066029182,0.5637140637140636,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.85,15,15,0.673518172860278,0.5903678122497542,0.7566685334708019,0.5409453119979436,0.7576201576201574,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.86,15,15,0.673518172860278,0.5903678122497542,0.7566685334708019,0.5409453119979436,0.7576201576201574,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.87,15,15,0.673518172860278,0.5903678122497542,0.7566685334708019,0.5409453119979436,0.7576201576201574,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.88,15,15,0.673518172860278,0.5903678122497542,0.7566685334708019,0.5409453119979436,0.7576201576201574,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.89,15,15,0.6483714677135729,0.5508831122956683,0.7458598231314775,0.45987345987345984,0.7342825303351619,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.9,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.91,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.92,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.93,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.94,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.95,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.96,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.97,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.98,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,offset,0.99,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,offset,1.0,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,union,0.0,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.01,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.02,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.03,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.04,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.05,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.06,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.07,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.08,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.09,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.1,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.11,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.12,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.13,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.14,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.15,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.16,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.17,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.18,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.19,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.2,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.21,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.22,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.23,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.24,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.25,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.26,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.27,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.28,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.29,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.3,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.31,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.32,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.33,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.34,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.35,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.36,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.37,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.38,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.39,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.4,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.41,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.42,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.43,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.44,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.45,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.46,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.47,15,15,0.7673671893408737,0.7225815743706329,0.8121528043111145,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.48,15,15,0.762327570090728,0.7180547478943354,0.8066003922871207,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.49,15,15,0.762327570090728,0.7180547478943354,0.8066003922871207,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.5,15,15,0.762327570090728,0.7180547478943354,0.8066003922871207,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.51,15,15,0.762327570090728,0.7180547478943354,0.8066003922871207,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.52,15,15,0.762327570090728,0.7180547478943354,0.8066003922871207,0.6886837577627052,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.53,15,15,0.759400633479581,0.7109501601182612,0.8078511068409008,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.54,15,15,0.759400633479581,0.7109501601182612,0.8078511068409008,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.55,15,15,0.759400633479581,0.7109501601182612,0.8078511068409008,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.56,15,15,0.7589936330725806,0.7112713258522969,0.8067159402928643,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.57,15,15,0.7589936330725806,0.7112713258522969,0.8067159402928643,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.58,15,15,0.7581721348826613,0.7096319504203852,0.8067123193449375,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.59,15,15,0.7581721348826613,0.7096319504203852,0.8067123193449375,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.6,15,15,0.7581721348826613,0.7096319504203852,0.8067123193449375,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.61,15,15,0.7581721348826613,0.7096319504203852,0.8067123193449375,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.62,15,15,0.7557353124458389,0.7072373617462383,0.8042332631454395,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.63,15,15,0.7557353124458389,0.7072373617462383,0.8042332631454395,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.64,15,15,0.753093582830425,0.7044797794810801,0.80170738617977,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.65,15,15,0.753093582830425,0.7044797794810801,0.80170738617977,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.66,15,15,0.753093582830425,0.7044797794810801,0.80170738617977,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.67,15,15,0.7525533822902245,0.7039673337594048,0.8011394308210442,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.68,15,15,0.7525533822902245,0.7039673337594048,0.8011394308210442,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.69,15,15,0.7434989669200196,0.6921810555948226,0.7948168782452166,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.7,15,15,0.7434989669200196,0.6921810555948226,0.7948168782452166,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.71,15,15,0.7434989669200196,0.6921810555948226,0.7948168782452166,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.72,15,15,0.7434989669200196,0.6921810555948226,0.7948168782452166,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.73,15,15,0.7425628659839185,0.6930183840183928,0.7921073479494443,0.6834918736234527,0.8212763114078904,탐색적/exploratory
oral_diseases,panderm,A0,union,0.74,15,15,0.7341960184065447,0.6737828176597386,0.7946092191533508,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,union,0.75,15,15,0.7341960184065447,0.6737828176597386,0.7946092191533508,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,union,0.76,15,15,0.7341960184065447,0.6737828176597386,0.7946092191533508,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,union,0.77,15,15,0.7341960184065447,0.6737828176597386,0.7946092191533508,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,union,0.78,15,15,0.7293060935166199,0.6698686986009252,0.7887434884323146,0.6143512189564821,0.8059013355065987,탐색적/exploratory
oral_diseases,panderm,A0,union,0.79,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,union,0.8,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,union,0.81,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,union,0.82,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,union,0.83,15,15,0.7050173754121122,0.6367367927353534,0.7732979580888709,0.5921108861898335,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,union,0.84,15,15,0.6945952049899418,0.6154665033769653,0.7737239066029182,0.5637140637140636,0.7744590935380409,탐색적/exploratory
oral_diseases,panderm,A0,union,0.85,15,15,0.673518172860278,0.5903678122497542,0.7566685334708019,0.5409453119979436,0.7576201576201574,탐색적/exploratory
oral_diseases,panderm,A0,union,0.86,15,15,0.673518172860278,0.5903678122497542,0.7566685334708019,0.5409453119979436,0.7576201576201574,탐색적/exploratory
oral_diseases,panderm,A0,union,0.87,15,15,0.673518172860278,0.5903678122497542,0.7566685334708019,0.5409453119979436,0.7576201576201574,탐색적/exploratory
oral_diseases,panderm,A0,union,0.88,15,15,0.673518172860278,0.5903678122497542,0.7566685334708019,0.5409453119979436,0.7576201576201574,탐색적/exploratory
oral_diseases,panderm,A0,union,0.89,15,15,0.6483714677135729,0.5508831122956683,0.7458598231314775,0.45987345987345984,0.7342825303351619,탐색적/exploratory
oral_diseases,panderm,A0,union,0.9,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
