axis,param,bacc,recall_target,fold,frontier_base,family,pareto_union,marked_tau,dataset,exploratory
tau,2.0,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.05,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.1,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.15,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.2,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.25,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.3,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.35,0.713782562466773,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.4,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.45,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.5,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.55,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.6,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.65,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.7,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.75,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.8,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.85,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.9,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.95,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,3.0,0.7177508164350269,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
offset,-5.292102098464965,0.7529144831776412,0.47368421052631576,2,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,-2.566040515899658,0.7344592541960964,0.5263157894736842,2,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,-1.8423187732696533,0.7340415432520696,0.5789473684210527,2,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,0.0,0.7217190704032809,0.631578947368421,2,A0,panderm,False,False,oral_diseases,탐색적/exploratory
offset,0.5021300315856938,0.7073222829801777,0.6842105263157895,2,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,3.267308235168458,0.6930821371610845,0.8421052631578947,2,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,4.5328662395477295,0.6886961722488039,0.8947368421052632,2,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,8.705581903457642,0.6464314194577352,0.9473684210526315,2,A0,panderm,True,False,oral_diseases,탐색적/exploratory
offset,10.362854033708572,0.6161616161616161,1.0,2,A0,panderm,True,False,oral_diseases,탐색적/exploratory
tau,0.0,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,True,oral_diseases,탐색적/exploratory
tau,0.05,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
