family,dataset,base_arm,tau,fold,n_train,n_test,bacc,mcc,mae_sample,mae_class,recall_0,recall_1,recall_2,recall_3,recall_4,pi_0,pi_1,pi_2,pi_3,pi_4,recall_5,recall_6,pi_5,pi_6,exploratory
dinov2,oral_diseases,A0d,0.5,6,413,103,0.7241000227842332,0.6817175908465297,0.6019417475728155,0.584313055365687,0.875,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.75,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,6,413,103,0.7241000227842332,0.6817175908465297,0.6019417475728155,0.584313055365687,0.875,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.75,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,7,413,103,0.6778907496012759,0.628378848219578,0.5922330097087378,0.5860949722791827,0.6875,0.9333333333333333,0.5,0.6666666666666666,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5789473684210527,0.8333333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,7,413,103,0.6624354446722868,0.6061696748981922,0.6116504854368932,0.6015502772081719,0.6875,0.9333333333333333,0.5,0.6111111111111112,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.8333333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,7,413,103,0.6624354446722868,0.6061696748981922,0.6116504854368932,0.6015502772081719,0.6875,0.9333333333333333,0.5,0.6111111111111112,0.5454545454545454,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.8333333333333334,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,8,413,103,0.6915972915972916,0.6379523230272484,0.5242718446601942,0.5254634254634254,0.8,1.0,0.5384615384615384,0.6666666666666666,0.5454545454545454,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.4444444444444444,0.8461538461538461,0.18401937046004843,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,8,413,103,0.6915972915972916,0.6385759269151015,0.5339805825242718,0.5364524364524363,0.8,1.0,0.5384615384615384,0.6666666666666666,0.5454545454545454,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.4444444444444444,0.8461538461538461,0.18401937046004843,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,8,413,103,0.6915972915972916,0.6392175177616847,0.5242718446601942,0.5285159285159284,0.8,1.0,0.5384615384615384,0.6666666666666666,0.5454545454545454,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.4444444444444444,0.8461538461538461,0.18401937046004843,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,9,413,103,0.7476166377482166,0.705591930146198,0.5631067961165048,0.569332787095945,0.9375,1.0,0.6666666666666666,0.5,0.7,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.7368421052631579,0.6923076923076923,0.18159806295399517,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,9,413,103,0.7476166377482166,0.705591930146198,0.5631067961165048,0.569332787095945,0.9375,1.0,0.6666666666666666,0.5,0.7,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.7368421052631579,0.6923076923076923,0.18159806295399517,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,9,413,103,0.7476166377482166,0.705591930146198,0.5631067961165048,0.569332787095945,0.9375,1.0,0.6666666666666666,0.5,0.7,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.7368421052631579,0.6923076923076923,0.18159806295399517,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,10,412,104,0.73703562519352,0.6863461718091229,0.5673076923076923,0.5283010118536434,0.875,1.0,0.75,0.4444444444444444,0.6363636363636364,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.6842105263157895,0.7692307692307693,0.1820388349514563,0.12135922330097088,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,10,412,104,0.7630096511675459,0.7100179872066469,0.5480769230769231,0.5023269858796174,0.875,1.0,0.75,0.4444444444444444,0.8181818181818182,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.6842105263157895,0.7692307692307693,0.1820388349514563,0.12135922330097088,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,10,412,104,0.7630096511675459,0.7100179872066469,0.5480769230769231,0.5023269858796174,0.875,1.0,0.75,0.4444444444444444,0.8181818181818182,0.1529126213592233,0.14563106796116504,0.11893203883495146,0.17475728155339806,0.10436893203883495,0.6842105263157895,0.7692307692307693,0.1820388349514563,0.12135922330097088,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,11,413,103,0.645660552897395,0.5812666218681042,0.7572815533980582,0.7441017316017317,0.8125,0.9333333333333333,0.6666666666666666,0.4444444444444444,0.6363636363636364,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.5,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,11,413,103,0.645660552897395,0.5812666218681042,0.7572815533980582,0.7441017316017317,0.8125,0.9333333333333333,0.6666666666666666,0.4444444444444444,0.6363636363636364,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.5,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,11,413,103,0.645660552897395,0.58195905171066,0.7475728155339806,0.7361652236652237,0.8125,0.9333333333333333,0.6666666666666666,0.4444444444444444,0.6363636363636364,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.5263157894736842,0.5,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,12,413,103,0.6886534518113466,0.6479332744945325,0.6893203883495146,0.7132746639325587,0.75,1.0,0.5833333333333334,0.6666666666666666,0.6363636363636364,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.6842105263157895,0.5,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,12,413,103,0.6811346548188653,0.6365851309046614,0.6990291262135923,0.7207934609250398,0.75,1.0,0.5833333333333334,0.6666666666666666,0.6363636363636364,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.5,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,12,413,103,0.6811346548188653,0.6365851309046614,0.6990291262135923,0.7207934609250398,0.75,1.0,0.5833333333333334,0.6666666666666666,0.6363636363636364,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10411622276029056,0.631578947368421,0.5,0.18159806295399517,0.1234866828087167,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,13,413,103,0.6548784548784549,0.6129603871463002,0.6407766990291263,0.661038961038961,0.8666666666666667,0.8666666666666667,0.6153846153846154,0.6666666666666666,0.36363636363636365,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.6666666666666666,0.5384615384615384,0.18401937046004843,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,13,413,103,0.6548784548784549,0.6129603871463002,0.6407766990291263,0.661038961038961,0.8666666666666667,0.8666666666666667,0.6153846153846154,0.6666666666666666,0.36363636363636365,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.6666666666666666,0.5384615384615384,0.18401937046004843,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,13,413,103,0.6548784548784549,0.6129603871463002,0.6407766990291263,0.661038961038961,0.8666666666666667,0.8666666666666667,0.6153846153846154,0.6666666666666666,0.36363636363636365,0.1549636803874092,0.14527845036319612,0.1162227602905569,0.17433414043583534,0.10411622276029056,0.6666666666666666,0.5384615384615384,0.18401937046004843,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.0,14,413,103,0.71817122935544,0.669546390665867,0.6310679611650486,0.6042654713707345,0.6875,0.9333333333333333,0.5833333333333334,0.7222222222222222,0.7,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.631578947368421,0.7692307692307693,0.18159806295399517,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,0.5,14,413,103,0.7106524323629586,0.6582825904297924,0.6699029126213593,0.6343406593406593,0.6875,0.9333333333333333,0.5833333333333334,0.7222222222222222,0.7,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.5789473684210527,0.7692307692307693,0.18159806295399517,0.12106537530266344,탐색적/exploratory
dinov2,oral_diseases,A0d,1.0,14,413,103,0.7106524323629586,0.6582825904297924,0.6699029126213593,0.6343406593406593,0.6875,0.9333333333333333,0.5833333333333334,0.7222222222222222,0.7,0.15254237288135594,0.14527845036319612,0.11864406779661017,0.17433414043583534,0.10653753026634383,0.5789473684210527,0.7692307692307693,0.18159806295399517,0.12106537530266344,탐색적/exploratory
