dataset,arm,wave,scope,n_folds,count_multiplicity,true_idx,true_class,pred_idx,pred_class,count,row_total,row_frac,row_frac_repeat_sd,row_frac_repeat_min,row_frac_repeat_max,row_frac_fold_sd,row_frac_fold_min,row_frac_fold_max,n_folds_used_for_fold_spread,note
oral_diseases,A1,w1,repeat1,5,1,1,CoS,5,OLP,0,75,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,1,CoS,6,OT,0,75,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,2,Gum,0,CaS,2,61,0.03278688524590164,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,2,Gum,1,CoS,3,61,0.04918032786885246,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,2,Gum,2,Gum,40,61,0.6557377049180327,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,2,Gum,3,MC,8,61,0.13114754098360656,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,2,Gum,4,OC,1,61,0.01639344262295082,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,2,Gum,5,OLP,6,61,0.09836065573770492,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,2,Gum,6,OT,1,61,0.01639344262295082,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,3,MC,0,CaS,1,90,0.011111111111111112,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,3,MC,1,CoS,5,90,0.05555555555555555,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,3,MC,2,Gum,7,90,0.07777777777777778,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,3,MC,3,MC,56,90,0.6222222222222222,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,3,MC,4,OC,8,90,0.08888888888888889,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,3,MC,5,OLP,10,90,0.1111111111111111,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,3,MC,6,OT,3,90,0.03333333333333333,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,4,OC,0,CaS,0,54,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,4,OC,1,CoS,0,54,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,4,OC,2,Gum,0,54,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,4,OC,3,MC,9,54,0.16666666666666666,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,4,OC,4,OC,37,54,0.6851851851851852,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,4,OC,5,OLP,6,54,0.1111111111111111,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,4,OC,6,OT,2,54,0.037037037037037035,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,5,OLP,0,CaS,3,94,0.031914893617021274,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,5,OLP,1,CoS,0,94,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,5,OLP,2,Gum,4,94,0.0425531914893617,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,5,OLP,3,MC,8,94,0.0851063829787234,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,5,OLP,4,OC,6,94,0.06382978723404255,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,5,OLP,5,OLP,67,94,0.7127659574468085,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,5,OLP,6,OT,6,94,0.06382978723404255,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,6,OT,0,CaS,0,63,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,6,OT,1,CoS,0,63,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,6,OT,2,Gum,2,63,0.031746031746031744,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,6,OT,3,MC,6,63,0.09523809523809523,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,6,OT,4,OC,2,63,0.031746031746031744,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,6,OT,5,OLP,7,63,0.1111111111111111,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat1,5,1,6,OT,6,OT,46,63,0.7301587301587301,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,0,CaS,0,CaS,71,79,0.8987341772151899,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,0,CaS,1,CoS,1,79,0.012658227848101266,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,0,CaS,2,Gum,2,79,0.02531645569620253,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,0,CaS,3,MC,1,79,0.012658227848101266,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,0,CaS,4,OC,1,79,0.012658227848101266,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,0,CaS,5,OLP,2,79,0.02531645569620253,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,0,CaS,6,OT,1,79,0.012658227848101266,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,1,CoS,0,CaS,0,75,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,1,CoS,1,CoS,73,75,0.9733333333333334,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,1,CoS,2,Gum,1,75,0.013333333333333334,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,1,CoS,3,MC,0,75,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,1,CoS,4,OC,0,75,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,1,CoS,5,OLP,1,75,0.013333333333333334,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,1,CoS,6,OT,0,75,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,2,Gum,0,CaS,3,61,0.04918032786885246,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,2,Gum,1,CoS,3,61,0.04918032786885246,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,2,Gum,2,Gum,44,61,0.7213114754098361,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,2,Gum,3,MC,7,61,0.11475409836065574,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,2,Gum,4,OC,0,61,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,2,Gum,5,OLP,3,61,0.04918032786885246,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,2,Gum,6,OT,1,61,0.01639344262295082,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,3,MC,0,CaS,2,90,0.022222222222222223,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,3,MC,1,CoS,4,90,0.044444444444444446,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,3,MC,2,Gum,6,90,0.06666666666666667,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,3,MC,3,MC,57,90,0.6333333333333333,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,3,MC,4,OC,9,90,0.1,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,3,MC,5,OLP,9,90,0.1,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,3,MC,6,OT,3,90,0.03333333333333333,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,4,OC,0,CaS,0,54,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,4,OC,1,CoS,0,54,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,4,OC,2,Gum,0,54,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,4,OC,3,MC,11,54,0.2037037037037037,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,4,OC,4,OC,34,54,0.6296296296296297,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,4,OC,5,OLP,7,54,0.12962962962962962,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,4,OC,6,OT,2,54,0.037037037037037035,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,5,OLP,0,CaS,1,94,0.010638297872340425,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,5,OLP,1,CoS,0,94,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,5,OLP,2,Gum,3,94,0.031914893617021274,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,5,OLP,3,MC,10,94,0.10638297872340426,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,5,OLP,4,OC,9,94,0.09574468085106383,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,5,OLP,5,OLP,65,94,0.6914893617021277,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,5,OLP,6,OT,6,94,0.06382978723404255,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,6,OT,0,CaS,0,63,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,6,OT,1,CoS,0,63,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,6,OT,2,Gum,3,63,0.047619047619047616,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,6,OT,3,MC,6,63,0.09523809523809523,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,6,OT,4,OC,1,63,0.015873015873015872,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,6,OT,5,OLP,13,63,0.20634920634920634,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,w1,repeat2,5,1,6,OT,6,OT,40,63,0.6349206349206349,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,0,CaS,0,CaS,212,237,0.8945147679324894,0.007308231255564922,0.8860759493670886,0.8987341772151899,0.07737103111001209,0.75,1.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,0,CaS,1,CoS,3,237,0.012658227848101266,0.012658227848101266,0.0,0.02531645569620253,0.025877458475338285,0.0,0.0625,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,0,CaS,2,Gum,7,237,0.029535864978902954,0.0073082312555648845,0.02531645569620253,0.0379746835443038,0.04025793161851536,0.0,0.125,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,0,CaS,3,MC,5,237,0.02109704641350211,0.007308231255564883,0.012658227848101266,0.02531645569620253,0.03857583749052297,0.0,0.125,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,0,CaS,4,OC,1,237,0.004219409282700422,0.007308231255564883,0.0,0.012658227848101266,0.01721325931647741,0.0,0.06666666666666667,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,0,CaS,5,OLP,6,237,0.02531645569620253,0.021924693766694647,0.012658227848101266,0.05063291139240506,0.04106308864025268,0.0,0.13333333333333333,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,0,CaS,6,OT,3,237,0.012658227848101266,0.012658227848101266,0.0,0.02531645569620253,0.026468134979861523,0.0,0.06666666666666667,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,1,CoS,0,CaS,2,225,0.008888888888888889,0.007698003589195011,0.0,0.013333333333333334,0.023457718351633225,0.0,0.06666666666666667,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,1,CoS,1,CoS,219,225,0.9733333333333334,1.3597399555105182e-16,0.9733333333333334,0.9733333333333334,0.03380617018914066,0.9333333333333333,1.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,1,CoS,2,Gum,3,225,0.013333333333333334,0.0,0.013333333333333334,0.013333333333333334,0.02760262237369417,0.0,0.06666666666666667,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,1,CoS,3,MC,0,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,1,CoS,4,OC,1,225,0.0044444444444444444,0.0076980035891950115,0.0,0.013333333333333334,0.01721325931647741,0.0,0.06666666666666667,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,1,CoS,5,OLP,0,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,1,CoS,6,OT,0,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,2,Gum,0,CaS,11,183,0.060109289617486336,0.018929517022610677,0.04918032786885246,0.08196721311475409,0.06504195687041617,0.0,0.16666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,2,Gum,1,CoS,8,183,0.04371584699453552,0.018929517022610684,0.03278688524590164,0.06557377049180328,0.06193527941310054,0.0,0.16666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,2,Gum,2,Gum,126,183,0.6885245901639344,0.04337297231253432,0.6557377049180327,0.7377049180327869,0.08544337189372739,0.5,0.8333333333333334,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,2,Gum,3,MC,23,183,0.12568306010928962,0.025041397240195846,0.09836065573770492,0.14754098360655737,0.09915542978009917,0.0,0.3333333333333333,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,2,Gum,4,OC,0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,2,Gum,5,OLP,9,183,0.04918032786885246,0.01639344262295082,0.03278688524590164,0.06557377049180328,0.05017501694294316,0.0,0.15384615384615385,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,2,Gum,6,OT,6,183,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.04918032786885246,0.05909964395700569,0.0,0.16666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,3,MC,0,CaS,8,270,0.02962962962962963,0.02312962221629036,0.011111111111111112,0.05555555555555555,0.04632274376848843,0.0,0.16666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,3,MC,1,CoS,13,270,0.04814814814814815,0.00641500299099584,0.044444444444444446,0.05555555555555555,0.0508597453574515,0.0,0.16666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,3,MC,2,Gum,20,270,0.07407407407407407,0.006415002990995843,0.06666666666666667,0.07777777777777778,0.05421667071936295,0.0,0.16666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,3,MC,3,MC,164,270,0.6074074074074074,0.023129622216290342,0.5888888888888889,0.6333333333333333,0.06109908491575483,0.5,0.6666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,3,MC,4,OC,28,270,0.1037037037037037,0.012830005981991677,0.08888888888888889,0.1111111111111111,0.05085974535745148,0.0,0.2222222222222222,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,3,MC,5,OLP,27,270,0.1,0.01924500897298752,0.08888888888888889,0.12222222222222222,0.06369016713567897,0.0,0.2777777777777778,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,3,MC,6,OT,10,270,0.037037037037037035,0.016972502573910517,0.022222222222222223,0.05555555555555555,0.045360921162651446,0.0,0.16666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,4,OC,0,CaS,1,162,0.006172839506172839,0.010691671651659736,0.0,0.018518518518518517,0.025819888974716113,0.0,0.1,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,4,OC,1,CoS,0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,4,OC,2,Gum,0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,4,OC,3,MC,22,162,0.13580246913580246,0.010691671651659736,0.12962962962962962,0.14814814814814814,0.10793033449175703,0.0,0.2727272727272727,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,4,OC,4,OC,113,162,0.6975308641975309,0.04660391626710338,0.6481481481481481,0.7407407407407407,0.16326316268902774,0.5,1.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,4,OC,5,OLP,22,162,0.13580246913580246,0.038549370360483934,0.09259259259259259,0.16666666666666666,0.10881277675748806,0.0,0.4,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,4,OC,6,OT,4,162,0.024691358024691357,0.028287504289850864,0.0,0.05555555555555555,0.05782357240247015,0.0,0.2,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,5,OLP,0,CaS,4,282,0.014184397163120567,0.006142024140315167,0.010638297872340425,0.02127659574468085,0.024091458327213863,0.0,0.05263157894736842,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,5,OLP,1,CoS,1,282,0.0035460992907801418,0.006142024140315167,0.0,0.010638297872340425,0.014344382763731173,0.0,0.05555555555555555,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,5,OLP,2,Gum,10,282,0.03546099290780142,0.006142024140315169,0.031914893617021274,0.0425531914893617,0.025834895663706618,0.0,0.05555555555555555,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,5,OLP,3,MC,29,282,0.10283687943262411,0.012284048280630337,0.09574468085106383,0.11702127659574468,0.049989372890490366,0.05263157894736842,0.21052631578947367,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,5,OLP,4,OC,26,282,0.09219858156028368,0.016250268421829223,0.07446808510638298,0.10638297872340426,0.08000365997610978,0.0,0.2631578947368421,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,5,OLP,5,OLP,185,282,0.6560283687943262,0.022145382973043942,0.6382978723404256,0.6808510638297872,0.111481304483115,0.47368421052631576,0.8421052631578947,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,5,OLP,6,OT,27,282,0.09574468085106383,1.6996749443881478e-17,0.09574468085106383,0.09574468085106383,0.07625492237431045,0.0,0.2631578947368421,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,6,OT,0,CaS,0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,6,OT,1,CoS,0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,6,OT,2,Gum,7,189,0.037037037037037035,0.009164289987136916,0.031746031746031744,0.047619047619047616,0.06131611745427346,0.0,0.16666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,6,OT,3,MC,11,189,0.0582010582010582,0.036657159948547666,0.015873015873015872,0.07936507936507936,0.05639915530685063,0.0,0.16666666666666666,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,6,OT,4,OC,7,189,0.037037037037037035,0.024246432248443597,0.015873015873015872,0.06349206349206349,0.07070680387937733,0.0,0.23076923076923078,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,6,OT,5,OLP,29,189,0.15343915343915343,0.024246432248443597,0.12698412698412698,0.1746031746031746,0.08276787585529906,0.07692307692307693,0.3333333333333333,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,folds_all,15,3,6,OT,6,OT,135,189,0.7142857142857143,0.031746031746031744,0.6825396825396826,0.746031746031746,0.1566342798087976,0.38461538461538464,0.9230769230769231,15.0,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,repeat0,5,1,0,CaS,0,CaS,71,79,0.8987341772151899,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,repeat0,5,1,0,CaS,1,CoS,0,79,0.0,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,repeat0,5,1,0,CaS,2,Gum,3,79,0.0379746835443038,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,repeat0,5,1,0,CaS,3,MC,2,79,0.02531645569620253,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,repeat0,5,1,0,CaS,4,OC,1,79,0.012658227848101266,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,repeat0,5,1,0,CaS,5,OLP,1,79,0.012658227848101266,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,repeat0,5,1,0,CaS,6,OT,1,79,0.012658227848101266,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,repeat0,5,1,1,CoS,0,CaS,1,75,0.013333333333333334,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,w1,repeat0,5,1,1,CoS,1,CoS,73,75,0.9733333333333334,,,,,,,,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
