dataset,arm,source,family,frontier_base,axis,fold,recall_target,bacc,frontier_bacc,gap,exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,3,0.42105263157894735,0.63930507459429,0.6470341977735283,-0.007729123179238351,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,3,0.42105263157894735,0.63930507459429,0.6355886064946585,0.0037164680996314425,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,3,0.42105263157894735,0.63930507459429,0.6470341977735283,-0.007729123179238351,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,4,0.48717948717948717,0.626500604956762,0.6374123138814948,-0.01091170892473281,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,4,0.48717948717948717,0.626500604956762,0.62560707698635,0.0008935279704119781,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,4,0.48717948717948717,0.626500604956762,0.6374123138814948,-0.01091170892473281,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,4,0.48717948717948717,0.626500604956762,0.6365864518496546,-0.010085846892892603,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,4,0.48717948717948717,0.626500604956762,0.6447582845488143,-0.018257679592052378,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,4,0.48717948717948717,0.626500604956762,0.6447582845488143,-0.018257679592052378,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,5,0.3076923076923077,0.6183417095021396,0.6653011681969849,-0.0469594586948453,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,5,0.3076923076923077,0.6183417095021396,0.6562954730256012,-0.03795376352346158,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,5,0.3076923076923077,0.6183417095021396,0.6653011681969849,-0.0469594586948453,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,5,0.3076923076923077,0.6183417095021396,0.6285152393289395,-0.010173529826799865,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,5,0.3076923076923077,0.6183417095021396,0.6291185720639216,-0.010776862561782008,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,5,0.3076923076923077,0.6183417095021396,0.6291185720639216,-0.010776862561782008,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,6,0.3333333333333333,0.6416541397494024,0.7050952272883819,-0.06344108753897948,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,6,0.3333333333333333,0.6416541397494024,0.6932540427182429,-0.05159990296884043,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,6,0.3333333333333333,0.6416541397494024,0.7050952272883819,-0.06344108753897948,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,6,0.3333333333333333,0.6416541397494024,0.6806084369409877,-0.038954297191585274,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,6,0.3333333333333333,0.6416541397494024,0.6882535853488481,-0.04659944559944562,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,6,0.3333333333333333,0.6416541397494024,0.6882535853488481,-0.04659944559944562,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,7,0.42105263157894735,0.6201199333048246,0.6942776110539385,-0.07415767774911386,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,7,0.42105263157894735,0.6201199333048246,0.6831057288567031,-0.06298579555187844,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,7,0.42105263157894735,0.6201199333048246,0.6942776110539385,-0.07415767774911386,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,7,0.42105263157894735,0.6201199333048246,0.6276817310291183,-0.007561797724293662,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,7,0.42105263157894735,0.6201199333048246,0.6300806331473499,-0.009960699842525234,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,7,0.42105263157894735,0.6201199333048246,0.6300806331473499,-0.009960699842525234,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,8,0.4473684210526316,0.6355170436881314,0.6862618762713134,-0.050744832583181965,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,8,0.4473684210526316,0.6355170436881314,0.6645362122063844,-0.029019168518252925,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,8,0.4473684210526316,0.6355170436881314,0.6862618762713134,-0.050744832583181965,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,8,0.4473684210526316,0.6355170436881314,0.6708472495219291,-0.035330205833797645,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,8,0.4473684210526316,0.6355170436881314,0.6263075756633671,0.0092094680247643,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,8,0.4473684210526316,0.6355170436881314,0.6708472495219291,-0.035330205833797645,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,9,0.38461538461538464,0.6429376611076933,0.6433563581463512,-0.0004186970386578226,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,9,0.38461538461538464,0.6429376611076933,0.6462859867786751,-0.0033483256709817555,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,9,0.38461538461538464,0.6429376611076933,0.6462859867786751,-0.0033483256709817555,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,9,0.38461538461538464,0.6429376611076933,0.6396213488728979,0.003316312234795449,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,9,0.38461538461538464,0.6429376611076933,0.650085813976798,-0.00714815286910464,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,9,0.38461538461538464,0.6429376611076933,0.650085813976798,-0.00714815286910464,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,10,0.3076923076923077,0.6286640847437128,0.6878593824514291,-0.059195297707716255,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,10,0.3076923076923077,0.6286640847437128,0.6786589739002059,-0.04999488915649308,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,10,0.3076923076923077,0.6286640847437128,0.6878593824514291,-0.059195297707716255,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,10,0.3076923076923077,0.6286640847437128,0.657975887259046,-0.029311802515333163,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,10,0.3076923076923077,0.6286640847437128,0.6377185425465627,-0.009054457802849858,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,10,0.3076923076923077,0.6286640847437128,0.657975887259046,-0.029311802515333163,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,11,0.46153846153846156,0.6274997378675016,0.6287552817998379,-0.0012555439323362894,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,11,0.46153846153846156,0.6274997378675016,0.6382879578773752,-0.010788220009873672,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,11,0.46153846153846156,0.6274997378675016,0.6382879578773752,-0.010788220009873672,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,11,0.46153846153846156,0.6274997378675016,0.65338556373389,-0.025885825866388434,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,11,0.46153846153846156,0.6274997378675016,0.6475241228110847,-0.020024384943583162,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,11,0.46153846153846156,0.6274997378675016,0.65338556373389,-0.025885825866388434,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,12,0.34210526315789475,0.6307670148198812,0.6645943890272732,-0.033827374207392014,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,12,0.34210526315789475,0.6307670148198812,0.6508846665812251,-0.020117651761343947,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,12,0.34210526315789475,0.6307670148198812,0.6645943890272732,-0.033827374207392014,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,12,0.34210526315789475,0.6307670148198812,0.6718768347200668,-0.041109819900185585,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,12,0.34210526315789475,0.6307670148198812,0.6555677287221959,-0.024800713902314753,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,12,0.34210526315789475,0.6307670148198812,0.6718768347200668,-0.041109819900185585,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,13,0.3684210526315789,0.6406672943660595,0.6857502344355717,-0.04508294006951219,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,13,0.3684210526315789,0.6406672943660595,0.6764539954292994,-0.03578670106323989,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,13,0.3684210526315789,0.6406672943660595,0.6857502344355717,-0.04508294006951219,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,13,0.3684210526315789,0.6406672943660595,0.6452625653025202,-0.004595270936460727,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,13,0.3684210526315789,0.6406672943660595,0.6355048428869265,0.005162451479132968,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,13,0.3684210526315789,0.6406672943660595,0.6452625653025202,-0.004595270936460727,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,tau,14,0.46153846153846156,0.6445938737743081,0.6786558748219486,-0.034062001047640456,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,offset,14,0.46153846153846156,0.6445938737743081,0.6797772843547517,-0.03518341058044361,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,panderm,B0,union,14,0.46153846153846156,0.6445938737743081,0.6797772843547517,-0.03518341058044361,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,tau,14,0.46153846153846156,0.6445938737743081,0.6798259808160714,-0.03523210704176327,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,offset,14,0.46153846153846156,0.6445938737743081,0.6550646465319129,-0.010470772757604774,탐색적/exploratory
aptos2019,B4d,w11_preds_dinov2,dinov2,B0d,union,14,0.46153846153846156,0.6445938737743081,0.6798259808160714,-0.03523210704176327,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,0,0.2564102564102564,0.644197530120672,0.689295628583905,-0.04509809846323298,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,0,0.2564102564102564,0.644197530120672,0.6726635554680535,-0.028466025347381407,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,0,0.2564102564102564,0.644197530120672,0.689295628583905,-0.04509809846323298,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,0,0.2564102564102564,0.644197530120672,0.6799240112815399,-0.03572648116086785,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,0,0.2564102564102564,0.644197530120672,0.6719047747614347,-0.027707244640762685,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,0,0.2564102564102564,0.644197530120672,0.6799240112815399,-0.03572648116086785,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,1,0.1794871794871795,0.6250542088965488,0.6612491072479334,-0.03619489835138456,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,1,0.1794871794871795,0.6250542088965488,0.666965204525982,-0.04191099562943312,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,1,0.1794871794871795,0.6250542088965488,0.666965204525982,-0.04191099562943312,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,1,0.1794871794871795,0.6250542088965488,0.6646625466654575,-0.03960833776890871,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,1,0.1794871794871795,0.6250542088965488,0.6381963246983672,-0.013142115801818344,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,1,0.1794871794871795,0.6250542088965488,0.6646625466654575,-0.03960833776890871,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,2,0.4473684210526316,0.6529838325108525,0.6930009593141666,-0.04001712680331415,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,2,0.4473684210526316,0.6529838325108525,0.7073331573744739,-0.05434932486362143,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,2,0.4473684210526316,0.6529838325108525,0.7073331573744739,-0.05434932486362143,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,2,0.4473684210526316,0.6529838325108525,0.689277817890194,-0.03629398537934159,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,2,0.4473684210526316,0.6529838325108525,0.689750407010607,-0.03676657449975451,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,2,0.4473684210526316,0.6529838325108525,0.689750407010607,-0.03676657449975451,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,3,0.42105263157894735,0.6548901661415394,0.7247577084573188,-0.06986754231577941,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,3,0.42105263157894735,0.6548901661415394,0.6733966624495757,-0.018506496308036358,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,3,0.42105263157894735,0.6548901661415394,0.7247577084573188,-0.06986754231577941,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,3,0.42105263157894735,0.6548901661415394,0.6470341977735283,0.007855968368011057,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,3,0.42105263157894735,0.6548901661415394,0.6355886064946585,0.01930155964688085,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,3,0.42105263157894735,0.6548901661415394,0.6470341977735283,0.007855968368011057,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,4,0.41025641025641024,0.6462077960284283,0.6429234776423559,0.003284318386072349,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,4,0.41025641025641024,0.6462077960284283,0.6289810300409094,0.01722676598751882,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,4,0.41025641025641024,0.6462077960284283,0.6429234776423559,0.003284318386072349,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,4,0.41025641025641024,0.6462077960284283,0.6365864518496546,0.009621344178773694,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,4,0.41025641025641024,0.6462077960284283,0.6447582845488143,0.0014495114796139186,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,4,0.41025641025641024,0.6462077960284283,0.6447582845488143,0.0014495114796139186,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,5,0.1282051282051282,0.5952435574183074,0.6653011681969849,-0.07005761077867756,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,5,0.1282051282051282,0.5952435574183074,0.6562954730256012,-0.06105191560729384,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,5,0.1282051282051282,0.5952435574183074,0.6653011681969849,-0.07005761077867756,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,5,0.1282051282051282,0.5952435574183074,0.6285152393289395,-0.03327168191063212,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,5,0.1282051282051282,0.5952435574183074,0.6291185720639216,-0.033875014645614265,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,5,0.1282051282051282,0.5952435574183074,0.6291185720639216,-0.033875014645614265,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,6,0.20512820512820512,0.6478956526871453,0.7050952272883819,-0.05719957460123659,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,6,0.20512820512820512,0.6478956526871453,0.6932540427182429,-0.04535839003109754,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,6,0.20512820512820512,0.6478956526871453,0.7050952272883819,-0.05719957460123659,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,6,0.20512820512820512,0.6478956526871453,0.6806084369409877,-0.032712784253842386,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,6,0.20512820512820512,0.6478956526871453,0.6882535853488481,-0.04035793266170273,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,6,0.20512820512820512,0.6478956526871453,0.6882535853488481,-0.04035793266170273,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,7,0.5263157894736842,0.6658605339928407,0.6942776110539385,-0.02841707706109775,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,7,0.5263157894736842,0.6658605339928407,0.6831057288567031,-0.017245194863862334,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,7,0.5263157894736842,0.6658605339928407,0.6942776110539385,-0.02841707706109775,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,7,0.5263157894736842,0.6658605339928407,0.6276817310291183,0.03817880296372245,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,7,0.5263157894736842,0.6658605339928407,0.6300806331473499,0.035779900845490875,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,7,0.5263157894736842,0.6658605339928407,0.6300806331473499,0.035779900845490875,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,8,0.47368421052631576,0.6682427927716439,0.6862618762713134,-0.01801908349966952,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,8,0.47368421052631576,0.6682427927716439,0.6645362122063844,0.0037065805652595207,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,8,0.47368421052631576,0.6682427927716439,0.6862618762713134,-0.01801908349966952,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,8,0.47368421052631576,0.6682427927716439,0.6708472495219291,-0.0026044567502852,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,8,0.47368421052631576,0.6682427927716439,0.6263075756633671,0.041935217108276746,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,8,0.47368421052631576,0.6682427927716439,0.6708472495219291,-0.0026044567502852,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,9,0.23076923076923078,0.5969253016436207,0.6433563581463512,-0.046431056502730494,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,9,0.23076923076923078,0.5969253016436207,0.6462859867786751,-0.04936068513505443,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,9,0.23076923076923078,0.5969253016436207,0.6462859867786751,-0.04936068513505443,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,9,0.23076923076923078,0.5969253016436207,0.6396213488728979,-0.04269604722927722,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,9,0.23076923076923078,0.5969253016436207,0.650085813976798,-0.05316051233317731,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,9,0.23076923076923078,0.5969253016436207,0.650085813976798,-0.05316051233317731,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,10,0.2564102564102564,0.6499979965808408,0.6878593824514291,-0.03786138587058829,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,10,0.2564102564102564,0.6499979965808408,0.6786589739002059,-0.028660977319365122,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,10,0.2564102564102564,0.6499979965808408,0.6878593824514291,-0.03786138587058829,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,10,0.2564102564102564,0.6499979965808408,0.657975887259046,-0.007977890678205202,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,10,0.2564102564102564,0.6499979965808408,0.6377185425465627,0.012279454034278103,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,10,0.2564102564102564,0.6499979965808408,0.657975887259046,-0.007977890678205202,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,11,0.28205128205128205,0.6291658216379095,0.6403001889052408,-0.011134367267331302,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,11,0.28205128205128205,0.6291658216379095,0.6382879578773752,-0.009122136239465783,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,11,0.28205128205128205,0.6291658216379095,0.6403001889052408,-0.011134367267331302,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,11,0.28205128205128205,0.6291658216379095,0.65338556373389,-0.024219742095980545,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,11,0.28205128205128205,0.6291658216379095,0.6475241228110847,-0.018358301173175273,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,11,0.28205128205128205,0.6291658216379095,0.65338556373389,-0.024219742095980545,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,12,0.42105263157894735,0.6220073610866137,0.6645943890272732,-0.042587027940659494,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,12,0.42105263157894735,0.6220073610866137,0.6508846665812251,-0.028877305494611427,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,12,0.42105263157894735,0.6220073610866137,0.6645943890272732,-0.042587027940659494,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,12,0.42105263157894735,0.6220073610866137,0.6718768347200668,-0.049869473633453065,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,12,0.42105263157894735,0.6220073610866137,0.6555677287221959,-0.03356036763558223,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,12,0.42105263157894735,0.6220073610866137,0.6718768347200668,-0.049869473633453065,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,13,0.42105263157894735,0.6715928688442421,0.6857502344355717,-0.01415736559132963,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,13,0.42105263157894735,0.6715928688442421,0.6764539954292994,-0.004861126585057329,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,13,0.42105263157894735,0.6715928688442421,0.6857502344355717,-0.01415736559132963,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,13,0.42105263157894735,0.6715928688442421,0.6452625653025202,0.026330303541721833,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,13,0.42105263157894735,0.6715928688442421,0.6355048428869265,0.03608802595731553,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,13,0.42105263157894735,0.6715928688442421,0.6452625653025202,0.026330303541721833,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,tau,14,0.5128205128205128,0.69046047939192,0.6786558748219486,0.011804604569971455,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,offset,14,0.5128205128205128,0.69046047939192,0.6797772843547517,0.010683195037168303,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,panderm,B0,union,14,0.5128205128205128,0.69046047939192,0.6797772843547517,0.010683195037168303,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,tau,14,0.5128205128205128,0.69046047939192,0.6798259808160714,0.010634498575848639,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,offset,14,0.5128205128205128,0.69046047939192,0.6550646465319129,0.03539583286000714,탐색적/exploratory
aptos2019,B5,w11_preds_panderm,dinov2,B0d,union,14,0.5128205128205128,0.69046047939192,0.6798259808160714,0.010634498575848639,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,panderm,B0,tau,0,0.3076923076923077,0.6654091647690408,0.689295628583905,-0.023886463814864256,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,panderm,B0,offset,0,0.3076923076923077,0.6654091647690408,0.6726635554680535,-0.0072543906990126805,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,panderm,B0,union,0,0.3076923076923077,0.6654091647690408,0.689295628583905,-0.023886463814864256,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,dinov2,B0d,tau,0,0.3076923076923077,0.6654091647690408,0.6799240112815399,-0.014514846512499124,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,dinov2,B0d,offset,0,0.3076923076923077,0.6654091647690408,0.6719047747614347,-0.006495609992393958,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,dinov2,B0d,union,0,0.3076923076923077,0.6654091647690408,0.6799240112815399,-0.014514846512499124,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,panderm,B0,tau,1,0.23076923076923078,0.625013246988551,0.6612491072479334,-0.03623586025938241,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,panderm,B0,offset,1,0.23076923076923078,0.625013246988551,0.666965204525982,-0.04195195753743097,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,panderm,B0,union,1,0.23076923076923078,0.625013246988551,0.666965204525982,-0.04195195753743097,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,dinov2,B0d,tau,1,0.23076923076923078,0.625013246988551,0.6646625466654575,-0.03964929967690656,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,dinov2,B0d,offset,1,0.23076923076923078,0.625013246988551,0.6381963246983672,-0.013183077709816193,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,dinov2,B0d,union,1,0.23076923076923078,0.625013246988551,0.6646625466654575,-0.03964929967690656,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,panderm,B0,tau,2,0.42105263157894735,0.6551822328925481,0.6930009593141666,-0.03781872642161854,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,panderm,B0,offset,2,0.42105263157894735,0.6551822328925481,0.7073331573744739,-0.05215092448192582,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,panderm,B0,union,2,0.42105263157894735,0.6551822328925481,0.7073331573744739,-0.05215092448192582,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,dinov2,B0d,tau,2,0.42105263157894735,0.6551822328925481,0.689277817890194,-0.03409558499764598,탐색적/exploratory
aptos2019,B5s,w11_preds_panderm,dinov2,B0d,offset,2,0.42105263157894735,0.6551822328925481,0.689750407010607,-0.0345681741180589,탐색적/exploratory
