dataset,arm,source,family,frontier_base,axis,primary,target_class,target_idx,target_is_minority,recall_mean,recall_ci_lo,recall_ci_hi,bacc_mean,bacc_ci_lo,bacc_ci_hi,frontier_mean,frontier_ci_lo,frontier_ci_hi,n_folds_total,n_folds_unreachable,comparable,gap_n_folds,gap_mean,gap_sd,gap_n_above,gap_ci_lo,gap_ci_hi,gap_ttest_p_nb,gap_se_nb,gap_mde_post,gap_tost_p,gap_equivalent,gap_zero_var,gap_noise_flag,above_band,note,mde_floor,exploratory,holm_p,holm_sig
oral_diseases,A4,w11_preds_panderm,panderm,A0,offset,False,OLP,5,False,0.6590643274853799,0.5076033974043777,0.8105252575663822,0.7344494345810136,0.6843887698968216,0.7845100992652057,0.7546620971620972,0.7068510111848131,0.8024731831393813,15,0,True,15,-0.020212662581083653,0.03194675875599384,4,-0.05877044807690521,0.018345122914737902,0.2797798509543126,0.017977445362295737,0.05416319290274965,0.5046356817495377,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A4,w11_preds_panderm,panderm,A0,union,True,OLP,5,False,0.6590643274853799,0.5076033974043777,0.8105252575663822,0.7344494345810136,0.6843887698968216,0.7845100992652057,0.7568617493617495,0.7071927802589412,0.8065307184645579,15,0,True,15,-0.022412314780735857,0.03211966076116665,3,-0.0611787824304551,0.016354152868983392,0.23536467033293795,0.018074742755585828,0.05445633452412588,0.5521367667194741,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A4,w11_preds_panderm,dinov2,A0d,tau,False,OLP,5,False,0.6590643274853799,0.5076033974043777,0.8105252575663822,0.7344494345810136,0.6843887698968216,0.7845100992652057,0.7077041379672958,0.6654550595183505,0.7499532164162411,15,7,False,8,0.016584849726297146,0.056454227662752494,6,-0.06516260577719453,0.09833230522978882,0.6460439864832624,0.034571012899164644,0.11272410789509676,0.4620385787770743,False,False,True,False,이 축의 recall 범위 밖 — 비교 불가 · 잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,,False
oral_diseases,A4,w11_preds_panderm,dinov2,A0d,offset,False,OLP,5,False,0.6590643274853799,0.5076033974043777,0.8105252575663822,0.7344494345810136,0.6843887698968216,0.7845100992652057,0.7021581342633973,0.661235101560107,0.7430811669666877,15,0,True,15,0.032291300317616095,0.050892238695962586,12,-0.02913252167411915,0.09371512230935133,0.27846755857497346,0.02863866245429123,0.08628374987259173,0.6628403341798729,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A4,w11_preds_panderm,dinov2,A0d,union,False,OLP,5,False,0.6590643274853799,0.5076033974043777,0.8105252575663822,0.7344494345810136,0.6843887698968216,0.7845100992652057,0.702528426738953,0.6619064737108431,0.7431503797670629,15,0,True,15,0.03192100784206047,0.050763103039944406,12,-0.029346955304568087,0.09318897098868903,0.28261302354101997,0.028565993761416227,0.08606481062116537,0.6586114195901571,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A5,w11_preds_panderm,panderm,A0,tau,False,OLP,5,False,0.6276803118908382,0.479780189298627,0.7755804344830494,0.7071168159326054,0.6625463686490761,0.7516872632161348,0.7572263487749319,0.7043974636044114,0.8100552339454524,15,2,False,13,-0.050508398484106994,0.03848819807205692,0,-0.09845637585405065,-0.002560421114163332,0.04055112402233724,0.022006469173061913,0.06715102684540541,0.9045689243877765,False,False,False,False,이 축의 recall 범위 밖 — 비교 불가,0.032,탐색적/exploratory,,False
oral_diseases,A5,w11_preds_panderm,panderm,A0,offset,False,OLP,5,False,0.6276803118908382,0.479780189298627,0.7755804344830494,0.7071168159326054,0.6625463686490761,0.7516872632161348,0.7560226469436997,0.7092487348540447,0.8027965590333547,15,0,True,15,-0.04890583101109418,0.03766520605297466,0,-0.09436543292999117,-0.0034462290921971825,0.03683105537617336,0.021195395409242288,0.06385836625088998,0.9029179501174994,False,False,False,False,,0.032,탐색적/exploratory,0.47880371989025367,False
oral_diseases,A5,w11_preds_panderm,panderm,A0,union,True,OLP,5,False,0.6276803118908382,0.479780189298627,0.7755804344830494,0.7071168159326054,0.6625463686490761,0.7516872632161348,0.7601130984025722,0.711623621432371,0.8086025753727735,15,0,True,15,-0.052996282469966696,0.037099822547523344,0,-0.09777350104936519,-0.008219063890568194,0.02363981904410417,0.020877236338532574,0.06289980340876604,0.9318415432886887,False,False,False,False,,0.032,탐색적/exploratory,0.3073176475733542,False
oral_diseases,A5,w11_preds_panderm,dinov2,A0d,tau,False,OLP,5,False,0.6276803118908382,0.479780189298627,0.7755804344830494,0.7071168159326054,0.6625463686490761,0.7516872632161348,0.7023210342289289,0.6568639218104233,0.7477781466474345,15,5,False,10,0.0038641037325248483,0.04669937247999187,6,-0.05863414399133561,0.0663623514563853,0.8918480010056383,0.02762772134123185,0.08690468339102109,0.2867668190931606,False,False,True,False,이 축의 recall 범위 밖 — 비교 불가 · 잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,,False
oral_diseases,A5,w11_preds_panderm,dinov2,A0d,offset,False,OLP,5,False,0.6276803118908382,0.479780189298627,0.7755804344830494,0.7071168159326054,0.6625463686490761,0.7516872632161348,0.70418817050396,0.660944552850725,0.747431788157195,15,0,True,15,0.0029286454286454526,0.036696819004171426,10,-0.04136217250218323,0.047219463359474134,0.8892428787073685,0.020650453576727006,0.0622165428994361,0.2111419072189381,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A5,w11_preds_panderm,dinov2,A0d,union,False,OLP,5,False,0.6276803118908382,0.479780189298627,0.7755804344830494,0.7071168159326054,0.6625463686490761,0.7516872632161348,0.7043438627649153,0.6612243494577204,0.7474633760721103,15,0,True,15,0.0027729531676900397,0.03672338782234579,10,-0.04154993170300785,0.047095838038387926,0.8951674954099081,0.020665404685874526,0.0622615882210904,0.2092463042646315,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A5s,w11_preds_panderm,panderm,A0,tau,False,OLP,5,False,0.634307992202729,0.5278122899069637,0.7408036944984944,0.7383364101785155,0.6823104226334431,0.7943623977235879,0.7574611567020475,0.7048755075874705,0.8100468058166245,15,2,False,13,-0.017137406003802782,0.034694075177108985,2,-0.06035872616924026,0.026083914161634702,0.4045765893721765,0.01983709641182841,0.06053135481252867,0.44382737664835087,False,False,True,False,이 축의 recall 범위 밖 — 비교 불가 · 잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,,False
oral_diseases,A5s,w11_preds_panderm,panderm,A0,offset,False,OLP,5,False,0.634307992202729,0.5278122899069637,0.7408036944984944,0.7383364101785155,0.6823104226334431,0.7943623977235879,0.7568810283283969,0.7098573330291865,0.8039047236276072,15,0,True,15,-0.018544618149881318,0.02952630004176283,3,-0.05418105789611878,0.01709182159635614,0.28316516570745365,0.01661537715941063,0.05005949733684381,0.46572057576746706,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A5s,w11_preds_panderm,panderm,A0,union,True,OLP,5,False,0.634307992202729,0.5278122899069637,0.7408036944984944,0.7383364101785155,0.6823104226334431,0.7943623977235879,0.7609714797872694,0.7123535990834439,0.809589360491095,15,0,True,15,-0.022635069608753833,0.030405931777465096,2,-0.05933317110414015,0.014063031886632486,0.20707521573198576,0.017110373587320926,0.051550843102094054,0.560097812923308,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A5s,w11_preds_panderm,dinov2,A0d,tau,False,OLP,5,False,0.634307992202729,0.5278122899069637,0.7408036944984944,0.7383364101785155,0.6823104226334431,0.7943623977235879,0.7108845175292543,0.6595951502304332,0.7621738848280754,15,5,False,10,0.011993729954256304,0.05814327027730777,6,-0.06582000321364569,0.0898074631221583,0.7353511394212008,0.03439802258108773,0.10820107908158508,0.41057976709393645,False,False,True,False,이 축의 recall 범위 밖 — 비교 불가 · 잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,,False
oral_diseases,A5s,w11_preds_panderm,dinov2,A0d,offset,False,OLP,5,False,0.634307992202729,0.5278122899069637,0.7408036944984944,0.7383364101785155,0.6823104226334431,0.7943623977235879,0.7066410587463218,0.6687557884977224,0.7445263289949211,15,0,True,15,0.03169535143219355,0.0596277238692243,11,-0.0402716673227927,0.1036623701871798,0.3608828996849169,0.03355439455140086,0.10109407138759403,0.6336930680059554,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A5s,w11_preds_panderm,dinov2,A0d,union,False,OLP,5,False,0.634307992202729,0.5278122899069637,0.7408036944984944,0.7383364101785155,0.6823104226334431,0.7943623977235879,0.7086287396813712,0.667660059619363,0.7495974197433793,15,0,True,15,0.029707670497144192,0.060918887058189056,11,-0.043817703321667206,0.10323304431595559,0.4007734412979967,0.03428097266408862,0.10328313605631276,0.6094082996942303,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A0cp,w10_cp,panderm,A0,tau,False,OLP,5,False,0.737037037037037,0.6136029922759852,0.8604710817980888,0.756541144041144,0.7103501020212158,0.8027321860610722,0.7766986668302458,0.7387643723547559,0.8146329613057357,15,12,False,3,-0.0041851423430370556,0.005915873279796769,1,-0.02362591649209378,0.015255631806019666,0.45209525079424645,0.0045183228510725605,0.02423317924043204,0.03641068128747297,True,False,True,False,이 축의 recall 범위 밖 — 비교 불가 · 잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,,False
oral_diseases,A0cp,w10_cp,panderm,A0,offset,False,OLP,5,False,0.737037037037037,0.6136029922759852,0.8604710817980888,0.756541144041144,0.7103501020212158,0.8027321860610722,0.7436189395399921,0.6965432257064524,0.7906946533735318,15,0,True,15,0.012922204501151868,0.04554195044013979,10,-0.04204414653133861,0.06788855553364234,0.6219458051174208,0.025627887072468155,0.07721276094696007,0.39322414837281416,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A0cp,w10_cp,panderm,A0,union,True,OLP,5,False,0.737037037037037,0.6136029922759852,0.8604710817980888,0.756541144041144,0.7103501020212158,0.8027321860610722,0.744412590333643,0.6962951430996842,0.7925300375676019,15,0,True,15,0.012128553707501077,0.04585952939490079,9,-0.043221095715576974,0.06747820313057913,0.6456071816130085,0.025806598733048112,0.07775119084903415,0.3824204296355997,False,False,True,False,잡음 수준 — 부호 해석 금지,0.032,탐색적/exploratory,1.0,False
oral_diseases,A0cp,w10_cp,dinov2,A0d,tau,False,OLP,5,False,0.737037037037037,0.6136029922759852,0.8604710817980888,0.756541144041144,0.7103501020212158,0.8027321860610722,0.7225974610185135,0.6742418794058647,0.7709530426311624,15,10,False,5,0.04442890442890446,0.02771775674842044,5,-0.00719530656932018,0.0960531154271291,0.07521120068247537,0.018593636481981493,0.069120164289757,0.8704064461821305,False,False,False,False,이 축의 recall 범위 밖 — 비교 불가,0.032,탐색적/exploratory,,False
