dataset,family,frontier_base,axis,recall_level,n_folds_valid,n_folds,bacc_mean,bacc_ci_lo,bacc_ci_hi,bacc_min,bacc_max,exploratory
aptos2019,panderm,B0,offset,0.84,15,15,0.6317697116674855,0.5875097125541371,0.676029710780834,0.586039638214529,0.7049156260349744,탐색적/exploratory
aptos2019,panderm,B0,offset,0.85,15,15,0.6214075047562537,0.5839807425067354,0.6588342670057721,0.5829839071708072,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,offset,0.86,15,15,0.6214075047562537,0.5839807425067354,0.6588342670057721,0.5829839071708072,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,offset,0.87,15,15,0.6130862866133725,0.5754414891349011,0.6507310840918439,0.5618638712894781,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,offset,0.88,15,15,0.6075965331604364,0.5712695327519499,0.6439235335689228,0.5618638712894781,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,offset,0.89,15,15,0.6075965331604364,0.5712695327519499,0.6439235335689228,0.5618638712894781,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,offset,0.9,15,15,0.5799186948167451,0.5483814067072007,0.6114559829262894,0.5364358304426853,0.6308823226647539,탐색적/exploratory
aptos2019,panderm,B0,offset,0.91,15,15,0.5799186948167451,0.5483814067072007,0.6114559829262894,0.5364358304426853,0.6308823226647539,탐색적/exploratory
aptos2019,panderm,B0,offset,0.92,15,15,0.5799186948167451,0.5483814067072007,0.6114559829262894,0.5364358304426853,0.6308823226647539,탐색적/exploratory
aptos2019,panderm,B0,offset,0.93,15,15,0.5450846690073675,0.4983638414306605,0.5918054965840746,0.4621457184032892,0.5869315455288505,탐색적/exploratory
aptos2019,panderm,B0,offset,0.94,15,15,0.5450846690073675,0.4983638414306605,0.5918054965840746,0.4621457184032892,0.5869315455288505,탐색적/exploratory
aptos2019,panderm,B0,offset,0.95,15,15,0.5250344184180625,0.47468142040887945,0.5753874164272456,0.440769621210487,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,offset,0.96,15,15,0.5250344184180625,0.47468142040887945,0.5753874164272456,0.440769621210487,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,offset,0.97,15,15,0.5250344184180625,0.47468142040887945,0.5753874164272456,0.440769621210487,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,offset,0.98,15,15,0.467207363456991,0.39177334730332936,0.5426413796106526,0.33411207352711647,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,offset,0.99,15,15,0.467207363456991,0.39177334730332936,0.5426413796106526,0.33411207352711647,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,offset,1.0,15,15,0.467207363456991,0.39177334730332936,0.5426413796106526,0.33411207352711647,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,union,0.0,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.01,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.02,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.03,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.04,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.05,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.06,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.07,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.08,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.09,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.1,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.11,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.12,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.13,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.14,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.15,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.16,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.17,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.18,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.19,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.2,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.21,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.22,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.23,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.24,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.25,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.26,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.27,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.28,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.29,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.3,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.31,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.32,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.33,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.34,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.35,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.36,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.37,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.38,15,15,0.6791185683565064,0.6493731510838109,0.7088639856292019,0.6403001889052408,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.39,15,15,0.6789844196213154,0.6489604608927001,0.7090083783499307,0.6382879578773752,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.4,15,15,0.6789844196213154,0.6489604608927001,0.7090083783499307,0.6382879578773752,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.41,15,15,0.6789844196213154,0.6489604608927001,0.7090083783499307,0.6382879578773752,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.42,15,15,0.6789844196213154,0.6489604608927001,0.7090083783499307,0.6382879578773752,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.43,15,15,0.6789844196213154,0.6489604608927001,0.7090083783499307,0.6382879578773752,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.44,15,15,0.6789844196213154,0.6489604608927001,0.7090083783499307,0.6382879578773752,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.45,15,15,0.6789844196213154,0.6489604608927001,0.7090083783499307,0.6382879578773752,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.46,15,15,0.6789844196213154,0.6489604608927001,0.7090083783499307,0.6382879578773752,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.47,15,15,0.6786170087039246,0.6478640399693388,0.7093699774385104,0.6374123138814948,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.48,15,15,0.6783711747202626,0.6476858073037274,0.7090565421367979,0.6374123138814948,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.49,15,15,0.6775841589272529,0.6450918775153849,0.7100764403391209,0.62560707698635,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.5,15,15,0.6775841589272529,0.6450918775153849,0.7100764403391209,0.62560707698635,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.51,15,15,0.6775841589272529,0.6450918775153849,0.7100764403391209,0.62560707698635,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.52,15,15,0.6775841589272529,0.6450918775153849,0.7100764403391209,0.62560707698635,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.53,15,15,0.6775841589272529,0.6450918775153849,0.7100764403391209,0.62560707698635,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.54,15,15,0.6772016873924094,0.643720357376583,0.7106830174082358,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.55,15,15,0.6772016873924094,0.643720357376583,0.7106830174082358,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.56,15,15,0.6763009532294469,0.6427590427184694,0.7098428637404245,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.57,15,15,0.6763009532294469,0.6427590427184694,0.7098428637404245,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.58,15,15,0.6763009532294469,0.6427590427184694,0.7098428637404245,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.59,15,15,0.6754662978499483,0.6420671382567743,0.7088654574431222,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.6,15,15,0.6754662978499483,0.6420671382567743,0.7088654574431222,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.61,15,15,0.6754662978499483,0.6420671382567743,0.7088654574431222,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.62,15,15,0.6754662978499483,0.6420671382567743,0.7088654574431222,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.63,15,15,0.6754662978499483,0.6420671382567743,0.7088654574431222,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.64,15,15,0.675382950790978,0.6420235894956086,0.7087423120863474,0.6198700039636964,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.65,15,15,0.6740282261627484,0.6383825780549325,0.7096738742705643,0.615664658819727,0.7247577084573188,탐색적/exploratory
aptos2019,panderm,B0,union,0.66,15,15,0.6724407494424015,0.6395717779289198,0.7053097209558832,0.615664658819727,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.67,15,15,0.6701632490673973,0.634362735996699,0.7059637621380956,0.6075271495367185,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.68,15,15,0.6701632490673973,0.634362735996699,0.7059637621380956,0.6075271495367185,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.69,15,15,0.6694780552863587,0.6337655395226931,0.7051905710500244,0.6075271495367185,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.7,15,15,0.6694780552863587,0.6337655395226931,0.7051905710500244,0.6075271495367185,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.71,15,15,0.6694780552863587,0.6337655395226931,0.7051905710500244,0.6075271495367185,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.72,15,15,0.6614694717108189,0.6195762889766975,0.7033626544449404,0.6000408899041229,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.73,15,15,0.6614694717108189,0.6195762889766975,0.7033626544449404,0.6000408899041229,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.74,15,15,0.6572052287928458,0.6175531903488041,0.6968572672368876,0.6000408899041229,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.75,15,15,0.6548625403270875,0.6140817112900425,0.6956433693641324,0.586039638214529,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.76,15,15,0.6548625403270875,0.6140817112900425,0.6956433693641324,0.586039638214529,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.77,15,15,0.6473197831971766,0.6045308269231947,0.6901087394711586,0.586039638214529,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.78,15,15,0.6473197831971766,0.6045308269231947,0.6901087394711586,0.586039638214529,0.7073331573744739,탐색적/exploratory
aptos2019,panderm,B0,union,0.79,15,15,0.6445214436397216,0.6019445823662037,0.6870983049132395,0.586039638214529,0.7049156260349744,탐색적/exploratory
aptos2019,panderm,B0,union,0.8,15,15,0.639758682380027,0.5971057421227015,0.6824116226373524,0.586039638214529,0.7049156260349744,탐색적/exploratory
aptos2019,panderm,B0,union,0.81,15,15,0.639758682380027,0.5971057421227015,0.6824116226373524,0.586039638214529,0.7049156260349744,탐색적/exploratory
aptos2019,panderm,B0,union,0.82,15,15,0.6347909751451145,0.5918363135670739,0.6777456367231551,0.586039638214529,0.7049156260349744,탐색적/exploratory
aptos2019,panderm,B0,union,0.83,15,15,0.6317697116674855,0.5875097125541371,0.676029710780834,0.586039638214529,0.7049156260349744,탐색적/exploratory
aptos2019,panderm,B0,union,0.84,15,15,0.6317697116674855,0.5875097125541371,0.676029710780834,0.586039638214529,0.7049156260349744,탐색적/exploratory
aptos2019,panderm,B0,union,0.85,15,15,0.6214075047562537,0.5839807425067354,0.6588342670057721,0.5829839071708072,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,union,0.86,15,15,0.6214075047562537,0.5839807425067354,0.6588342670057721,0.5829839071708072,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,union,0.87,15,15,0.6130862866133725,0.5754414891349011,0.6507310840918439,0.5618638712894781,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,union,0.88,15,15,0.6075965331604364,0.5712695327519499,0.6439235335689228,0.5618638712894781,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,union,0.89,15,15,0.6075965331604364,0.5712695327519499,0.6439235335689228,0.5618638712894781,0.6683545720942432,탐색적/exploratory
aptos2019,panderm,B0,union,0.9,15,15,0.5799186948167451,0.5483814067072007,0.6114559829262894,0.5364358304426853,0.6308823226647539,탐색적/exploratory
aptos2019,panderm,B0,union,0.91,15,15,0.5799186948167451,0.5483814067072007,0.6114559829262894,0.5364358304426853,0.6308823226647539,탐색적/exploratory
aptos2019,panderm,B0,union,0.92,15,15,0.5799186948167451,0.5483814067072007,0.6114559829262894,0.5364358304426853,0.6308823226647539,탐색적/exploratory
aptos2019,panderm,B0,union,0.93,15,15,0.5450846690073675,0.4983638414306605,0.5918054965840746,0.4621457184032892,0.5869315455288505,탐색적/exploratory
aptos2019,panderm,B0,union,0.94,15,15,0.5450846690073675,0.4983638414306605,0.5918054965840746,0.4621457184032892,0.5869315455288505,탐색적/exploratory
aptos2019,panderm,B0,union,0.95,15,15,0.5250344184180625,0.47468142040887945,0.5753874164272456,0.440769621210487,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,union,0.96,15,15,0.5250344184180625,0.47468142040887945,0.5753874164272456,0.440769621210487,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,union,0.97,15,15,0.5250344184180625,0.47468142040887945,0.5753874164272456,0.440769621210487,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,union,0.98,15,15,0.467207363456991,0.39177334730332936,0.5426413796106526,0.33411207352711647,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,union,0.99,15,15,0.467207363456991,0.39177334730332936,0.5426413796106526,0.33411207352711647,0.5638489727344134,탐색적/exploratory
aptos2019,panderm,B0,union,1.0,15,15,0.467207363456991,0.39177334730332936,0.5426413796106526,0.33411207352711647,0.5638489727344134,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.0,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.01,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.02,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.03,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.04,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.05,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.06,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.07,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.08,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.09,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.1,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.11,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.12,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.13,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.14,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.15,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.16,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.17,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.18,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.19,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.2,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.21,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.22,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.23,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.24,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.25,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.26,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.27,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.28,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.29,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.3,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.31,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.32,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.33,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.34,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.35,15,15,0.6582057241990561,0.6337745259739108,0.6826369224242014,0.6276817310291183,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.36,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.37,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.38,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.39,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.4,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.41,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.42,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.43,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.44,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.45,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.46,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.47,15,15,0.656261236091349,0.6269403541815706,0.6855821180011274,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.48,15,15,0.6553980076438771,0.6253042704816306,0.6854917448061236,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.49,15,15,0.6547747085282734,0.625160796758973,0.6843886202975737,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.5,15,15,0.6547747085282734,0.625160796758973,0.6843886202975737,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.51,15,15,0.6547747085282734,0.625160796758973,0.6843886202975737,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.52,15,15,0.653417966105049,0.623950935689718,0.6828849965203799,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.53,15,15,0.653417966105049,0.623950935689718,0.6828849965203799,0.5993479177133338,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.54,15,15,0.6522703638020101,0.6220841240076913,0.6824566035963289,0.5961520231185473,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.55,15,15,0.6522703638020101,0.6220841240076913,0.6824566035963289,0.5961520231185473,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.56,15,15,0.651721278428548,0.6212783559150898,0.6821642009420061,0.5961520231185473,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.57,13,15,0.6550405222550195,0.6262591817074715,0.6838218628025675,0.6163071208815447,0.689277817890194,탐색적/exploratory
aptos2019,dinov2,B0d,tau,0.58,12,15,0.6554224845357274,0.6245686269678967,0.686276342103558,0.6163071208815447,0.689277817890194,탐색적/exploratory
