dataset,n_train,n_test,draw,bacc,mcc
oral_diseases,407,109,51,0.7712038735258551,0.7149209312758782
oral_diseases,407,109,52,0.709380828150178,0.6577386963840265
oral_diseases,407,109,53,0.7049728908862035,0.6452505715023645
oral_diseases,407,109,54,0.7644079604605921,0.7448734296917244
oral_diseases,407,109,55,0.7362560040578616,0.6785398950226461
oral_diseases,407,109,56,0.7463235680727941,0.7207569511206013
oral_diseases,407,109,57,0.740299483797936,0.6822203963756904
oral_diseases,407,109,58,0.7471594968498995,0.7206733270545689
oral_diseases,407,109,59,0.7079322767016265,0.6476285090868888
oral_diseases,407,109,60,0.7554619529077734,0.6997174562962358
oral_diseases,407,109,61,0.7870005768225583,0.7424507994109775
oral_diseases,407,109,62,0.7849927162620661,0.7536347474732078
oral_diseases,407,109,63,0.8255199521840388,0.7867312789769357
oral_diseases,407,109,64,0.7520665093420511,0.7106755629426003
oral_diseases,407,109,65,0.8006809753713778,0.7736074777966627
oral_diseases,407,109,66,0.767051524327066,0.7208919936695725
oral_diseases,407,109,67,0.6830334912765254,0.6205999794529597
oral_diseases,407,109,68,0.7952878390958887,0.7556024470057378
oral_diseases,407,109,69,0.749560965350439,0.7033313586321506
oral_diseases,407,109,70,0.7514158442177017,0.7200840241642656
oral_diseases,407,109,71,0.7978206004521794,0.7740806668969231
oral_diseases,407,109,72,0.8056627582943373,0.7755338688804428
oral_diseases,407,109,73,0.7633566897498786,0.7128165114653021
oral_diseases,407,109,74,0.7186290489696062,0.6884647981349995
oral_diseases,407,109,75,0.7469044887001542,0.7000703056595907
oral_diseases,407,109,76,0.8009584842402181,0.7653056738891109
oral_diseases,407,109,77,0.7712327919758261,0.7333797310784238
oral_diseases,407,109,78,0.753917444784318,0.7122642737083702
oral_diseases,407,109,79,0.7269725243796451,0.6780029692056084
oral_diseases,407,109,80,0.8479922167615666,0.8085488512868277
oral_diseases,407,109,81,0.7557490110508687,0.710222783464735
oral_diseases,407,109,82,0.7275751338444836,0.6775661009450542
oral_diseases,407,109,83,0.7683600841882575,0.7236915216440775
oral_diseases,407,109,84,0.7522782171388982,0.7098183945061467
oral_diseases,407,109,85,0.729336607664781,0.6877369217617985
oral_diseases,407,109,86,0.7466345960541007,0.68927773500004
oral_diseases,407,109,87,0.7909429193097923,0.7438592252417535
oral_diseases,407,109,88,0.7370289153570887,0.6891851874655126
oral_diseases,407,109,89,0.7820626741679374,0.7532215235025862
oral_diseases,407,109,90,0.7460106457010482,0.7096125785071513
oral_diseases,407,109,91,0.7282856075812731,0.6886252449099031
oral_diseases,407,109,92,0.7378361576503991,0.6992235406390214
oral_diseases,407,109,93,0.7293509895677078,0.6897256949946953
oral_diseases,407,109,94,0.7154412151316176,0.6710380711211383
oral_diseases,407,109,95,0.7705841758860335,0.7217004484107526
oral_diseases,407,109,96,0.7309586698131589,0.6893135091371732
oral_diseases,407,109,97,0.7791893864649283,0.7428192796557137
oral_diseases,407,109,98,0.7341204847783794,0.6990008756154128
oral_diseases,407,109,99,0.7894855918075734,0.7349514172516463
oral_diseases,407,109,100,0.7599348020400651,0.7358553451906874
oral_diseases,407,109,101,0.766038721340579,0.7326291802726698
oral_diseases,407,109,102,0.7863854025231733,0.7648951962070059
oral_diseases,407,109,103,0.7588056680161942,0.704871146186668
oral_diseases,407,109,104,0.7749054351221533,0.7423215923400467
oral_diseases,407,109,105,0.7833285135916715,0.7323512106801764
oral_diseases,407,109,106,0.7754084537753269,0.7432251727471726
oral_diseases,407,109,107,0.7956057874014529,0.7658624210237605
oral_diseases,407,109,108,0.7037649656844704,0.6568052698683485
oral_diseases,407,109,109,0.7890655397234345,0.7535086132579741
oral_diseases,407,109,110,0.8023516730947071,0.7647815059553347
oral_diseases,407,109,111,0.7410538378030639,0.7106759359033026
oral_diseases,407,109,112,0.7409723403531452,0.6813914717877486
oral_diseases,407,109,113,0.7322717530147871,0.698488094125924
oral_diseases,407,109,114,0.6925858584140318,0.655477352549227
oral_diseases,407,109,115,0.807223851999394,0.7655370956902585
oral_diseases,407,109,116,0.707208735536909,0.6670305399466981
oral_diseases,407,109,117,0.7683502256257675,0.7330832534062177
oral_diseases,407,109,118,0.7197290325773297,0.6607785578148555
oral_diseases,407,109,119,0.7576817918923181,0.710315584823173
oral_diseases,407,109,120,0.7147013976735338,0.6565187340561742
oral_diseases,407,109,121,0.7729554887836622,0.7431359844071463
oral_diseases,407,109,122,0.7422749850768428,0.710150460580816
oral_diseases,407,109,123,0.715272459738404,0.6585734195195666
oral_diseases,407,109,124,0.8518285120452304,0.817248046817092
oral_diseases,407,109,125,0.7138651596081937,0.687975878727437
oral_diseases,407,109,126,0.7699262811491915,0.7230945711232284
oral_diseases,407,109,127,0.7269798313141967,0.6879154485520884
oral_diseases,407,109,128,0.7229844072336332,0.6884740509785069
oral_diseases,407,109,129,0.722246909437312,0.6879390042617622
oral_diseases,407,109,130,0.757749216727545,0.7108280245078953
oral_diseases,407,109,131,0.7351807635089368,0.688239155044422
oral_diseases,407,109,132,0.7069388428908553,0.6568717356452826
oral_diseases,407,109,133,0.697092535947025,0.636840229471238
oral_diseases,407,109,134,0.7628266470371734,0.720261081824967
oral_diseases,407,109,135,0.7236665424358923,0.6768145350096775
oral_diseases,407,109,136,0.7828244124296757,0.7425935998422817
oral_diseases,407,109,137,0.7567027399844737,0.7212283202278311
oral_diseases,407,109,138,0.7608412871957764,0.7105289209216546
oral_diseases,407,109,139,0.6777383607104969,0.6239288958701462
oral_diseases,407,109,140,0.8074459982741716,0.7573985711974566
oral_diseases,407,109,141,0.7568907872313445,0.7319146712717962
oral_diseases,407,109,142,0.7221374600631567,0.6991490346578825
oral_diseases,407,109,143,0.7677601036734164,0.7023109195036935
oral_diseases,407,109,144,0.6735958700741983,0.6242844465645153
oral_diseases,407,109,145,0.7551371229389805,0.7216315863839198
oral_diseases,407,109,146,0.803877044008623,0.7742992154492425
oral_diseases,407,109,147,0.7852098366030253,0.733788189554625
oral_diseases,407,109,148,0.7099442353312322,0.6685829283403578
oral_diseases,407,109,149,0.784069954812989,0.7417664837334723
oral_diseases,407,109,150,0.7447434144802566,0.6996149853170471
oral_diseases,407,109,151,0.7695261008341504,0.7305298737043375
oral_diseases,407,109,152,0.7297362080643814,0.67918198190176
oral_diseases,407,109,153,0.7665113524246651,0.7220849463650775
oral_diseases,407,109,154,0.7129058248253294,0.6670655268204159
oral_diseases,407,109,155,0.7281535028439053,0.6890583875571592
oral_diseases,407,109,156,0.7451741370085024,0.7093434091058706
oral_diseases,407,109,157,0.6881276618118723,0.646640366717211
oral_diseases,407,109,158,0.7522405999573183,0.700188642608812
oral_diseases,407,109,159,0.7492165729007834,0.7002866437672386
oral_diseases,407,109,160,0.7593690751972486,0.7098913218498095
oral_diseases,407,109,161,0.7425213718170375,0.6801090577550237
oral_diseases,407,109,162,0.7553702876071297,0.7118813688484915
oral_diseases,407,109,163,0.730633414573043,0.6659084000929273
oral_diseases,407,109,164,0.695383215855352,0.658846092000249
oral_diseases,407,109,165,0.790205421513471,0.7433658844636386
oral_diseases,407,109,166,0.7665164556805423,0.7330903342747428
oral_diseases,407,109,167,0.7943070861027517,0.7547207155024227
oral_diseases,407,109,168,0.767851459685825,0.7218322039193223
oral_diseases,407,109,169,0.725514694284044,0.6802663366168865
oral_diseases,407,109,170,0.7648274326292902,0.7233646678655862
oral_diseases,407,109,171,0.7201963284393627,0.6775437853740628
oral_diseases,407,109,172,0.7239656628201521,0.6802450476669906
oral_diseases,407,109,173,0.7259045907652719,0.6990534616783916
oral_diseases,407,109,174,0.7254787008656978,0.6683176702746345
oral_diseases,407,109,175,0.7796041033270135,0.7528402471646389
oral_diseases,407,109,176,0.7775917194260847,0.7533490041802459
oral_diseases,407,109,177,0.7496931474098657,0.7097742504905157
oral_diseases,407,109,178,0.7064810963030778,0.657457966672845
oral_diseases,407,109,179,0.7791755844774421,0.7430218974555056
oral_diseases,407,109,180,0.7689643174163299,0.7225902160868755
oral_diseases,407,109,181,0.7360594127234995,0.7205017977154473
oral_diseases,407,109,182,0.7577995920488181,0.7212055949998213
oral_diseases,407,109,183,0.7257534261404229,0.6702208510997987
oral_diseases,407,109,184,0.704611912854947,0.6489774853130487
oral_diseases,407,109,185,0.7515604364675571,0.6886980067886779
oral_diseases,407,109,186,0.7114071686827105,0.6776919108154001
oral_diseases,407,109,187,0.7706808671204957,0.7125510276362896
oral_diseases,407,109,188,0.7060334402439665,0.6670944656494003
oral_diseases,407,109,189,0.7434081398477683,0.6821416590396867
oral_diseases,407,109,190,0.8191263457904325,0.7952871364801655
oral_diseases,407,109,191,0.7294162107242602,0.6901424497303175
oral_diseases,407,109,192,0.7220011799346163,0.658698171905762
oral_diseases,407,109,193,0.8039881171460118,0.7643104337895245
oral_diseases,407,109,194,0.7868296950727292,0.7346107433993553
oral_diseases,407,109,195,0.7229819329277534,0.6614359238909796
oral_diseases,407,109,196,0.7588334266352843,0.7205235149829816
oral_diseases,407,109,197,0.7628918681937258,0.7205348158278626
oral_diseases,407,109,198,0.7534861423406315,0.7019557047310329
oral_diseases,407,109,199,0.6922889417084462,0.6561692301125384
aptos2019,2562,54,0,0.6166666666666667,0.7153392917112623
aptos2019,2562,54,1,0.6525925925925926,0.6977979640008497
aptos2019,2562,54,2,0.62,0.7441658674845975
aptos2019,2562,54,3,0.65,0.7134964557283184
aptos2019,2562,54,4,0.7133333333333334,0.7690697567855072
aptos2019,2562,54,5,0.42518518518518517,0.5278558712778108
aptos2019,2562,54,6,0.6866666666666668,0.7733504816136331
aptos2019,2562,54,7,0.6433333333333333,0.7709308721785672
aptos2019,2562,54,8,0.6633333333333333,0.7460737074498571
aptos2019,2562,54,9,0.5918518518518519,0.6109428033459638
aptos2019,2562,54,10,0.8166666666666668,0.8576338844097294
aptos2019,2562,54,11,0.6133333333333334,0.716651529362671
aptos2019,2562,54,12,0.5133333333333333,0.6232450642687356
aptos2019,2562,54,13,0.49851851851851847,0.5707322054688666
aptos2019,2562,54,14,0.645925925925926,0.6964450094375745
aptos2019,2562,54,15,0.5637037037037037,0.6440257391664502
aptos2019,2562,54,16,0.5133333333333334,0.6302956593134629
aptos2019,2562,54,17,0.7425925925925927,0.8061655393879119
aptos2019,2562,54,18,0.6633333333333333,0.8018173705073864
aptos2019,2562,54,19,0.6233333333333333,0.617759861934143
aptos2019,2562,54,20,0.5285185185185186,0.6061898130354856
aptos2019,2562,54,21,0.8,0.8091656045639446
aptos2019,2562,54,22,0.5725925925925927,0.6425624936165185
aptos2019,2562,54,23,0.49000000000000005,0.5958109842379901
aptos2019,2562,54,24,0.7,0.7486942436441204
aptos2019,2562,54,25,0.7233333333333334,0.7307834447356428
aptos2019,2562,54,26,0.6566666666666667,0.7451464756442865
aptos2019,2562,54,27,0.8166666666666668,0.806044353858655
aptos2019,2562,54,28,0.6966666666666668,0.7728378682654604
aptos2019,2562,54,29,0.5092592592592593,0.5398781552071374
aptos2019,2562,54,30,0.6033333333333333,0.6896743690758255
aptos2019,2562,54,31,0.7766666666666666,0.8300458804468652
aptos2019,2562,54,32,0.5866666666666667,0.7130754582593671
aptos2019,2562,54,33,0.5933333333333334,0.693557692453338
aptos2019,2562,54,34,0.74,0.8302842594011398
aptos2019,2562,54,35,0.7766666666666666,0.7298433320597199
aptos2019,2562,54,36,0.66,0.7730565556507508
aptos2019,2562,54,37,0.5800000000000001,0.7161088150291738
aptos2019,2562,54,38,0.5633333333333332,0.6566611991771543
aptos2019,2562,54,39,0.575925925925926,0.6644210638626578
aptos2019,2562,54,40,0.5900000000000001,0.7158185219206863
aptos2019,2562,54,41,0.5092592592592593,0.6285399015879524
aptos2019,2562,54,42,0.5766666666666667,0.6332241246210584
aptos2019,2562,54,43,0.5333333333333334,0.6582453707908471
aptos2019,2562,54,44,0.6599999999999999,0.7167097903546812
aptos2019,2562,54,45,0.54,0.6354758154094732
aptos2019,2562,54,46,0.78,0.8039653114754873
aptos2019,2562,54,47,0.5666666666666667,0.638643081320516
aptos2019,2562,54,48,0.7766666666666666,0.8318675367869246
aptos2019,2562,54,49,0.6759259259259259,0.716651529362671
aptos2019,2562,54,50,0.6900000000000001,0.6986953743310306
aptos2019,2562,54,51,0.67,0.7752989986804079
aptos2019,2562,54,52,0.6792592592592592,0.7010695893747768
aptos2019,2562,54,53,0.5700000000000001,0.7150712419473758
aptos2019,2562,54,54,0.6333333333333333,0.7730343709646034
aptos2019,2562,54,55,0.7425925925925927,0.8018173705073864
aptos2019,2562,54,56,0.5433333333333333,0.7195809615690058
aptos2019,2562,54,57,0.6966666666666668,0.770193520981762
aptos2019,2562,54,58,0.6125925925925927,0.7182347065262115
aptos2019,2562,54,59,0.4918518518518519,0.6093200202251123
aptos2019,2562,54,60,0.37333333333333335,0.48784581246242453
aptos2019,2562,54,61,0.6666666666666667,0.7748873854698402
aptos2019,2562,54,62,0.8133333333333332,0.8876898362313983
aptos2019,2562,54,63,0.5866666666666667,0.6663237944856761
aptos2019,2562,54,64,0.5733333333333334,0.6853189356015068
aptos2019,2562,54,65,0.585925925925926,0.7193110142132296
aptos2019,2562,54,66,0.8359259259259257,0.8365691151228296
aptos2019,2562,54,67,0.6625925925925926,0.7477902798956492
aptos2019,2562,54,68,0.4292592592592593,0.5742593452471124
aptos2019,2562,54,69,0.6866666666666668,0.7743459742584833
aptos2019,2562,54,70,0.48,0.5963482349000622
aptos2019,2562,54,71,0.6933333333333334,0.8050132658124105
aptos2019,2562,54,72,0.7499999999999999,0.8301315199314621
aptos2019,2562,54,73,0.8444444444444444,0.7631658956042927
aptos2019,2562,54,74,0.52,0.6281572516482773
aptos2019,2562,54,75,0.7366666666666667,0.8004938933562792
aptos2019,2562,54,76,0.6333333333333334,0.7149541104644547
aptos2019,2562,54,77,0.7133333333333334,0.6729574536832515
aptos2019,2562,54,78,0.585925925925926,0.664077427395988
aptos2019,2562,54,79,0.42333333333333334,0.5756637531847902
aptos2019,2562,54,80,0.6599999999999999,0.777835966180173
aptos2019,2562,54,81,0.5766666666666667,0.6845610234282712
aptos2019,2562,54,82,0.6433333333333333,0.7709308721785672
aptos2019,2562,54,83,0.5592592592592592,0.6635474266519675
aptos2019,2562,54,84,0.6585185185185185,0.6970121089368579
aptos2019,2562,54,85,0.5325925925925926,0.5575579251003168
aptos2019,2562,54,86,0.6759259259259259,0.7167097903546812
aptos2019,2562,54,87,0.6718518518518519,0.7233695214110953
aptos2019,2562,54,88,0.5566666666666668,0.6823236174987373
aptos2019,2562,54,89,0.5759259259259258,0.6774170173841371
aptos2019,2562,54,90,0.6659259259259259,0.7731381573423842
aptos2019,2562,54,91,0.6333333333333334,0.7150471266451424
aptos2019,2562,54,92,0.6566666666666667,0.7468693607170344
aptos2019,2562,54,93,0.6766666666666666,0.7738776462227767
aptos2019,2562,54,94,0.6766666666666666,0.8318415122052808
aptos2019,2562,54,95,0.5825925925925926,0.6427427770316999
aptos2019,2562,54,96,0.6592592592592592,0.7770176600690699
aptos2019,2562,54,97,0.6892592592592592,0.8021430961938585
aptos2019,2562,54,98,0.705925925925926,0.7498692811083992
aptos2019,2562,54,99,0.615925925925926,0.7013415356686297
aptos2019,2562,54,100,0.6466666666666667,0.7476443889392252
aptos2019,2562,54,101,0.6559259259259259,0.7731381573423842
aptos2019,2562,54,102,0.6133333333333333,0.6594812515356396
aptos2019,2562,54,103,0.79,0.7530384557321577
aptos2019,2562,54,104,0.6633333333333333,0.7434280593062329
aptos2019,2562,54,105,0.8066666666666666,0.8625815704420485
aptos2019,2562,54,106,0.6766666666666666,0.7773713108767021
aptos2019,2562,54,107,0.575925925925926,0.6626532369348915
aptos2019,2562,54,108,0.7933333333333332,0.8880729450643711
aptos2019,2562,54,109,0.6566666666666667,0.7414865131179306
aptos2019,2562,54,110,0.7033333333333334,0.7310882564848822
aptos2019,2562,54,111,0.6199999999999999,0.6843999338296417
aptos2019,2562,54,112,0.7659259259259259,0.7764512313899076
aptos2019,2562,54,113,0.6233333333333333,0.7726078842577873
aptos2019,2562,54,114,0.62,0.7410586837088562
aptos2019,2562,54,115,0.7333333333333333,0.7248925932943323
aptos2019,2562,54,116,0.5966666666666668,0.7168374026408281
aptos2019,2562,54,117,0.6385185185185185,0.6654453916453557
aptos2019,2562,54,118,0.5166666666666666,0.716309482943971
aptos2019,2562,54,119,0.5700000000000001,0.6578924256387323
aptos2019,2562,54,120,0.7166666666666667,0.7060574754443678
aptos2019,2562,54,121,0.53,0.6300096442352917
aptos2019,2562,54,122,0.6759259259259258,0.6694821339317402
aptos2019,2562,54,123,0.5,0.6584548687274365
aptos2019,2562,54,124,0.7566666666666666,0.8347513309501963
aptos2019,2562,54,125,0.61,0.6865336826490638
aptos2019,2562,54,126,0.5133333333333333,0.632452945052147
aptos2019,2562,54,127,0.5725925925925927,0.6836936733036376
aptos2019,2562,54,128,0.5066666666666666,0.6584666028129377
aptos2019,2562,54,129,0.5433333333333333,0.6645974567048337
aptos2019,2562,54,130,0.7159259259259259,0.7469888741982327
aptos2019,2562,54,131,0.5033333333333333,0.629434151416605
aptos2019,2562,54,132,0.5625925925925925,0.7481021583000071
aptos2019,2562,54,133,0.6333333333333334,0.6710109723710632
aptos2019,2562,54,134,0.6966666666666668,0.7789629046782404
aptos2019,2562,54,135,0.7392592592592593,0.7767371230071304
aptos2019,2562,54,136,0.7233333333333334,0.7733504816136331
aptos2019,2562,54,137,0.6633333333333333,0.7451760053104087
aptos2019,2562,54,138,0.6525925925925926,0.7013918666439672
aptos2019,2562,54,139,0.5385185185185185,0.6154050404660041
aptos2019,2562,54,140,0.5533333333333333,0.7131458381629538
aptos2019,2562,54,141,0.6300000000000001,0.7447262635557229
aptos2019,2562,54,142,0.7525925925925926,0.7574634001831746
aptos2019,2562,54,143,0.5933333333333334,0.7463455712328799
aptos2019,2562,54,144,0.58,0.6593098144923297
aptos2019,2562,54,145,0.5933333333333334,0.7420709964717209
aptos2019,2562,54,146,0.7100000000000001,0.8023031769952176
aptos2019,2562,54,147,0.6566666666666667,0.697334241198546
aptos2019,2562,54,148,0.8433333333333334,0.8620628803816504
aptos2019,2562,54,149,0.6033333333333333,0.6377884462435685
aptos2019,2562,54,150,0.6992592592592592,0.7475116082408422
aptos2019,2562,54,151,0.5966666666666666,0.7143141610505336
aptos2019,2562,54,152,0.6300000000000001,0.7472697715794109
aptos2019,2562,54,153,0.7633333333333334,0.8051206067380248
aptos2019,2562,54,154,0.66,0.772423589024614
aptos2019,2562,54,155,0.6451851851851852,0.7191649601755293
aptos2019,2562,54,156,0.5933333333333334,0.6462273433300045
aptos2019,2562,54,157,0.5959259259259259,0.6633707500398338
aptos2019,2562,54,158,0.6125925925925926,0.7190074021597423
aptos2019,2562,54,159,0.5359259259259259,0.6357605186271585
aptos2019,2562,54,160,0.6425925925925926,0.7483005389176679
aptos2019,2562,54,161,0.5966666666666668,0.7162234518489338
aptos2019,2562,54,162,0.6759259259259259,0.7727228265805596
aptos2019,2562,54,163,0.6500000000000001,0.7718070548944334
aptos2019,2562,54,164,0.7233333333333334,0.8292230237388211
aptos2019,2562,54,165,0.7666666666666666,0.7791211832565637
aptos2019,2562,54,166,0.6492592592592593,0.6679347946391399
aptos2019,2562,54,167,0.5866666666666667,0.6615921426895596
aptos2019,2562,54,168,0.665925925925926,0.7208573907005771
aptos2019,2562,54,169,0.6333333333333334,0.7188729896343887
aptos2019,2562,54,170,0.6325925925925926,0.6640546990032639
aptos2019,2562,54,171,0.77,0.8058371762421197
aptos2019,2562,54,172,0.7025925925925927,0.7758837287978183
aptos2019,2562,54,173,0.6466666666666667,0.7465934159193478
aptos2019,2562,54,174,0.7959259259259259,0.8091901097291521
aptos2019,2562,54,175,0.6000000000000001,0.7425499350989998
aptos2019,2562,54,176,0.54,0.6836936733036376
aptos2019,2562,54,177,0.7733333333333333,0.8068911112050383
aptos2019,2562,54,178,0.7433333333333334,0.7582124440753795
aptos2019,2562,54,179,0.7866666666666667,0.8297094721205327
aptos2019,2562,54,180,0.5651851851851852,0.6667965060694093
aptos2019,2562,54,181,0.7266666666666667,0.8040699664661929
aptos2019,2562,54,182,0.5833333333333334,0.6374638090948753
aptos2019,2562,54,183,0.6633333333333333,0.7469888741982327
aptos2019,2562,54,184,0.6492592592592593,0.7206275161261749
aptos2019,2562,54,185,0.5966666666666668,0.7134901487645726
aptos2019,2562,54,186,0.6125925925925926,0.7189953888645781
aptos2019,2562,54,187,0.5700000000000001,0.6559513050959754
aptos2019,2562,54,188,0.8033333333333335,0.8885274457194104
aptos2019,2562,54,189,0.6566666666666667,0.6970121089368579
aptos2019,2562,54,190,0.49000000000000005,0.6008258856631914
aptos2019,2562,54,191,0.6166666666666667,0.6666667579428476
aptos2019,2562,54,192,0.6625925925925926,0.6410616571323225
aptos2019,2562,54,193,0.65,0.6635215398991745
aptos2019,2562,54,194,0.6851851851851851,0.6907379281668437
aptos2019,2562,54,195,0.5933333333333334,0.6868647347382751
aptos2019,2562,54,196,0.5,0.6581426541338262
aptos2019,2562,54,197,0.7333333333333334,0.7751589361351473
aptos2019,2562,54,198,0.7300000000000001,0.7752290844136699
aptos2019,2562,54,199,0.7025925925925927,0.7778327274733144
aptos2019,2562,138,0,0.569377990430622,0.6688111206789698
aptos2019,2562,138,1,0.5382071488882635,0.6918171273116078
aptos2019,2562,138,2,0.7213240320051464,0.7797544172608478
aptos2019,2562,138,3,0.6777813517751597,0.7290632466556358
aptos2019,2562,138,4,0.6358851674641148,0.7218566230094187
aptos2019,2562,138,5,0.6857786176671625,0.7511440428195689
aptos2019,2562,138,6,0.5654738450404085,0.6524752901979992
aptos2019,2562,138,7,0.6390253709139158,0.7157621353902971
aptos2019,2562,138,8,0.6965120019299584,0.7579605209271543
aptos2019,2562,138,9,0.6484600538780105,0.728114427446606
aptos2019,2562,138,10,0.5721744200072373,0.6407986240651569
aptos2019,2562,138,11,0.6229665071770334,0.745655454577096
aptos2019,2562,138,12,0.6097060833902939,0.6912139334223824
aptos2019,2562,138,13,0.6676671625588033,0.7223406226181818
aptos2019,2562,138,14,0.6949378794580032,0.7601110229976209
aptos2019,2562,138,15,0.6030055084234651,0.7032574164525279
aptos2019,2562,138,16,0.7021872863978127,0.7910260681851556
aptos2019,2562,138,17,0.6159241687105463,0.7040845822770753
aptos2019,2562,138,18,0.579486148526396,0.6231807147797882
aptos2019,2562,138,19,0.7604921394395079,0.8037881432534296
aptos2019,2562,138,20,0.6721040569337783,0.7183535097875645
aptos2019,2562,138,21,0.6315105946684894,0.6717259168577473
aptos2019,2562,138,22,0.6423103212576897,0.7344203428168028
aptos2019,2562,138,23,0.6437396968356721,0.7077726396498771
aptos2019,2562,138,24,0.6188653451811346,0.7251328809461366
aptos2019,2562,138,25,0.5768887459289935,0.6371149880240334
aptos2019,2562,138,26,0.6859856861404849,0.727260675055133
aptos2019,2562,138,27,0.6390957339873748,0.695516686772153
aptos2019,2562,138,28,0.6389590285875115,0.6768137197573518
aptos2019,2562,138,29,0.6783301837481404,0.7585380282493456
aptos2019,2562,138,30,0.5533814482730891,0.6276813787658331
aptos2019,2562,138,31,0.6723111254071006,0.7057015973881636
aptos2019,2562,138,32,0.6083309878975514,0.665751373385652
aptos2019,2562,138,33,0.716879096136062,0.7385097373430464
aptos2019,2562,138,34,0.7039604358489806,0.7484918702021793
aptos2019,2562,138,35,0.6693076273571629,0.7480151239550541
aptos2019,2562,138,36,0.6171545173093161,0.7068599010617689
aptos2019,2562,138,37,0.5840054682159945,0.7115838168930533
aptos2019,2562,138,38,0.7185919343814081,0.7352033788078505
aptos2019,2562,138,39,0.6641148325358851,0.7040322237413983
aptos2019,2562,138,40,0.615105946684894,0.7354132786937402
aptos2019,2562,138,41,0.6105906477423505,0.7246647571712898
aptos2019,2562,138,42,0.6912488440352217,0.7457037253192345
aptos2019,2562,138,43,0.6635639901893772,0.6936495213832917
aptos2019,2562,138,44,0.6119577017409835,0.714883344746312
aptos2019,2562,138,45,0.5925495557074504,0.6712847914559723
aptos2019,2562,138,46,0.6766193558763219,0.72537674961619
aptos2019,2562,138,47,0.649073217803868,0.6893066911678761
aptos2019,2562,138,48,0.6691709219572997,0.736668204361713
aptos2019,2562,138,49,0.6185155401873668,0.6533585090654512
aptos2019,2562,138,50,0.63629126291665,0.6832304432329448
aptos2019,2562,138,51,0.6604217763660488,0.7668550303069306
aptos2019,2562,138,52,0.6415544208113867,0.7028011280444203
aptos2019,2562,138,53,0.6192050983072654,0.6622173943153925
aptos2019,2562,138,54,0.671356197981585,0.7263808154680534
aptos2019,2562,138,55,0.7803104016726309,0.7762142963512961
aptos2019,2562,138,56,0.6213943950786056,0.7140010790037207
aptos2019,2562,138,57,0.63629126291665,0.7060582691337643
aptos2019,2562,138,58,0.5639077640625628,0.6696497821917007
aptos2019,2562,138,59,0.6150979051907844,0.704869753451216
aptos2019,2562,138,60,0.626520847573479,0.7001553075924808
aptos2019,2562,138,61,0.6508544087491457,0.6854212656158661
aptos2019,2562,138,62,0.6857786176671625,0.7492663018518704
aptos2019,2562,138,63,0.6444955972819749,0.7271725921891031
aptos2019,2562,138,64,0.5914539021350166,0.7104544985804465
aptos2019,2562,138,65,0.6001346950263359,0.6723161723869983
aptos2019,2562,138,66,0.5832495677696915,0.682639408083991
aptos2019,2562,138,67,0.6587813115676894,0.7122762203801197
aptos2019,2562,138,68,0.6409432672590567,0.7258252724981366
aptos2019,2562,138,69,0.5757347915242652,0.6619437539065213
aptos2019,2562,138,70,0.6265208475734791,0.7131512634512939
aptos2019,2562,138,71,0.5848236902416469,0.6939818209731325
aptos2019,2562,138,72,0.5842748582686663,0.6729980529076444
aptos2019,2562,138,73,0.5449077238550923,0.6903804511858076
aptos2019,2562,138,74,0.7105243054159464,0.7153874438182591
aptos2019,2562,138,75,0.6479795746049616,0.6949071585650096
aptos2019,2562,138,76,0.5932974146596437,0.6481454236588148
aptos2019,2562,138,77,0.5992461099272244,0.7250999928108263
aptos2019,2562,138,78,0.5615154195649552,0.691355924786776
aptos2019,2562,138,79,0.6329439909935266,0.7256659605315855
aptos2019,2562,138,80,0.7096296891962526,0.7279292654461847
aptos2019,2562,138,81,0.7446323026818382,0.7906382446868138
aptos2019,2562,138,82,0.6354066985645933,0.6990597770305305
aptos2019,2562,138,83,0.6524265208475735,0.7026970334187422
aptos2019,2562,138,84,0.6965120019299584,0.7592078083362709
aptos2019,2562,138,85,0.6356720678702102,0.696656939867188
aptos2019,2562,138,86,0.668622089984319,0.7065410412779211
aptos2019,2562,138,87,0.7662297454867114,0.7849961981937079
aptos2019,2562,138,88,0.59740058702907,0.663536395758416
aptos2019,2562,138,89,0.5503035664026377,0.6185498608084221
aptos2019,2562,138,90,0.6148325358851674,0.7004010018590228
aptos2019,2562,138,91,0.7159241687105464,0.7593875600486114
aptos2019,2562,138,92,0.6850971010413736,0.7889115544780604
aptos2019,2562,138,93,0.593709541232761,0.6580730958143568
aptos2019,2562,138,94,0.5712194925817217,0.6371737712623436
aptos2019,2562,138,95,0.6931647300068352,0.790146482751743
aptos2019,2562,138,96,0.6415544208113867,0.7153862786506959
aptos2019,2562,138,97,0.6300731775963974,0.7059001904884864
aptos2019,2562,138,98,0.6272687065256723,0.692345255460771
aptos2019,2562,138,99,0.46800892605846167,0.637642626366321
aptos2019,2562,138,100,0.6301395199228016,0.7365784245596536
aptos2019,2562,138,101,0.6442885288086526,0.7005822762968635
aptos2019,2562,138,102,0.6204314261589803,0.6923985068829321
aptos2019,2562,138,103,0.6217984801576133,0.7179920133909895
aptos2019,2562,138,104,0.6171545173093161,0.6671077666615891
aptos2019,2562,138,105,0.6949378794580032,0.7594034223407174
aptos2019,2562,138,106,0.580927586345543,0.6916874135373194
aptos2019,2562,138,107,0.6235796711028908,0.6932552036309748
