section,dataset,arm,base,y_true,pred_from,pred_to,metric,count,value,nb_p_delta_bacc_archived,r10_noise,note
moderate_loss,aptos2019,B1,B0,2.0,,3.0,moderate_lost_to_severe,112.0,0.3446153846153846,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
moderate_loss,aptos2019,B1,B0,2.0,,4.0,moderate_lost_to_proliferative_dr,107.0,0.3292307692307692,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
moderate_loss,aptos2019,B1,B0,2.0,,3.0,share_of_moderate_loss_that_moved_one_grade_to_severe,112.0,0.3446153846153846,0.2197422364833612,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.220 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
r10_note,aptos2019,B3d,B0d,,,,nb_p_delta_bacc_archived,,0.4378551373595076,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,0.0,0.0,no_dr: no_dr→no_dr,4886.0,0.9023084025854109,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,0.0,1.0,no_dr: no_dr→mild,374.0,0.069067405355494,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,0.0,2.0,no_dr: no_dr→moderate,43.0,0.007940904893813482,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,0.0,3.0,no_dr: no_dr→severe,3.0,0.000554016620498615,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,1.0,0.0,no_dr: mild→no_dr,12.0,0.00221606648199446,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,1.0,1.0,no_dr: mild→mild,63.0,0.011634349030470914,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,1.0,2.0,no_dr: mild→moderate,4.0,0.0007386888273314866,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,1.0,3.0,no_dr: mild→severe,2.0,0.0003693444136657433,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,2.0,1.0,no_dr: moderate→mild,11.0,0.002031394275161588,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,2.0,2.0,no_dr: moderate→moderate,6.0,0.00110803324099723,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,2.0,4.0,no_dr: moderate→proliferative_dr,1.0,0.00018467220683287164,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,4.0,0.0,no_dr: proliferative_dr→no_dr,1.0,0.00018467220683287164,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,4.0,1.0,no_dr: proliferative_dr→mild,4.0,0.0007386888273314866,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,4.0,2.0,no_dr: proliferative_dr→moderate,2.0,0.0003693444136657433,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,0.0,4.0,3.0,no_dr: proliferative_dr→severe,3.0,0.000554016620498615,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,0.0,0.0,mild: no_dr→no_dr,53.0,0.047747747747747746,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,0.0,1.0,mild: no_dr→mild,40.0,0.036036036036036036,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,0.0,2.0,mild: no_dr→moderate,4.0,0.0036036036036036037,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,0.0,3.0,mild: no_dr→severe,1.0,0.0009009009009009009,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,1.0,0.0,mild: mild→no_dr,14.0,0.012612612612612612,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,1.0,1.0,mild: mild→mild,546.0,0.4918918918918919,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,1.0,2.0,mild: mild→moderate,43.0,0.03873873873873874,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,1.0,3.0,mild: mild→severe,12.0,0.010810810810810811,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,2.0,1.0,mild: moderate→mild,87.0,0.07837837837837838,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,2.0,2.0,mild: moderate→moderate,223.0,0.2009009009009009,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,2.0,3.0,mild: moderate→severe,32.0,0.02882882882882883,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,2.0,4.0,mild: moderate→proliferative_dr,1.0,0.0009009009009009009,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,3.0,1.0,mild: severe→mild,1.0,0.0009009009009009009,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,3.0,2.0,mild: severe→moderate,4.0,0.0036036036036036037,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,3.0,3.0,mild: severe→severe,10.0,0.009009009009009009,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,4.0,1.0,mild: proliferative_dr→mild,5.0,0.0045045045045045045,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,4.0,2.0,mild: proliferative_dr→moderate,11.0,0.00990990990990991,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,4.0,3.0,mild: proliferative_dr→severe,8.0,0.007207207207207207,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,1.0,4.0,4.0,mild: proliferative_dr→proliferative_dr,15.0,0.013513513513513514,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,0.0,0.0,moderate: no_dr→no_dr,22.0,0.007340674007340674,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,0.0,1.0,moderate: no_dr→mild,18.0,0.006006006006006006,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,0.0,2.0,moderate: no_dr→moderate,6.0,0.002002002002002002,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,1.0,0.0,moderate: mild→no_dr,1.0,0.000333667000333667,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,1.0,1.0,moderate: mild→mild,226.0,0.07540874207540874,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,1.0,2.0,moderate: mild→moderate,69.0,0.023023023023023025,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,1.0,3.0,moderate: mild→severe,24.0,0.008008008008008008,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,2.0,0.0,moderate: moderate→no_dr,4.0,0.001334668001334668,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,2.0,1.0,moderate: moderate→mild,98.0,0.032699366032699365,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,2.0,2.0,moderate: moderate→moderate,1548.0,0.5165165165165165,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,2.0,3.0,moderate: moderate→severe,455.0,0.15181848515181848,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,2.0,4.0,moderate: moderate→proliferative_dr,70.0,0.02335669002335669,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,3.0,1.0,moderate: severe→mild,6.0,0.002002002002002002,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,3.0,2.0,moderate: severe→moderate,23.0,0.007674341007674341,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,3.0,3.0,moderate: severe→severe,177.0,0.05905905905905906,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,3.0,4.0,moderate: severe→proliferative_dr,13.0,0.004337671004337671,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,4.0,1.0,moderate: proliferative_dr→mild,1.0,0.000333667000333667,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,4.0,2.0,moderate: proliferative_dr→moderate,19.0,0.006339673006339673,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,4.0,3.0,moderate: proliferative_dr→severe,74.0,0.024691358024691357,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,2.0,4.0,4.0,moderate: proliferative_dr→proliferative_dr,143.0,0.04771438104771438,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,1.0,1.0,severe: mild→mild,2.0,0.0034542314335060447,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,1.0,2.0,severe: mild→moderate,1.0,0.0017271157167530224,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,1.0,3.0,severe: mild→severe,1.0,0.0017271157167530224,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,1.0,4.0,severe: mild→proliferative_dr,1.0,0.0017271157167530224,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,2.0,2.0,severe: moderate→moderate,131.0,0.22625215889464595,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,2.0,3.0,severe: moderate→severe,125.0,0.2158894645941278,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,2.0,4.0,severe: moderate→proliferative_dr,23.0,0.039723661485319514,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,3.0,0.0,severe: severe→no_dr,3.0,0.0051813471502590676,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,3.0,2.0,severe: severe→moderate,9.0,0.015544041450777202,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,3.0,3.0,severe: severe→severe,174.0,0.3005181347150259,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,3.0,4.0,severe: severe→proliferative_dr,18.0,0.031088082901554404,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,4.0,3.0,severe: proliferative_dr→severe,18.0,0.031088082901554404,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,3.0,4.0,4.0,severe: proliferative_dr→proliferative_dr,73.0,0.12607944732297063,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,4.0,0.0,0.0,proliferative_dr: no_dr→no_dr,2.0,0.0022598870056497176,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,4.0,0.0,1.0,proliferative_dr: no_dr→mild,4.0,0.004519774011299435,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,4.0,0.0,2.0,proliferative_dr: no_dr→moderate,1.0,0.0011299435028248588,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,4.0,1.0,1.0,proliferative_dr: mild→mild,17.0,0.0192090395480226,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,4.0,1.0,2.0,proliferative_dr: mild→moderate,12.0,0.013559322033898305,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,4.0,1.0,3.0,proliferative_dr: mild→severe,7.0,0.007909604519774011,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,4.0,1.0,4.0,proliferative_dr: mild→proliferative_dr,2.0,0.0022598870056497176,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
transition,aptos2019,B3d,B0d,4.0,2.0,1.0,proliferative_dr: moderate→mild,4.0,0.004519774011299435,0.4378551373595076,True,탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · R10: 사전 등록 ΔBACC 의 NB p=0.438 > 0.15 → 잡음 수준 — 부호 해석 금지 (아래 계수는 서술일 뿐 방향이 아니다)
