epoch,train_loss,train_acc,bacc,per_class_recall,arm,dataset,fold,n_train,n_test
200,0.5083841681480408,0.899965858654831,0.6948195819434846,"[0.9889196675900277, 0.6621621621621622, 0.76, 0.4358974358974359, 0.6271186440677966]",B3n,aptos2019,10,2929,733
25,1.2884424924850464,0.6206896551724138,0.5083747548883002,"[0.703601108033241, 0.4864864864864865, 0.46, 0.23076923076923078, 0.6610169491525424]",B3n,aptos2019,11,2929,733
50,0.9928591847419739,0.7893479003072721,0.6227400424220932,"[0.9556786703601108, 0.581081081081081, 0.54, 0.358974358974359, 0.6779661016949152]",B3n,aptos2019,11,2929,733
75,0.8429951667785645,0.8347558893820417,0.6516690965127511,"[0.9722991689750693, 0.581081081081081, 0.625, 0.4358974358974359, 0.6440677966101694]",B3n,aptos2019,11,2929,733
100,0.7369864583015442,0.8613861386138614,0.6578845294387339,"[0.9750692520775623, 0.5945945945945946, 0.665, 0.46153846153846156, 0.5932203389830508]",B3n,aptos2019,11,2929,733
125,0.6554034948348999,0.8729941959713212,0.6482895354878078,"[0.9750692520775623, 0.6081081081081081, 0.68, 0.4358974358974359, 0.5423728813559322]",B3n,aptos2019,11,2929,733
150,0.5908040404319763,0.8805052919085012,0.6543563571986972,"[0.9750692520775623, 0.6486486486486487, 0.695, 0.46153846153846156, 0.4915254237288136]",B3n,aptos2019,11,2929,733
175,0.5386444330215454,0.8907476954592011,0.6630385789474009,"[0.9778393351800554, 0.6486486486486487, 0.71, 0.48717948717948717, 0.4915254237288136]",B3n,aptos2019,11,2929,733
200,0.49581101536750793,0.899624445203141,0.6698694867783088,"[0.9778393351800554, 0.6621621621621622, 0.705, 0.5128205128205128, 0.4915254237288136]",B3n,aptos2019,11,2929,733
25,1.2726545333862305,0.6372013651877133,0.5836407558786544,"[0.703601108033241, 0.5540540540540541, 0.475, 0.47368421052631576, 0.711864406779661]",B3n,aptos2019,12,2930,732
50,0.9845433235168457,0.8037542662116041,0.6287374143945345,"[0.961218836565097, 0.581081081081081, 0.555, 0.3684210526315789, 0.6779661016949152]",B3n,aptos2019,12,2930,732
75,0.8348790407180786,0.8351535836177474,0.6505637252351651,"[0.9667590027700831, 0.6216216216216216, 0.635, 0.3684210526315789, 0.6610169491525424]",B3n,aptos2019,12,2930,732
100,0.7298804521560669,0.857679180887372,0.6383264117208902,"[0.9695290858725761, 0.6756756756756757, 0.645, 0.34210526315789475, 0.559322033898305]",B3n,aptos2019,12,2930,732
125,0.6493761539459229,0.8720136518771331,0.6458538606684998,"[0.9695290858725761, 0.6621621621621622, 0.685, 0.42105263157894735, 0.4915254237288136]",B3n,aptos2019,12,2930,732
150,0.5855870842933655,0.884641638225256,0.6541170185632367,"[0.9695290858725761, 0.6621621621621622, 0.7, 0.4473684210526316, 0.4915254237288136]",B3n,aptos2019,12,2930,732
175,0.5340503454208374,0.8938566552901024,0.654414315860534,"[0.9695290858725761, 0.6486486486486487, 0.715, 0.4473684210526316, 0.4915254237288136]",B3n,aptos2019,12,2930,732
200,0.49173784255981445,0.9003412969283277,0.6508913741667861,"[0.9722991689750693, 0.6621621621621622, 0.715, 0.4473684210526316, 0.4576271186440678]",B3n,aptos2019,12,2930,732
25,1.2900636196136475,0.615358361774744,0.5374697619352767,"[0.7202216066481995, 0.5540540540540541, 0.455, 0.2631578947368421, 0.6949152542372882]",B3n,aptos2019,13,2930,732
50,1.0024932622909546,0.7931740614334472,0.6053611246816561,"[0.9806094182825484, 0.5405405405405406, 0.54, 0.23684210526315788, 0.7288135593220338]",B3n,aptos2019,13,2930,732
75,0.8556545376777649,0.8344709897610921,0.6528503114598705,"[0.9806094182825484, 0.6216216216216216, 0.625, 0.34210526315789475, 0.6949152542372882]",B3n,aptos2019,13,2930,732
100,0.7504345178604126,0.8563139931740614,0.6702499546356064,"[0.9806094182825484, 0.6216216216216216, 0.65, 0.42105263157894735, 0.6779661016949152]",B3n,aptos2019,13,2930,732
125,0.6690784692764282,0.8696245733788396,0.6670648882132519,"[0.9806094182825484, 0.5945945945945946, 0.695, 0.42105263157894735, 0.6440677966101694]",B3n,aptos2019,13,2930,732
150,0.6045141816139221,0.879863481228669,0.6666750577047774,"[0.9806094182825484, 0.5945945945945946, 0.71, 0.42105263157894735, 0.6271186440677966]",B3n,aptos2019,13,2930,732
175,0.5522966384887695,0.8938566552901024,0.6552424082846169,"[0.9806094182825484, 0.5945945945945946, 0.73, 0.39473684210526316, 0.576271186440678]",B3n,aptos2019,13,2930,732
200,0.5093747973442078,0.9023890784982935,0.6512921225841081,"[0.9806094182825484, 0.6081081081081081, 0.74, 0.3684210526315789, 0.559322033898305]",B3n,aptos2019,13,2930,732
25,1.2868999242782593,0.6208191126279864,0.5398292845769441,"[0.7562326869806094, 0.36486486486486486, 0.4472361809045226, 0.4358974358974359, 0.6949152542372882]",B3n,aptos2019,14,2930,732
50,0.997953474521637,0.7959044368600683,0.5828557169187736,"[0.9722991689750693, 0.35135135135135137, 0.5628140703517588, 0.28205128205128205, 0.7457627118644068]",B3n,aptos2019,14,2930,732
75,0.8490725159645081,0.8341296928327645,0.6296403153956802,"[0.9889196675900277, 0.4594594594594595, 0.6633165829145728, 0.3076923076923077, 0.7288135593220338]",B3n,aptos2019,14,2930,732
100,0.7431532144546509,0.8549488054607508,0.633644255129115,"[0.9889196675900277, 0.4594594594594595, 0.7085427135678392, 0.3333333333333333, 0.6779661016949152]",B3n,aptos2019,14,2930,732
125,0.6612370014190674,0.869283276450512,0.6488906186166845,"[0.9889196675900277, 0.5, 0.7185929648241206, 0.358974358974359, 0.6779661016949152]",B3n,aptos2019,14,2930,732
150,0.5961738228797913,0.883617747440273,0.6563522959616768,"[0.9889196675900277, 0.5405405405405406, 0.7236180904522613, 0.38461538461538464, 0.6440677966101694]",B3n,aptos2019,14,2930,732
175,0.5435279607772827,0.889419795221843,0.654279863253012,"[0.9889196675900277, 0.527027027027027, 0.7437185929648241, 0.38461538461538464, 0.6271186440677966]",B3n,aptos2019,14,2930,732
200,0.5002375245094299,0.9,0.6547308717581416,"[0.9861495844875346, 0.527027027027027, 0.7487437185929648, 0.38461538461538464, 0.6271186440677966]",B3n,aptos2019,14,2930,732
25,0.03151283785700798,1.0,0.6722363893416526,"[0.875, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A0,oral_diseases,0,412,104
50,0.006384158041328192,1.0,0.6996727687517161,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.46153846153846156]",A0,oral_diseases,0,412,104
75,0.003927478101104498,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A0,oral_diseases,0,412,104
100,0.0030499533750116825,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A0,oral_diseases,0,412,104
125,0.0025038905441761017,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A0,oral_diseases,0,412,104
150,0.002107122214511037,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A0,oral_diseases,0,412,104
175,0.0018041973235085607,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A0,oral_diseases,0,412,104
200,0.001566328457556665,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A0,oral_diseases,0,412,104
25,0.03226998820900917,0.9975786924939467,0.7349700007594746,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.8181818181818182, 0.42105263157894735, 0.75]",A0,oral_diseases,1,413,103
50,0.008881554938852787,1.0,0.7728487886382622,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 1.0, 0.42105263157894735, 0.75]",A0,oral_diseases,1,413,103
75,0.005561116151511669,1.0,0.7598617756512495,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 0.9090909090909091, 0.42105263157894735, 0.75]",A0,oral_diseases,1,413,103
100,0.004195957910269499,1.0,0.7673805726437306,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 0.9090909090909091, 0.47368421052631576, 0.75]",A0,oral_diseases,1,413,103
125,0.00336621911264956,1.0,0.7673805726437306,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 0.9090909090909091, 0.47368421052631576, 0.75]",A0,oral_diseases,1,413,103
150,0.0027854980435222387,1.0,0.7792853345484925,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 0.9090909090909091, 0.47368421052631576, 0.8333333333333334]",A0,oral_diseases,1,413,103
175,0.0023550332989543676,1.0,0.7792853345484925,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 0.9090909090909091, 0.47368421052631576, 0.8333333333333334]",A0,oral_diseases,1,413,103
200,0.0020244407933205366,1.0,0.7911900964532543,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 0.9090909090909091, 0.47368421052631576, 0.8333333333333334]",A0,oral_diseases,1,413,103
25,0.0397973507642746,0.9951573849878934,0.7331159337738286,"[0.9375, 1.0, 0.75, 0.7222222222222222, 0.45454545454545453, 0.6842105263157895, 0.5833333333333334]",A0,oral_diseases,2,413,103
50,0.011209920980036259,1.0,0.7241873623452572,"[0.875, 1.0, 0.6666666666666666, 0.7222222222222222, 0.45454545454545453, 0.6842105263157895, 0.6666666666666666]",A0,oral_diseases,2,413,103
75,0.007319875061511993,1.0,0.7176606288448394,"[0.9375, 1.0, 0.6666666666666666, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.6666666666666666]",A0,oral_diseases,2,413,103
100,0.005720025859773159,1.0,0.7087320574162679,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.6666666666666666]",A0,oral_diseases,2,413,103
125,0.00469005573540926,1.0,0.7087320574162679,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.6666666666666666]",A0,oral_diseases,2,413,103
150,0.0039453511126339436,1.0,0.7087320574162679,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.6666666666666666]",A0,oral_diseases,2,413,103
175,0.003378545166924596,1.0,0.7087320574162679,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.6666666666666666]",A0,oral_diseases,2,413,103
200,0.0029335562139749527,1.0,0.7217190704032809,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.631578947368421, 0.6666666666666666]",A0,oral_diseases,2,413,103
25,0.04122813418507576,0.9878934624697336,0.7424353424353425,"[0.8666666666666667, 0.9333333333333333, 0.6153846153846154, 0.5555555555555556, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",A0,oral_diseases,3,413,103
50,0.011737586930394173,1.0,0.7613608613608615,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.6111111111111112, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",A0,oral_diseases,3,413,103
75,0.007536856923252344,1.0,0.7584748584748586,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A0,oral_diseases,3,413,103
100,0.005803391803056002,1.0,0.7375513375513376,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.4444444444444444, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",A0,oral_diseases,3,413,103
125,0.004720340017229319,1.0,0.7375513375513376,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.4444444444444444, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",A0,oral_diseases,3,413,103
150,0.003945793025195599,1.0,0.7454878454878455,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",A0,oral_diseases,3,413,103
175,0.0033608567900955677,1.0,0.7454878454878455,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",A0,oral_diseases,3,413,103
200,0.00290461047552526,1.0,0.7454878454878455,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",A0,oral_diseases,3,413,103
25,0.04476192593574524,0.9927360774818402,0.7232215153267785,"[0.75, 0.9333333333333333, 0.6666666666666666, 0.5, 0.5, 0.7894736842105263, 0.9230769230769231]",A0,oral_diseases,4,413,103
50,0.013128815218806267,1.0,0.7519150440203071,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.7894736842105263, 0.8461538461538461]",A0,oral_diseases,4,413,103
75,0.008162443526089191,1.0,0.7629040550093181,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.7894736842105263, 0.9230769230769231]",A0,oral_diseases,4,413,103
100,0.00616195984184742,1.0,0.770840562945826,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.7894736842105263, 0.9230769230769231]",A0,oral_diseases,4,413,103
125,0.004958885721862316,1.0,0.770840562945826,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.7894736842105263, 0.9230769230769231]",A0,oral_diseases,4,413,103
150,0.004117343109101057,1.0,0.770840562945826,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.7894736842105263, 0.9230769230769231]",A0,oral_diseases,4,413,103
175,0.003490595379844308,1.0,0.770840562945826,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.7894736842105263, 0.9230769230769231]",A0,oral_diseases,4,413,103
200,0.0030064857564866543,1.0,0.770840562945826,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.7894736842105263, 0.9230769230769231]",A0,oral_diseases,4,413,103
25,0.03459580987691879,1.0,0.7269414795730584,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5, 0.6363636363636364, 0.7368421052631579, 0.6153846153846154]",A0,oral_diseases,5,412,104
50,0.007348622661083937,1.0,0.7533857954910587,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6923076923076923]",A0,oral_diseases,5,412,104
75,0.004538032226264477,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A0,oral_diseases,5,412,104
100,0.00349428434856236,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A0,oral_diseases,5,412,104
125,0.002846695017069578,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A0,oral_diseases,5,412,104
150,0.002380865626037121,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A0,oral_diseases,5,412,104
175,0.002028445480391383,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A0,oral_diseases,5,412,104
200,0.0017538685351610184,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A0,oral_diseases,5,412,104
25,0.04107673093676567,0.9975786924939467,0.7845352016404649,"[0.875, 0.9333333333333333, 0.75, 0.6666666666666666, 0.7272727272727273, 0.7894736842105263, 0.75]",A0,oral_diseases,6,413,103
50,0.010033375583589077,1.0,0.7207061213640161,"[0.9375, 0.9333333333333333, 0.75, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.5833333333333334]",A0,oral_diseases,6,413,103
75,0.006052761804312468,1.0,0.7326108832687781,"[0.9375, 0.9333333333333333, 0.75, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A0,oral_diseases,6,413,103
100,0.004505164455622435,1.0,0.7326108832687781,"[0.9375, 0.9333333333333333, 0.75, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A0,oral_diseases,6,413,103
125,0.0035831385757774115,1.0,0.7207061213640162,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A0,oral_diseases,6,413,103
150,0.0029467828571796417,1.0,0.7207061213640162,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A0,oral_diseases,6,413,103
175,0.0024802566040307283,1.0,0.7207061213640162,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A0,oral_diseases,6,413,103
200,0.002125032478943467,1.0,0.7286426293005241,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A0,oral_diseases,6,413,103
25,0.03893456980586052,0.9951573849878934,0.7066909698488646,"[0.75, 1.0, 0.5, 0.6111111111111112, 0.8181818181818182, 0.6842105263157895, 0.5833333333333334]",A0,oral_diseases,7,413,103
50,0.011763239279389381,1.0,0.7545568466621099,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.7894736842105263, 0.5833333333333334]",A0,oral_diseases,7,413,103
75,0.00765646155923605,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A0,oral_diseases,7,413,103
100,0.005891276523470879,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A0,oral_diseases,7,413,103
125,0.004771105013787746,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A0,oral_diseases,7,413,103
150,0.0039683454670012,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A0,oral_diseases,7,413,103
175,0.003363867988809943,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A0,oral_diseases,7,413,103
200,0.0028948315884917974,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A0,oral_diseases,7,413,103
25,0.03348233178257942,1.0,0.8014985014985015,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6111111111111112, 0.8181818181818182, 0.5555555555555556, 1.0]",A0,oral_diseases,8,413,103
50,0.009058255702257156,1.0,0.8173715173715174,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.7222222222222222, 0.8181818181818182, 0.5555555555555556, 1.0]",A0,oral_diseases,8,413,103
75,0.006235845386981964,1.0,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A0,oral_diseases,8,413,103
100,0.0050300066359341145,1.0,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A0,oral_diseases,8,413,103
125,0.004213884472846985,1.0,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A0,oral_diseases,8,413,103
150,0.00359322945587337,1.0,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A0,oral_diseases,8,413,103
175,0.0031043034978210926,1.0,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A0,oral_diseases,8,413,103
200,0.002711498411372304,1.0,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A0,oral_diseases,8,413,103
25,0.039672642946243286,0.9927360774818402,0.6649106741212005,"[0.875, 1.0, 0.5833333333333334, 0.5555555555555556, 0.6, 0.5789473684210527, 0.46153846153846156]",A0,oral_diseases,9,413,103
50,0.012388615868985653,1.0,0.7142487629329735,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.631578947368421, 0.6153846153846154]",A0,oral_diseases,9,413,103
75,0.008072401396930218,1.0,0.7146664738770002,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5789473684210527, 0.6153846153846154]",A0,oral_diseases,9,413,103
100,0.006232408806681633,1.0,0.7146664738770002,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5789473684210527, 0.6153846153846154]",A0,oral_diseases,9,413,103
125,0.0050652530044317245,1.0,0.7146664738770002,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5789473684210527, 0.6153846153846154]",A0,oral_diseases,9,413,103
150,0.004231526982039213,1.0,0.7071476768845191,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",A0,oral_diseases,9,413,103
175,0.0036039534024894238,1.0,0.7071476768845191,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",A0,oral_diseases,9,413,103
200,0.0031154605094343424,1.0,0.7071476768845191,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",A0,oral_diseases,9,413,103
25,0.04039766639471054,0.9951456310679612,0.7810095606148237,"[0.9375, 1.0, 0.6666666666666666, 0.5, 0.7272727272727273, 0.7894736842105263, 0.8461538461538461]",A0,oral_diseases,10,412,104
50,0.01046845968812704,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A0,oral_diseases,10,412,104
75,0.006279810331761837,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A0,oral_diseases,10,412,104
100,0.004668814595788717,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A0,oral_diseases,10,412,104
125,0.003705531358718872,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A0,oral_diseases,10,412,104
150,0.003041270887479186,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A0,oral_diseases,10,412,104
175,0.002554690930992365,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A0,oral_diseases,10,412,104
200,0.0021847477182745934,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A0,oral_diseases,10,412,104
25,0.034515030682086945,0.9975786924939467,0.6629404951773373,"[0.9375, 1.0, 0.75, 0.5555555555555556, 0.45454545454545453, 0.5263157894736842, 0.4166666666666667]",A0,oral_diseases,11,413,103
50,0.008546316996216774,1.0,0.6793907116275538,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.5263157894736842, 0.5]",A0,oral_diseases,11,413,103
75,0.005286612547934055,1.0,0.6992319814688236,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",A0,oral_diseases,11,413,103
100,0.004004493821412325,1.0,0.6862449684818106,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.5263157894736842, 0.5833333333333334]",A0,oral_diseases,11,413,103
125,0.003220133949071169,1.0,0.6862449684818106,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.5263157894736842, 0.5833333333333334]",A0,oral_diseases,11,413,103
150,0.002669363282620907,1.0,0.6862449684818106,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.5263157894736842, 0.5833333333333334]",A0,oral_diseases,11,413,103
175,0.0022604004479944706,1.0,0.6862449684818106,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.5263157894736842, 0.5833333333333334]",A0,oral_diseases,11,413,103
200,0.0019458370516076684,1.0,0.6732579554947976,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.45454545454545453, 0.5263157894736842, 0.5833333333333334]",A0,oral_diseases,11,413,103
25,0.04254499822854996,0.9975786924939467,0.7700263917369181,"[0.9375, 1.0, 0.75, 0.5555555555555556, 0.8181818181818182, 0.5789473684210527, 0.75]",A0,oral_diseases,12,413,103
50,0.011560098268091679,1.0,0.7382566264145212,"[0.875, 1.0, 0.75, 0.5555555555555556, 0.6363636363636364, 0.6842105263157895, 0.6666666666666666]",A0,oral_diseases,12,413,103
75,0.007494415156543255,1.0,0.7512436394015342,"[0.875, 1.0, 0.75, 0.5555555555555556, 0.7272727272727273, 0.6842105263157895, 0.6666666666666666]",A0,oral_diseases,12,413,103
100,0.005838520359247923,1.0,0.756711855396066,"[0.875, 1.0, 0.6666666666666666, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A0,oral_diseases,12,413,103
125,0.00478005176410079,1.0,0.756711855396066,"[0.875, 1.0, 0.6666666666666666, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A0,oral_diseases,12,413,103
150,0.004013055004179478,1.0,0.756711855396066,"[0.875, 1.0, 0.6666666666666666, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A0,oral_diseases,12,413,103
175,0.0034290573094040155,1.0,0.756711855396066,"[0.875, 1.0, 0.6666666666666666, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A0,oral_diseases,12,413,103
200,0.0029709956143051386,1.0,0.743724842409053,"[0.875, 1.0, 0.6666666666666666, 0.5555555555555556, 0.7272727272727273, 0.631578947368421, 0.75]",A0,oral_diseases,12,413,103
25,0.038811735808849335,0.9927360774818402,0.7582639582639583,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.7777777777777778, 0.6153846153846154]",A0,oral_diseases,13,413,103
50,0.009913189336657524,1.0,0.7423909423909425,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.7222222222222222, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",A0,oral_diseases,13,413,103
