dataset,arm,target_prior,target_prior_source,target_assumed,method,source_prior,class_names,bacc,bacc_weighted,acc,acc_weighted,em_prior_l1_err,em_min_prior,em_degenerate,changed_vs_raw,changed_vs_argmax_p,rec_0,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,recw_0,recw_1,recw_2,recw_3,recw_4,recw_5,recw_6,n_folds,bacc_sd,exploratory
oral_diseases,A0,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,argmax_p,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7438928663928663,0.7438928663928663,0.743521284540702,0.7059590249671096,,,,0.0,0.0,0.8902777777777777,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,0.8902777777777778,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,15,0.03919902251778943,탐색적/exploratory
oral_diseases,A0,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,em,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7374306395359027,0.7374306395359027,0.737714712471994,0.7079326631879657,0.20462603790831488,0.07018083662564692,0.0,0.028454070201643016,0.028454070201643016,0.8777777777777778,0.9733333333333333,0.6547008547008547,0.6333333333333333,0.6915151515151515,0.6450292397660818,0.6863247863247863,0.8777777777777779,0.9733333333333333,0.6547008547008547,0.6333333333333333,0.6915151515151515,0.6450292397660818,0.6863247863247862,15,0.04612068063123262,탐색적/exploratory
oral_diseases,A0,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,em,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7342308617308617,0.7342308617308617,0.7364264376400299,0.7055358865153641,0.20614398631787678,0.06806065434091652,0.0,0.03038337067463281,0.03038337067463281,0.8819444444444444,0.9688888888888889,0.6491452991452992,0.6407407407407407,0.6672727272727274,0.6555555555555556,0.676068376068376,0.8819444444444445,0.9688888888888889,0.6491452991452992,0.6407407407407407,0.6672727272727274,0.6555555555555556,0.676068376068376,15,0.05182590643323376,탐색적/exploratory
oral_diseases,A0,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,oracle,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7390953929111823,0.7390953929111823,0.7383619616629324,0.7116576109403093,,,,0.026493651979088872,0.026493651979088872,0.8819444444444444,0.9688888888888889,0.6547008547008547,0.6444444444444444,0.6975757575757575,0.6239766081871345,0.7021367521367522,0.8819444444444445,0.9688888888888889,0.6547008547008547,0.6444444444444444,0.6975757575757576,0.6239766081871345,0.7021367521367521,15,0.04579262573029243,탐색적/exploratory
oral_diseases,A0,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,oracle,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7363441480546744,0.7363441480546744,0.737714712471994,0.7129175820942317,,,,0.03618371919342793,0.03618371919342793,0.8819444444444444,0.9688888888888889,0.6380341880341881,0.6592592592592593,0.6854545454545454,0.6345029239766082,0.6863247863247863,0.8819444444444445,0.9688888888888889,0.6380341880341881,0.6592592592592593,0.6854545454545455,0.6345029239766082,0.6863247863247862,15,0.04795020582723679,탐색적/exploratory
oral_diseases,A0,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,raw,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7438928663928663,0.7438928663928663,0.743521284540702,0.7059590249671096,,,,0.0,0.0,0.8902777777777777,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,0.8902777777777778,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,15,0.03919902251778943,탐색적/exploratory
oral_diseases,A0,oral_pool,관측 · 이 프로젝트 pool 분포,False,argmax_p,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7438928663928663,0.7438928663928663,0.743521284540702,0.743313651070434,,,,0.0,0.0,0.8902777777777777,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,0.8902777777777777,0.9733333333333334,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,15,0.03919902251778943,탐색적/exploratory
oral_diseases,A0,oral_pool,관측 · 이 프로젝트 pool 분포,False,em,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.740213504818768,0.740213504818768,0.7390029873039582,0.7387151627612154,0.14117620849521828,0.09463312174765418,0.0,0.014227035100821508,0.014227035100821508,0.8902777777777777,0.9733333333333333,0.6769230769230768,0.6074074074074074,0.6915151515151515,0.6450292397660818,0.6970085470085471,0.8902777777777777,0.9733333333333334,0.6769230769230768,0.6074074074074074,0.6915151515151515,0.645029239766082,0.697008547008547,15,0.0447785782554574,탐색적/exploratory
oral_diseases,A0,oral_pool,관측 · 이 프로젝트 pool 분포,False,em,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7343580347527716,0.7343580347527716,0.7364264376400299,0.7361012959021426,0.14229806331440475,0.09023470464963239,0.0,0.023257406024396313,0.023257406024396313,0.8902777777777777,0.9733333333333333,0.6602564102564102,0.611111111111111,0.6545454545454545,0.6697855750487329,0.6811965811965812,0.8902777777777777,0.9733333333333334,0.6602564102564102,0.611111111111111,0.6545454545454545,0.669785575048733,0.6811965811965811,15,0.043870132820239605,탐색적/exploratory
oral_diseases,A0,oral_pool,관측 · 이 프로젝트 pool 분포,False,oracle,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7433637658637658,0.7433637658637658,0.7428740353497635,0.7426389453569687,,,,0.0006472491909385112,0.0006472491909385112,0.8902777777777777,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6555555555555556,0.7132478632478633,0.8902777777777777,0.9733333333333334,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6555555555555556,0.7132478632478633,15,0.039548215870530146,탐색적/exploratory
oral_diseases,A0,oral_pool,관측 · 이 프로젝트 pool 분포,False,oracle,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7394932698880068,0.7394932698880068,0.7409385113268608,0.7406629178862452,,,,0.014880507841672889,0.014880507841672889,0.8902777777777777,0.9733333333333333,0.6658119658119658,0.6148148148148148,0.6672727272727274,0.6734892787524366,0.6914529914529914,0.8902777777777777,0.9733333333333334,0.6658119658119658,0.6148148148148148,0.6672727272727274,0.6734892787524367,0.6914529914529914,15,0.03731292444093033,탐색적/exploratory
oral_diseases,A0,oral_pool,관측 · 이 프로젝트 pool 분포,False,raw,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7438928663928663,0.7438928663928663,0.743521284540702,0.743313651070434,,,,0.0,0.0,0.8902777777777777,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,0.8902777777777777,0.9733333333333334,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,15,0.03919902251778943,탐색적/exploratory
oral_diseases,A0,uniform,정의상 균등,False,argmax_p,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7438928663928663,0.7438928663928663,0.743521284540702,0.7438928663928663,,,,0.0,0.0,0.8902777777777777,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,0.8902777777777777,0.9733333333333333,0.676923076923077,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,15,0.03919902251778943,탐색적/exploratory
oral_diseases,A0,uniform,정의상 균등,False,em,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7390907484328537,0.7390907484328537,0.7364139905402041,0.7390907484328537,0.15177307828128664,0.10540189187255168,0.0,0.01810430669653971,0.01810430669653971,0.8902777777777777,0.9733333333333333,0.6824786324786325,0.5888888888888889,0.7036363636363636,0.6380116959064328,0.6970085470085471,0.8902777777777777,0.9733333333333333,0.6824786324786325,0.5888888888888888,0.7036363636363636,0.6380116959064328,0.6970085470085471,15,0.0431204791965876,탐색적/exploratory
oral_diseases,A0,uniform,정의상 균등,False,em,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7360564338195917,0.7360564338195917,0.7370736868309683,0.7360564338195917,0.16647997969437395,0.10309851676709184,0.0,0.018085636046801093,0.018085636046801093,0.8902777777777777,0.9733333333333333,0.6602564102564102,0.6037037037037037,0.6666666666666666,0.6662768031189084,0.6918803418803419,0.8902777777777777,0.9733333333333333,0.6602564102564104,0.6037037037037037,0.6666666666666666,0.6662768031189084,0.6918803418803419,15,0.04182584567089166,탐색적/exploratory
oral_diseases,A0,uniform,정의상 균등,False,oracle,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7477320097056939,0.7477320097056939,0.744815782922579,0.7477320097056939,,,,0.013573562359970126,0.013573562359970126,0.8902777777777777,0.9733333333333333,0.6991452991452991,0.6074074074074074,0.7036363636363636,0.6415204678362573,0.7188034188034188,0.8902777777777777,0.9733333333333333,0.6991452991452991,0.6074074074074074,0.7036363636363636,0.6415204678362573,0.7188034188034188,15,0.04034076346552893,탐색적/exploratory
oral_diseases,A0,uniform,정의상 균등,False,oracle,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7438928663928663,0.7438928663928663,0.743521284540702,0.7438928663928663,,,,0.0,0.0,0.8902777777777777,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,0.8902777777777777,0.9733333333333333,0.676923076923077,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,15,0.03919902251778943,탐색적/exploratory
oral_diseases,A0,uniform,정의상 균등,False,raw,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7438928663928663,0.7438928663928663,0.743521284540702,0.7438928663928663,,,,0.0,0.0,0.8902777777777777,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,0.8902777777777777,0.9733333333333333,0.676923076923077,0.6148148148148148,0.6793939393939394,0.6592592592592593,0.7132478632478633,15,0.03919902251778943,탐색적/exploratory
oral_diseases,A2,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,argmax_p,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951955,0.7454630321135176,0.7689857965296562,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444445,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
oral_diseases,A2,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,em,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7432304732304733,0.7432304732304733,0.7402912621359223,0.7715597673931007,0.1555964214467547,0.058970614624551394,0.0,0.024539457306447597,0.024539457306447597,0.8944444444444444,0.9733333333333333,0.7047008547008548,0.5592592592592592,0.6727272727272726,0.6592592592592593,0.7388888888888889,0.8944444444444445,0.9733333333333333,0.7047008547008548,0.5592592592592592,0.6727272727272727,0.6592592592592592,0.7388888888888889,15,0.03749357411829719,탐색적/exploratory
oral_diseases,A2,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,em,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7402444534023481,0.7402444534023481,0.7403037092357481,0.7700392158199175,0.15333994380772736,0.05489345397919988,0.0,0.02518670649738611,0.02518670649738611,0.8944444444444444,0.9733333333333333,0.6935897435897436,0.5814814814814814,0.6539393939393939,0.6768031189083821,0.7081196581196582,0.8944444444444445,0.9733333333333333,0.6935897435897437,0.5814814814814814,0.6539393939393939,0.676803118908382,0.7081196581196582,15,0.03731579173445395,탐색적/exploratory
oral_diseases,A2,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,oracle,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7407602339181287,0.7407602339181287,0.7383557381130197,0.7723652971459989,,,,0.0303647000248942,0.0303647000248942,0.8944444444444444,0.9733333333333333,0.7047008547008548,0.5407407407407407,0.6666666666666666,0.6768031189083821,0.7286324786324786,0.8944444444444445,0.9733333333333333,0.7047008547008548,0.5407407407407407,0.6666666666666666,0.676803118908382,0.7286324786324787,15,0.03863990165576985,탐색적/exploratory
oral_diseases,A2,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,oracle,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7397685160843056,0.7397685160843056,0.7396626835947224,0.7734713905327941,,,,0.036843415484192184,0.036843415484192184,0.8944444444444444,0.9777777777777777,0.6991452991452991,0.5518518518518519,0.6545454545454545,0.6980506822612085,0.7025641025641025,0.8944444444444445,0.9777777777777777,0.6991452991452991,0.5518518518518519,0.6545454545454545,0.6980506822612085,0.7025641025641025,15,0.03840884066352454,탐색적/exploratory
oral_diseases,A2,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,raw,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951955,0.7454630321135176,0.7689857965296562,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444445,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
oral_diseases,A2,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,argmax_p,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951954,0.7454630321135176,0.7078550356764549,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444445,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294348,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
oral_diseases,A2,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,em,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7401505317294792,0.7401505317294792,0.7383557381130197,0.7099336945094997,0.2072024634896982,0.071085123798298,0.0,0.027813044560617377,0.027813044560617377,0.8777777777777778,0.9733333333333333,0.6658119658119658,0.625925925925926,0.7157575757575757,0.6309941520467837,0.6914529914529914,0.8777777777777779,0.9733333333333333,0.6658119658119658,0.625925925925926,0.7157575757575757,0.6309941520467837,0.6914529914529914,15,0.047132901547043526,탐색적/exploratory
oral_diseases,A2,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,em,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7372872643925276,0.7372872643925276,0.7377022653721682,0.7063062043786711,0.2069905399729494,0.06928456471679441,0.0,0.02587129698780184,0.02587129698780184,0.8861111111111111,0.9733333333333333,0.6602564102564102,0.6296296296296297,0.6854545454545454,0.6450292397660818,0.6811965811965812,0.8861111111111112,0.9733333333333333,0.6602564102564102,0.6296296296296297,0.6854545454545455,0.6450292397660818,0.6811965811965811,15,0.04409153944975018,탐색적/exploratory
oral_diseases,A2,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,oracle,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.73982448837712,0.73982448837712,0.7377271595718198,0.7112921998247018,,,,0.029082648742842918,0.029082648742842918,0.8819444444444444,0.9733333333333333,0.6602564102564102,0.6333333333333333,0.7163636363636364,0.6169590643274854,0.6965811965811965,0.8819444444444445,0.9733333333333333,0.6602564102564102,0.6333333333333333,0.7163636363636364,0.6169590643274854,0.6965811965811965,15,0.04363236099954616,탐색적/exploratory
oral_diseases,A2,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,oracle,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7370417009890694,0.7370417009890694,0.7370612397311426,0.7108156877962455,,,,0.03491411501120239,0.03491411501120239,0.8861111111111111,0.9733333333333333,0.6547008547008547,0.6444444444444444,0.6975757575757575,0.627485380116959,0.6756410256410257,0.8861111111111112,0.9733333333333333,0.6547008547008547,0.6444444444444444,0.6975757575757576,0.6274853801169591,0.6756410256410257,15,0.04599603870844326,탐색적/exploratory
oral_diseases,A2,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,raw,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951954,0.7454630321135176,0.7078550356764549,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444445,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294348,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
oral_diseases,A2,oral_pool,관측 · 이 프로젝트 pool 분포,False,argmax_p,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951955,0.7454630321135176,0.7451732327089324,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444444,0.9733333333333334,0.6880341880341879,0.6074074074074074,0.696969696969697,0.6557504873294348,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
oral_diseases,A2,oral_pool,관측 · 이 프로젝트 pool 분포,False,em,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7427129595550649,0.7427129595550649,0.7396440129449838,0.7393244895998875,0.14299096033654557,0.09580898336515359,0.0,0.012279063978093105,0.012279063978093105,0.8944444444444444,0.9733333333333333,0.6935897435897436,0.5888888888888889,0.703030303030303,0.6380116959064328,0.7076923076923076,0.8944444444444444,0.9733333333333334,0.6935897435897436,0.5888888888888889,0.703030303030303,0.6380116959064329,0.7076923076923076,15,0.04173830773456821,탐색적/exploratory
oral_diseases,A2,oral_pool,관측 · 이 프로젝트 pool 분포,False,em,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7396566347882138,0.7396566347882138,0.7396502364948966,0.7394172996771426,0.14231135324027952,0.09190720839352595,0.0,0.018079412496888225,0.018079412496888225,0.8902777777777777,0.9733333333333333,0.6824786324786325,0.6037037037037037,0.6727272727272726,0.6627680311890838,0.6923076923076923,0.8902777777777777,0.9733333333333334,0.6824786324786325,0.6037037037037037,0.6727272727272727,0.6627680311890839,0.6923076923076922,15,0.04002050882104534,탐색적/exploratory
oral_diseases,A2,oral_pool,관측 · 이 프로젝트 pool 분포,False,oracle,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951955,0.7454630321135176,0.7451732327089324,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444444,0.9733333333333334,0.6880341880341879,0.6074074074074074,0.696969696969697,0.6557504873294348,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
oral_diseases,A2,oral_pool,관측 · 이 프로젝트 pool 분포,False,oracle,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7418059718059719,0.7418059718059719,0.7422330097087378,0.7419980715523351,,,,0.012932536718944485,0.012932536718944485,0.8944444444444444,0.9733333333333333,0.6769230769230768,0.6148148148148148,0.6727272727272726,0.662962962962963,0.6974358974358974,0.8944444444444444,0.9733333333333334,0.6769230769230768,0.6148148148148148,0.6727272727272727,0.6629629629629631,0.6974358974358974,15,0.0361174263963932,탐색적/exploratory
oral_diseases,A2,oral_pool,관측 · 이 프로젝트 pool 분포,False,raw,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951955,0.7454630321135176,0.7451732327089324,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444444,0.9733333333333334,0.6880341880341879,0.6074074074074074,0.696969696969697,0.6557504873294348,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
oral_diseases,A2,uniform,정의상 균등,False,argmax_p,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951955,0.7454630321135176,0.7470267743951955,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294348,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
oral_diseases,A2,uniform,정의상 균등,False,em,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7432253126989968,0.7432253126989969,0.7396315658451581,0.7432253126989968,0.14973960284858237,0.10535451171206679,0.0,0.015521533482698531,0.015521533482698531,0.8944444444444444,0.9733333333333333,0.6935897435897436,0.5777777777777777,0.7090909090909091,0.6415204678362573,0.7128205128205128,0.8944444444444444,0.9733333333333333,0.6935897435897437,0.5777777777777777,0.7090909090909091,0.6415204678362573,0.7128205128205128,15,0.03971919998231371,탐색적/exploratory
oral_diseases,A2,uniform,정의상 균등,False,em,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7412993634046267,0.7412993634046267,0.7402974856858352,0.7412993634046267,0.1629527621681758,0.10405338735837798,0.0,0.015496639283047049,0.015496639283047049,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6037037037037037,0.6727272727272726,0.6487329434697855,0.7081196581196582,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6037037037037037,0.6727272727272727,0.6487329434697856,0.7081196581196582,15,0.0407981942720948,탐색적/exploratory
oral_diseases,A2,uniform,정의상 균등,False,oracle,train,CaS|CoS|Gum|MC|OC|OLP|OT,0.7480855547960811,0.7480855547960811,0.7441623101817277,0.7480855547960811,,,,0.014868060741847149,0.014868060741847149,0.8858333333333334,0.9733333333333333,0.6991452991452991,0.6,0.7151515151515151,0.6345029239766082,0.7286324786324786,0.8858333333333334,0.9733333333333333,0.6991452991452991,0.6,0.7151515151515151,0.6345029239766082,0.7286324786324786,15,0.04094694536164403,탐색적/exploratory
oral_diseases,A2,uniform,정의상 균등,False,oracle,uniform,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951955,0.7454630321135176,0.7470267743951955,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294348,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
oral_diseases,A2,uniform,정의상 균등,False,raw,none,CaS|CoS|Gum|MC|OC|OLP|OT,0.7470267743951955,0.7470267743951955,0.7454630321135176,0.7470267743951955,,,,0.0,0.0,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294346,0.7132478632478633,0.8944444444444444,0.9733333333333333,0.688034188034188,0.6074074074074074,0.696969696969697,0.6557504873294348,0.7132478632478633,15,0.038441323520938035,탐색적/exploratory
