arm,dataset,fold,n_train,n_val,n_test,best_val_bacc,epochs_run,bacc,mcc,macro_mae,classmean_mae,per_class_recall,image_root,dp_on,lp,blocks,aug,std,wce,train_ce_best,bmix,alpha,split,splits_sha256
w16_ft0_noaug,oral_diseases,3,371,42,103,0.6908163265306122,26,0.7418581418581419,0.7070291492858264,0.4757281553398058,0.4826062826062826,"[0.8666666666666667, 1.0, 0.6153846153846154, 0.8333333333333334, 0.45454545454545453, 0.5, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,4,371,42,103,0.7675170068027211,30,0.7056503438082385,0.6598146106676162,0.5825242718446602,0.5569854122485702,"[0.625, 1.0, 0.75, 0.6111111111111112, 0.5, 0.6842105263157895, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,5,370,42,104,0.810204081632653,24,0.7638114809167441,0.7315123783718516,0.3846153846153846,0.3760413563045142,"[0.875, 1.0, 0.8333333333333334, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.6923076923076923]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,6,371,42,103,0.7005102040816327,36,0.764864813549024,0.7285922208328193,0.4563106796116505,0.4469146350725297,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.7777777777777778, 0.6363636363636364, 0.631578947368421, 0.8333333333333334]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,7,371,42,103,0.7923469387755102,34,0.7345048226627175,0.7036983092060032,0.3592233009708738,0.3603222070327334,"[0.875, 0.9333333333333333, 0.75, 0.7777777777777778, 0.45454545454545453, 0.6842105263157895, 0.6666666666666666]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,8,371,42,103,0.7841836734693878,22,0.6928959928959929,0.6481408459715752,0.6504854368932039,0.6332334332334332,"[0.7333333333333333, 1.0, 0.6153846153846154, 0.7222222222222222, 0.45454545454545453, 0.5555555555555556, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,9,371,42,103,0.6498299319727892,25,0.6562359424201529,0.6124988165480323,0.5436893203883495,0.5727515905147484,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.4, 0.631578947368421, 0.5384615384615384]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,10,370,42,104,0.7459183673469386,22,0.6754137675190306,0.6314368178672275,0.4807692307692308,0.4739701088385298,"[0.75, 1.0, 0.6666666666666666, 0.3888888888888889, 0.36363636363636365, 0.7894736842105263, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,11,371,42,103,0.6255102040816326,30,0.6749117110959216,0.6356282031849079,0.6213592233009708,0.6188007898534215,"[0.8125, 1.0, 0.75, 0.6666666666666666, 0.36363636363636365, 0.631578947368421, 0.5]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,12,371,42,103,0.7433673469387755,32,0.7213915470494418,0.6728641156407307,0.5728155339805825,0.5604968861547809,"[0.8125, 1.0, 0.6666666666666666, 0.5, 0.6363636363636364, 0.6842105263157895, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,13,371,42,103,0.7663265306122449,20,0.7757686757686758,0.7391356087908004,0.3689320388349514,0.3652569652569652,"[0.8666666666666667, 1.0, 0.7692307692307693, 0.7222222222222222, 0.6363636363636364, 0.6666666666666666, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft0_noaug,oral_diseases,14,371,42,103,0.7282312925170069,23,0.7544140800719749,0.7294144269305277,0.4563106796116505,0.4488545080650343,"[0.8125, 1.0, 0.5833333333333334, 0.7777777777777778, 0.5, 0.6842105263157895, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],False,,,,,,,
w16_ft2_noaug,aptos2019,0,2636,293,733,0.7350000000000001,36,0.6964610341090458,0.7753799295771523,0.199181446111869,0.4132494560421224,"[0.9916897506925207, 0.7972972972972973, 0.825, 0.46153846153846156, 0.4067796610169492]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,1,2636,293,733,0.7266666666666667,30,0.6625887928978214,0.737910892286018,0.2387448840381991,0.4473117277458326,"[0.9916897506925207, 0.6351351351351351, 0.76, 0.28205128205128205, 0.6440677966101694]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,2,2637,293,732,0.7402777777777777,23,0.716654564419342,0.7430810587707805,0.2295081967213114,0.3972796388106027,"[0.9806094182825484, 0.7432432432432432, 0.71, 0.6578947368421053, 0.4915254237288136]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,3,2637,293,732,0.72,20,0.6965336362701968,0.7306569968768136,0.226775956284153,0.3758272600033246,"[0.9667590027700831, 0.6081081081081081, 0.745, 0.5526315789473685, 0.6101694915254238]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,4,2637,293,732,0.7063888888888888,15,0.6140790701583538,0.6690315343330192,0.314207650273224,0.5200385149599978,"[0.9944598337950139, 0.5540540540540541, 0.5879396984924623, 0.20512820512820512, 0.7288135593220338]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,5,2636,293,733,0.7163888888888889,31,0.6944510891147353,0.740996542967832,0.2346521145975443,0.4290903088673407,"[0.9944598337950139, 0.7432432432432432, 0.705, 0.48717948717948717, 0.5423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,6,2636,293,733,0.74,29,0.6680291617971321,0.7535179061729254,0.1964529331514324,0.3977572369018916,"[0.9889196675900277, 0.6216216216216216, 0.82, 0.3333333333333333, 0.576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,7,2637,293,732,0.7719444444444445,29,0.687405169383666,0.764483739660164,0.2240437158469945,0.4468783612477683,"[0.9889196675900277, 0.7297297297297297, 0.8, 0.34210526315789475, 0.576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,8,2637,293,732,0.7094444444444444,16,0.685121735191222,0.7128514298694821,0.2568306010928962,0.4373198348355398,"[0.9889196675900277, 0.7162162162162162, 0.65, 0.5789473684210527, 0.4915254237288136]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,9,2637,293,732,0.696388888888889,19,0.6415506492996152,0.7385238411379995,0.2363387978142076,0.5054832679103146,"[0.9833795013850416, 0.7297297297297297, 0.8140703517587939, 0.3076923076923077, 0.3728813559322034]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,10,2636,293,733,0.7597222222222222,19,0.6955587398534485,0.7296503494195328,0.2646657571623465,0.4166649224679649,"[0.9861495844875346, 0.7297297297297297, 0.665, 0.4358974358974359, 0.6610169491525424]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,11,2636,293,733,0.6941666666666666,26,0.6724287933897775,0.7267922847763327,0.242837653478854,0.4355331106711922,"[0.9750692520775623, 0.7027027027027027, 0.74, 0.4358974358974359, 0.5084745762711864]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,12,2637,293,732,0.6766666666666667,16,0.6729198160553154,0.7338447554267455,0.2377049180327868,0.4349715682629435,"[0.9889196675900277, 0.7837837837837838, 0.715, 0.3684210526315789, 0.5084745762711864]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,13,2637,293,732,0.6669444444444445,20,0.7242993047510161,0.7578084424116294,0.2103825136612022,0.3593706328047377,"[0.9861495844875346, 0.8108108108108109, 0.705, 0.5263157894736842, 0.5932203389830508]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,aptos2019,14,2637,293,732,0.7094444444444444,30,0.6769419235617546,0.7609293300396678,0.2049180327868852,0.4277981279886198,"[0.997229916897507, 0.6486486486486487, 0.8040201005025126, 0.3076923076923077, 0.6271186440677966]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,0,370,42,104,0.8867346938775509,22,0.7219741515794148,0.6854980662100221,0.4423076923076923,0.4484093391988129,"[0.9375, 0.8666666666666667, 0.5833333333333334, 0.6111111111111112, 0.7272727272727273, 0.7894736842105263, 0.5384615384615384]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,1,371,42,103,0.7765306122448979,20,0.8002961950330371,0.7425316062461892,0.3689320388349514,0.3154097364623681,"[1.0, 1.0, 0.9166666666666666, 0.5, 0.9090909090909091, 0.5263157894736842, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,2,371,42,103,0.7938775510204081,15,0.7023762056656794,0.6643528564505939,0.5533980582524272,0.539881901724007,"[0.9375, 1.0, 0.8333333333333334, 0.7777777777777778, 0.36363636363636365, 0.42105263157894735, 0.5833333333333334]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,3,371,42,103,0.761734693877551,28,0.7756021756021756,0.7515437165545821,0.3398058252427184,0.3430791430791431,"[0.8666666666666667, 1.0, 0.5384615384615384, 0.8888888888888888, 0.5454545454545454, 0.6666666666666666, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,4,371,42,103,0.7756802721088435,14,0.6747397339502603,0.6171556008677512,0.6213592233009708,0.593827517511728,"[0.625, 1.0, 0.75, 0.5, 0.5, 0.5789473684210527, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,5,370,42,104,0.8530612244897959,22,0.7595229332071438,0.719407677098548,0.3653846153846153,0.3633483475588738,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.6666666666666666, 0.6363636363636364, 0.631578947368421, 0.6153846153846154]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,6,371,42,103,0.7698979591836734,28,0.8355481506797295,0.8087698375591662,0.3398058252427184,0.3304397357028935,"[0.8125, 0.9333333333333333, 1.0, 0.8888888888888888, 0.7272727272727273, 0.7368421052631579, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,7,371,42,103,0.789795918367347,25,0.8251642363484468,0.7855499438055513,0.2912621359223301,0.2729456216298321,"[0.9375, 1.0, 0.8333333333333334, 0.7222222222222222, 0.8181818181818182, 0.631578947368421, 0.8333333333333334]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,8,371,42,103,0.8673469387755102,27,0.7962814962814964,0.7623638817203645,0.4466019417475728,0.4432900432900433,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.7222222222222222, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,9,371,42,103,0.8034013605442177,26,0.7660690187005976,0.7387502237831156,0.3495145631067961,0.3683921341816078,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.6666666666666666, 0.5, 0.7368421052631579, 0.6923076923076923]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,10,370,42,104,0.7535714285714284,22,0.7680126890653206,0.7417923871505749,0.3653846153846153,0.3778261212471739,"[0.75, 1.0, 0.75, 0.6666666666666666, 0.5454545454545454, 0.8947368421052632, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,11,371,42,103,0.7051020408163265,26,0.721719070403281,0.6694708877573611,0.4951456310679611,0.4756873243715349,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.5454545454545454, 0.631578947368421, 0.6666666666666666]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,12,371,42,103,0.8459183673469388,20,0.7456045416571733,0.7203583656061636,0.4368932038834951,0.449414255335308,"[0.875, 1.0, 0.5833333333333334, 0.5555555555555556, 0.7272727272727273, 0.8947368421052632, 0.5833333333333334]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,13,371,42,103,0.8260204081632654,26,0.7182928182928183,0.6839750682906054,0.4854368932038835,0.4918414918414918,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6111111111111112, 0.45454545454545453, 0.7777777777777778, 0.6153846153846154]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft2_noaug,oral_diseases,14,371,42,103,0.7666666666666667,25,0.8088000449842555,0.7737938846195497,0.3883495145631068,0.3693255574834522,"[0.8125, 1.0, 0.9166666666666666, 0.7777777777777778, 0.6, 0.631578947368421, 0.9230769230769231]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,"[22, 23]",False,,,,,,,
w16_ft0_std,aptos2019,0,2636,293,733,0.6625,19,0.6142573976172737,0.6168636630022475,0.4051841746248295,0.5731449179336405,"[0.9916897506925207, 0.3918918918918919, 0.41, 0.7692307692307693, 0.5084745762711864]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.4442252673026992,,,,
w16_ft0_std,aptos2019,1,2636,293,733,0.6666666666666667,19,0.6516797213303622,0.6455551249700278,0.3778990450204638,0.5309377445321386,"[0.9861495844875346, 0.5, 0.445, 0.6153846153846154, 0.711864406779661]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.4259071533636349,,,,
w16_ft0_std,aptos2019,2,2637,293,732,0.6333333333333333,21,0.6105412181513408,0.6235433017936618,0.383879781420765,0.5788074773209756,"[0.9944598337950139, 0.4594594594594595, 0.44, 0.6842105263157895, 0.4745762711864407]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.4244765232249004,,,,
w16_ft0_std,aptos2019,3,2637,293,732,0.6347222222222222,23,0.6005010068991946,0.5993303300292158,0.4412568306010929,0.61021513889118,"[0.9861495844875346, 0.40540540540540543, 0.375, 0.7105263157894737, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.4031430695478509,,,,
w16_ft0_std,aptos2019,4,2637,293,732,0.6511111111111111,25,0.5909571598283951,0.5976938372636521,0.3975409836065574,0.5847848759658618,"[0.9861495844875346, 0.4189189189189189, 0.39195979899497485, 0.6153846153846154, 0.5423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.3937291690125698,,,,
w16_ft0_std,aptos2019,5,2636,293,733,0.6408333333333334,22,0.6349047153167534,0.6419027124908436,0.3465211459754433,0.5050547485839754,"[0.9889196675900277, 0.5135135135135135, 0.48, 0.6666666666666666, 0.5254237288135594]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.4134705497360811,,,,
w16_ft0_std,aptos2019,6,2636,293,733,0.5961111111111111,16,0.6250783450314416,0.622821113838637,0.3860845839017735,0.5400921794063256,"[0.9916897506925207, 0.3918918918918919, 0.405, 0.7435897435897436, 0.5932203389830508]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.4493142022955708,,,,
w16_ft0_std,aptos2019,7,2637,293,732,0.661388888888889,15,0.5706078574936267,0.5930407489028852,0.4248633879781421,0.6359909017426272,"[0.9944598337950139, 0.32432432432432434, 0.4, 0.7105263157894737, 0.423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.476036515541193,,,,
w16_ft0_std,aptos2019,8,2637,293,732,0.5888888888888888,11,0.4926035875304386,0.4919220738515731,0.5532786885245902,0.777523403585754,"[0.9473684210526315, 0.4189189189189189, 0.235, 0.42105263157894735, 0.4406779661016949]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.8700773308916789,,,,
w16_ft0_std,aptos2019,9,2637,293,732,0.6172222222222222,21,0.5655357801697274,0.587467729069215,0.4289617486338797,0.6444283244580566,"[0.9861495844875346, 0.35135135135135137, 0.39195979899497485, 0.5897435897435898, 0.5084745762711864]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.3986153731622347,,,,
w16_ft0_std,aptos2019,10,2636,293,733,0.6225,24,0.5785398989154096,0.5988573077826814,0.4256480218281037,0.6061339275654032,"[0.9944598337950139, 0.35135135135135137, 0.39, 0.5128205128205128, 0.6440677966101694]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.4115720601161806,,,,
w16_ft0_std,aptos2019,11,2636,293,733,0.6477777777777777,12,0.5768521279552784,0.5496363386148837,0.4624829467939972,0.6143133575452463,"[0.961218836565097, 0.527027027027027, 0.23, 0.5897435897435898, 0.576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.580351512606551,,,,
w16_ft0_std,aptos2019,12,2637,293,732,0.6175,22,0.610739693400147,0.6221346754482896,0.3729508196721312,0.5313995315095366,"[0.9861495844875346, 0.527027027027027, 0.425, 0.6578947368421053, 0.4576271186440678]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.3967408472444953,,,,
w16_ft0_std,aptos2019,13,2637,293,732,0.575,14,0.5938108717196467,0.591331219155503,0.4166666666666667,0.5907401299134714,"[0.9722991689750693, 0.32432432432432434, 0.395, 0.6842105263157895, 0.5932203389830508]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.4749658411232436,,,,
w16_ft0_std,aptos2019,14,2637,293,732,0.6144444444444445,16,0.607761868578983,0.6009470400879308,0.4316939890710382,0.6284280778633381,"[0.9889196675900277, 0.35135135135135137, 0.3869346733668342, 0.7692307692307693, 0.5423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,[],True,True,False,0.4613973500161636,,,,
w16_ft0_std,oral_diseases,0,370,42,104,0.8841836734693878,24,0.7351219686746003,0.7109033596240941,0.4423076923076923,0.4541774015458226,"[0.8125, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.8947368421052632, 0.6153846153846154]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.302005717700178,,,,
w16_ft0_std,oral_diseases,1,371,42,103,0.6801020408163266,22,0.7848408901040481,0.7315778543435856,0.3980582524271844,0.3546745652008809,"[1.0, 1.0, 0.8333333333333334, 0.6111111111111112, 0.9090909090909091, 0.47368421052631576, 0.6666666666666666]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.3267107307910919,,,,
w16_ft0_std,oral_diseases,2,371,42,103,0.7377551020408163,23,0.7540157211209843,0.7265279186092379,0.3980582524271844,0.4104959368117263,"[0.875, 1.0, 0.8333333333333334, 0.6666666666666666, 0.36363636363636365, 0.7894736842105263, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.3595680662176825,,,,
w16_ft0_std,oral_diseases,3,371,42,103,0.764795918367347,22,0.7563103563103564,0.71640148468425,0.3786407766990291,0.3779997779997779,"[0.8, 1.0, 0.6153846153846154, 0.7222222222222222, 0.5454545454545454, 0.6111111111111112, 1.0]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.3444460264661095,,,,
w16_ft0_std,oral_diseases,4,371,42,103,0.7185374149659864,18,0.7320946597262387,0.6944088418473127,0.5436893203883495,0.5300221708116445,"[0.625, 1.0, 0.75, 0.6666666666666666, 0.5, 0.7368421052631579, 0.8461538461538461]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.4283339516683058,,,,
w16_ft0_std,oral_diseases,5,370,42,104,0.7459183673469388,19,0.8038270209322842,0.7659049552315085,0.3365384615384615,0.324538765328239,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.7272727272727273, 0.7894736842105263, 0.8461538461538461]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.421710884029215,,,,
w16_ft0_std,oral_diseases,6,371,42,103,0.7005102040816326,20,0.7838706615022405,0.7509408899712199,0.3592233009708738,0.3517809675704412,"[0.875, 0.9333333333333333, 0.75, 0.7222222222222222, 0.6363636363636364, 0.7368421052631579, 0.8333333333333334]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.4121918271888386,,,,
w16_ft0_std,oral_diseases,7,371,42,103,0.7596938775510205,22,0.7557197919040025,0.7064689198666174,0.4077669902912621,0.3798274094326726,"[0.8125, 1.0, 0.75, 0.6111111111111112, 0.8181818181818182, 0.631578947368421, 0.6666666666666666]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.2953522584655068,,,,
w16_ft0_std,oral_diseases,8,371,42,103,0.8459183673469388,23,0.7603063603063603,0.7172090207905149,0.5339805825242718,0.523010323010323,"[0.8, 1.0, 0.6923076923076923, 0.7777777777777778, 0.7272727272727273, 0.5555555555555556, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.3340379460291429,,,,
w16_ft0_std,oral_diseases,9,371,42,103,0.8034013605442176,37,0.7533457040035987,0.716613315505748,0.3592233009708738,0.3627811515969411,"[0.9375, 1.0, 0.75, 0.5555555555555556, 0.5, 0.6842105263157895, 0.8461538461538461]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.2226895757696845,,,,
w16_ft0_std,oral_diseases,10,370,42,104,0.7744897959183673,22,0.7446070011859485,0.7089840677104331,0.3173076923076923,0.3165734119681488,"[0.875, 1.0, 0.75, 0.4444444444444444, 0.45454545454545453, 0.8421052631578947, 0.8461538461538461]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.3649578676982359,,,,
w16_ft0_std,oral_diseases,11,371,42,103,0.6744897959183673,22,0.6750256322624743,0.6159636924715145,0.6407766990291263,0.6316643882433357,"[0.8125, 1.0, 0.6666666666666666, 0.5, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.2829217152162032,,,,
w16_ft0_std,oral_diseases,12,371,42,103,0.7719387755102041,23,0.7581880838459786,0.7086334275140405,0.4660194174757281,0.4407847269689375,"[0.8125, 1.0, 0.8333333333333334, 0.5, 0.7272727272727273, 0.6842105263157895, 0.75]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.3343191688710993,,,,
w16_ft0_std,oral_diseases,13,371,42,103,0.7280612244897959,14,0.7442668442668443,0.7072191829884283,0.4466019417475728,0.4441336441336441,"[0.8, 1.0, 0.7692307692307693, 0.6111111111111112, 0.6363636363636364, 0.7777777777777778, 0.6153846153846154]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.7419087561694059,,,,
w16_ft0_std,oral_diseases,14,371,42,103,0.7414965986394559,25,0.7604331341173447,0.7167817599097277,0.4660194174757281,0.4434861191440138,"[0.75, 1.0, 0.75, 0.7222222222222222, 0.7, 0.631578947368421, 0.7692307692307693]",/home/junkim/paper_ajou_dev/PanDerm/data/Oral_Diseases/,True,False,[],True,True,False,0.2804175994612954,,,,
w16_ft2_std,aptos2019,0,2636,293,733,0.7433333333333334,28,0.6976215981300726,0.7369847280728001,0.2223738062755798,0.381800756427875,"[1.0, 0.7837837837837838, 0.65, 0.41025641025641024, 0.6440677966101694]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",True,True,False,0.3598049078590986,,,,
w16_ft2_std,aptos2019,1,2636,293,733,0.6919444444444445,35,0.6185078945432483,0.7279616491234763,0.2264665757162346,0.4791774427965329,"[0.961218836565097, 0.5405405405405406, 0.885, 0.28205128205128205, 0.423728813559322]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",True,True,False,0.2591864407153391,,,,
w16_ft2_std,aptos2019,2,2637,293,732,0.6611111111111112,16,0.6939189278014575,0.7290088455807775,0.2418032786885245,0.4265370090969885,"[0.9279778393351801, 0.6756756756756757, 0.82, 0.6052631578947368, 0.4406779661016949]",/home/junkim/paper_ajou_dev/PanDerm/data/aptos2019_rs256/,True,False,"[22, 23]",True,True,False,0.4859421940111532,,,,
