bacc,mcc,macro_mae,per_class_recall,rank_violation_rows,head,lr,epochs,train_loss,grad_norm,w_norm,bias_ordered,biases,arm,setting,dataset,fold,n_train,n_test,feats,lever,recall_no_dr,recall_mild,recall_moderate,recall_severe,recall_prolif
0.5207545664839883,0.48136708913728493,0.5040983606557377,"[0.7506925207756233, 0.5675675675675675, 0.4371859296482412, 0.10256410256410256, 0.7457627118644068]",0,coral_true,0.01,200,1.2216638326644897,0.2134007215499878,1.657714605331421,True,"[1.0867549180984497, -0.3345249891281128, -1.3894933462142944, -1.7039293050765991]",B3c_prereg,prereg,aptos2019,9,2930,732,panderm,rebalance,0.7506925207756233,0.5675675675675675,0.4371859296482412,0.10256410256410256,0.7457627118644068
0.612489678210012,0.6300029481794517,0.31420765027322406,"[0.9335180055401662, 0.6081081081081081, 0.592964824120603, 0.48717948717948717, 0.4406779661016949]",557,legacy,0.01,200,0.5343129634857178,0.09796563535928726,6.053858757019043,True,"[0.3791917860507965, -0.6324716806411743, -1.439928650856018, -1.475257158279419]",B3_prereg,prereg,aptos2019,9,2930,732,panderm,rebalance,0.9335180055401662,0.6081081081081081,0.592964824120603,0.48717948717948717,0.4406779661016949
0.5755628874458397,0.5780038648184445,0.3478854024556617,"[0.925207756232687, 0.5675675675675675, 0.475, 0.38461538461538464, 0.5254237288135594]",0,coral_true,0.03,800,0.5827987790107727,0.08515772968530655,8.456954956054688,True,"[1.6706808805465698, -2.4773409366607666, -5.402707099914551, -7.75917387008667]",B3c_conv,conv,aptos2019,10,2929,733,panderm,rebalance,0.925207756232687,0.5675675675675675,0.475,0.38461538461538464,0.5254237288135594
0.6240528977622738,0.6767940870473323,0.2660300136425648,"[0.9695290858725761, 0.5945945945945946, 0.68, 0.38461538461538464, 0.4915254237288136]",535,legacy,0.03,800,0.1302337795495987,0.008613520301878452,25.14175796508789,True,"[1.1289536952972412, -2.079679489135742, -5.15208625793457, -5.360518455505371]",B3_conv,conv,aptos2019,10,2929,733,panderm,rebalance,0.9695290858725761,0.5945945945945946,0.68,0.38461538461538464,0.4915254237288136
0.5792405122042663,0.5865111714025748,0.34924965893587995,"[0.9335180055401662, 0.5945945945945946, 0.475, 0.38461538461538464, 0.5084745762711864]",0,coral_true,0.3,400,0.6923093795776367,1.894552230834961,18.031761169433594,True,"[3.3775415420532227, -6.539927005767822, -13.982060432434082, -18.85812759399414]",B3c_convAlt,convAlt,aptos2019,10,2929,733,panderm,rebalance,0.9335180055401662,0.5945945945945946,0.475,0.38461538461538464,0.5084745762711864
0.6216319174599375,0.6790970542873737,0.2755798090040928,"[0.9695290858725761, 0.5405405405405406, 0.705, 0.38461538461538464, 0.5084745762711864]",438,legacy,0.3,400,0.05624794960021973,0.002864392241463065,67.47358703613281,True,"[5.824686527252197, -4.734041213989258, -11.686150550842285, -13.794480323791504]",B3_convAlt,convAlt,aptos2019,10,2929,733,panderm,rebalance,0.9695290858725761,0.5405405405405406,0.705,0.38461538461538464,0.5084745762711864
0.5434159261704217,0.5004546769284576,0.48567530695770805,"[0.7673130193905817, 0.5675675675675675, 0.44, 0.1794871794871795, 0.7627118644067796]",0,coral_true,0.01,200,1.226439356803894,0.21254582703113556,1.7086104154586792,True,"[1.084348201751709, -0.33823180198669434, -1.3894490003585815, -1.704122543334961]",B3c_prereg,prereg,aptos2019,10,2929,733,panderm,rebalance,0.7673130193905817,0.5675675675675675,0.44,0.1794871794871795,0.7627118644067796
0.6833396972004419,0.6757166556940809,0.27012278308321963,"[0.9362880886426593, 0.6891891891891891, 0.6, 0.5641025641025641, 0.6271186440677966]",548,legacy,0.01,200,0.5494510531425476,0.09778950363397598,6.159051418304443,True,"[0.3932480812072754, -0.7286557555198669, -1.441578984260559, -1.4799538850784302]",B3_prereg,prereg,aptos2019,10,2929,733,panderm,rebalance,0.9362880886426593,0.6891891891891891,0.6,0.5641025641025641,0.6271186440677966
0.567756882804209,0.565745513136258,0.3615279672578445,"[0.9002770083102493, 0.6486486486486487, 0.465, 0.3333333333333333, 0.4915254237288136]",0,coral_true,0.03,800,0.572738528251648,0.5133889317512512,8.538849830627441,True,"[1.7457149028778076, -2.4842259883880615, -5.411761283874512, -7.773619174957275]",B3c_conv,conv,aptos2019,11,2929,733,panderm,rebalance,0.9002770083102493,0.6486486486486487,0.465,0.3333333333333333,0.4915254237288136
0.6317540991532729,0.6686677439644354,0.2783083219645293,"[0.9445983379501385, 0.6621621621621622, 0.675, 0.48717948717948717, 0.3898305084745763]",539,legacy,0.03,800,0.12670283019542694,0.008393285796046257,24.719480514526367,True,"[1.1759324073791504, -2.087571382522583, -5.105056285858154, -5.323372840881348]",B3_conv,conv,aptos2019,11,2929,733,panderm,rebalance,0.9445983379501385,0.6621621621621622,0.675,0.48717948717948717,0.3898305084745763
0.4109522465941077,0.4069913974665802,0.6903137789904502,"[0.8975069252077562, 0.0945945945945946, 0.18, 0.15384615384615385, 0.7288135593220338]",0,coral_true,0.3,400,7.016514778137207,15.603468894958496,18.078332901000977,True,"[4.582267761230469, -5.644906520843506, -13.273406982421875, -19.179702758789062]",B3c_convAlt,convAlt,aptos2019,11,2929,733,panderm,rebalance,0.8975069252077562,0.0945945945945946,0.18,0.15384615384615385,0.7288135593220338
0.5898450517931714,0.636212296954389,0.3042291950886767,"[0.9307479224376731, 0.6216216216216216, 0.665, 0.358974358974359, 0.3728813559322034]",433,legacy,0.3,400,0.05214178189635277,0.0053642913699150085,68.08600616455078,False,"[6.098908424377441, -3.8995182514190674, -14.715764999389648, -13.636026382446289]",B3_convAlt,convAlt,aptos2019,11,2929,733,panderm,rebalance,0.9307479224376731,0.6216216216216216,0.665,0.358974358974359,0.3728813559322034
0.5372768180026737,0.4804907595832308,0.4870395634379263,"[0.7562326869806094, 0.5540540540540541, 0.4, 0.1794871794871795, 0.7966101694915254]",0,coral_true,0.01,200,1.2192195653915405,0.21252477169036865,1.6943156719207764,True,"[1.0919914245605469, -0.3284761905670166, -1.386689305305481, -1.7033240795135498]",B3c_prereg,prereg,aptos2019,11,2929,733,panderm,rebalance,0.7562326869806094,0.5540540540540541,0.4,0.1794871794871795,0.7966101694915254
0.6405587536490397,0.6373347360811683,0.31105047748976805,"[0.9168975069252078, 0.7567567567567568, 0.55, 0.5384615384615384, 0.4406779661016949]",553,legacy,0.01,200,0.5298804044723511,0.09748824685811996,6.164180278778076,True,"[0.4121909439563751, -0.6705529093742371, -1.4365565776824951, -1.4822461605072021]",B3_prereg,prereg,aptos2019,11,2929,733,panderm,rebalance,0.9168975069252078,0.7567567567567568,0.55,0.5384615384615384,0.4406779661016949
0.5487653905842553,0.5526401025497574,0.37841530054644806,"[0.889196675900277, 0.5945945945945946, 0.5, 0.42105263157894735, 0.3389830508474576]",0,coral_true,0.03,800,0.6019266247749329,2.0753402709960938,8.501394271850586,True,"[1.6998205184936523, -2.447169065475464, -5.431792736053467, -7.801933288574219]",B3c_conv,conv,aptos2019,12,2930,732,panderm,rebalance,0.889196675900277,0.5945945945945946,0.5,0.42105263157894735,0.3389830508474576
0.6314451090839184,0.6669180164813826,0.2855191256830601,"[0.9584487534626038, 0.6621621621621622, 0.645, 0.5526315789473685, 0.3389830508474576]",553,legacy,0.03,800,0.12179282307624817,0.008427468128502369,24.763959884643555,True,"[1.0988925695419312, -1.9387651681900024, -5.101686477661133, -5.439770221710205]",B3_conv,conv,aptos2019,12,2930,732,panderm,rebalance,0.9584487534626038,0.6621621621621622,0.645,0.5526315789473685,0.3389830508474576
0.4883419498187328,0.514044041255939,0.40710382513661203,"[0.8919667590027701, 0.581081081081081, 0.47, 0.21052631578947367, 0.288135593220339]",0,coral_true,0.3,400,1.127229928970337,4.963878154754639,18.07096290588379,True,"[3.4547860622406006, -6.675453186035156, -13.919949531555176, -18.41735076904297]",B3c_convAlt,convAlt,aptos2019,12,2930,732,panderm,rebalance,0.8919667590027701,0.581081081081081,0.47,0.21052631578947367,0.288135593220339
0.605641193660913,0.6526073159933972,0.3005464480874317,"[0.9584487534626038, 0.6216216216216216, 0.66, 0.5, 0.288135593220339]",461,legacy,0.3,400,0.04902036488056183,0.002308634575456381,67.50102233886719,True,"[6.012416839599609, -3.7639524936676025, -12.339056015014648, -13.701016426086426]",B3_convAlt,convAlt,aptos2019,12,2930,732,panderm,rebalance,0.9584487534626038,0.6216216216216216,0.66,0.5,0.288135593220339
0.5112500866047511,0.46580967944664453,0.5396174863387978,"[0.7451523545706371, 0.5405405405405406, 0.395, 0.07894736842105263, 0.7966101694915254]",0,coral_true,0.01,200,1.218611240386963,0.2133590579032898,1.6738566160202026,True,"[1.0874230861663818, -0.3307163119316101, -1.385512113571167, -1.7021794319152832]",B3c_prereg,prereg,aptos2019,12,2930,732,panderm,rebalance,0.7451523545706371,0.5405405405405406,0.395,0.07894736842105263,0.7966101694915254
0.6465779131871436,0.6487230458254761,0.3087431693989071,"[0.9418282548476454, 0.7027027027027027, 0.55, 0.631578947368421, 0.4067796610169492]",552,legacy,0.01,200,0.529120683670044,0.09787707775831223,6.131263256072998,True,"[0.400292307138443, -0.6409815549850464, -1.433613896369934, -1.482024073600769]",B3_prereg,prereg,aptos2019,12,2930,732,panderm,rebalance,0.9418282548476454,0.7027027027027027,0.55,0.631578947368421,0.4067796610169492
0.5723876606311932,0.5993256974474297,0.3319672131147541,"[0.9473684210526315, 0.6216216216216216, 0.495, 0.2894736842105263, 0.5084745762711864]",0,coral_true,0.03,800,0.5831118822097778,0.8576971888542175,8.581904411315918,True,"[1.6493998765945435, -2.4795398712158203, -5.364367485046387, -7.715290546417236]",B3c_conv,conv,aptos2019,13,2930,732,panderm,rebalance,0.9473684210526315,0.6216216216216216,0.495,0.2894736842105263,0.5084745762711864
0.6434185134944794,0.6993631900880772,0.25,"[0.96398891966759, 0.6081081081081081, 0.74, 0.4473684210526316, 0.4576271186440678]",536,legacy,0.03,800,0.12757878005504608,0.008770805783569813,25.24852180480957,True,"[1.0740423202514648, -2.2068796157836914, -5.164735317230225, -5.313825607299805]",B3_conv,conv,aptos2019,13,2930,732,panderm,rebalance,0.96398891966759,0.6081081081081081,0.74,0.4473684210526316,0.4576271186440678
0.596115074556222,0.6389756111565436,0.30601092896174864,"[0.9501385041551247, 0.7027027027027027, 0.59, 0.2631578947368421, 0.4745762711864407]",0,coral_true,0.3,400,0.7247270345687866,2.452808141708374,18.953760147094727,True,"[3.391322374343872, -8.083736419677734, -15.557400703430176, -19.853784561157227]",B3c_convAlt,convAlt,aptos2019,13,2930,732,panderm,rebalance,0.9501385041551247,0.7027027027027027,0.59,0.2631578947368421,0.4745762711864407
0.598417096095109,0.6610159805984774,0.27459016393442626,"[0.9529085872576177, 0.527027027027027, 0.72, 0.3684210526315789, 0.423728813559322]",521,legacy,0.3,400,0.05193405970931053,0.0028122123330831528,66.53412628173828,False,"[5.972546577453613, -4.380246639251709, -12.72206974029541, -10.677827835083008]",B3_convAlt,convAlt,aptos2019,13,2930,732,panderm,rebalance,0.9529085872576177,0.527027027027027,0.72,0.3684210526315789,0.423728813559322
0.5538252931554964,0.5353364186662088,0.43989071038251365,"[0.8060941828254847, 0.6081081081081081, 0.47, 0.10526315789473684, 0.7796610169491526]",0,coral_true,0.01,200,1.2311667203903198,0.21307730674743652,1.662656545639038,True,"[1.0796782970428467, -0.34254249930381775, -1.3884304761886597, -1.7029776573181152]",B3c_prereg,prereg,aptos2019,13,2930,732,panderm,rebalance,0.8060941828254847,0.6081081081081081,0.47,0.10526315789473684,0.7796610169491526
0.671303277783629,0.6769740273619783,0.26366120218579236,"[0.9445983379501385, 0.6486486486486487, 0.625, 0.5789473684210527, 0.559322033898305]",530,legacy,0.01,200,0.5541700720787048,0.09825138002634048,6.052055835723877,True,"[0.4021344780921936, -0.729252278804779, -1.4415152072906494, -1.480032205581665]",B3_prereg,prereg,aptos2019,13,2930,732,panderm,rebalance,0.9445983379501385,0.6486486486486487,0.625,0.5789473684210527,0.559322033898305
0.5594870356811902,0.5727085695872495,0.35382513661202186,"[0.9390581717451524, 0.5405405405405406, 0.46733668341708545, 0.358974358974359, 0.4915254237288136]",0,coral_true,0.03,800,0.5637773275375366,0.13598088920116425,8.601901054382324,True,"[1.6439993381500244, -2.5967137813568115, -5.540359020233154, -7.875030994415283]",B3c_conv,conv,aptos2019,14,2930,732,panderm,rebalance,0.9390581717451524,0.5405405405405406,0.46733668341708545,0.358974358974359,0.4915254237288136
0.6162073013043674,0.6682870788711519,0.2773224043715847,"[0.96398891966759, 0.5405405405405406, 0.6834170854271356, 0.38461538461538464, 0.5084745762711864]",549,legacy,0.03,800,0.12626159191131592,0.008667637594044209,24.781021118164062,True,"[1.027655005455017, -2.31144118309021, -5.340395450592041, -5.3939032554626465]",B3_conv,conv,aptos2019,14,2930,732,panderm,rebalance,0.96398891966759,0.5405405405405406,0.6834170854271356,0.38461538461538464,0.5084745762711864
0.5553069264821839,0.5857354349103652,0.3510928961748634,"[0.9445983379501385, 0.5540540540540541, 0.5125628140703518, 0.3076923076923077, 0.4576271186440678]",0,coral_true,0.3,400,0.5988579988479614,0.8574416637420654,18.585432052612305,True,"[3.610377073287964, -8.172099113464355, -15.822102546691895, -19.856468200683594]",B3c_convAlt,convAlt,aptos2019,14,2930,732,panderm,rebalance,0.9445983379501385,0.5540540540540541,0.5125628140703518,0.3076923076923077,0.4576271186440678
0.617467528743237,0.6679132686069463,0.27595628415300544,"[0.961218836565097, 0.4864864864864865, 0.7035175879396985, 0.46153846153846156, 0.4745762711864407]",456,legacy,0.3,400,0.052574802190065384,0.0025192599277943373,69.80326080322266,False,"[5.700271129608154, -5.2320356369018555, -13.581210136413574, -13.189101219177246]",B3_convAlt,convAlt,aptos2019,14,2930,732,panderm,rebalance,0.961218836565097,0.4864864864864865,0.7035175879396985,0.46153846153846156,0.4745762711864407
0.5112612179088747,0.48491879683307443,0.47540983606557374,"[0.814404432132964, 0.4594594594594595, 0.39195979899497485, 0.07692307692307693, 0.8135593220338984]",0,coral_true,0.01,200,1.2258970737457275,0.214189350605011,1.6938244104385376,True,"[1.0748720169067383, -0.35150280594825745, -1.3948471546173096, -1.7058587074279785]",B3c_prereg,prereg,aptos2019,14,2930,732,panderm,rebalance,0.814404432132964,0.4594594594594595,0.39195979899497485,0.07692307692307693,0.8135593220338984
0.6643687307845462,0.6843218640560937,0.25546448087431695,"[0.961218836565097, 0.6351351351351351, 0.628140703517588, 0.48717948717948717, 0.6101694915254238]",539,legacy,0.01,200,0.5470904111862183,0.0986071228981018,6.111610412597656,True,"[0.36962056159973145, -0.7329034209251404, -1.4404860734939575, -1.480474591255188]",B3_prereg,prereg,aptos2019,14,2930,732,panderm,rebalance,0.961218836565097,0.6351351351351351,0.628140703517588,0.48717948717948717,0.6101694915254238
