cls,n_pos,prevalence,mean_p,ovr_intercept,ovr_slope,ovr_converged,ovr_brier,cw_ece_em,cw_ece_db,dataset,arm,scaling,repeat,exploratory
3,90,0.1744186046511628,0.17124384809675994,-0.4706565095172279,0.24775445890928652,True,0.10987055665310767,0.09282847107761352,0.1394938109182347,oral_diseases,A0d,none,0,탐색적/exploratory
4,54,0.10465116279069768,0.09196465993839278,-0.689957638767506,0.2588938674802776,True,0.08102034986953709,0.06598303197764621,0.10448049541378518,oral_diseases,A0d,none,0,탐색적/exploratory
5,94,0.1821705426356589,0.20412036409209802,-0.5975976970422047,0.2742290095303723,True,0.11870541667294524,0.10608428737050538,0.15851871407171494,oral_diseases,A0d,none,0,탐색적/exploratory
6,63,0.12209302325581395,0.12527267183559837,-0.6615009062193948,0.32105154182897805,True,0.0631914869554989,0.05508988240723088,0.09112811434483682,oral_diseases,A0d,none,0,탐색적/exploratory
0,79,0.15310077519379844,0.1494144434157175,-0.3896341772452567,0.34639346517876424,True,0.04339401060492921,0.03051315024070329,0.04814634764153266,oral_diseases,A0d,none,1,탐색적/exploratory
1,75,0.14534883720930233,0.15320704849523512,-1.0711730596608657,0.3895811872791124,True,0.015804328438352805,0.011697363680313816,0.019480456938203352,oral_diseases,A0d,none,1,탐색적/exploratory
2,61,0.1182170542635659,0.10325407650566541,-0.45206024312450066,0.28820495146899333,True,0.0631754485252624,0.05364433205457174,0.06612608859239645,oral_diseases,A0d,none,1,탐색적/exploratory
3,90,0.1744186046511628,0.17444896742681673,-0.5354216263439863,0.24255868338886868,True,0.12012693439840692,0.1046249521875087,0.17175653045763736,oral_diseases,A0d,none,1,탐색적/exploratory
4,54,0.10465116279069768,0.10773226312553562,-0.7311115911241907,0.2991608342878359,True,0.07412925909379597,0.05640900547126808,0.08863187424994232,oral_diseases,A0d,none,1,탐색적/exploratory
5,94,0.1821705426356589,0.18557669677623465,-0.4478716731714793,0.298381782780718,True,0.10873895865342349,0.09332371941860376,0.12696665466420476,oral_diseases,A0d,none,1,탐색적/exploratory
6,63,0.12209302325581395,0.12636650425479493,-0.5303681680490865,0.37003380277592285,True,0.053982538395842716,0.039847331498423705,0.05850332274141593,oral_diseases,A0d,none,1,탐색적/exploratory
0,79,0.15310077519379844,0.15840016737467333,-0.5685896115739126,0.31488517062365295,True,0.0538431022132115,0.03516824509916033,0.06053746052408446,oral_diseases,A0d,none,2,탐색적/exploratory
1,75,0.14534883720930233,0.15147349175944702,-0.9553646068134043,0.4435384730632934,True,0.017059379575145497,0.009964219616359559,0.016370952100334384,oral_diseases,A0d,none,2,탐색적/exploratory
2,61,0.1182170542635659,0.1118044239340471,-0.5120372162611285,0.3031524417553116,True,0.06550925934641579,0.061128081716369055,0.10211498531170181,oral_diseases,A0d,none,2,탐색적/exploratory
3,90,0.1744186046511628,0.17376525395263653,-0.600846185416644,0.22458105597719005,True,0.12257730836227768,0.11803695237444489,0.1555899140342918,oral_diseases,A0d,none,2,탐색적/exploratory
4,54,0.10465116279069768,0.10257379146658899,-0.6379324163556378,0.2935396939700003,True,0.0690104647917357,0.05502141577701325,0.08034516607956012,oral_diseases,A0d,none,2,탐색적/exploratory
5,94,0.1821705426356589,0.1868690681971448,-0.4838088633152921,0.27895562012172476,True,0.11459720549317629,0.09433017273908087,0.13302780578410958,oral_diseases,A0d,none,2,탐색적/exploratory
6,63,0.12209302325581395,0.11511380331546212,-0.48223450123324585,0.3236818932134639,True,0.06432253883686892,0.05870987001909278,0.08916647409002142,oral_diseases,A0d,none,2,탐색적/exploratory
0,79,0.15310077519379844,0.15492859055651817,-0.49076419511718616,0.37556502744993936,True,0.030890040533867635,0.020920863924817488,0.03126880636333612,oral_diseases,A1,none,0,탐색적/exploratory
1,75,0.14534883720930233,0.15676809688325863,-1.435131810779495,0.47135583861127206,True,0.016897718936162195,0.015281866740442573,0.04880670757893672,oral_diseases,A1,none,0,탐색적/exploratory
2,61,0.1182170542635659,0.1100930849070297,-0.4600889516752867,0.2761105432850073,True,0.06336827465636952,0.05847897470503534,0.09391362972994852,oral_diseases,A1,none,0,탐색적/exploratory
3,90,0.1744186046511628,0.15818188474399827,-0.34834060036339465,0.25191141095040076,True,0.10896540056408914,0.09682094806491998,0.15427493073616944,oral_diseases,A1,none,0,탐색적/exploratory
4,54,0.10465116279069768,0.10398630752964025,-0.671494545833746,0.26565779788446314,True,0.06633419949503808,0.06385132056965243,0.09797645904823235,oral_diseases,A1,none,0,탐색적/exploratory
5,94,0.1821705426356589,0.1988337039136118,-0.6370247928691963,0.22363380476629366,True,0.11849082723581791,0.11294623007670555,0.16971891852546486,oral_diseases,A1,none,0,탐색적/exploratory
6,63,0.12209302325581395,0.11720833146594307,-0.4348487624801559,0.3111044292474045,True,0.057436923229703285,0.046084905933266765,0.07275675115084576,oral_diseases,A1,none,0,탐색적/exploratory
0,79,0.15310077519379844,0.14964099681955612,-0.335473338644669,0.3744144352491812,True,0.028922745694803312,0.01462924461785663,0.007792149825529586,oral_diseases,A1,none,1,탐색적/exploratory
1,75,0.14534883720930233,0.1600321956959971,-1.5083858449856036,0.37117004766523964,True,0.021698640941150312,0.022397834995570923,0.046732495149016326,oral_diseases,A1,none,1,탐색적/exploratory
2,61,0.1182170542635659,0.10803240069617409,-0.4380200058753759,0.27594297258208306,True,0.06356184125509318,0.05559268974419457,0.08646649667039835,oral_diseases,A1,none,1,탐색적/exploratory
3,90,0.1744186046511628,0.17159264458271992,-0.4389798656473801,0.24445736690666234,True,0.11091341110129685,0.09809391698967636,0.15406826648742386,oral_diseases,A1,none,1,탐색적/exploratory
4,54,0.10465116279069768,0.11005643738760498,-0.688774379971088,0.30565678048290823,True,0.05858386056210192,0.04611086476170557,0.077649744915677,oral_diseases,A1,none,1,탐색적/exploratory
5,94,0.1821705426356589,0.18649218869902415,-0.47745613072688975,0.2521347104915807,True,0.09837684986393139,0.0883836803205976,0.13152278651749494,oral_diseases,A1,none,1,탐색적/exploratory
6,63,0.12209302325581395,0.11415313611892351,-0.33482476898629077,0.33606981521475254,True,0.047662683377325404,0.03869008230599868,0.05198720409552924,oral_diseases,A1,none,1,탐색적/exploratory
0,79,0.15310077519379844,0.1484870157979128,-0.22744645725677648,0.4205766485451087,True,0.022748750185544415,0.014519239383315882,0.011106586489443505,oral_diseases,A1,none,2,탐색적/exploratory
1,75,0.14534883720930233,0.15659428954877277,-1.4465653081190937,0.5331511570322152,True,0.014265521442908762,0.011263374112167083,0.03969505597942816,oral_diseases,A1,none,2,탐색적/exploratory
2,61,0.1182170542635659,0.11355767819484221,-0.4235141051128196,0.3222591053797228,True,0.05313530823368134,0.04399309775346352,0.07925259786134091,oral_diseases,A1,none,2,탐색적/exploratory
3,90,0.1744186046511628,0.17739846423118832,-0.48202965624419486,0.24902272687186885,True,0.11732206816088064,0.1045699757807129,0.1743948048144956,oral_diseases,A1,none,2,탐색적/exploratory
4,54,0.10465116279069768,0.105992305850584,-0.6195683529356183,0.28578964850148014,True,0.06773729170680134,0.061482926606074816,0.09822241550726811,oral_diseases,A1,none,2,탐색적/exploratory
5,94,0.1821705426356589,0.19021348939648003,-0.5901503634563249,0.2357522908049902,True,0.10734876839144468,0.09592130818990835,0.14646518039689657,oral_diseases,A1,none,2,탐색적/exploratory
6,63,0.12209302325581395,0.10775675698021983,-0.2914441783047475,0.3169190353012257,True,0.0573845813345176,0.045412502682941336,0.06220348799174435,oral_diseases,A1,none,2,탐색적/exploratory
0,79,0.15310077519379844,0.15842487809151173,-0.5406999644821218,0.3416531098592746,True,0.033924004052328725,0.024521814915584663,0.03442978949529829,oral_diseases,A2,none,0,탐색적/exploratory
1,75,0.14534883720930233,0.1538568429674981,-1.212884355568715,0.41134441332908683,True,0.01494602031874499,0.012376800033932942,0.020836453281733405,oral_diseases,A2,none,0,탐색적/exploratory
2,61,0.1182170542635659,0.11295435603215002,-0.48750236646814865,0.2687086469241008,True,0.06094053718228444,0.052565572328191604,0.08924688689782177,oral_diseases,A2,none,0,탐색적/exploratory
3,90,0.1744186046511628,0.15186824449394556,-0.3432168374876799,0.23390255292377488,True,0.10790354286473901,0.0938488442869605,0.13676149925862136,oral_diseases,A2,none,0,탐색적/exploratory
4,54,0.10465116279069768,0.10835230296862737,-0.6672850380813768,0.28443450775447476,True,0.0642146726794864,0.061782968171396904,0.10722753459487834,oral_diseases,A2,none,0,탐색적/exploratory
5,94,0.1821705426356589,0.19281934952986995,-0.5949514815368738,0.22413930392423337,True,0.11465355454660131,0.1008630540486294,0.14301456227986714,oral_diseases,A2,none,0,탐색적/exploratory
6,63,0.12209302325581395,0.12172402591639714,-0.5115588987216471,0.3164387194879947,True,0.05575276966552951,0.04650870015096553,0.07979595625305687,oral_diseases,A2,none,0,탐색적/exploratory
0,79,0.15310077519379844,0.14960288796472704,-0.380733608394407,0.3556539522903613,True,0.026211088046778973,0.02238269082099157,0.027223650584356364,oral_diseases,A2,none,1,탐색적/exploratory
1,75,0.14534883720930233,0.16197811846457985,-1.5101459304372593,0.36948798957993334,True,0.021944810994658462,0.020499263474237243,0.04524689334837345,oral_diseases,A2,none,1,탐색적/exploratory
2,61,0.1182170542635659,0.10891023600230895,-0.452602373915229,0.27128227226126805,True,0.06241789157017826,0.050191868199481335,0.08186066496291529,oral_diseases,A2,none,1,탐색적/exploratory
3,90,0.1744186046511628,0.16507717088217563,-0.2919006479923854,0.26391386053910676,True,0.10455656532428034,0.08501486498610472,0.14440476039517847,oral_diseases,A2,none,1,탐색적/exploratory
4,54,0.10465116279069768,0.11950150926152744,-0.7451661350883896,0.32710815210275845,True,0.05678800003873384,0.04840467948152461,0.08896921747274725,oral_diseases,A2,none,1,탐색적/exploratory
5,94,0.1821705426356589,0.17920103141221347,-0.3994153900934437,0.26140251601203723,True,0.09634292441491736,0.09121122824975549,0.13891412775592218,oral_diseases,A2,none,1,탐색적/exploratory
6,63,0.12209302325581395,0.11572904601246767,-0.4440057651754255,0.3370542169921537,True,0.05279407115052505,0.04052227931680755,0.07215883563101835,oral_diseases,A2,none,1,탐색적/exploratory
0,79,0.15310077519379844,0.14951246298089454,-0.38285526730636676,0.3624944634979117,True,0.027720985808452687,0.018881201276716376,0.018526628638279176,oral_diseases,A2,none,2,탐색적/exploratory
1,75,0.14534883720930233,0.1574547513672559,-1.7838376891625496,0.508409636055983,True,0.015694998206381965,0.012105914264207013,0.034716183484800975,oral_diseases,A2,none,2,탐색적/exploratory
2,61,0.1182170542635659,0.11609484482914481,-0.45402252380781377,0.3054244021935527,True,0.052291312202678616,0.044614929806040045,0.07575164079456,oral_diseases,A2,none,2,탐색적/exploratory
3,90,0.1744186046511628,0.169390797556559,-0.42265570539435615,0.23156695129451516,True,0.1180092459609331,0.11109474622569669,0.17521966072069445,oral_diseases,A2,none,2,탐색적/exploratory
4,54,0.10465116279069768,0.11787229484889138,-0.736245235837883,0.29623428577928984,True,0.06399812392603393,0.058021878058223626,0.11386759312775263,oral_diseases,A2,none,2,탐색적/exploratory
5,94,0.1821705426356589,0.17026776913585687,-0.4511635590021889,0.23432713881089448,True,0.10671486781897688,0.09153932701142395,0.13516550644878336,oral_diseases,A2,none,2,탐색적/exploratory
6,63,0.12209302325581395,0.11940707928139743,-0.4379668963534216,0.3238863068807909,True,0.05650747590088371,0.047969746353524606,0.07711476529805798,oral_diseases,A2,none,2,탐색적/exploratory
0,79,0.15310077519379844,0.14983472248171123,-0.4116730240381279,0.3341111132957925,True,0.049165028584599924,0.03479980396520423,0.06337665099844353,oral_diseases,A2d,none,0,탐색적/exploratory
1,75,0.14534883720930233,0.15122095641523048,-0.9119499518088144,0.3795417773596975,True,0.022881862585253827,0.00970664233768958,0.007158055276642475,oral_diseases,A2d,none,0,탐색적/exploratory
2,61,0.1182170542635659,0.1076232309263229,-0.47311130211702634,0.29881351736141154,True,0.06430229742452455,0.05796748802618582,0.08207920938595421,oral_diseases,A2d,none,0,탐색적/exploratory
3,90,0.1744186046511628,0.1683330305341433,-0.4531298573884031,0.2460101775309003,True,0.10938271191639386,0.09068263968530256,0.13501113322810773,oral_diseases,A2d,none,0,탐색적/exploratory
4,54,0.10465116279069768,0.0934427528244259,-0.693468811228091,0.2650861076669558,True,0.0784810730042534,0.05872102546468818,0.08946618555030249,oral_diseases,A2d,none,0,탐색적/exploratory
5,94,0.1821705426356589,0.2024309135261704,-0.5754520941305019,0.2736411164696038,True,0.11771572003343714,0.10869841811507598,0.1591888781261226,oral_diseases,A2d,none,0,탐색적/exploratory
6,63,0.12209302325581395,0.12711439329199567,-0.6899270908680136,0.32179147190638746,True,0.06259870825211265,0.049794896286363896,0.07896816568252904,oral_diseases,A2d,none,0,탐색적/exploratory
0,79,0.15310077519379844,0.14854536878176508,-0.37067606142304027,0.34363795557068094,True,0.044128629145532706,0.03030524296277468,0.04684650547149154,oral_diseases,A2d,none,1,탐색적/exploratory
1,75,0.14534883720930233,0.15476094163950596,-1.110628890579787,0.38598336137239625,True,0.01716222479646434,0.01325579514951739,0.022563978321813578,oral_diseases,A2d,none,1,탐색적/exploratory
2,61,0.1182170542635659,0.10489687164836504,-0.4807756808987999,0.286090481698363,True,0.06345813465459937,0.054423353532229914,0.06313689294892398,oral_diseases,A2d,none,1,탐색적/exploratory
3,90,0.1744186046511628,0.17148212545181293,-0.5213549044010587,0.23720057339583556,True,0.12109553469472453,0.10887192601441129,0.16635151007988708,oral_diseases,A2d,none,1,탐색적/exploratory
4,54,0.10465116279069768,0.11084991172300387,-0.7710263042540458,0.29789740848599955,True,0.07420378967225107,0.05833886333229989,0.09406824490302669,oral_diseases,A2d,none,1,탐색적/exploratory
5,94,0.1821705426356589,0.18221360024869068,-0.4196716799439716,0.2954414029197888,True,0.10862515153941248,0.09344771451545437,0.1288596083058437,oral_diseases,A2d,none,1,탐색적/exploratory
6,63,0.12209302325581395,0.1272511805068563,-0.5606971631634007,0.36748398832744217,True,0.05447291651439929,0.04043003112489512,0.06200848064770738,oral_diseases,A2d,none,1,탐색적/exploratory
0,79,0.15310077519379844,0.15751765761761144,-0.5539134980187734,0.3133447224634098,True,0.053234490911496415,0.038282438360071565,0.06447621808114974,oral_diseases,A2d,none,2,탐색적/exploratory
1,75,0.14534883720930233,0.15170215896539013,-0.9587249104906699,0.43396920264620364,True,0.01714765762821405,0.010200179124252817,0.017649401122527317,oral_diseases,A2d,none,2,탐색적/exploratory
2,61,0.1182170542635659,0.11392731549628007,-0.547401847239949,0.2993190447081967,True,0.06704985998376987,0.06305902636642866,0.10846930182187313,oral_diseases,A2d,none,2,탐색적/exploratory
3,90,0.1744186046511628,0.1718417614034455,-0.594737296587818,0.21995721118665992,True,0.12174062676488832,0.11757040191084885,0.15254198015747766,oral_diseases,A2d,none,2,탐색적/exploratory
4,54,0.10465116279069768,0.10466214944818164,-0.6722114122688082,0.29368545309935984,True,0.06775267859715951,0.05616292787822779,0.08059803779259457,oral_diseases,A2d,none,2,탐색적/exploratory
5,94,0.1821705426356589,0.1824592875822545,-0.4476284072551522,0.2790471090140969,True,0.11472262229305825,0.10123116868574086,0.1442713445137878,oral_diseases,A2d,none,2,탐색적/exploratory
6,63,0.12209302325581395,0.1178896694868367,-0.5234861120455788,0.3212081471025193,True,0.06433264138005283,0.05999286256326916,0.09344666190207511,oral_diseases,A2d,none,2,탐색적/exploratory
0,79,0.15310077519379844,0.1577152836222406,-0.3449371392300842,0.43443830280156204,True,0.03589304095971971,0.026944352710241468,0.048467912732585196,oral_diseases,A3,none,0,탐색적/exploratory
1,75,0.14534883720930233,0.15928100426143801,-1.465648099374351,0.5037525518010649,True,0.019700837772112078,0.021317337598717394,0.05812429050667421,oral_diseases,A3,none,0,탐색적/exploratory
2,61,0.1182170542635659,0.10811803954652613,-0.38031638424812975,0.33699031931175805,True,0.06543859847177233,0.055255496090166875,0.07956710184476957,oral_diseases,A3,none,0,탐색적/exploratory
3,90,0.1744186046511628,0.15910768307381531,-0.25085741220344354,0.36516830520819327,True,0.10010002798597835,0.07154875307411186,0.09536936287342516,oral_diseases,A3,none,0,탐색적/exploratory
4,54,0.10465116279069768,0.11083938835758575,-0.6127994034365374,0.42604346770065904,True,0.06218074044617116,0.03968709737359412,0.05984863513464993,oral_diseases,A3,none,0,탐색적/exploratory
5,94,0.1821705426356589,0.1965201049183995,-0.5197028012766163,0.3579674114518343,True,0.10355045566385468,0.09332683751010035,0.13028622745490645,oral_diseases,A3,none,0,탐색적/exploratory
6,63,0.12209302325581395,0.10841849621999454,-0.16000766242011016,0.4729672577410445,True,0.05022431479782203,0.04037387110723992,0.05899199410306657,oral_diseases,A3,none,0,탐색적/exploratory
0,79,0.15310077519379844,0.1462790630247501,-0.14643022198098976,0.4522484498545233,True,0.031767138232961935,0.018588062681590377,0.007493495253036959,oral_diseases,A3,none,1,탐색적/exploratory
1,75,0.14534883720930233,0.16484011749515454,-1.5098958496437473,0.39322069206566795,True,0.025440558731656574,0.027230680576094075,0.061319823257153586,oral_diseases,A3,none,1,탐색적/exploratory
2,61,0.1182170542635659,0.11078135133437342,-0.4495665311103877,0.3347327639555742,True,0.06694083315963462,0.05162807644235358,0.0739062327576836,oral_diseases,A3,none,1,탐색적/exploratory
3,90,0.1744186046511628,0.16802411309806364,-0.3333381999636762,0.3440032219338202,True,0.09899728563038429,0.07534634589603009,0.08521304427310446,oral_diseases,A3,none,1,탐색적/exploratory
4,54,0.10465116279069768,0.12075210859613576,-0.6342739736941579,0.5142682131158266,True,0.056600176713464144,0.04214931509505372,0.07045832990300054,oral_diseases,A3,none,1,탐색적/exploratory
5,94,0.1821705426356589,0.17625912258570417,-0.3320105781552895,0.3702867510158808,True,0.0930564994086025,0.06743523620792269,0.07483354390594701,oral_diseases,A3,none,1,탐색적/exploratory
6,63,0.12209302325581395,0.11306412386581827,-0.2053383737696142,0.5027070397436184,True,0.04816064246075735,0.03563514161188983,0.05731733731179362,oral_diseases,A3,none,1,탐색적/exploratory
0,79,0.15310077519379844,0.14341300053234124,0.15656295394090872,0.5628175696556125,True,0.024544239869086503,0.018589050538220506,0.01711050491882376,oral_diseases,A3,none,2,탐색적/exploratory
1,75,0.14534883720930233,0.16216457312735172,-1.6861825580398484,0.5414215668812111,True,0.017843743186233493,0.020598184838923245,0.060221405537034055,oral_diseases,A3,none,2,탐색적/exploratory
2,61,0.1182170542635659,0.11802141363720571,-0.3792725322218473,0.42614844884259506,True,0.04923272614452252,0.04331926798574369,0.06752232202973243,oral_diseases,A3,none,2,탐색적/exploratory
3,90,0.1744186046511628,0.1691815677112426,-0.28601974963693294,0.4011822918146682,True,0.09712314658590675,0.0711526834795524,0.10166129849911944,oral_diseases,A3,none,2,탐색적/exploratory
4,54,0.10465116279069768,0.12106701109235246,-0.6906019837307769,0.47160023273850044,True,0.060349152962902046,0.04149730858090748,0.06266369715825298,oral_diseases,A3,none,2,탐색적/exploratory
5,94,0.1821705426356589,0.18276898214284437,-0.4141872847437631,0.3773162971229719,True,0.09216832943139068,0.07119328116583641,0.11085979626230615,oral_diseases,A3,none,2,탐색적/exploratory
6,63,0.12209302325581395,0.1033834517566618,-0.08121412508386694,0.4929128912358865,True,0.0501679655340203,0.0268812040456198,0.016426924455004318,oral_diseases,A3,none,2,탐색적/exploratory
0,79,0.15310077519379844,0.15458663756046903,-0.4711781699179646,0.3752645097623484,True,0.030663607160153584,0.02058801677431666,0.03012115628571889,oral_diseases,A4,none,0,탐색적/exploratory
1,75,0.14534883720930233,0.15691211259130622,-1.4424607136215362,0.47099968695511646,True,0.016967892389591593,0.015426409483385185,0.04938836966297421,oral_diseases,A4,none,0,탐색적/exploratory
2,61,0.1182170542635659,0.11251692196425193,-0.5209736575159234,0.2739021345199981,True,0.06341654626809941,0.05640895340895379,0.08829741278561068,oral_diseases,A4,none,0,탐색적/exploratory
3,90,0.1744186046511628,0.15338451197955127,-0.2874015200064473,0.25525861558283114,True,0.10827503387808368,0.09957290426966275,0.1502354550089702,oral_diseases,A4,none,0,탐색적/exploratory
4,54,0.10465116279069768,0.10955647234589534,-0.7689689685689235,0.2638179719998756,True,0.06771547374883383,0.06761606543726306,0.10837694684290204,oral_diseases,A4,none,0,탐색적/exploratory
5,94,0.1821705426356589,0.19344784530147385,-0.5799728430203055,0.22487576143547894,True,0.11804021771257492,0.11662662766867839,0.17252271745843487,oral_diseases,A4,none,0,탐색적/exploratory
6,63,0.12209302325581395,0.11959549825705224,-0.49985529196342027,0.31018937839050986,True,0.05777600441767671,0.04689527962501091,0.07637263304481966,oral_diseases,A4,none,0,탐색적/exploratory
0,79,0.15310077519379844,0.14931878840926688,-0.32261470350048144,0.3762631368605455,True,0.028689247749471264,0.014964953911331987,0.009775933542187167,oral_diseases,A4,none,1,탐색적/exploratory
1,75,0.14534883720930233,0.1603536668894391,-1.5223251890696146,0.3696573288317716,True,0.021907311646850697,0.022718901918946616,0.047828638952246,oral_diseases,A4,none,1,탐색적/exploratory
2,61,0.1182170542635659,0.11128942685788028,-0.504042914980591,0.27329636862986295,True,0.06349512901050075,0.05754882805162857,0.09090646942879933,oral_diseases,A4,none,1,탐색적/exploratory
3,90,0.1744186046511628,0.1661808728399123,-0.3784558303317933,0.24691298192634284,True,0.10859181968684077,0.09462556135379015,0.14989650964761178,oral_diseases,A4,none,1,탐색적/exploratory
4,54,0.10465116279069768,0.11607036067069033,-0.8036516066993519,0.3018422919636368,True,0.059033194555810464,0.04528260284451301,0.08078899760219996,oral_diseases,A4,none,1,탐색적/exploratory
5,94,0.1821705426356589,0.17911376049976963,-0.40495853502702106,0.2548757069600054,True,0.09753278545615601,0.08875780774941203,0.12487462393009927,oral_diseases,A4,none,1,탐색적/exploratory
6,63,0.12209302325581395,0.11767312383304145,-0.4136268060169471,0.3310078484766001,True,0.04888182769712157,0.04024426017849639,0.05986301343213161,oral_diseases,A4,none,1,탐색적/exploratory
0,79,0.15310077519379844,0.14780494146735457,-0.18441843736894428,0.425467164952034,True,0.022133120045313853,0.01234471510841253,0.0,oral_diseases,A4,none,2,탐색적/exploratory
1,75,0.14534883720930233,0.15658169234115363,-1.4406889232049334,0.5271503253499654,True,0.014540220985091225,0.011250505186415344,0.03964319645473699,oral_diseases,A4,none,2,탐색적/exploratory
2,61,0.1182170542635659,0.11687496171309504,-0.4992732031232476,0.3199492254194181,True,0.052708779962449395,0.045903271249548655,0.08365011132084768,oral_diseases,A4,none,2,탐색적/exploratory
3,90,0.1744186046511628,0.17227929042489948,-0.4217082248084201,0.25189091468643415,True,0.11666896864355084,0.09841975533425226,0.17549002554210258,oral_diseases,A4,none,2,탐색적/exploratory
4,54,0.10465116279069768,0.11133579944303845,-0.7173444543955098,0.28500095829061584,True,0.06916718416244368,0.06108380041861091,0.09885034463213288,oral_diseases,A4,none,2,탐색적/exploratory
5,94,0.1821705426356589,0.18421415476766628,-0.5305006556546192,0.23694705647527228,True,0.10593331203228493,0.09300314990919331,0.14052671253177723,oral_diseases,A4,none,2,탐색적/exploratory
6,63,0.12209302325581395,0.11090915984279252,-0.35371467285704045,0.31615710257533974,True,0.058736314699748736,0.04742595055698005,0.06634907889354824,oral_diseases,A4,none,2,탐색적/exploratory
0,79,0.15310077519379844,0.16102260052389553,-0.24357267228923182,0.9752892176322266,True,0.03446046140853207,0.02321807276795957,0.021352856630198334,oral_diseases,A5,none,0,탐색적/exploratory
1,75,0.14534883720930233,0.13870828512598646,1.1669072256320454,1.6290613107016063,True,0.014080644371258237,0.015397050687883964,0.02996062734943338,oral_diseases,A5,none,0,탐색적/exploratory
2,61,0.1182170542635659,0.11135361166343097,-0.2416745061462584,0.6831366052491881,True,0.05804650368495875,0.025395538833324523,0.012842554527079551,oral_diseases,A5,none,0,탐색적/exploratory
3,90,0.1744186046511628,0.17478197217963864,-0.476666839360183,0.47875372342718014,True,0.10418307790201775,0.07429585166650947,0.08444459414958153,oral_diseases,A5,none,0,탐색적/exploratory
4,54,0.10465116279069768,0.11167688530154546,-0.6051456223889186,0.567047320170228,True,0.06596460564170295,0.03904470529062864,0.056416317375987096,oral_diseases,A5,none,0,탐색적/exploratory
5,94,0.1821705426356589,0.18383499827325075,-0.4278910827523844,0.4987957937114611,True,0.10087828189135008,0.07669632545484664,0.09959797602983919,oral_diseases,A5,none,0,탐색적/exploratory
6,63,0.12209302325581395,0.11862164693225195,-0.261397126161016,0.7131477173808451,True,0.054268309160465295,0.02787728124044775,0.024426315024592242,oral_diseases,A5,none,0,탐색적/exploratory
0,79,0.15310077519379844,0.15128964841789885,0.09601538851222467,1.0502380109361988,True,0.0321817520977133,0.02365497531004374,0.020820199945014137,oral_diseases,A5,none,1,탐색적/exploratory
1,75,0.14534883720930233,0.14533004097540095,0.47724762813488797,1.5009761597354134,True,0.011215524528596917,0.019962772470089197,0.03541821749491792,oral_diseases,A5,none,1,탐색적/exploratory
2,61,0.1182170542635659,0.10998648393664512,-0.14831775965984353,0.7319553876030305,True,0.057104669989209725,0.03120327429995316,0.03358502844765952,oral_diseases,A5,none,1,탐색적/exploratory
3,90,0.1744186046511628,0.183309905682849,-0.5045277549652121,0.4873555878702023,True,0.10193913308104818,0.07561886489204905,0.10799527711328316,oral_diseases,A5,none,1,탐색적/exploratory
4,54,0.10465116279069768,0.10999095255572337,-0.6719054704748162,0.5482714262202951,True,0.06281210933644375,0.051888175821073905,0.08040731806525374,oral_diseases,A5,none,1,탐색적/exploratory
5,94,0.1821705426356589,0.17823080853569737,-0.3367974866675483,0.5461973418154163,True,0.0934790664088189,0.07043991263524749,0.10476515594548674,oral_diseases,A5,none,1,탐색적/exploratory
6,63,0.12209302325581395,0.12186215989578508,-0.34962111353333286,0.6907557345753464,True,0.05333208012415176,0.026480843392847987,0.01844039185555761,oral_diseases,A5,none,1,탐색적/exploratory
0,79,0.15310077519379844,0.1547367550507008,-0.01689539753808137,1.0345564937030678,True,0.03290623975162734,0.012999076702151426,0.0,oral_diseases,A5,none,2,탐색적/exploratory
1,75,0.14534883720930233,0.14719512308047553,0.32521457074213533,1.4748055002733715,True,0.010767565927302583,0.015776170996144295,0.022045588042922393,oral_diseases,A5,none,2,탐색적/exploratory
2,61,0.1182170542635659,0.12000188514232073,-0.35524330365152507,0.7233600632870331,True,0.05015889817993925,0.017722804672563704,0.0,oral_diseases,A5,none,2,탐색적/exploratory
3,90,0.1744186046511628,0.17129854357354263,-0.4713627554971851,0.4592676919296044,True,0.10709001808867347,0.06990839541699084,0.0913175789971731,oral_diseases,A5,none,2,탐색적/exploratory
4,54,0.10465116279069768,0.11805218375517289,-0.6526363197550026,0.6271010572979163,True,0.054658605300996935,0.03843555133538798,0.054716767194095864,oral_diseases,A5,none,2,탐색적/exploratory
5,94,0.1821705426356589,0.17271742606225207,-0.33280140234743677,0.5233791445611239,True,0.09480072081510468,0.07520005481990856,0.09336337108048598,oral_diseases,A5,none,2,탐색적/exploratory
6,63,0.12209302325581395,0.11599808333553514,-0.20936426253878604,0.7178635734665373,True,0.04814761263089989,0.02462448202790604,0.0,oral_diseases,A5,none,2,탐색적/exploratory
0,79,0.15310077519379844,0.15246009436175134,-0.2133433528495247,0.7676805894824118,True,0.03291529023033551,0.01613102664093142,0.0,oral_diseases,A5s,none,0,탐색적/exploratory
1,75,0.14534883720930233,0.15280482027896355,-0.6913113986978161,1.0839200480727142,True,0.009667256429816978,0.010791050745214605,0.026221060425497423,oral_diseases,A5s,none,0,탐색적/exploratory
2,61,0.1182170542635659,0.1098509641615523,-0.313107490366624,0.5431068331474964,True,0.05870824859488849,0.04015393398600153,0.061649640995243324,oral_diseases,A5s,none,0,탐색적/exploratory
3,90,0.1744186046511628,0.172040211353147,-0.4269590478559351,0.3818844905847602,True,0.10662993862200601,0.08430724678223758,0.10183107975249554,oral_diseases,A5s,none,0,탐색적/exploratory
