dataset,task,task_label,mapping_assumed,arm,base,fold,repeat,n,tp,fp,fn,tn,prevalence,sens,spec,ppv,npv,tp_rate,fp_rate,exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,0,0,733,284,28,14,407,0.40654843110504774,0.9530201342281879,0.9356321839080459,0.9102564102564102,0.9667458432304038,0.3874488403819918,0.03819918144611187,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,1,0,733,260,23,38,412,0.40654843110504774,0.87248322147651,0.9471264367816092,0.9187279151943463,0.9155555555555556,0.35470668485675305,0.03137789904502047,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,2,0,732,273,26,24,409,0.4057377049180328,0.9191919191919192,0.9402298850574713,0.9130434782608695,0.9445727482678984,0.3729508196721312,0.03551912568306011,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,3,0,732,271,21,26,414,0.4057377049180328,0.9124579124579124,0.9517241379310345,0.928082191780822,0.9409090909090909,0.3702185792349727,0.028688524590163935,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,4,0,732,266,34,31,401,0.4057377049180328,0.8956228956228957,0.9218390804597701,0.8866666666666667,0.9282407407407407,0.3633879781420765,0.04644808743169399,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,5,1,733,274,30,24,405,0.40654843110504774,0.9194630872483222,0.9310344827586207,0.9013157894736842,0.9440559440559441,0.373806275579809,0.040927694406548434,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,6,1,733,276,26,22,409,0.40654843110504774,0.9261744966442953,0.9402298850574713,0.9139072847682119,0.9489559164733179,0.3765347885402456,0.03547066848567531,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,7,1,732,270,24,27,411,0.4057377049180328,0.9090909090909091,0.9448275862068966,0.9183673469387755,0.9383561643835616,0.36885245901639346,0.03278688524590164,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,8,1,732,263,18,34,417,0.4057377049180328,0.8855218855218855,0.9586206896551724,0.9359430604982206,0.9246119733924612,0.3592896174863388,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,9,1,732,267,31,30,404,0.4057377049180328,0.898989898989899,0.9287356321839081,0.8959731543624161,0.9308755760368663,0.36475409836065575,0.04234972677595628,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,10,2,733,280,28,18,407,0.40654843110504774,0.9395973154362416,0.9356321839080459,0.9090909090909091,0.9576470588235294,0.3819918144611187,0.03819918144611187,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,11,2,733,271,24,27,411,0.40654843110504774,0.9093959731543624,0.9448275862068966,0.9186440677966101,0.9383561643835616,0.36971350613915416,0.03274215552523874,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,12,2,732,268,17,29,418,0.4057377049180328,0.9023569023569024,0.960919540229885,0.9403508771929825,0.9351230425055929,0.366120218579235,0.023224043715846996,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,13,2,732,277,21,20,414,0.4057377049180328,0.9326599326599326,0.9517241379310345,0.9295302013422819,0.9539170506912442,0.37841530054644806,0.028688524590163935,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0,,14,2,732,271,27,26,408,0.4057377049180328,0.9124579124579124,0.9379310344827586,0.9093959731543624,0.9400921658986175,0.3702185792349727,0.036885245901639344,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,0,0,733,276,27,22,408,0.40654843110504774,0.9261744966442953,0.9379310344827586,0.9108910891089109,0.9488372093023256,0.3765347885402456,0.036834924965893585,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,1,0,733,264,26,34,409,0.40654843110504774,0.8859060402684564,0.9402298850574713,0.9103448275862069,0.9232505643340858,0.3601637107776262,0.03547066848567531,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,2,0,732,272,24,25,411,0.4057377049180328,0.9158249158249159,0.9448275862068966,0.918918918918919,0.9426605504587156,0.37158469945355194,0.03278688524590164,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,3,0,732,271,30,26,405,0.4057377049180328,0.9124579124579124,0.9310344827586207,0.9003322259136213,0.9396751740139211,0.3702185792349727,0.040983606557377046,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,4,0,732,268,37,29,398,0.4057377049180328,0.9023569023569024,0.9149425287356322,0.8786885245901639,0.9320843091334895,0.366120218579235,0.050546448087431695,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,5,1,733,272,24,26,411,0.40654843110504774,0.912751677852349,0.9448275862068966,0.918918918918919,0.9405034324942791,0.3710777626193724,0.03274215552523874,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,6,1,733,271,31,27,404,0.40654843110504774,0.9093959731543624,0.9287356321839081,0.8973509933774835,0.9373549883990719,0.36971350613915416,0.04229195088676671,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,7,1,732,271,37,26,398,0.4057377049180328,0.9124579124579124,0.9149425287356322,0.8798701298701299,0.9386792452830188,0.3702185792349727,0.050546448087431695,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,8,1,732,271,22,26,413,0.4057377049180328,0.9124579124579124,0.9494252873563218,0.9249146757679181,0.9407744874715261,0.3702185792349727,0.030054644808743168,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,9,1,732,271,30,26,405,0.4057377049180328,0.9124579124579124,0.9310344827586207,0.9003322259136213,0.9396751740139211,0.3702185792349727,0.040983606557377046,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,10,2,733,278,29,20,406,0.40654843110504774,0.9328859060402684,0.9333333333333333,0.9055374592833876,0.9530516431924883,0.3792633015006821,0.03956343792633015,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,11,2,733,263,28,35,407,0.40654843110504774,0.8825503355704698,0.9356321839080459,0.9037800687285223,0.920814479638009,0.3587994542974079,0.03819918144611187,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,12,2,732,270,26,27,409,0.4057377049180328,0.9090909090909091,0.9402298850574713,0.9121621621621622,0.9380733944954128,0.36885245901639346,0.03551912568306011,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,13,2,732,262,22,35,413,0.4057377049180328,0.8821548821548821,0.9494252873563218,0.9225352112676056,0.921875,0.35792349726775957,0.030054644808743168,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B0d,,14,2,732,265,32,32,403,0.4057377049180328,0.8922558922558923,0.9264367816091954,0.8922558922558923,0.9264367816091954,0.3620218579234973,0.04371584699453552,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,0,0,733,272,23,26,412,0.40654843110504774,0.912751677852349,0.9471264367816092,0.9220338983050848,0.9406392694063926,0.3710777626193724,0.03137789904502047,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,1,0,733,255,22,43,413,0.40654843110504774,0.8557046979865772,0.9494252873563218,0.9205776173285198,0.9057017543859649,0.3478854024556617,0.030013642564802184,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,2,0,732,262,20,35,415,0.4057377049180328,0.8821548821548821,0.9540229885057471,0.9290780141843972,0.9222222222222223,0.35792349726775957,0.0273224043715847,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,3,0,732,262,18,35,417,0.4057377049180328,0.8821548821548821,0.9586206896551724,0.9357142857142857,0.922566371681416,0.35792349726775957,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,4,0,732,263,31,34,404,0.4057377049180328,0.8855218855218855,0.9287356321839081,0.8945578231292517,0.9223744292237442,0.3592896174863388,0.04234972677595628,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,5,1,733,267,28,31,407,0.40654843110504774,0.8959731543624161,0.9356321839080459,0.9050847457627119,0.9292237442922374,0.36425648021828105,0.03819918144611187,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,6,1,733,268,22,30,413,0.40654843110504774,0.8993288590604027,0.9494252873563218,0.9241379310344827,0.9322799097065463,0.3656207366984993,0.030013642564802184,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,7,1,732,263,19,34,416,0.4057377049180328,0.8855218855218855,0.9563218390804598,0.9326241134751773,0.9244444444444444,0.3592896174863388,0.025956284153005466,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,8,1,732,262,17,35,418,0.4057377049180328,0.8821548821548821,0.960919540229885,0.9390681003584229,0.9227373068432672,0.35792349726775957,0.023224043715846996,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,9,1,732,263,30,34,405,0.4057377049180328,0.8855218855218855,0.9310344827586207,0.8976109215017065,0.9225512528473804,0.3592896174863388,0.040983606557377046,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,10,2,733,269,24,29,411,0.40654843110504774,0.9026845637583892,0.9448275862068966,0.9180887372013652,0.9340909090909091,0.3669849931787176,0.03274215552523874,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,11,2,733,263,27,35,408,0.40654843110504774,0.8825503355704698,0.9379310344827586,0.906896551724138,0.9209932279909706,0.3587994542974079,0.036834924965893585,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,12,2,732,264,16,33,419,0.4057377049180328,0.8888888888888888,0.9632183908045977,0.9428571428571428,0.9269911504424779,0.36065573770491804,0.02185792349726776,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,13,2,732,273,20,24,415,0.4057377049180328,0.9191919191919192,0.9540229885057471,0.931740614334471,0.9453302961275627,0.3729508196721312,0.0273224043715847,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1,B0,14,2,732,262,23,35,412,0.4057377049180328,0.8821548821548821,0.9471264367816092,0.9192982456140351,0.9217002237136466,0.35792349726775957,0.031420765027322405,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,0,0,733,273,27,25,408,0.40654843110504774,0.9161073825503355,0.9379310344827586,0.91,0.9422632794457275,0.37244201909959074,0.036834924965893585,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,1,0,733,263,22,35,413,0.40654843110504774,0.8825503355704698,0.9494252873563218,0.9228070175438596,0.921875,0.3587994542974079,0.030013642564802184,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,2,0,732,270,28,27,407,0.4057377049180328,0.9090909090909091,0.9356321839080459,0.9060402684563759,0.9377880184331797,0.36885245901639346,0.03825136612021858,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,3,0,732,267,32,30,403,0.4057377049180328,0.898989898989899,0.9264367816091954,0.8929765886287625,0.930715935334873,0.36475409836065575,0.04371584699453552,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,4,0,732,262,38,35,397,0.4057377049180328,0.8821548821548821,0.9126436781609195,0.8733333333333333,0.9189814814814815,0.35792349726775957,0.05191256830601093,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,5,1,733,263,23,35,412,0.40654843110504774,0.8825503355704698,0.9471264367816092,0.9195804195804196,0.9217002237136466,0.3587994542974079,0.03137789904502047,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,6,1,733,268,31,30,404,0.40654843110504774,0.8993288590604027,0.9287356321839081,0.8963210702341137,0.9308755760368663,0.3656207366984993,0.04229195088676671,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,7,1,732,267,33,30,402,0.4057377049180328,0.898989898989899,0.9241379310344827,0.89,0.9305555555555556,0.36475409836065575,0.045081967213114756,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,8,1,732,270,20,27,415,0.4057377049180328,0.9090909090909091,0.9540229885057471,0.9310344827586207,0.9389140271493213,0.36885245901639346,0.0273224043715847,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,9,1,732,268,29,29,406,0.4057377049180328,0.9023569023569024,0.9333333333333333,0.9023569023569024,0.9333333333333333,0.366120218579235,0.03961748633879782,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,10,2,733,276,27,22,408,0.40654843110504774,0.9261744966442953,0.9379310344827586,0.9108910891089109,0.9488372093023256,0.3765347885402456,0.036834924965893585,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,11,2,733,261,29,37,406,0.40654843110504774,0.8758389261744967,0.9333333333333333,0.9,0.9164785553047404,0.35607094133697137,0.03956343792633015,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,12,2,732,269,27,28,408,0.4057377049180328,0.9057239057239057,0.9379310344827586,0.9087837837837838,0.9357798165137615,0.3674863387978142,0.036885245901639344,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,13,2,732,260,21,37,414,0.4057377049180328,0.8754208754208754,0.9517241379310345,0.9252669039145908,0.917960088691796,0.3551912568306011,0.028688524590163935,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B1d,B0d,14,2,732,259,29,38,406,0.4057377049180328,0.8720538720538721,0.9333333333333333,0.8993055555555556,0.9144144144144144,0.35382513661202186,0.03961748633879782,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,0,0,733,282,28,16,407,0.40654843110504774,0.9463087248322147,0.9356321839080459,0.9096774193548387,0.9621749408983451,0.38472032742155526,0.03819918144611187,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,1,0,733,268,24,30,411,0.40654843110504774,0.8993288590604027,0.9448275862068966,0.9178082191780822,0.9319727891156463,0.3656207366984993,0.03274215552523874,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,2,0,732,278,23,19,412,0.4057377049180328,0.936026936026936,0.9471264367816092,0.9235880398671097,0.9559164733178654,0.3797814207650273,0.031420765027322405,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,3,0,732,273,26,24,409,0.4057377049180328,0.9191919191919192,0.9402298850574713,0.9130434782608695,0.9445727482678984,0.3729508196721312,0.03551912568306011,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,4,0,732,265,32,32,403,0.4057377049180328,0.8922558922558923,0.9264367816091954,0.8922558922558923,0.9264367816091954,0.3620218579234973,0.04371584699453552,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,5,1,733,276,31,22,404,0.40654843110504774,0.9261744966442953,0.9287356321839081,0.8990228013029316,0.9483568075117371,0.3765347885402456,0.04229195088676671,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,6,1,733,281,23,17,412,0.40654843110504774,0.9429530201342282,0.9471264367816092,0.9243421052631579,0.9603729603729604,0.38335607094133695,0.03137789904502047,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,7,1,732,273,27,24,408,0.4057377049180328,0.9191919191919192,0.9379310344827586,0.91,0.9444444444444444,0.3729508196721312,0.036885245901639344,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,8,1,732,269,17,28,418,0.4057377049180328,0.9057239057239057,0.960919540229885,0.9405594405594405,0.9372197309417041,0.3674863387978142,0.023224043715846996,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,9,1,732,273,33,24,402,0.4057377049180328,0.9191919191919192,0.9241379310344827,0.8921568627450981,0.9436619718309859,0.3729508196721312,0.045081967213114756,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,10,2,733,277,27,21,408,0.40654843110504774,0.9295302013422819,0.9379310344827586,0.9111842105263158,0.951048951048951,0.37789904502046384,0.036834924965893585,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,11,2,733,270,21,28,414,0.40654843110504774,0.9060402684563759,0.9517241379310345,0.9278350515463918,0.9366515837104072,0.3683492496589359,0.0286493860845839,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,12,2,732,277,25,20,410,0.4057377049180328,0.9326599326599326,0.9425287356321839,0.9172185430463576,0.9534883720930233,0.37841530054644806,0.03415300546448088,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,13,2,732,274,24,23,411,0.4057377049180328,0.9225589225589226,0.9448275862068966,0.9194630872483222,0.9470046082949308,0.3743169398907104,0.03278688524590164,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B2,B0,14,2,732,276,27,21,408,0.4057377049180328,0.9292929292929293,0.9379310344827586,0.9108910891089109,0.951048951048951,0.3770491803278688,0.036885245901639344,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,0,0,733,278,23,20,412,0.40654843110504774,0.9328859060402684,0.9471264367816092,0.9235880398671097,0.9537037037037037,0.3792633015006821,0.03137789904502047,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,1,0,733,263,22,35,413,0.40654843110504774,0.8825503355704698,0.9494252873563218,0.9228070175438596,0.921875,0.3587994542974079,0.030013642564802184,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,2,0,732,268,19,29,416,0.4057377049180328,0.9023569023569024,0.9563218390804598,0.9337979094076655,0.9348314606741573,0.366120218579235,0.025956284153005466,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,3,0,732,266,18,31,417,0.4057377049180328,0.8956228956228957,0.9586206896551724,0.9366197183098591,0.9308035714285714,0.3633879781420765,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,4,0,732,268,29,29,406,0.4057377049180328,0.9023569023569024,0.9333333333333333,0.9023569023569024,0.9333333333333333,0.366120218579235,0.03961748633879782,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,5,1,733,268,24,30,411,0.40654843110504774,0.8993288590604027,0.9448275862068966,0.9178082191780822,0.9319727891156463,0.3656207366984993,0.03274215552523874,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,6,1,733,278,22,20,413,0.40654843110504774,0.9328859060402684,0.9494252873563218,0.9266666666666666,0.953810623556582,0.3792633015006821,0.030013642564802184,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,7,1,732,266,18,31,417,0.4057377049180328,0.8956228956228957,0.9586206896551724,0.9366197183098591,0.9308035714285714,0.3633879781420765,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,8,1,732,266,21,31,414,0.4057377049180328,0.8956228956228957,0.9517241379310345,0.926829268292683,0.9303370786516854,0.3633879781420765,0.028688524590163935,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,9,1,732,278,28,19,407,0.4057377049180328,0.936026936026936,0.9356321839080459,0.9084967320261438,0.9553990610328639,0.3797814207650273,0.03825136612021858,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,10,2,733,271,22,27,413,0.40654843110504774,0.9093959731543624,0.9494252873563218,0.9249146757679181,0.9386363636363636,0.36971350613915416,0.030013642564802184,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,11,2,733,261,19,37,416,0.40654843110504774,0.8758389261744967,0.9563218390804598,0.9321428571428572,0.9183222958057395,0.35607094133697137,0.02592087312414734,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,12,2,732,272,21,25,414,0.4057377049180328,0.9158249158249159,0.9517241379310345,0.9283276450511946,0.9430523917995444,0.37158469945355194,0.028688524590163935,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,13,2,732,267,21,30,414,0.4057377049180328,0.898989898989899,0.9517241379310345,0.9270833333333334,0.9324324324324325,0.36475409836065575,0.028688524590163935,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3,B0,14,2,732,270,24,27,411,0.4057377049180328,0.9090909090909091,0.9448275862068966,0.9183673469387755,0.9383561643835616,0.36885245901639346,0.03278688524590164,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,0,0,733,275,23,23,412,0.40654843110504774,0.9228187919463087,0.9471264367816092,0.9228187919463087,0.9471264367816092,0.37517053206002726,0.03137789904502047,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,1,0,733,266,28,32,407,0.40654843110504774,0.8926174496644296,0.9356321839080459,0.9047619047619048,0.9271070615034168,0.36289222373806274,0.03819918144611187,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,2,0,732,274,25,23,410,0.4057377049180328,0.9225589225589226,0.9425287356321839,0.9163879598662207,0.9468822170900693,0.3743169398907104,0.03415300546448088,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,3,0,732,267,31,30,404,0.4057377049180328,0.898989898989899,0.9287356321839081,0.8959731543624161,0.9308755760368663,0.36475409836065575,0.04234972677595628,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,4,0,732,274,43,23,392,0.4057377049180328,0.9225589225589226,0.9011494252873563,0.8643533123028391,0.944578313253012,0.3743169398907104,0.05874316939890711,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,5,1,733,271,22,27,413,0.40654843110504774,0.9093959731543624,0.9494252873563218,0.9249146757679181,0.9386363636363636,0.36971350613915416,0.030013642564802184,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,6,1,733,273,36,25,399,0.40654843110504774,0.9161073825503355,0.9172413793103448,0.883495145631068,0.9410377358490566,0.37244201909959074,0.04911323328785812,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,7,1,732,268,34,29,401,0.4057377049180328,0.9023569023569024,0.9218390804597701,0.8874172185430463,0.9325581395348838,0.366120218579235,0.04644808743169399,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,8,1,732,264,26,33,409,0.4057377049180328,0.8888888888888888,0.9402298850574713,0.9103448275862069,0.9253393665158371,0.36065573770491804,0.03551912568306011,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,9,1,732,273,28,24,407,0.4057377049180328,0.9191919191919192,0.9356321839080459,0.9069767441860465,0.9443155452436195,0.3729508196721312,0.03825136612021858,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,10,2,733,278,28,20,407,0.40654843110504774,0.9328859060402684,0.9356321839080459,0.9084967320261438,0.9531615925058547,0.3792633015006821,0.03819918144611187,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,11,2,733,256,31,42,404,0.40654843110504774,0.8590604026845637,0.9287356321839081,0.89198606271777,0.905829596412556,0.34924965893587995,0.04229195088676671,탐색적/exploratory
