dataset,arm,base,role,rep,lever,loss,preregistered,side,fold,cls,class_name,cos_centred,cos_raw,relnorm_centred,relnorm_raw,scale_ratio,bias_arm,bias_base,bias_diff,bias_diff_centred,neg_log_prior,prior,margin_spearman,margin_spearman_p,recall_base,recall_arm,bias_slope,bias_r,flip_repro,n_flip,relnorm_fro_centred,margin_spearman_true,bacc_base,bacc_arm,bacc_base_offset,offset_identified,train_agree_before,flip_repro_ceiling,exploratory
oral_diseases,A2,A0,primary,panderm,rebalance,ce,True,False,2,6,OT,0.9955765604972839,0.9949390292167664,0.09889622032642365,0.11090121418237686,0.9647027850151062,-0.014130420982837677,-0.0925910621881485,0.07846064120531082,0.08420883119106293,2.091621960236707,0.1234866828087167,0.998967617227613,1.9444326451676113e-137,0.6666666666666666,0.6666666666666666,0.06739590778064691,0.25455584222465105,0.0,2,0.11112849414348602,0.9984733914323213,0.7217190704032809,0.7227111338953444,0.7087320574162679,False,1.0,1.0,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,2,0,CaS,0.5579115748405457,0.566607654094696,0.8522495627403259,0.8510483503341675,0.7518047094345093,-0.0029803633224219084,0.0806310698390007,-0.08361143618822098,-0.07096105813980103,1.8803128665695,0.15254237288135594,0.5582060701910457,8.998978753255526e-10,0.875,0.8125,-0.5054593411618464,-0.8330173453420374,0.0,20,0.7231945395469666,0.7564235624893605,0.7217190704032809,0.6393265360370624,0.718833067517278,True,0.9975786924939467,0.3,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,2,1,CoS,0.5631216764450073,0.5581336617469788,0.8266890645027161,0.830962061882019,0.5859416127204895,-0.04521124064922333,-0.14251545071601868,0.09730421006679535,0.1099545955657959,1.929103030738932,0.14527845036319612,0.5295629396550304,8.841745576342274e-09,1.0,0.8666666666666667,-0.5054593411618464,-0.8330173453420374,0.0,20,0.7231945395469666,0.7564235624893605,0.7217190704032809,0.6393265360370624,0.718833067517278,True,0.9975786924939467,0.3,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,2,2,Gum,0.6665942072868347,0.6789042353630066,0.7612373232841492,0.7486690878868103,0.8209636807441711,-0.19761662185192108,-0.16255196928977966,-0.03506465256214142,-0.02241426706314087,2.1316272948504063,0.11864406779661017,0.6188860150574127,3.230258261647919e-12,0.6666666666666666,0.75,-0.5054593411618464,-0.8330173453420374,0.0,20,0.7231945395469666,0.7564235624893605,0.7217190704032809,0.6393265360370624,0.718833067517278,True,0.9975786924939467,0.3,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,2,3,MC,0.7662555575370789,0.7599757313728333,0.6697782874107361,0.6772122979164124,0.9553329944610596,0.36744412779808044,0.2953711152076721,0.07207301259040833,0.08472338318824768,1.7467814739449776,0.17433414043583534,0.7548200743535253,3.314865918143402e-20,0.6666666666666666,0.6111111111111112,-0.5054593411618464,-0.8330173453420374,0.0,20,0.7231945395469666,0.7564235624893605,0.7217190704032809,0.6393265360370624,0.718833067517278,True,0.9975786924939467,0.3,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,2,4,OC,0.7403019070625305,0.7528443336486816,0.6730057597160339,0.6584422588348389,0.7716655135154724,-0.35280266404151917,-0.14843428134918213,-0.20436838269233704,-0.1917179971933365,2.2622474772674703,0.10411622276029056,0.658522923839805,4.031634300286826e-14,0.5454545454545454,0.2727272727272727,-0.5054593411618464,-0.8330173453420374,0.0,20,0.7231945395469666,0.7564235624893605,0.7217190704032809,0.6393265360370624,0.718833067517278,True,0.9975786924939467,0.3,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,2,5,OLP,0.766792356967926,0.7625604271888733,0.6498328447341919,0.6534897685050964,0.8680505156517029,0.21827419102191925,0.06664054095745087,0.15163365006446838,0.16428402066230774,1.7059594794247224,0.18159806295399517,0.6956631567412722,3.4911664966654115e-16,0.631578947368421,0.5789473684210527,-0.5054593411618464,-0.8330173453420374,0.0,20,0.7231945395469666,0.7564235624893605,0.7217190704032809,0.6393265360370624,0.718833067517278,True,0.9975786924939467,0.3,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,2,6,OT,0.7328290343284607,0.7383719682693481,0.6876507997512817,0.6793064475059509,0.8323385715484619,-0.1791100800037384,-0.0925910621881485,-0.0865190178155899,-0.07386863976716995,2.091621960236707,0.1234866828087167,0.6255635546915755,1.6121125425057278e-12,0.6666666666666666,0.5833333333333334,-0.5054593411618464,-0.8330173453420374,0.0,20,0.7231945395469666,0.7564235624893605,0.7217190704032809,0.6393265360370624,0.718833067517278,True,0.9975786924939467,0.3,탐색적/exploratory
oral_diseases,A5s,A0,primary,panderm,mixup,mixup,True,False,2,0,CaS,0.6280834674835205,0.642703115940094,0.7835954427719116,0.7723085880279541,0.7203364372253418,0.006511068902909756,0.0806310698390007,-0.07412000000476837,-0.07862478494644165,1.8803128665695,0.15254237288135594,0.7282307265668331,2.875949981204377e-18,0.875,0.875,-0.2612176749158792,-0.5581547909057952,0.0,16,0.6947619915008545,0.8865916541737368,0.7217190704032809,0.6986310473152579,0.7087320574162679,False,1.0,0.375,탐색적/exploratory
oral_diseases,A5s,A0,primary,panderm,mixup,mixup,True,False,2,1,CoS,0.629595160484314,0.611884355545044,0.7769671082496643,0.7913215160369873,0.6213517189025879,0.016720887273550034,-0.14251545071601868,0.159236341714859,0.15473155677318573,1.929103030738932,0.14527845036319612,0.6769081234246553,4.1879819309324094e-15,1.0,1.0,-0.2612176749158792,-0.5581547909057952,0.0,16,0.6947619915008545,0.8865916541737368,0.7217190704032809,0.6986310473152579,0.7087320574162679,False,1.0,0.375,탐색적/exploratory
oral_diseases,A5s,A0,primary,panderm,mixup,mixup,True,False,2,2,Gum,0.6654118895530701,0.6760309338569641,0.7627254724502563,0.7530643939971924,0.8220105767250061,-0.176155224442482,-0.16255196928977966,-0.013603255152702332,-0.01810804009437561,2.1316272948504063,0.11864406779661017,0.7728867728702986,1.1387375648846866e-21,0.6666666666666666,0.75,-0.2612176749158792,-0.5581547909057952,0.0,16,0.6947619915008545,0.8865916541737368,0.7217190704032809,0.6986310473152579,0.7087320574162679,False,1.0,0.375,탐색적/exploratory
oral_diseases,A5s,A0,primary,panderm,mixup,mixup,True,False,2,3,MC,0.7780196666717529,0.7698138356208801,0.6594172716140747,0.6714348793029785,0.978383481502533,0.30415746569633484,0.2953711152076721,0.00878635048866272,0.004281550645828247,1.7467814739449776,0.17433414043583534,0.8816493962208202,1.026886296350558e-34,0.6666666666666666,0.6111111111111112,-0.2612176749158792,-0.5581547909057952,0.0,16,0.6947619915008545,0.8865916541737368,0.7217190704032809,0.6986310473152579,0.7087320574162679,False,1.0,0.375,탐색적/exploratory
oral_diseases,A5s,A0,primary,panderm,mixup,mixup,True,False,2,4,OC,0.7556130290031433,0.76445072889328,0.6552835702896118,0.6447191834449768,0.7742571830749512,-0.2774825096130371,-0.14843428134918213,-0.12904822826385498,-0.13355301320552826,2.2622474772674703,0.10411622276029056,0.8861084111738962,1.6558299063700298e-35,0.5454545454545454,0.2727272727272727,-0.2612176749158792,-0.5581547909057952,0.0,16,0.6947619915008545,0.8865916541737368,0.7217190704032809,0.6986310473152579,0.7087320574162679,False,1.0,0.375,탐색적/exploratory
oral_diseases,A5s,A0,primary,panderm,mixup,mixup,True,False,2,5,OLP,0.7903792858123779,0.783950686454773,0.6158450841903687,0.6225494146347046,0.853344738483429,0.15716633200645447,0.06664054095745087,0.0905257910490036,0.08602099865674973,1.7059594794247224,0.18159806295399517,0.8957622883752602,2.4200314291533114e-37,0.631578947368421,0.631578947368421,-0.2612176749158792,-0.5581547909057952,0.0,16,0.6947619915008545,0.8865916541737368,0.7217190704032809,0.6986310473152579,0.7087320574162679,False,1.0,0.375,탐색적/exploratory
oral_diseases,A5s,A0,primary,panderm,mixup,mixup,True,False,2,6,OT,0.7523437738418579,0.7545332312583923,0.6624297499656677,0.6591362953186035,0.8218730688095093,-0.1028345376253128,-0.0925910621881485,-0.010243475437164307,-0.014748260378837585,2.091621960236707,0.1234866828087167,0.8410240358478444,1.0590339197826026e-28,0.6666666666666666,0.75,-0.2612176749158792,-0.5581547909057952,0.0,16,0.6947619915008545,0.8865916541737368,0.7217190704032809,0.6986310473152579,0.7087320574162679,False,1.0,0.375,탐색적/exploratory
oral_diseases,A3,A0,primary,panderm,aug,ldam,True,False,2,0,CaS,0.789466381072998,0.7862897515296936,0.6141383051872253,0.6179563999176025,0.7689038515090942,0.027060657739639282,0.0806310698390007,-0.05357041209936142,-0.05520867928862572,1.8803128665695,0.15254237288135594,0.893411970148762,7.026633496955892e-37,0.875,0.875,0.5042870886884561,0.7178526040909623,0.0,16,0.618927538394928,0.905544954081474,0.7217190704032809,0.6802897395002657,0.7087320574162679,False,1.0,0.4375,탐색적/exploratory
oral_diseases,A3,A0,primary,panderm,aug,ldam,True,False,2,1,CoS,0.8288832306861877,0.810958743095398,0.5622049570083618,0.5934414267539978,0.8847538828849792,-0.16341961920261383,-0.14251545071601868,-0.020904168486595154,-0.022542431950569153,1.929103030738932,0.14527845036319612,0.8783106264037386,3.839982161437663e-34,1.0,1.0,0.5042870886884561,0.7178526040909623,0.0,16,0.618927538394928,0.905544954081474,0.7217190704032809,0.6802897395002657,0.7087320574162679,False,1.0,0.4375,탐색적/exploratory
oral_diseases,A3,A0,primary,panderm,aug,ldam,True,False,2,2,Gum,0.8040932416915894,0.8007438778877258,0.6068302989006042,0.610471785068512,0.6824010014533997,-0.09681300818920135,-0.16255196928977966,0.06573896110057831,0.0641007050871849,2.1316272948504063,0.11864406779661017,0.8515345710943807,4.4091463360616214e-30,0.6666666666666666,0.75,0.5042870886884561,0.7178526040909623,0.0,16,0.618927538394928,0.905544954081474,0.7217190704032809,0.6802897395002657,0.7087320574162679,False,1.0,0.4375,탐색적/exploratory
oral_diseases,A3,A0,primary,panderm,aug,ldam,True,False,2,3,MC,0.8004024624824524,0.7911118268966675,0.6254558563232422,0.6381465792655945,0.6219678521156311,0.017589477822184563,0.2953711152076721,-0.2777816355228424,-0.2794198989868164,1.7467814739449776,0.17433414043583534,0.95173871858241,1.281698514881199e-53,0.6666666666666666,0.6111111111111112,0.5042870886884561,0.7178526040909623,0.0,16,0.618927538394928,0.905544954081474,0.7217190704032809,0.6802897395002657,0.7087320574162679,False,1.0,0.4375,탐색적/exploratory
oral_diseases,A3,A0,primary,panderm,aug,ldam,True,False,2,4,OC,0.7579555511474609,0.7523258924484253,0.6674983501434326,0.6749895215034485,0.6163549423217773,-0.03048408031463623,-0.14843428134918213,0.1179502010345459,0.1163119375705719,2.2622474772674703,0.10411622276029056,0.9501571916950741,6.279113457589113e-53,0.5454545454545454,0.36363636363636365,0.5042870886884561,0.7178526040909623,0.0,16,0.618927538394928,0.905544954081474,0.7217190704032809,0.6802897395002657,0.7087320574162679,False,1.0,0.4375,탐색적/exploratory
oral_diseases,A3,A0,primary,panderm,aug,ldam,True,False,2,5,OLP,0.8098719120025635,0.8113937377929688,0.6055902242660522,0.6016806364059448,0.6594325304031372,0.08211611211299896,0.06664054095745087,0.015475571155548096,0.013837307691574097,1.7059594794247224,0.18159806295399517,0.9566728719460965,6.245922937478001e-56,0.631578947368421,0.5789473684210527,0.5042870886884561,0.7178526040909623,0.0,16,0.618927538394928,0.905544954081474,0.7217190704032809,0.6802897395002657,0.7087320574162679,False,1.0,0.4375,탐색적/exploratory
oral_diseases,A3,A0,primary,panderm,aug,ldam,True,False,2,6,OT,0.7944735884666443,0.7944287657737732,0.6154304146766663,0.6139490604400635,0.6947595477104187,0.07196828722953796,-0.0925910621881485,0.16455934941768646,0.16292108595371246,2.091621960236707,0.1234866828087167,0.9364425627254905,9.555838676586958e-48,0.6666666666666666,0.5833333333333334,0.5042870886884561,0.7178526040909623,0.0,16,0.618927538394928,0.905544954081474,0.7217190704032809,0.6802897395002657,0.7087320574162679,False,1.0,0.4375,탐색적/exploratory
oral_diseases,A3,A1,secondary,panderm,aug,ldam,True,False,2,0,CaS,0.9266720414161682,0.9213502407073975,0.4355045258998871,0.44217950105667114,0.7067055702209473,0.027060657739639282,0.082816481590271,-0.055755823850631714,-0.05654805526137352,1.8803128665695,0.15254237288135594,0.9613735083990929,2.1255362305555555e-58,0.875,0.875,0.7146687255304203,0.8614885128781542,0.0,12,0.5222384333610535,0.959789129751974,0.6589485076327181,0.6802897395002657,0.6589485076327181,False,1.0,0.5,탐색적/exploratory
oral_diseases,A3,A1,secondary,panderm,aug,ldam,True,False,2,1,CoS,0.8966420888900757,0.8853155374526978,0.44501009583473206,0.46520325541496277,0.8519079685211182,-0.16341961920261383,-0.17822754383087158,0.014807924628257751,0.014015689492225647,1.929103030738932,0.14527845036319612,0.8974206904883502,1.1232513997973906e-37,1.0,1.0,0.7146687255304203,0.8614885128781542,0.0,12,0.5222384333610535,0.959789129751974,0.6589485076327181,0.6802897395002657,0.6589485076327181,False,1.0,0.5,탐색적/exploratory
oral_diseases,A3,A1,secondary,panderm,aug,ldam,True,False,2,2,Gum,0.9132210612297058,0.912310004234314,0.5045331716537476,0.5014895796775818,0.6156869530677795,-0.09681300818920135,-0.21000653505325317,0.11319352686405182,0.11240129917860031,2.1316272948504063,0.11864406779661017,0.9073271719850854,8.562668927708406e-40,0.6666666666666666,0.75,0.7146687255304203,0.8614885128781542,0.0,12,0.5222384333610535,0.959789129751974,0.6589485076327181,0.6802897395002657,0.6589485076327181,False,1.0,0.5,탐색적/exploratory
oral_diseases,A3,A1,secondary,panderm,aug,ldam,True,False,2,3,MC,0.903285026550293,0.8931986093521118,0.5522563457489014,0.5675896406173706,0.5555626153945923,0.017589477822184563,0.33852970600128174,-0.320940226316452,-0.32173243165016174,1.7467814739449776,0.17433414043583534,0.9779876717819433,1.4862849578233594e-70,0.6666666666666666,0.6111111111111112,0.7146687255304203,0.8614885128781542,0.0,12,0.5222384333610535,0.959789129751974,0.6589485076327181,0.6802897395002657,0.6589485076327181,False,1.0,0.5,탐색적/exploratory
oral_diseases,A3,A1,secondary,panderm,aug,ldam,True,False,2,4,OC,0.8760472536087036,0.8667140603065491,0.5890737771987915,0.6018859148025513,0.5377179980278015,-0.03048408031463623,-0.22541381418704987,0.19492973387241364,0.19413749873638153,2.2622474772674703,0.10411622276029056,0.9576255131074937,2.0808873995070085e-56,0.2727272727272727,0.36363636363636365,0.7146687255304203,0.8614885128781542,0.0,12,0.5222384333610535,0.959789129751974,0.6589485076327181,0.6802897395002657,0.6589485076327181,False,1.0,0.5,탐색적/exploratory
oral_diseases,A3,A1,secondary,panderm,aug,ldam,True,False,2,5,OLP,0.9386129975318909,0.9339368939399719,0.5270182490348816,0.5259051322937012,0.5401878952980042,0.08211611211299896,0.1441657692193985,-0.062049657106399536,-0.06284188479185104,1.7059594794247224,0.18159806295399517,0.9841957573461173,9.366469225204186e-78,0.631578947368421,0.5789473684210527,0.7146687255304203,0.8614885128781542,0.0,12,0.5222384333610535,0.959789129751974,0.6589485076327181,0.6802897395002657,0.6589485076327181,False,1.0,0.5,탐색적/exploratory
oral_diseases,A3,A1,secondary,panderm,aug,ldam,True,False,2,6,OT,0.9203633069992065,0.9201583862304688,0.5193202495574951,0.5114403367042542,0.5786586403846741,0.07196828722953796,-0.049391839653253555,0.12136012315750122,0.12056790292263031,2.091621960236707,0.1234866828087167,0.9493473473803287,1.3887865091180467e-52,0.5,0.5833333333333334,0.7146687255304203,0.8614885128781542,0.0,12,0.5222384333610535,0.959789129751974,0.6589485076327181,0.6802897395002657,0.6589485076327181,False,1.0,0.5,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,2,0,CaS,0.8186524510383606,0.8135479688644409,0.6310529708862305,0.6393731236457825,1.0802239179611206,0.07674649357795715,0.0806310698390007,-0.0038845762610435486,0.01932942122220993,1.8803128665695,0.15254237288135594,0.9083485719620216,5.021205697629142e-40,0.875,0.875,-0.2848200706859344,-0.5109942844374962,0.0,17,0.6847187876701355,0.9311927864999479,0.7217190704032809,0.6679672666514771,0.7087320574162679,False,1.0,0.47058823529411764,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,2,1,CoS,0.8645995259284973,0.8632215857505798,0.5318965911865234,0.5352450609207153,1.0390888452529907,-0.18093952536582947,-0.14251545071601868,-0.03842407464981079,-0.015210077166557312,1.929103030738932,0.14527845036319612,0.9438559496548657,2.191081213552203e-50,1.0,1.0,-0.2848200706859344,-0.5109942844374962,0.0,17,0.6847187876701355,0.9311927864999479,0.7217190704032809,0.6679672666514771,0.7087320574162679,False,1.0,0.47058823529411764,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,2,2,Gum,0.8250666856765747,0.8227614164352417,0.6432536840438843,0.6452949047088623,1.1324925422668457,-0.24034082889556885,-0.16255196928977966,-0.07778885960578918,-0.054574862122535706,2.1316272948504063,0.11864406779661017,0.9250094726610765,3.04462107499654e-44,0.6666666666666666,0.75,-0.2848200706859344,-0.5109942844374962,0.0,17,0.6847187876701355,0.9311927864999479,0.7217190704032809,0.6679672666514771,0.7087320574162679,False,1.0,0.47058823529411764,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,2,3,MC,0.8117700219154358,0.8077003359794617,0.6570641398429871,0.6620911955833435,1.1129403114318848,0.2915914058685303,0.2953711152076721,-0.0037797093391418457,0.01943427324295044,1.7467814739449776,0.17433414043583534,0.967446994283455,4.372632633015789e-62,0.6666666666666666,0.5555555555555556,-0.2848200706859344,-0.5109942844374962,0.0,17,0.6847187876701355,0.9311927864999479,0.7217190704032809,0.6679672666514771,0.7087320574162679,False,1.0,0.47058823529411764,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,2,4,OC,0.7774122953414917,0.7682428956031799,0.7395763397216797,0.753957211971283,1.1664403676986694,-0.3778543174266815,-0.14843428134918213,-0.2294200360774994,-0.2062060385942459,2.2622474772674703,0.10411622276029056,0.9557503171282187,1.7690974692966553e-55,0.5454545454545454,0.36363636363636365,-0.2848200706859344,-0.5109942844374962,0.0,17,0.6847187876701355,0.9311927864999479,0.7217190704032809,0.6679672666514771,0.7087320574162679,False,1.0,0.47058823529411764,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,2,5,OLP,0.7952646017074585,0.797383189201355,0.740145206451416,0.7367003560066223,1.2198357582092285,0.1135420948266983,0.06664054095745087,0.046901553869247437,0.07011555880308151,1.7059594794247224,0.18159806295399517,0.9626804610577532,3.8598994419950874e-59,0.631578947368421,0.631578947368421,-0.2848200706859344,-0.5109942844374962,0.0,17,0.6847187876701355,0.9311927864999479,0.7217190704032809,0.6679672666514771,0.7087320574162679,False,1.0,0.47058823529411764,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,2,6,OT,0.786880373954773,0.7881414890289307,0.7350854277610779,0.7242763042449951,1.1862943172454834,0.05130663886666298,-0.0925910621881485,0.14389769732952118,0.16711169481277466,2.091621960236707,0.1234866828087167,0.9272279973421637,7.065656982851407e-45,0.6666666666666666,0.5,-0.2848200706859344,-0.5109942844374962,0.0,17,0.6847187876701355,0.9311927864999479,0.7217190704032809,0.6679672666514771,0.7087320574162679,False,1.0,0.47058823529411764,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,2,0,CaS,0.9989867210388184,0.9992805123329163,0.04542471095919609,0.03920188173651695,0.9928423166275024,0.07674649357795715,0.082816481590271,-0.006069988012313843,0.017990045249462128,1.8803128665695,0.15254237288135594,0.9991323591593768,3.0042882120184546e-141,0.875,0.875,-0.07443843011846175,-0.20571625656838938,0.0,4,0.07102470099925995,0.9985722365913797,0.6589485076327181,0.6679672666514771,0.6589485076327181,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,2,1,CoS,0.9985349774360657,0.9994508028030396,0.05414693430066109,0.03325340151786804,1.0005133152008057,-0.18093952536582947,-0.17822754383087158,-0.0027119815349578857,0.021348044276237488,1.929103030738932,0.14527845036319612,0.9985722365913797,2.4877445221220054e-130,1.0,1.0,-0.07443843011846175,-0.20571625656838938,0.0,4,0.07102470099925995,0.9985722365913797,0.6589485076327181,0.6679672666514771,0.6589485076327181,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,2,2,Gum,0.9961277842521667,0.9954776167869568,0.09158062934875488,0.10070337355136871,1.0217758417129517,-0.24034082889556885,-0.21000653505325317,-0.030334293842315674,-0.0062742680311203,2.1316272948504063,0.11864406779661017,0.9987589441140454,2.109099452239356e-133,0.6666666666666666,0.75,-0.07443843011846175,-0.20571625656838938,0.0,4,0.07102470099925995,0.9985722365913797,0.6589485076327181,0.6679672666514771,0.6589485076327181,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,2,3,MC,0.9987571239471436,0.9987002015113831,0.05005780607461929,0.05107526108622551,0.9941157102584839,0.2915914058685303,0.33852970600128174,-0.046938300132751465,-0.022878259420394897,1.7467814739449776,0.17433414043583534,0.9996485505455704,4.6035162539987656e-161,0.6666666666666666,0.5555555555555556,-0.07443843011846175,-0.20571625656838938,0.0,4,0.07102470099925995,0.9985722365913797,0.6589485076327181,0.6679672666514771,0.6589485076327181,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,2,4,OC,0.9940733313560486,0.9930223822593689,0.11123258620500565,0.12122803181409836,1.0176212787628174,-0.3778543174266815,-0.22541381418704987,-0.15244050323963165,-0.12838047742843628,2.2622474772674703,0.10411622276029056,0.9986820645458889,4.3800369347284343e-132,0.2727272727272727,0.36363636363636365,-0.07443843011846175,-0.20571625656838938,0.0,4,0.07102470099925995,0.9985722365913797,0.6589485076327181,0.6679672666514771,0.6589485076327181,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,2,5,OLP,0.9986720681190491,0.9985668063163757,0.051519542932510376,0.05354141816496849,0.9992538094520569,0.1135420948266983,0.1441657692193985,-0.030623674392700195,-0.006563633680343628,1.7059594794247224,0.18159806295399517,0.9995277397956103,1.3864339220596706e-154,0.631578947368421,0.631578947368421,-0.07443843011846175,-0.20571625656838938,0.0,4,0.07102470099925995,0.9985722365913797,0.6589485076327181,0.6679672666514771,0.6589485076327181,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,2,6,OT,0.9983165264129639,0.9981601238250732,0.058903083205223083,0.0629194900393486,0.9880532026290894,0.05130663886666298,-0.049391839653253555,0.10069847851991653,0.1247585192322731,2.091621960236707,0.1234866828087167,0.9991103935684751,1.0612930495720456e-140,0.5,0.5,-0.07443843011846175,-0.20571625656838938,0.0,4,0.07102470099925995,0.9985722365913797,0.6589485076327181,0.6679672666514771,0.6589485076327181,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,3,0,CaS,0.9971403479576111,0.9974446296691895,0.07669993489980698,0.07296352088451385,1.0102540254592896,0.1324606090784073,0.1628248691558838,-0.0303642600774765,-0.031701669096946716,1.8645645096013608,0.1549636803874092,0.998989588367087,6.564971318616845e-138,0.8666666666666667,0.8666666666666667,0.09983661216925828,0.7380125477029321,0.0,1,0.09732348471879959,0.9989346746913852,0.6896769896769898,0.6976134976134977,0.6896769896769898,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,3,1,CoS,0.9937027096748352,0.9949790835380554,0.11373177915811539,0.10152541100978851,1.0131937265396118,-0.13348443806171417,-0.12899157404899597,-0.004492864012718201,-0.0058302730321884155,1.929103030738932,0.14527845036319612,0.9970785924526644,1.2086737371073932e-114,0.8666666666666667,0.8666666666666667,0.09983661216925828,0.7380125477029321,0.0,1,0.09732348471879959,0.9989346746913852,0.6896769896769898,0.6976134976134977,0.6896769896769898,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,3,2,Gum,0.9965357184410095,0.9954404830932617,0.08436665683984756,0.10110849887132645,0.9823487997055054,-0.018389789387583733,-0.05101430416107178,0.032624512910842896,0.03128711134195328,2.1522465820531416,0.1162227602905569,0.9988138646048412,2.1478012121428537e-134,0.46153846153846156,0.46153846153846156,0.09983661216925828,0.7380125477029321,0.0,1,0.09732348471879959,0.9989346746913852,0.6896769896769898,0.6976134976134977,0.6896769896769898,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,3,3,MC,0.9960083961486816,0.9939413666725159,0.09853726625442505,0.13094393908977509,1.0377492904663086,0.15921784937381744,0.1432216316461563,0.015996217727661133,0.014658808708190918,1.7467814739449776,0.17433414043583534,0.9988577955454027,3.196990609377089e-135,0.7222222222222222,0.7222222222222222,0.09983661216925828,0.7380125477029321,0.0,1,0.09732348471879959,0.9989346746913852,0.6896769896769898,0.6976134976134977,0.6896769896769898,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,3,4,OC,0.9927744269371033,0.990624725818634,0.12064407765865326,0.1393306702375412,0.9802792072296143,-0.06252221018075943,-0.09027431905269623,0.027752108871936798,0.026414699852466583,2.2622474772674703,0.10411622276029056,0.9975728155339806,1.0539308527968089e-118,0.36363636363636365,0.36363636363636365,0.09983661216925828,0.7380125477029321,0.0,1,0.09732348471879959,0.9989346746913852,0.6896769896769898,0.6976134976134977,0.6896769896769898,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,3,5,OLP,0.9952234029769897,0.9929066300392151,0.09952504187822342,0.12440348416566849,1.0145859718322754,-0.027887355536222458,0.016030384227633476,-0.043917737901210785,-0.045255146920681,1.6927142526747017,0.18401937046004843,0.999264156745596,7.338719294063369e-145,0.7777777777777778,0.8333333333333334,0.09983661216925828,0.7380125477029321,0.0,1,0.09732348471879959,0.9989346746913852,0.6896769896769898,0.6976134976134977,0.6896769896769898,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,3,6,OT,0.9960073232650757,0.9952465891838074,0.0894608423113823,0.09879998862743378,0.9901837706565857,-0.05967704579234123,-0.0714409127831459,0.011763866990804672,0.010426457971334457,2.1114245875328868,0.12106537530266344,0.9992202258050346,1.370648660079754e-143,0.7692307692307693,0.7692307692307693,0.09983661216925828,0.7380125477029321,0.0,1,0.09732348471879959,0.9989346746913852,0.6896769896769898,0.6976134976134977,0.6896769896769898,False,1.0,1.0,탐색적/exploratory
oral_diseases,A1,A0,primary,panderm,aug,ce,True,False,3,0,CaS,0.8110204935073853,0.8092185258865356,0.6359447240829468,0.6413758993148804,1.060379147529602,0.07643847912549973,0.09668073058128357,-0.020242251455783844,-0.0322846993803978,1.8645645096013608,0.1549636803874092,0.9190682247506918,1.2321498651089647e-42,0.8666666666666667,0.8666666666666667,-0.04263287187090227,-0.15618514840829578,0.0,9,0.707791268825531,0.9093704696217546,0.7454878454878455,0.7664113664113665,0.7454878454878455,False,1.0,0.2222222222222222,탐색적/exploratory
