dataset,arm,base,scope,fold,n_test,n_boot,bacc_point,bacc_boot_lo,bacc_boot_hi,delta_point,delta_boot_lo,delta_boot_hi,cv_delta,cv_ci_lo,cv_ci_hi,cv_se_nb,cv_ttest_p_nb,cv_mde_post,mde_floor,note
oral_diseases,A5s,A0,fold4,4.0,103,2000,0.7520580296896086,0.6667030736804008,0.8321517597351755,-0.018782533256217482,-0.08548783510923379,0.05315487214497165,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold4,4.0,103,2000,0.6864043120622069,0.5960542236055647,0.7707678401044437,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold4,4.0,103,2000,0.6864043120622069,0.5960542236055647,0.7707678401044437,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold5,5.0,104,2000,0.7423967845020477,0.6581845189843859,0.8230242116110664,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold5,5.0,104,2000,0.7718132744448534,0.6913649185427597,0.8496484941669872,0.029416489942805657,-0.02432000860571855,0.08455433174967764,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold5,5.0,104,2000,0.7423967845020477,0.6581845189843859,0.8230242116110664,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold5,5.0,104,2000,0.7195614327193275,0.6368270909147604,0.8019885108939238,-0.022835351782720226,-0.08410942448037009,0.03311276435852047,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold5,5.0,104,2000,0.7718132744448534,0.6913649185427597,0.8496484941669872,0.029416489942805657,-0.02432000860571855,0.08455433174967764,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold5,5.0,104,2000,0.7568630200209148,0.6758233043764319,0.8328802380178656,0.014466235518867054,-0.045304584183863295,0.07191118076443664,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold5,5.0,104,2000,0.7525672426988216,0.6707927072154625,0.8323696284421852,0.010170458196773868,-0.06470160931348799,0.08457768101777349,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold5,5.0,104,2000,0.7056765602818235,0.615316862400089,0.7918368301221301,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold5,5.0,104,2000,0.6981577632893422,0.6073857624083757,0.7832668572664261,-0.007518796992481258,-0.02255639018757006,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold6,6.0,103,2000,0.7286426293005241,0.6416648125009877,0.8128845555441719,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold6,6.0,103,2000,0.779066985645933,0.698256343709571,0.8588629535266331,0.05042435634540887,-0.0028986989387444866,0.10680108432258874,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold6,6.0,103,2000,0.7286426293005241,0.6423070938459464,0.81355576472623,0.0,-0.0357142857142857,0.0357142857142857,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold6,6.0,103,2000,0.7452703729019517,0.6649796879717282,0.8273089178970882,0.016627743601427603,-0.04688317797013685,0.08500762549894195,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold6,6.0,103,2000,0.7671622237411712,0.6845449889344829,0.8501983180642128,0.03851959444064701,-0.020523981217827083,0.0971200530018126,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold6,6.0,103,2000,0.7229275841117947,0.6366328009537289,0.8007425892565931,-0.005715045188729451,-0.08219411554081102,0.06283796599933077,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold6,6.0,103,2000,0.801658502316397,0.7216190329619816,0.8718599319458007,0.07301587301587287,-0.0021645001002720266,0.14683261779802181,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold6,6.0,103,2000,0.7241000227842332,0.6369509761886937,0.8065616866307599,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold6,6.0,103,2000,0.7111130097972203,0.6246583590550082,0.7938017370445387,-0.012987012987012991,-0.03896104012216839,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold7,7.0,103,2000,0.7395192526771474,0.6581661348364183,0.8135206641895429,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold7,7.0,103,2000,0.6946960203539151,0.6085297263094357,0.7774665176868438,-0.044823232323232265,-0.10162813216447833,0.009504591354302004,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold7,7.0,103,2000,0.7395192526771474,0.6581661348364183,0.8135206641895429,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold7,7.0,103,2000,0.6755790992633097,0.5861992804067476,0.7586986912148339,-0.06394015341383763,-0.11858168042131838,-0.010936438824449266,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold7,7.0,103,2000,0.6796584263689526,0.5928509728184768,0.7600287415087223,-0.05986082630819478,-0.11923748701810834,-0.0008294852716582497,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold7,7.0,103,2000,0.7048568390673653,0.6152014798351697,0.7873169660568236,-0.03466241360978206,-0.1091419574405466,0.04164628790957587,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold7,7.0,103,2000,0.7676245538087644,0.6840384574873107,0.8478460661002566,0.028105301131617022,-0.0433155681405748,0.1025305903383663,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold7,7.0,103,2000,0.6778907496012759,0.5874377102724144,0.7653953386204583,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold7,7.0,103,2000,0.658049479760006,0.5650498990501677,0.7467313119343347,-0.019841269841269882,-0.0515873006411961,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold8,8.0,103,2000,0.7984459984459985,0.7238711281546524,0.8686455288103647,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold8,8.0,103,2000,0.7953934953934952,0.7185464659971851,0.8657162361911364,-0.0030525030525032637,-0.05995115212031776,0.04737790524959567,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold8,8.0,103,2000,0.7984459984459985,0.7238711281546524,0.8686455288103647,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold8,8.0,103,2000,0.7604728604728604,0.6824619924383504,0.8391944270048822,-0.03797313797313806,-0.09340658794556345,0.017338216304779053,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold8,8.0,103,2000,0.7953934953934952,0.7185464659971851,0.8657162361911364,-0.0030525030525032637,-0.05995115212031776,0.04737790524959567,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold8,8.0,103,2000,0.6894882894882893,0.6029767524983202,0.7728960028716495,-0.10895770895770918,-0.1833641357187714,-0.04223054902894173,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold8,8.0,103,2000,0.7774003774003775,0.6982753501406738,0.850176222196647,-0.02104562104562102,-0.08006549179553989,0.03284493110009602,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold8,8.0,103,2000,0.6915972915972916,0.6090848087732281,0.7728887878358364,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold8,8.0,103,2000,0.7025863025863026,0.6207550831139088,0.7853554817182674,0.010989010989011061,0.0,0.032967035259519384,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold9,9.0,103,2000,0.7071476768845191,0.6187363063650472,0.7897774083273751,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold9,9.0,103,2000,0.7065452091767881,0.6221503709043775,0.7883276903203555,-0.0006024677077309804,-0.06055868225438262,0.062353695290429244,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold9,9.0,103,2000,0.6992111689480112,0.6110283120934452,0.7836167921977382,-0.007936507936507908,-0.023809526647840196,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold9,9.0,103,2000,0.7284123770965876,0.6490315620388304,0.8062728072915758,0.0212647002120685,-0.05175255521067545,0.0896151583641767,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold9,9.0,103,2000,0.6990264121843069,0.613033053278923,0.7816881922738891,-0.008121264700212127,-0.06713364528758185,0.05468810690300805,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold9,9.0,103,2000,0.6989500996079945,0.6086883484785046,0.7872807245169366,-0.008197577276524592,-0.08240975407617428,0.061511250266006894,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold9,9.0,103,2000,0.7033151789730737,0.6154726707509586,0.7904934391379357,-0.003832497911445354,-0.0750441968441009,0.0703102311917713,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold9,9.0,103,2000,0.7476166377482166,0.6599197877304894,0.8248733088374137,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold9,9.0,103,2000,0.7476166377482166,0.6599197877304894,0.8248733088374137,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold10,10.0,104,2000,0.8059013355065987,0.731653778893607,0.8731270610221793,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold10,10.0,104,2000,0.7770413066465698,0.7014433255153043,0.8460819127304213,-0.02886002886002892,-0.08193603860480446,0.01809009805853884,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold10,10.0,104,2000,0.8059013355065987,0.731653778893607,0.8731270610221793,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold10,10.0,104,2000,0.7769649940702573,0.6958205959626607,0.8457504875957966,-0.028936341436341384,-0.09637473097869334,0.03686479830316129,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold10,10.0,104,2000,0.7640542936595568,0.6870730276086501,0.8353441574743815,-0.04184704184704191,-0.09932362682053018,0.008573298049824549,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold10,10.0,104,2000,0.7666226317542106,0.6856850818863938,0.8377382863845144,-0.03927870375238807,-0.08739569251026427,0.0046149066516331105,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold10,10.0,104,2000,0.7401783158362105,0.6579355277121067,0.8159126493547643,-0.06572301967038818,-0.12368588373065004,-0.011500684916973137,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold10,10.0,104,2000,0.73703562519352,0.6509260467120579,0.813200611195394,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold10,10.0,104,2000,0.7630096511675459,0.6796906534050192,0.8376786957894052,0.025974025974025983,0.0,0.06493506261280602,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold11,11.0,103,2000,0.6732579554947976,0.587461199185678,0.7550391834761414,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold11,11.0,103,2000,0.6916894508999772,0.6081619010439941,0.7727985453392778,0.018431495405179632,-0.026524650199072686,0.06307434620601793,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold11,11.0,103,2000,0.6992319814688236,0.6094554385968618,0.7861544285501751,0.025974025974025983,-0.022727272340229643,0.07575757599302702,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold11,11.0,103,2000,0.6805394167236273,0.5881806292171989,0.7640590608119964,0.0072814612288296665,-0.063909773422139,0.07938074767589569,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold11,11.0,103,2000,0.6916894508999772,0.6081619010439941,0.7727985453392778,0.018431495405179632,-0.026524650199072686,0.06307434620601793,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold11,11.0,103,2000,0.6826944254575834,0.591854164270418,0.7671695581504275,0.009436469962785798,-0.061998287801231705,0.08154002587710105,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold11,11.0,103,2000,0.6774065846434267,0.5852116080267089,0.7664616618837629,0.004148629148629124,-0.06331394623432844,0.07567414971334598,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold11,11.0,103,2000,0.645660552897395,0.5561500348150731,0.7301900146262985,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold11,11.0,103,2000,0.645660552897395,0.5561500348150731,0.7301900146262985,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold12,12.0,103,2000,0.743724842409053,0.6648978008755616,0.8199428490230015,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold12,12.0,103,2000,0.7538685729475203,0.6708605137254511,0.8315902267183577,0.010143730538467288,-0.06500247445489675,0.08182567741189678,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold12,12.0,103,2000,0.7805213792055898,0.7063083906258856,0.8521088429859706,0.03679653679653683,0.0,0.0844155850155013,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold12,12.0,103,2000,0.792165071770335,0.7190759829112462,0.8612819995198931,0.048440229361282006,-0.025727195452366573,0.1293815701135567,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold12,12.0,103,2000,0.7538685729475203,0.6708605137254511,0.8315902267183577,0.010143730538467288,-0.06500247445489675,0.08182567741189678,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold12,12.0,103,2000,0.7204687856003645,0.6397982930498464,0.8039220694984708,-0.023256056808688474,-0.09941256722169267,0.05046554346169743,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold12,12.0,103,2000,0.7475222146274777,0.665257362914937,0.8220298728772572,0.0037973722184246883,-0.06258685886859895,0.06954176181129049,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold12,12.0,103,2000,0.6886534518113466,0.5982604553656918,0.7718367983187947,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold12,12.0,103,2000,0.6811346548188653,0.589938989494528,0.7648270835833889,-0.007518796992481369,-0.022556394338607788,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold13,13.0,103,2000,0.7233433233433233,0.6362384981874909,0.8056399172970227,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold13,13.0,103,2000,0.7251748251748252,0.6352988753999983,0.8076873247112546,0.001831501831501936,-0.051004541878189376,0.05652541379843423,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold13,13.0,103,2000,0.7233433233433233,0.6362384981874909,0.8056399172970227,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold13,13.0,103,2000,0.7031968031968032,0.614368137344718,0.7875346967152187,-0.020146520146520075,-0.06715507188013627,0.02564101985522682,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold13,13.0,103,2000,0.7013653013653014,0.6121867139424596,0.7830211507422584,-0.0219780219780219,-0.0739260742706912,0.02799423379557457,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold13,13.0,103,2000,0.6897213897213899,0.6002020335623197,0.7763125860265323,-0.03362193362193344,-0.08152957473482403,0.010822509122746298,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold13,13.0,103,2000,0.7217560217560217,0.6328871267182486,0.8050424584320613,-0.0015873015873015817,-0.0463275554989066,0.04763347889695849,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold13,13.0,103,2000,0.6548784548784549,0.5677369996373142,0.7418281834040368,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold13,13.0,103,2000,0.6628149628149629,0.5763511623655047,0.7505788703049932,0.00793650793650802,0.0,0.023809526647840196,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold14,14.0,103,2000,0.7780918642760748,0.7002414294651577,0.8509811194879667,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A1,A0,fold14,14.0,103,2000,0.7546446243814665,0.6764622004968779,0.8307514524885585,-0.023447239894608285,-0.08296591682093492,0.03671097255178861,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2,A0,fold14,14.0,103,2000,0.7705730672835935,0.6913047627678939,0.8455624369638306,-0.007518796992481258,-0.022556390081133193,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A3,A0,fold14,14.0,103,2000,0.8108299595141701,0.7392676484371935,0.8798337908727781,0.032738095238095344,-0.010081196469920036,0.08235563774194021,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A4,A0,fold14,14.0,103,2000,0.7471258273889854,0.6668337008782795,0.8251615407211439,-0.030966036887089432,-0.08872527746217587,0.0286171087196895,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5,A0,fold14,14.0,103,2000,0.7738866396761133,0.7000092391456877,0.8470244307603154,-0.004205224599961532,-0.0663656397589616,0.06109274008444373,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A5s,A0,fold14,14.0,103,2000,0.7838876036244457,0.709999766945839,0.8586069258196013,0.005795739348370854,-0.04636782024587896,0.06307695433497425,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0d,,fold14,14.0,103,2000,0.71817122935544,0.6278099943484579,0.8005020567349025,,,,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A2d,A0d,fold14,14.0,103,2000,0.71817122935544,0.6278099943484579,0.8005020567349025,0.0,0.0,0.0,,,,,,,0.032,탐색적 · exploratory (w11 · 판정 아님 / not a verdict)
oral_diseases,A0,,fold_mean,,103,2000,0.7438928663928664,0.7220337162734498,0.7639039454644636,,,,,,,,,,0.032,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
oral_diseases,A1,A0,fold_mean,,103,2000,0.739904043325096,0.719484820529109,0.7604141976932685,-0.003988823067770486,-0.018304098415232836,0.01142960223413641,-0.0039888230677704,-0.0401218619893463,0.0321442158538053,0.0168469149520199,0.8162654961368381,0.0507570840001679,0.032,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
oral_diseases,A2,A0,fold_mean,,103,2000,0.7470267743951955,0.7253619256615639,0.766472625661464,0.0031339080023290444,-0.0023795854619571345,0.008954314447584554,0.003133908002329,-0.0125846656358992,0.0188524816405574,0.0073287351729547,0.6754327424381351,0.0220803172478797,0.032,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
oral_diseases,A3,A0,fold_mean,,103,2000,0.7333181535813114,0.7127109047735022,0.7539582168594714,-0.010574712811555087,-0.026589231352720823,0.005451808653417045,-0.0105747128115549,-0.0498239195774648,0.0286744939543549,0.0182998183395168,0.5725371371576791,0.0551344515771597,0.032,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
oral_diseases,A4,A0,fold_mean,,103,2000,0.7344494345810136,0.7146650421300104,0.7557764691256342,-0.00944343181185281,-0.024027414754742463,0.005761493965983479,-0.0094434318118529,-0.0446583891484236,0.0257715255247178,0.0164188623208763,0.5743127833475061,0.0494674292819404,0.032,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
oral_diseases,A5,A0,fold_mean,,103,2000,0.7071168159326054,0.6860010567928355,0.7288246969275531,-0.036776050460261,-0.05446993135270625,-0.017958633257519466,-0.0367760504602609,-0.0849535407708002,0.0114014398502782,0.022462602263403,0.1238588213975697,0.0676762596115087,0.032,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
oral_diseases,A5s,A0,fold_mean,,103,2000,0.7383364101785156,0.7167625936901286,0.7587407755106687,-0.005556456214350858,-0.022305282386285805,0.011233226101668225,-0.0055564562143509,-0.0461378645985716,0.0350249521698696,0.0189209531245355,0.7733210043754614,0.0570058322155975,0.032,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
oral_diseases,A0d,,fold_mean,,103,2000,0.6974539495592127,0.6744130191047275,0.7184332064077967,,,,,,,,,,0.032,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
oral_diseases,A2d,A0d,fold_mean,,103,2000,0.6955247822353086,0.672338488655431,0.716095606273129,-0.0019291673239041351,-0.006524322976668537,0.0026211352291561477,-0.0019291673239041,-0.0167824312919143,0.0129240966441059,0.0069252872799345,0.7846482330715068,0.0208647927050161,0.032,"탐색적 · exploratory (w11 · 판정 아님 / not a verdict) · fold 평균 CI 는 fold 별 재표집을 독립으로 가정한다 (한 이미지가 3 fold 에 들어가는 종속 미반영 → 폭의 하한). the fold-mean interval assumes independent per-fold resampling; each image sits in 3 folds, so it understates that dependence"
