bacc,mcc,macro_mae,per_class_recall,arm,dataset,fold,seed,backbone,n_train,n_test
0.7173604173604174,0.6826109025688532,0.4563106796116505,"[1.0, 0.9333333333333333, 0.6923076923076923, 0.7222222222222222, 0.5454545454545454, 0.6666666666666666, 0.46153846153846156]",A3n,oral_diseases,13,2,panderm,413,103
0.7095286292654713,0.6599426225605527,0.5242718446601942,"[0.875, 1.0, 0.5833333333333334, 0.6666666666666666, 0.7, 0.5263157894736842, 0.6153846153846154]",A3n,oral_diseases,14,2,panderm,413,103
0.6886837577627052,0.6636861045542342,0.5865384615384616,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A4n,oral_diseases,0,2,panderm,412,104
0.7644945697577278,0.6988711990577655,0.46601941747572817,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 1.0, 0.47368421052631576, 0.75]",A4n,oral_diseases,1,2,panderm,413,103
0.7123727880306828,0.6698470372074525,0.5533980582524272,"[0.8125, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A4n,oral_diseases,2,2,panderm,413,103
0.7584748584748586,0.7070127389684355,0.4077669902912621,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A4n,oral_diseases,3,2,panderm,413,103
0.763819805925069,0.7273633655204709,0.4563106796116505,"[0.75, 1.0, 0.75, 0.6111111111111112, 0.6, 0.7894736842105263, 0.8461538461538461]",A4n,oral_diseases,4,2,panderm,413,103
0.7388462414778204,0.696459863202094,0.40384615384615385,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.6363636363636364, 0.7368421052631579, 0.6153846153846154]",A4n,oral_diseases,5,2,panderm,412,104
0.7207061213640162,0.6810077053630129,0.4854368932038835,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A4n,oral_diseases,6,2,panderm,413,103
0.7240639477481583,0.6723437629591881,0.4368932038834951,"[0.75, 1.0, 0.5833333333333334, 0.6111111111111112, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",A4n,oral_diseases,7,2,panderm,413,103
0.8063825063825065,0.7636203314999104,0.4368932038834951,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.6111111111111112, 0.9230769230769231]",A4n,oral_diseases,8,2,panderm,413,103
0.700853897564424,0.6489270079216111,0.46601941747572817,"[0.8125, 1.0, 0.6666666666666666, 0.5555555555555556, 0.6, 0.5789473684210527, 0.6923076923076923]",A4n,oral_diseases,9,2,panderm,413,103
0.7839857510910143,0.7435626238442019,0.34615384615384615,"[0.875, 1.0, 0.75, 0.5, 0.7272727272727273, 0.7894736842105263, 0.8461538461538461]",A4n,oral_diseases,10,2,panderm,412,104
0.6946893749525328,0.6394697929544805,0.5922330097087378,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.47368421052631576, 0.6666666666666666]",A4n,oral_diseases,11,2,panderm,413,103
0.7725848712690818,0.7171595900480778,0.39805825242718446,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.631578947368421, 0.75]",A4n,oral_diseases,12,2,panderm,413,103
0.7044178044178044,0.6602771773753456,0.5533980582524272,"[0.8, 1.0, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.5384615384615384]",A4n,oral_diseases,13,2,panderm,413,103
0.7670225242593663,0.7050235114196941,0.46601941747572817,"[0.8125, 1.0, 0.75, 0.6111111111111112, 0.9, 0.5263157894736842, 0.7692307692307693]",A4n,oral_diseases,14,2,panderm,413,103
0.6824286590779853,0.7416977033870573,0.208731241473397,"[0.9889196675900277, 0.581081081081081, 0.77, 0.5128205128205128, 0.559322033898305]",B3n,aptos2019,0,2,panderm,2929,733
0.6698030490013213,0.7184010416974993,0.23465211459754434,"[0.9750692520775623, 0.6756756756756757, 0.72, 0.4358974358974359, 0.5423728813559322]",B3n,aptos2019,1,2,panderm,2929,733
0.6802880746843843,0.7347514232337365,0.2185792349726776,"[0.9750692520775623, 0.7297297297297297, 0.735, 0.3684210526315789, 0.5932203389830508]",B3n,aptos2019,2,2,panderm,2930,732
0.667676265730024,0.7190952588527993,0.2336065573770492,"[0.9750692520775623, 0.6216216216216216, 0.735, 0.4473684210526316, 0.559322033898305]",B3n,aptos2019,3,2,panderm,2930,732
0.6295508234965841,0.6910725631261643,0.2459016393442623,"[0.9861495844875346, 0.4189189189189189, 0.7135678391959799, 0.4358974358974359, 0.5932203389830508]",B3n,aptos2019,4,2,panderm,2930,732
0.6563618219446662,0.7197202551339674,0.22783083219645292,"[0.9861495844875346, 0.581081081081081, 0.745, 0.41025641025641024, 0.559322033898305]",B3n,aptos2019,5,2,panderm,2929,733
0.69157299922364,0.7468126328314982,0.2100954979536153,"[0.9861495844875346, 0.5945945945945946, 0.755, 0.41025641025641024, 0.711864406779661]",B3n,aptos2019,6,2,panderm,2929,733
0.6738749008645247,0.7357072243329699,0.22131147540983606,"[0.9861495844875346, 0.6486486486486487, 0.76, 0.5, 0.4745762711864407]",B3n,aptos2019,7,2,panderm,2930,732
0.6828789982526778,0.7318380938656209,0.21994535519125682,"[0.9889196675900277, 0.6216216216216216, 0.72, 0.47368421052631576, 0.6101694915254238]",B3n,aptos2019,8,2,panderm,2930,732
0.6266484263106654,0.6846615847994115,0.26229508196721313,"[0.9722991689750693, 0.5675675675675675, 0.7085427135678392, 0.41025641025641024, 0.4745762711864407]",B3n,aptos2019,9,2,panderm,2930,732
0.7012606592659177,0.758078031653766,0.19645293315143247,"[0.9889196675900277, 0.6756756756756757, 0.77, 0.46153846153846156, 0.6101694915254238]",B3n,aptos2019,10,2,panderm,2929,733
0.675962019989486,0.7184665129234222,0.23601637107776263,"[0.9778393351800554, 0.6756756756756757, 0.705, 0.5128205128205128, 0.5084745762711864]",B3n,aptos2019,11,2,panderm,2929,733
0.6635599374669285,0.7161453333875936,0.2390710382513661,"[0.9722991689750693, 0.6891891891891891, 0.725, 0.47368421052631576, 0.4576271186440678]",B3n,aptos2019,12,2,panderm,2930,732
0.6531718885419059,0.7108029749490035,0.24180327868852458,"[0.9778393351800554, 0.5945945945945946, 0.73, 0.42105263157894735, 0.5423728813559322]",B3n,aptos2019,13,2,panderm,2930,732
0.6484590770580558,0.7093647713392789,0.24043715846994534,"[0.9833795013850416, 0.5135135135135135, 0.7336683417085427, 0.38461538461538464, 0.6271186440677966]",B3n,aptos2019,14,2,panderm,2930,732
0.6643668763043382,0.7336221783631858,0.23465211459754434,"[0.9889196675900277, 0.6081081081081081, 0.78, 0.48717948717948717, 0.4576271186440678]",B4n,aptos2019,0,2,panderm,2929,733
0.6289052137475538,0.7173476719829762,0.24420190995907232,"[0.9750692520775623, 0.6621621621621622, 0.785, 0.23076923076923078, 0.4915254237288136]",B4n,aptos2019,1,2,panderm,2929,733
0.6400670098710383,0.724981495769867,0.23770491803278687,"[0.9806094182825484, 0.6756756756756757, 0.78, 0.2894736842105263, 0.4745762711864407]",B4n,aptos2019,2,2,panderm,2930,732
0.6876952147226808,0.745743956913294,0.2226775956284153,"[0.9778393351800554, 0.6621621621621622, 0.79, 0.5, 0.5084745762711864]",B4n,aptos2019,3,2,panderm,2930,732
0.6174316868735721,0.6995432691649515,0.25956284153005466,"[0.9861495844875346, 0.47297297297297297, 0.7688442211055276, 0.38461538461538464, 0.4745762711864407]",B4n,aptos2019,4,2,panderm,2930,732
0.6003308755056256,0.6911634351526418,0.2673942701227831,"[0.9889196675900277, 0.581081081081081, 0.735, 0.20512820512820512, 0.4915254237288136]",B4n,aptos2019,5,2,panderm,2929,733
0.6885572481400923,0.7472328187202867,0.21282401091405184,"[0.9861495844875346, 0.6351351351351351, 0.775, 0.48717948717948717, 0.559322033898305]",B4n,aptos2019,6,2,panderm,2929,733
0.6478545522375749,0.7258960573289487,0.2459016393442623,"[0.9861495844875346, 0.6891891891891891, 0.77, 0.42105263157894735, 0.3728813559322034]",B4n,aptos2019,7,2,panderm,2930,732
0.6393334669943901,0.7162857478752578,0.24316939890710382,"[0.9889196675900277, 0.6486486486486487, 0.75, 0.3684210526315789, 0.4406779661016949]",B4n,aptos2019,8,2,panderm,2930,732
0.5778925664824948,0.6813504610256973,0.28415300546448086,"[0.9722991689750693, 0.5135135135135135, 0.7839195979899497, 0.1282051282051282, 0.4915254237288136]",B4n,aptos2019,9,2,panderm,2930,732
0.6570387382799703,0.7330114796136079,0.23328785811732605,"[0.9916897506925207, 0.581081081081081, 0.785, 0.4358974358974359, 0.4915254237288136]",B4n,aptos2019,10,2,panderm,2929,733
0.6121863760274014,0.6941149735891359,0.2673942701227831,"[0.9778393351800554, 0.6351351351351351, 0.75, 0.358974358974359, 0.3389830508474576]",B4n,aptos2019,11,2,panderm,2929,733
0.6383346750196368,0.7170970909998347,0.2527322404371585,"[0.9833795013850416, 0.6756756756756757, 0.765, 0.39473684210526316, 0.3728813559322034]",B4n,aptos2019,12,2,panderm,2930,732
0.6453926843412264,0.7360782137561214,0.22540983606557377,"[0.9806094182825484, 0.6216216216216216, 0.825, 0.34210526315789475, 0.4576271186440678]",B4n,aptos2019,13,2,panderm,2930,732
0.6544733795919534,0.7380402407745189,0.22814207650273224,"[0.9861495844875346, 0.5675675675675675, 0.8090452261306532, 0.3333333333333333, 0.576271186440678]",B4n,aptos2019,14,2,panderm,2930,732
0.681164960770224,0.6521762015059438,0.5576923076923077,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A3n,oral_diseases,0,3,panderm,412,104
0.7364699627857522,0.6751579283096224,0.5242718446601942,"[1.0, 0.9333333333333333, 0.75, 0.6111111111111112, 0.9090909090909091, 0.3684210526315789, 0.5833333333333334]",A3n,oral_diseases,1,3,panderm,413,103
0.7419780511885774,0.7049906330698366,0.46601941747572817,"[0.875, 1.0, 0.8333333333333334, 0.7777777777777778, 0.5454545454545454, 0.5789473684210527, 0.5833333333333334]",A3n,oral_diseases,2,3,panderm,413,103
0.7204573204573205,0.671058188432111,0.46601941747572817,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.6111111111111112, 0.6363636363636364, 0.6111111111111112, 0.8461538461538461]",A3n,oral_diseases,3,3,panderm,413,103
0.7247325043377675,0.6925500432070961,0.5145631067961165,"[0.6875, 1.0, 0.5833333333333334, 0.6666666666666666, 0.5, 0.7894736842105263, 0.8461538461538461]",A3n,oral_diseases,4,3,panderm,413,103
0.7119842146157935,0.6638403828559545,0.46153846153846156,"[1.0, 0.9333333333333333, 0.75, 0.3888888888888889, 0.6363636363636364, 0.7368421052631579, 0.5384615384615384]",A3n,oral_diseases,5,3,panderm,412,104
0.7530502392344498,0.7063966529826947,0.5728155339805825,"[0.8125, 0.9333333333333333, 0.75, 0.6666666666666666, 0.7272727272727273, 0.631578947368421, 0.75]",A3n,oral_diseases,6,3,panderm,413,103
