dataset,arm,base,role,rep,lever,loss,preregistered,side,fold,cos_centred_mean,relnorm_fro_centred,relnorm_fro_raw,bias_slope,bias_r,bias_p,margin_spearman_true,n_test,n_flip,flip_rate,n_train,n_train_flip,train_agree_before,offset_identified,offset_method,offset_delta,train_agree_ls,train_agree_greedy,flip_repro,flip_repro_ls,flip_repro_greedy,n_flip_repro,n_flip_repro_ls,n_flip_repro_greedy,flip_repro_ceiling,n_flip_repro_ceiling,test_agree_ceiling,test_agree,test_agree_ls,test_agree_greedy,bacc_base,bacc_arm,bacc_base_offset,bacc_offset_minus_arm,exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,1,0.8950676321983337,0.48708492517471313,0.4908984899520874,-0.5551233790028953,-0.8123794312485714,0.09476283623771362,0.8707140038573905,733,47,0.06412005457025921,2929,134,0.9542505974735405,True,greedy,-0.1000;0.2000;0.5000;-1.0000;-0.1000,0.9651758279276204,0.9672243086377603,0.3829787234042553,0.3617021276595745,0.3829787234042553,18,17,18,0.46808510638297873,22,0.956343792633015,0.9522510231923602,0.9508867667121419,0.9522510231923602,0.6427510783418102,0.6250542088965488,0.6182791448698769,-0.00677506402667194,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,1,0.9001923680305481,0.44688084721565247,0.4610147476196289,-0.5516828526189722,-0.8503752466193388,0.06789589913501964,0.9339897135955464,733,43,0.058663028649386086,2929,94,0.9679071355411403,True,greedy,0.3000;-0.3000;0.0000;-0.7000;-0.5000,0.9709798566063503,0.9747354045749402,0.23255813953488372,0.2558139534883721,0.23255813953488372,10,11,10,0.4883720930232558,21,0.9604365620736699,0.9508867667121419,0.9508867667121419,0.9508867667121419,0.6427510783418102,0.625013246988551,0.6296994321715201,0.004686185182969149,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,1,0.9765893936157226,0.2951051890850067,0.32644298672676086,0.027636733446057795,0.09926013227460376,0.8738259133737022,0.9816463094877338,733,56,0.07639836289222374,2929,169,0.9423011266643906,True,greedy,-1.2000;0.3000;-0.7000;0.7000;0.3000,0.9709798566063503,0.9890747695459201,0.7321428571428571,0.39285714285714285,0.7321428571428571,41,22,41,0.7321428571428571,41,0.9727148703956344,0.9672578444747613,0.9522510231923602,0.9672578444747613,0.6427510783418102,0.6556234377265883,0.6589719818378441,0.0033485441112558467,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,1,0.9393893718719483,0.5692228674888611,0.5760182738304138,0.12834229747341214,0.7884852313019176,0.11299574783901084,0.9709868323218389,733,53,0.0723055934515689,2929,94,0.9679071355411403,True,greedy,-0.1000;0.3000;-0.1000;0.4000;0.0000,0.9655172413793104,0.9733697507681802,0.18867924528301888,0.18867924528301888,0.18867924528301888,10,10,10,0.3584905660377358,19,0.9440654843110505,0.937244201909959,0.931787175989086,0.937244201909959,0.6427510783418102,0.6390781988762645,0.6521000218093977,0.013021822933133254,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,2,0.9609165191650391,0.3278750479221344,0.3953567147254944,-0.1022735623490815,-0.37303583698792625,0.5362938829050595,0.9860680371227951,732,24,0.03278688524590164,2930,36,0.9877133105802047,True,greedy,-0.6000;0.4000;-0.3000;0.5000;0.0000,0.990443686006826,0.9979522184300341,0.2916666666666667,0.08333333333333333,0.2916666666666667,7,2,7,0.3333333333333333,8,0.976775956284153,0.9699453551912568,0.9699453551912568,0.9699453551912568,0.672061542034076,0.6744578111140861,0.6788723528448868,0.004414541730800692,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,2,0.9589407324790955,0.32815200090408325,0.3661932051181793,0.09089314164761272,0.45394926779711536,0.4425286693360968,0.9864289649990063,732,48,0.06557377049180328,2930,157,0.9464163822525598,True,greedy,-1.1000;0.0000;-0.9000;0.2000;0.1000,0.9706484641638226,0.985665529010239,0.6875,0.6458333333333334,0.6875,33,31,33,0.6875,33,0.976775956284153,0.9672131147540983,0.9726775956284153,0.9672131147540983,0.669678888616773,0.6721492012694416,0.6870589089958544,0.014909707726412869,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,2,0.6795860528945923,0.7742326259613037,0.7798260450363159,-0.0890945094770827,-0.7264628734620773,0.1645064681056175,0.940522225035762,732,69,0.0942622950819672,2930,174,0.9406143344709897,True,greedy,0.5000;0.2000;0.4000;-0.2000;0.0000,0.9484641638225256,0.9488054607508533,0.057971014492753624,0.08695652173913043,0.057971014492753624,4,6,4,0.15942028985507245,11,0.9139344262295082,0.9016393442622951,0.8961748633879781,0.9016393442622951,0.669678888616773,0.6546326956093612,0.6550975531144083,0.00046485750504710044,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,2,0.8985358834266662,0.4924788177013397,0.4950811564922333,-0.5397468140072732,-0.8396507303895481,0.07519735957490785,0.9008962787301856,732,59,0.08060109289617487,2930,106,0.9638225255972697,True,greedy,0.9000;0.5000;0.0000;0.0000;0.0000,0.9645051194539249,0.9679180887372013,0.15254237288135594,0.13559322033898305,0.15254237288135594,9,8,9,0.1864406779661017,11,0.9234972677595629,0.9207650273224044,0.9166666666666666,0.9207650273224044,0.669678888616773,0.6529838325108525,0.6598586496257279,0.0068748171148754755,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,2,0.9072384715080262,0.449871301651001,0.4654994010925293,-0.5644009702386863,-0.8597949687718255,0.061677702976760826,0.8898850260991975,732,54,0.07377049180327869,2930,143,0.9511945392491468,True,greedy,0.9000;0.5000;0.0000;0.4000;0.0000,0.9535836177474403,0.9563139931740614,0.2222222222222222,0.18518518518518517,0.2222222222222222,12,10,12,0.24074074074074073,13,0.9344262295081968,0.924863387978142,0.9234972677595629,0.924863387978142,0.669678888616773,0.6551822328925481,0.6726481233099384,0.01746589041739033,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,2,0.9788032174110413,0.3004876971244812,0.33103471994400024,0.05202722474855449,0.1845009508815433,0.7664257510851332,0.9782902050730881,732,58,0.07923497267759563,2930,164,0.9440273037542662,True,greedy,-0.7000;0.8000;-0.1000;1.2000;0.9000,0.9733788395904437,0.9928327645051195,0.7758620689655172,0.5862068965517241,0.7758620689655172,45,34,45,0.8275862068965517,48,0.9836065573770492,0.9795081967213115,0.9658469945355191,0.9795081967213115,0.669678888616773,0.689477191544331,0.6843968591343585,-0.00508033240997241,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,2,0.940373420715332,0.5778890252113342,0.5842398405075073,0.1300871296667714,0.7916061190315389,0.1105597242728089,0.9571787543417395,732,52,0.07103825136612021,2930,120,0.9590443686006825,True,greedy,-0.3000;0.2000;-0.2000;-0.1000;0.7000,0.9658703071672355,0.968259385665529,0.3076923076923077,0.28846153846153844,0.3076923076923077,16,15,16,0.6153846153846154,32,0.9590163934426229,0.9385245901639344,0.9426229508196722,0.9385245901639344,0.669678888616773,0.6662040712481109,0.6608761558403324,-0.0053279154077784385,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,3,0.9694770216941834,0.26492568850517273,0.319649875164032,-0.04827736840117426,-0.19704571489926076,0.7507467210919837,0.9904774642432599,732,22,0.030054644808743168,2930,42,0.985665529010239,True,greedy,-0.1000;0.4000;-0.4000;0.4000;0.0000,0.9924914675767919,0.9976109215017065,0.6363636363636364,0.18181818181818182,0.6363636363636364,14,4,14,0.6363636363636364,14,0.9808743169398907,0.9754098360655737,0.9740437158469946,0.9754098360655737,0.6249031156138533,0.6140582402675927,0.6241101955046741,0.010051955237081356,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,3,0.9556954622268676,0.3573107421398163,0.3914543092250824,0.059707818884007204,0.2627620588807644,0.6693317217339113,0.9854758123489002,732,53,0.07240437158469945,2930,146,0.9501706484641638,True,greedy,-0.6000;0.7000;-0.2000;0.9000;0.8000,0.9699658703071672,0.9883959044368601,0.6981132075471698,0.49056603773584906,0.6981132075471698,37,26,37,0.7169811320754716,38,0.9740437158469946,0.9685792349726776,0.9603825136612022,0.9685792349726776,0.6579334418694952,0.6813626448646872,0.6937274722959966,0.0123648274313094,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,3,0.6878471732139587,0.7633002996444702,0.7702564597129822,-0.07077453717824007,-0.630009984334571,0.25463051279893634,0.9525432939429788,732,70,0.09562841530054644,2930,161,0.9450511945392491,True,greedy,-0.2000;-0.2000;0.1000;-0.5000;-0.4000,0.9474402730375426,0.9532423208191126,0.17142857142857143,0.15714285714285714,0.17142857142857143,12,11,12,0.32857142857142857,23,0.9234972677595629,0.9153005464480874,0.9139344262295082,0.9153005464480874,0.6579334418694952,0.6460145978176871,0.6460953870439292,8.078922624210616e-05,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,3,0.8918978810310364,0.4977433681488037,0.5000761151313782,-0.5411826605363784,-0.8382924232276615,0.07613848283456981,0.9108996161458571,732,56,0.07650273224043716,2930,118,0.9597269624573379,True,greedy,0.0000;0.0000;0.0000;0.2000;-0.2000,0.9600682593856655,0.9638225255972697,0.017857142857142856,0.07142857142857142,0.017857142857142856,1,4,1,0.125,7,0.9316939890710383,0.9221311475409836,0.924863387978142,0.9221311475409836,0.6579334418694952,0.6548901661415394,0.6694597576589689,0.014569591517429537,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,3,0.9023068904876709,0.45804935693740845,0.4726909101009369,-0.5504774297848122,-0.8512048566870997,0.06734081164808353,0.8841327014612407,732,51,0.06967213114754098,2930,132,0.9549488054607509,True,greedy,-1.5000;0.0000;0.0000;0.4000;-0.2000,0.9549488054607509,0.9621160409556314,0.11764705882352941,0.19607843137254902,0.11764705882352941,6,10,6,0.27450980392156865,14,0.9439890710382514,0.9275956284153005,0.9316939890710383,0.9275956284153005,0.6579334418694952,0.6595565633712026,0.6645314854269266,0.004974922055724029,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,3,0.9782719373703003,0.29250597953796387,0.32177233695983887,0.07686782317440476,0.30082930454553897,0.6228305350216972,0.9805301796900348,732,61,0.08333333333333333,2930,154,0.9474402730375426,True,greedy,-0.9000;0.6000;-0.3000;1.0000;0.8000,0.974061433447099,0.9914675767918089,0.7704918032786885,0.4918032786885246,0.7704918032786885,47,30,47,0.8032786885245902,49,0.976775956284153,0.9740437158469946,0.9562841530054644,0.9740437158469946,0.6579334418694952,0.70340891273921,0.6998264440787094,-0.003582468660500604,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,3,0.9374245524406433,0.5765346884727478,0.5827864408493042,0.12043711689479872,0.7955443528290095,0.10750866767489949,0.9676568002800898,732,60,0.08196721311475409,2930,77,0.9737201365187713,True,greedy,-0.3000;0.2000;-0.3000;0.2000;0.0000,0.9754266211604096,0.9822525597269625,0.2833333333333333,0.1,0.2833333333333333,17,6,17,0.6,36,0.9521857923497268,0.9357923497267759,0.9234972677595629,0.9357923497267759,0.6579334418694952,0.6431746611628765,0.6737373572925007,0.030562696129624256,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,4,0.9683664679527283,0.27463236451148987,0.3344953656196594,-0.07351666704169359,-0.3093087155238822,0.6125489090710942,0.9901126506763719,732,25,0.03415300546448088,2930,34,0.9883959044368601,True,greedy,-0.3000;0.7000;0.0000;0.7000;0.4000,0.9924914675767919,0.9982935153583617,0.48,0.24,0.48,12,6,12,0.68,17,0.9849726775956285,0.9754098360655737,0.9740437158469946,0.9754098360655737,0.597586598604718,0.6026030654131957,0.605900865712955,0.003297800299759235,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,4,0.9563085436820984,0.35300806164741516,0.38896477222442627,0.032671139371036474,0.13961559222435663,0.8228151188588768,0.9870070861733418,732,35,0.04781420765027322,2930,125,0.9573378839590444,True,greedy,-0.7000;0.5000;-0.4000;0.7000;0.5000,0.9757679180887372,0.984641638225256,0.6285714285714286,0.37142857142857144,0.6285714285714286,22,13,22,0.6285714285714286,22,0.9740437158469946,0.9699453551912568,0.9685792349726776,0.9699453551912568,0.6217396951613836,0.639772900608512,0.6314341978454362,-0.0083387027630758,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,4,0.6947692275047302,0.754420816898346,0.7619633078575134,-0.07520766191905687,-0.7768078425650207,0.12225029813795367,0.9597867242731657,732,67,0.09153005464480875,2930,165,0.9436860068259386,True,greedy,0.7000;-0.1000;0.1000;0.0000;-0.1000,0.9450511945392491,0.9474402730375426,0.07462686567164178,0.1791044776119403,0.07462686567164178,5,12,5,0.26865671641791045,18,0.9262295081967213,0.9112021857923497,0.9166666666666666,0.9112021857923497,0.6217396951613836,0.6361195979695775,0.615606393522855,-0.020513204446722555,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,4,0.8980294942855835,0.49892064929008484,0.5023506283760071,-0.5048415089702454,-0.7997918365169819,0.10424710062135245,0.9218393669967029,732,52,0.07103825136612021,2930,131,0.9552901023890785,True,greedy,-1.3000;0.6000;-0.2000;0.0000;-0.5000,0.9569965870307168,0.9610921501706484,0.3076923076923077,0.09615384615384616,0.3076923076923077,16,5,16,0.3076923076923077,16,0.9439890710382514,0.9371584699453552,0.930327868852459,0.9371584699453552,0.6217396951613836,0.6462077960284283,0.6533409820808125,0.007133186052384222,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,4,0.9075935244560241,0.45105472207069397,0.4661312401294708,-0.5371283655249147,-0.8233656473069019,0.0867144695079795,0.9123883925327552,732,44,0.060109289617486336,2930,132,0.9549488054607509,True,greedy,-1.3000;0.1000;-0.1000;-0.3000;0.0000,0.9583617747440273,0.9607508532423208,0.1590909090909091,0.13636363636363635,0.1590909090909091,7,6,7,0.25,11,0.9494535519125683,0.9412568306010929,0.9398907103825137,0.9412568306010929,0.6217396951613836,0.6374074194027758,0.6267245790654656,-0.010682840337310151,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,4,0.9774461269378663,0.2938385009765625,0.32601913809776306,0.04643177059414303,0.17010343065507194,0.7844666413108259,0.9816240995427871,732,44,0.060109289617486336,2930,140,0.9522184300341296,True,greedy,-1.2000;0.6000;-0.4000;1.0000;0.7000,0.9754266211604096,0.989419795221843,0.7954545454545454,0.5,0.7954545454545454,35,22,35,0.8636363636363636,38,0.9890710382513661,0.9836065573770492,0.9685792349726776,0.9836065573770492,0.6217396951613836,0.6381376054888459,0.6355166808053572,-0.0026209246834887345,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,4,0.9377040147781373,0.5769730806350708,0.5838534235954285,0.14011535308757556,0.7822606685387229,0.11790167275792438,0.9588994113880469,732,62,0.08469945355191257,2930,111,0.9621160409556314,True,greedy,0.0000;0.1000;-0.4000;0.0000;0.6000,0.9668941979522184,0.9709897610921502,0.24193548387096775,0.11290322580645161,0.24193548387096775,15,7,15,0.3870967741935484,24,0.9385245901639344,0.9262295081967213,0.9221311475409836,0.9262295081967213,0.6217396951613836,0.6161628427656913,0.6198844415101531,0.0037215987444617626,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,5,0.9666216373443604,0.2936679720878601,0.3653232157230377,-0.06273513460353534,-0.2705520111252381,0.6597724077617246,0.9905797000103932,733,33,0.045020463847203276,2929,40,0.9863434619324002,True,greedy,-1.6000;-0.1000;-0.9000;0.2000;0.0000,0.9897575964493001,0.99795151928986,0.6666666666666666,0.09090909090909091,0.6666666666666666,22,3,22,0.6666666666666666,22,0.9727148703956344,0.965893587994543,0.9549795361527967,0.965893587994543,0.6054022942067921,0.5968278714994054,0.6205716263996466,0.023743754900241165,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,5,0.9594671130180359,0.33186325430870056,0.37374380230903625,0.057167808313443605,0.2623552316258948,0.6698315371874553,0.9874678760268678,733,43,0.058663028649386086,2929,142,0.9515192898600204,True,greedy,-0.7000;0.3000;-0.6000;0.6000;0.3000,0.9743939911232502,0.9846363946739501,0.7441860465116279,0.5348837209302325,0.7441860465116279,32,23,32,0.813953488372093,35,0.975443383356071,0.965893587994543,0.9604365620736699,0.965893587994543,0.6216648776322939,0.6333829364546769,0.6469116409312192,0.013528704476542308,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,5,0.6972949028015136,0.7524133324623108,0.7602820992469788,-0.07732207897410645,-0.7413440794926407,0.15163697385915545,0.959354846199361,733,74,0.1009549795361528,2929,151,0.9484465687948105,True,greedy,0.0000;0.0000;0.4000;-0.2000;0.3000,0.9463980880846705,0.9528849436667804,0.05405405405405406,0.17567567567567569,0.05405405405405406,4,13,4,0.35135135135135137,26,0.922237380627558,0.903137789904502,0.91268758526603,0.903137789904502,0.6216648776322939,0.6313665628450831,0.6128901226724129,-0.01847644017267014,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,5,0.90333172082901,0.4744606614112854,0.47735705971717834,-0.5559476348767189,-0.8347162800176798,0.0786334884862091,0.8876349939671236,733,45,0.061391541609822645,2929,129,0.9559576647319904,True,greedy,-0.8000;0.0000;0.1000;-0.9000;-0.1000,0.9566404916353705,0.9634687606691703,0.13333333333333333,0.4222222222222222,0.13333333333333333,6,19,6,0.5333333333333333,24,0.9631650750341064,0.9440654843110505,0.9590723055934516,0.9440654843110505,0.6216648776322939,0.5952435574183074,0.6124646202469104,0.01722106282860303,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,5,0.9056739330291748,0.4423839747905731,0.45654693245887756,-0.5524229530103602,-0.8697328100198014,0.0553239207403486,0.9207004090302007,733,44,0.06002728512960437,2929,119,0.9593717992488904,True,greedy,0.7000;0.7000;0.1000;-0.3000;0.0000,0.9566404916353705,0.9665414817343804,0.11363636363636363,0.13636363636363635,0.11363636363636363,5,6,5,0.25,11,0.9440654843110505,0.9304229195088677,0.9358799454297408,0.9304229195088677,0.6216648776322939,0.6170748646055467,0.6196603555091278,0.002585490903581067,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,5,0.9786704063415528,0.2852964699268341,0.31470441818237305,0.03606768195761567,0.1370260133561544,0.826080578160487,0.9792380632186445,733,65,0.08867667121418826,2929,158,0.9460566746329805,True,greedy,-1.2000;0.3000;-0.7000;0.5000;0.4000,0.9737111642198703,0.9880505291908501,0.7384615384615385,0.5230769230769231,0.7384615384615385,48,34,48,0.7692307692307693,50,0.9768076398362893,0.9740791268758526,0.956343792633015,0.9740791268758526,0.6216648776322939,0.6591370511279898,0.6454550635789661,-0.013681987549023722,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,5,0.941302764415741,0.5709932446479797,0.5778124928474426,0.1317773026908195,0.7685416244858777,0.12893139463087233,0.959455427146502,733,73,0.09959072305593451,2929,135,0.9539091840218504,True,greedy,-0.3000;0.3000;-0.1000;1.2000;0.0000,0.9634687606691703,0.9679071355411403,0.3835616438356164,0.3150684931506849,0.3835616438356164,28,23,28,0.6027397260273972,44,0.9454297407912687,0.931787175989086,0.9208731241473397,0.931787175989086,0.6216648776322939,0.6335925207007886,0.6587213593850056,0.025128838684217003,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,6,0.9651651740074157,0.29159924387931824,0.3496107757091522,-0.0807022078130182,-0.2977531795648702,0.6265676453286856,0.9861295199720653,733,30,0.040927694406548434,2929,39,0.9866848753840901,True,greedy,-1.3000;0.2000;-0.5000;0.3000;0.0000,0.9918060771594401,0.99863434619324,0.5,0.13333333333333333,0.5,15,4,15,0.5333333333333333,16,0.975443383356071,0.9713506139154161,0.9645293315143247,0.9713506139154161,0.6526229899555408,0.6464898787702675,0.6710956164281672,0.02460573765789964,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,6,0.9567104697227478,0.35218948125839233,0.38879844546318054,0.05876414993594173,0.2508208435675224,0.6840258101107562,0.9838866351364774,733,55,0.07503410641200546,2929,160,0.9453738477296005,True,greedy,-0.6000;0.6000;-0.3000;0.9000;0.7000,0.9709798566063503,0.9842949812222601,0.7636363636363637,0.5272727272727272,0.7636363636363637,42,29,42,0.7636363636363637,42,0.9672578444747613,0.965893587994543,0.9618008185538881,0.965893587994543,0.6681058110445875,0.7017784607029173,0.7009066658311223,-0.0008717948717950064,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,6,0.6934396147727966,0.7568520307540894,0.7638349533081055,-0.07221090357940187,-0.8065555341424403,0.09911673766483894,0.9432592794370637,733,63,0.08594815825375171,2929,166,0.9433253670194606,True,greedy,-0.1000;0.0000;0.2000;-0.1000;0.0000,0.9443496073745306,0.9467395015363606,0.1111111111111111,0.15873015873015872,0.1111111111111111,7,10,7,0.25396825396825395,16,0.9208731241473397,0.9181446111869032,0.9140518417462483,0.9181446111869032,0.6681058110445875,0.6769720663033024,0.6689977029364795,-0.00797436336682289,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,6,0.9040173888206482,0.469355046749115,0.47303926944732666,-0.5548948079500052,-0.8227108753549677,0.08718798881537422,0.8370611048241677,733,66,0.09004092769440655,2929,115,0.9607374530556504,True,greedy,0.0000;0.2000;0.2000;-1.3000;0.0000,0.9655172413793104,0.9665414817343804,0.19696969696969696,0.19696969696969696,0.19696969696969696,13,13,13,0.3939393939393939,26,0.927694406548431,0.9167803547066848,0.9099590723055935,0.9167803547066848,0.6681058110445875,0.6478956526871453,0.6743009986478693,0.02640534596072397,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,6,0.9072369813919068,0.43402817845344543,0.4497154951095581,-0.5559897621705773,-0.8611586670712457,0.06079306977345804,0.9151745281897808,733,59,0.08049113233287858,2929,97,0.9668828951860703,True,greedy,-0.2000;0.1000;0.1000;-0.7000;0.0000,0.9679071355411403,0.9726869238648003,0.1694915254237288,0.1864406779661017,0.1694915254237288,10,11,10,0.288135593220339,17,0.9358799454297408,0.9263301500682128,0.9195088676671214,0.9263301500682128,0.6681058110445875,0.6673060530075412,0.6809059530155357,0.013599900007994492,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,6,0.976941728591919,0.3096006512641907,0.34211647510528564,0.04662197121039167,0.16563682220692652,0.7900729944604145,0.9768197349489661,733,71,0.09686221009549795,2929,181,0.9382041652441107,True,greedy,-1.0000;0.7000;-0.3000;1.1000;0.8000,0.9709798566063503,0.9897575964493001,0.8028169014084507,0.5633802816901409,0.8028169014084507,57,40,57,0.8873239436619719,63,0.9809004092769441,0.9781718963165075,0.9577080491132333,0.9781718963165075,0.6681058110445875,0.6909066658311224,0.7016093685338252,0.010702702702702793,탐색적/exploratory
aptos2019,B_ldam,B0,primary,panderm,none,ldam,False,True,6,0.9388757348060608,0.5754613280296326,0.5812061429023743,0.12913368888455984,0.7751537399982559,0.12357871384790056,0.9627288970466805,733,47,0.06412005457025921,2929,77,0.9737111642198703,True,greedy,0.0000;0.0000;-0.1000;0.2000;0.1000,0.9702970297029703,0.9764424718333903,0.0851063829787234,0.0,0.0851063829787234,4,0,4,0.2765957446808511,13,0.9427012278308322,0.937244201909959,0.9331514324693042,0.937244201909959,0.6681058110445875,0.6552845545636287,0.6753622213009978,0.020077666737369104,탐색적/exploratory
aptos2019,B1d,B0d,primary,dinov2,rebalance,ce,True,False,7,0.9655808448791504,0.2897924780845642,0.35346662998199463,-0.0939384962489851,-0.3598220779054282,0.551947816081924,0.9890745046687797,732,28,0.03825136612021858,2930,41,0.9860068259385666,True,greedy,-1.1000;-0.2000;-0.9000;0.3000;0.0000,0.989419795221843,0.9986348122866894,0.75,0.25,0.75,21,7,21,0.7857142857142857,22,0.98224043715847,0.9699453551912568,0.9685792349726776,0.9699453551912568,0.619692439563842,0.6206958885266787,0.623553715883121,0.002857827356442355,탐색적/exploratory
aptos2019,B1,B0,primary,panderm,rebalance,ce,True,False,7,0.9565721750259399,0.3598034977912903,0.39765775203704834,0.04922968072361622,0.22392148318487273,0.7172951339304737,0.9879936790963494,732,39,0.05327868852459016,2930,162,0.9447098976109215,True,greedy,-1.2000;0.2000;-0.7000;0.3000;0.1000,0.9706484641638226,0.9843003412969283,0.8205128205128205,0.48717948717948717,0.8205128205128205,32,19,32,0.8205128205128205,32,0.9726775956284153,0.9726775956284153,0.9631147540983607,0.9726775956284153,0.6499067993294952,0.6726985888184067,0.6755377768021085,0.002839187983701752,탐색적/exploratory
aptos2019,B2,B0,primary,panderm,aug,ce,True,False,7,0.6812094449996948,0.7670905590057373,0.7718583941459656,-0.06416928837000292,-0.5861557382317152,0.2989490524861241,0.9547954119907481,732,61,0.08333333333333333,2930,175,0.9402730375426621,True,greedy,1.0000;0.0000;0.5000;-0.3000;-0.4000,0.9511945392491468,0.9539249146757679,0.2786885245901639,0.19672131147540983,0.2786885245901639,17,12,17,0.32786885245901637,20,0.9289617486338798,0.9207650273224044,0.9207650273224044,0.9207650273224044,0.6499067993294952,0.6539629522005221,0.6126326461209319,-0.04133030607959021,탐색적/exploratory
aptos2019,B5,B0,primary,panderm,mixup,mixup,True,False,7,0.8927097201347352,0.5031086802482605,0.5061925053596497,-0.5180166741145656,-0.8077525322261452,0.09821702004394027,0.9136933229718649,732,55,0.07513661202185792,2930,134,0.9542662116040955,True,greedy,0.7000;0.4000;0.0000;0.1000;-0.1000,0.956655290102389,0.9587030716723549,0.09090909090909091,0.07272727272727272,0.09090909090909091,5,4,5,0.34545454545454546,19,0.9357923497267759,0.9262295081967213,0.9262295081967213,0.9262295081967213,0.6499067993294952,0.6658605339928407,0.6423682827388166,-0.0234922512540241,탐색적/exploratory
aptos2019,B5s,B0,primary,panderm,mixup,mixup,True,False,7,0.9055661678314209,0.4554504454135895,0.4702283442020416,-0.5408859603398924,-0.8267500336972918,0.0842796118167627,0.8976449891694102,732,59,0.08060109289617487,2930,135,0.9539249146757679,True,greedy,-0.3000;0.6000;0.2000;0.0000;0.0000,0.9522184300341296,0.9600682593856655,0.13559322033898305,0.1864406779661017,0.13559322033898305,8,11,8,0.3728813559322034,22,0.9357923497267759,0.9275956284153005,0.9234972677595629,0.9275956284153005,0.6499067993294952,0.6438860687533865,0.6483463441374611,0.0044602753840745635,탐색적/exploratory
aptos2019,B_la,B0,primary,panderm,none,logitadj,False,True,7,0.9782699584960938,0.2866390645503998,0.3163224160671234,0.08045011360615799,0.3087737799030949,0.6131966694155415,0.98052956689878,732,59,0.08060109289617487,2930,177,0.9395904436860069,True,greedy,-1.4000;0.2000;-0.7000;0.6000;0.5000,0.9720136518771331,0.9870307167235495,0.864406779661017,0.5423728813559322,0.864406779661017,51,32,51,0.864406779661017,51,0.9849726775956285,0.9836065573770492,0.9617486338797814,0.9836065573770492,0.6499067993294952,0.6851191123044731,0.6844164096017704,-0.0007027027027026733,탐색적/exploratory
