bacc,mcc,macro_mae,per_class_recall,arm,dataset,fold,n_train,n_test
0.5952435574183074,0.7092760245268172,0.2605729877216917,"[0.9889196675900277, 0.5675675675675675, 0.8, 0.1282051282051282, 0.4915254237288136]",B5,aptos2019,5,2929,733
0.6478956526871453,0.7255827576301743,0.2592087312414734,"[0.9750692520775623, 0.6621621621621622, 0.77, 0.20512820512820512, 0.6271186440677966]",B5,aptos2019,6,2929,733
0.6658605339928407,0.7216874638050343,0.2540983606557377,"[0.9806094182825484, 0.6486486486486487, 0.75, 0.5263157894736842, 0.423728813559322]",B5,aptos2019,7,2930,732
0.6682427927716439,0.7148005202479728,0.2568306010928962,"[0.9833795013850416, 0.6756756756756757, 0.7, 0.47368421052631576, 0.5084745762711864]",B5,aptos2019,8,2930,732
0.5969253016436207,0.6743134062101721,0.2978142076502732,"[0.9695290858725761, 0.6081081081081081, 0.7185929648241206, 0.23076923076923078, 0.4576271186440678]",B5,aptos2019,9,2930,732
0.6499979965808408,0.7493066968647181,0.22373806275579808,"[0.9861495844875346, 0.6081081081081081, 0.84, 0.2564102564102564, 0.559322033898305]",B5,aptos2019,10,2929,733
0.6291658216379095,0.7193728467449289,0.2673942701227831,"[0.9695290858725761, 0.6216216216216216, 0.815, 0.28205128205128205, 0.4576271186440678]",B5,aptos2019,11,2929,733
0.6220073610866137,0.6989474922527996,0.2650273224043716,"[0.9833795013850416, 0.6216216216216216, 0.745, 0.42105263157894735, 0.3389830508474576]",B5,aptos2019,12,2930,732
0.6715928688442421,0.7372150771630145,0.23087431693989072,"[0.9778393351800554, 0.6486486486486487, 0.785, 0.42105263157894735, 0.5254237288135594]",B5,aptos2019,13,2930,732
0.69046047939192,0.7278534443019574,0.24453551912568305,"[0.9806094182825484, 0.6351351351351351, 0.7135678391959799, 0.5128205128205128, 0.6101694915254238]",B5,aptos2019,14,2930,732
0.6654091647690408,0.7593038605542753,0.21828103683492497,"[0.9916897506925207, 0.6891891891891891, 0.83, 0.3076923076923077, 0.5084745762711864]",B5s,aptos2019,0,2929,733
0.625013246988551,0.7103978143663418,0.2660300136425648,"[0.9806094182825484, 0.6621621621621622, 0.76, 0.23076923076923078, 0.4915254237288136]",B5s,aptos2019,1,2929,733
0.6551822328925481,0.7203110477525194,0.24726775956284153,"[0.9750692520775623, 0.6621621621621622, 0.76, 0.42105263157894735, 0.4576271186440678]",B5s,aptos2019,2,2930,732
0.6595565633712026,0.713688929735426,0.26229508196721313,"[0.9695290858725761, 0.6756756756756757, 0.74, 0.42105263157894735, 0.4915254237288136]",B5s,aptos2019,3,2930,732
0.6374074194027758,0.705366131251294,0.26639344262295084,"[0.9778393351800554, 0.581081081081081, 0.7437185929648241, 0.358974358974359, 0.5254237288135594]",B5s,aptos2019,4,2930,732
0.6170748646055467,0.7158276548275644,0.24965893587994542,"[0.9889196675900277, 0.5945945945945946, 0.78, 0.1794871794871795, 0.5423728813559322]",B5s,aptos2019,5,2929,733
0.6673060530075412,0.7394588111699569,0.23328785811732605,"[0.9861495844875346, 0.6351351351351351, 0.78, 0.358974358974359, 0.576271186440678]",B5s,aptos2019,6,2929,733
0.6438860687533865,0.7068203390686074,0.27049180327868855,"[0.9750692520775623, 0.6621621621621622, 0.745, 0.4473684210526316, 0.3898305084745763]",B5s,aptos2019,7,2930,732
0.6459612924347419,0.7015104232249405,0.2581967213114754,"[0.9722991689750693, 0.7432432432432432, 0.69, 0.3157894736842105, 0.5084745762711864]",B5s,aptos2019,8,2930,732
0.5947715462343394,0.6687524537399793,0.296448087431694,"[0.96398891966759, 0.6216216216216216, 0.7085427135678392, 0.20512820512820512, 0.4745762711864407]",B5s,aptos2019,9,2930,732
0.6399771911376212,0.7388845051216207,0.23874488403819918,"[0.9833795013850416, 0.6216216216216216, 0.83, 0.2564102564102564, 0.5084745762711864]",B5s,aptos2019,10,2929,733
0.6379310735504453,0.7235802718577962,0.24693042291950887,"[0.9806094182825484, 0.6756756756756757, 0.785, 0.3076923076923077, 0.4406779661016949]",B5s,aptos2019,11,2929,733
0.6264561170870857,0.7059206436194742,0.25546448087431695,"[0.9806094182825484, 0.7162162162162162, 0.745, 0.3684210526315789, 0.3220338983050847]",B5s,aptos2019,12,2930,732
0.681815448764883,0.7432750340054637,0.23087431693989072,"[0.9806094182825484, 0.6756756756756757, 0.78, 0.4473684210526316, 0.5254237288135594]",B5s,aptos2019,13,2930,732
0.696387693415015,0.7281779763684906,0.24180327868852458,"[0.9695290858725761, 0.6351351351351351, 0.7286432160804021, 0.5384615384615384, 0.6101694915254238]",B5s,aptos2019,14,2930,732
0.7054436061015009,0.6620945953592652,0.6538461538461539,"[0.6875, 0.9333333333333333, 0.75, 0.7222222222222222, 0.5454545454545454, 0.6842105263157895, 0.6153846153846154]",A0d,oral_diseases,0,412,104
0.6660068732437152,0.6040180602593848,0.6601941747572816,"[0.8125, 1.0, 0.5833333333333334, 0.4444444444444444, 0.5454545454545454, 0.5263157894736842, 0.75]",A0d,oral_diseases,1,413,103
0.7229968861547809,0.691825941624678,0.5339805825242718,"[1.0, 0.8666666666666667, 0.75, 0.7222222222222222, 0.45454545454545453, 0.6842105263157895, 0.5833333333333334]",A0d,oral_diseases,2,413,103
0.6896769896769898,0.6588942234292476,0.5242718446601942,"[0.8666666666666667, 0.8666666666666667, 0.46153846153846156, 0.7222222222222222, 0.36363636363636365, 0.7777777777777778, 0.7692307692307693]",A0d,oral_diseases,3,413,103
0.6864043120622069,0.6470979334684929,0.5728155339805825,"[0.8125, 1.0, 0.5833333333333334, 0.5555555555555556, 0.4, 0.6842105263157895, 0.7692307692307693]",A0d,oral_diseases,4,413,103
0.7056765602818235,0.6636721210998355,0.5865384615384616,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.5, 0.5454545454545454, 0.7894736842105263, 0.6923076923076923]",A0d,oral_diseases,5,412,104
0.7241000227842332,0.6817175908465297,0.6019417475728155,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.631578947368421, 0.75]",A0d,oral_diseases,6,413,103
0.6778907496012759,0.628378848219578,0.5922330097087378,"[0.6875, 0.9333333333333333, 0.5, 0.6666666666666666, 0.5454545454545454, 0.5789473684210527, 0.8333333333333334]",A0d,oral_diseases,7,413,103
0.6915972915972916,0.6379523230272484,0.5242718446601942,"[0.8, 1.0, 0.5384615384615384, 0.6666666666666666, 0.5454545454545454, 0.4444444444444444, 0.8461538461538461]",A0d,oral_diseases,8,413,103
0.7476166377482166,0.705591930146198,0.5631067961165048,"[0.9375, 1.0, 0.6666666666666666, 0.5, 0.7, 0.7368421052631579, 0.6923076923076923]",A0d,oral_diseases,9,413,103
0.73703562519352,0.6863461718091229,0.5673076923076923,"[0.875, 1.0, 0.75, 0.4444444444444444, 0.6363636363636364, 0.6842105263157895, 0.7692307692307693]",A0d,oral_diseases,10,412,104
0.645660552897395,0.5812666218681042,0.7572815533980582,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.4444444444444444, 0.6363636363636364, 0.5263157894736842, 0.5]",A0d,oral_diseases,11,413,103
0.6886534518113466,0.6479332744945325,0.6893203883495146,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.6363636363636364, 0.6842105263157895, 0.5]",A0d,oral_diseases,12,413,103
0.6548784548784549,0.6129603871463002,0.6407766990291263,"[0.8666666666666667, 0.8666666666666667, 0.6153846153846154, 0.6666666666666666, 0.36363636363636365, 0.6666666666666666, 0.5384615384615384]",A0d,oral_diseases,13,413,103
0.71817122935544,0.669546390665867,0.6310679611650486,"[0.6875, 0.9333333333333333, 0.5833333333333334, 0.7222222222222222, 0.7, 0.631578947368421, 0.7692307692307693]",A0d,oral_diseases,14,413,103
0.6869912251491199,0.6398901803014749,0.6826923076923077,"[0.625, 0.8666666666666667, 0.75, 0.7222222222222222, 0.5454545454545454, 0.6842105263157895, 0.6153846153846154]",A2d,oral_diseases,0,412,104
0.6660068732437152,0.6040180602593848,0.6601941747572816,"[0.8125, 1.0, 0.5833333333333334, 0.4444444444444444, 0.5454545454545454, 0.5263157894736842, 0.75]",A2d,oral_diseases,1,413,103
0.7075415812257917,0.6691112454061735,0.5728155339805825,"[1.0, 0.8666666666666667, 0.75, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.5833333333333334]",A2d,oral_diseases,2,413,103
0.6976134976134977,0.6705837136933231,0.5048543689320388,"[0.8666666666666667, 0.8666666666666667, 0.46153846153846156, 0.7222222222222222, 0.36363636363636365, 0.8333333333333334, 0.7692307692307693]",A2d,oral_diseases,3,413,103
0.6864043120622069,0.6471435056798226,0.5922330097087378,"[0.8125, 1.0, 0.5833333333333334, 0.5555555555555556, 0.4, 0.6842105263157895, 0.7692307692307693]",A2d,oral_diseases,4,413,103
0.6981577632893422,0.6514760764447461,0.6442307692307693,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.5, 0.5454545454545454, 0.7368421052631579, 0.6923076923076923]",A2d,oral_diseases,5,412,104
0.7111130097972203,0.670138837370857,0.6116504854368932,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.75]",A2d,oral_diseases,6,413,103
0.658049479760006,0.6051312950606432,0.6310679611650486,"[0.6875, 0.9333333333333333, 0.5, 0.6111111111111112, 0.5454545454545454, 0.5789473684210527, 0.75]",A2d,oral_diseases,7,413,103
0.7025863025863026,0.6494584669811991,0.5339805825242718,"[0.8, 1.0, 0.6153846153846154, 0.6666666666666666, 0.5454545454545454, 0.4444444444444444, 0.8461538461538461]",A2d,oral_diseases,8,413,103
0.7476166377482166,0.705591930146198,0.5631067961165048,"[0.9375, 1.0, 0.6666666666666666, 0.5, 0.7, 0.7368421052631579, 0.6923076923076923]",A2d,oral_diseases,9,413,103
0.7630096511675459,0.7100179872066469,0.5480769230769231,"[0.875, 1.0, 0.75, 0.4444444444444444, 0.8181818181818182, 0.6842105263157895, 0.7692307692307693]",A2d,oral_diseases,10,412,104
0.645660552897395,0.5812666218681042,0.7572815533980582,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.4444444444444444, 0.6363636363636364, 0.5263157894736842, 0.5]",A2d,oral_diseases,11,413,103
0.6811346548188653,0.6365851309046614,0.6990291262135923,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.6363636363636364, 0.631578947368421, 0.5]",A2d,oral_diseases,12,413,103
0.6628149628149629,0.6244165511593774,0.6213592233009708,"[0.8666666666666667, 0.8666666666666667, 0.6153846153846154, 0.7222222222222222, 0.36363636363636365, 0.6666666666666666, 0.5384615384615384]",A2d,oral_diseases,13,413,103
0.71817122935544,0.669546390665867,0.6310679611650486,"[0.6875, 0.9333333333333333, 0.5833333333333334, 0.7222222222222222, 0.7, 0.631578947368421, 0.7692307692307693]",A2d,oral_diseases,14,413,103
0.6452128113732415,0.7147681212415369,0.2673942701227831,"[0.9833795013850416, 0.5945945945945946, 0.755, 0.38461538461538464, 0.5084745762711864]",B0d,aptos2019,0,2929,733
0.6254897884807271,0.6955745285396729,0.2592087312414734,"[0.9833795013850416, 0.5405405405405406, 0.72, 0.2564102564102564, 0.6271186440677966]",B0d,aptos2019,1,2929,733
0.672061542034076,0.710806005617019,0.26366120218579236,"[0.9695290858725761, 0.6216216216216216, 0.725, 0.5526315789473685, 0.4915254237288136]",B0d,aptos2019,2,2930,732
0.6249031156138533,0.6936451724839096,0.2718579234972678,"[0.9722991689750693, 0.5540540540540541, 0.74, 0.3157894736842105, 0.5423728813559322]",B0d,aptos2019,3,2930,732
0.597586598604718,0.6807550412972191,0.2814207650273224,"[0.9889196675900277, 0.44594594594594594, 0.7286432160804021, 0.28205128205128205, 0.5423728813559322]",B0d,aptos2019,4,2930,732
0.6054022942067921,0.6880892158651729,0.27694406548431105,"[0.9833795013850416, 0.5945945945945946, 0.735, 0.2564102564102564, 0.4576271186440678]",B0d,aptos2019,5,2929,733
0.6526229899555408,0.7098239126640835,0.24283765347885403,"[0.9778393351800554, 0.527027027027027, 0.73, 0.3333333333333333, 0.6949152542372882]",B0d,aptos2019,6,2929,733
0.619692439563842,0.6826220772541653,0.2827868852459016,"[0.9833795013850416, 0.47297297297297297, 0.705, 0.39473684210526316, 0.5423728813559322]",B0d,aptos2019,7,2930,732
0.6134048102753206,0.690473663254013,0.27049180327868855,"[0.9833795013850416, 0.5945945945945946, 0.725, 0.2894736842105263, 0.4745762711864407]",B0d,aptos2019,8,2930,732
0.6276639447903062,0.6994217363428318,0.273224043715847,"[0.9833795013850416, 0.5405405405405406, 0.7386934673366834, 0.3333333333333333, 0.5423728813559322]",B0d,aptos2019,9,2930,732
0.6176578631599055,0.6902867682800495,0.286493860845839,"[0.9778393351800554, 0.4864864864864865, 0.74, 0.3076923076923077, 0.576271186440678]",B0d,aptos2019,10,2929,733
0.6254063479305978,0.6834848702774232,0.29195088676671216,"[0.9667590027700831, 0.581081081081081, 0.72, 0.38461538461538464, 0.4745762711864407]",B0d,aptos2019,11,2929,733
0.6255257955264998,0.6951572635307307,0.2650273224043716,"[0.9778393351800554, 0.6081081081081081, 0.725, 0.34210526315789475, 0.4745762711864407]",B0d,aptos2019,12,2930,732
0.626715369202716,0.6856998931919992,0.29098360655737704,"[0.9806094182825484, 0.6351351351351351, 0.69, 0.42105263157894735, 0.4067796610169492]",B0d,aptos2019,13,2930,732
0.6440748867814003,0.697473187496932,0.26639344262295084,"[0.9861495844875346, 0.5135135135135135, 0.7085427135678392, 0.4358974358974359, 0.576271186440678]",B0d,aptos2019,14,2930,732
0.6625615206411488,0.7022703055702388,0.286493860845839,"[0.9750692520775623, 0.6351351351351351, 0.69, 0.48717948717948717, 0.5254237288135594]",B1d,aptos2019,0,2929,733
0.6327823294551779,0.6871820555328894,0.2755798090040928,"[0.9750692520775623, 0.6216216216216216, 0.675, 0.28205128205128205, 0.6101694915254238]",B1d,aptos2019,1,2929,733
0.6744578111140861,0.7061928708094516,0.26639344262295084,"[0.9667590027700831, 0.6081081081081081, 0.71, 0.5789473684210527, 0.5084745762711864]",B1d,aptos2019,2,2930,732
