dataset,arm,fold,repeat,target_prior,target_prior_source,target_assumed,n_test,exploratory,method,source_prior,bacc,bacc_weighted,bacc_sklearn,acc,acc_weighted,em_prior_l1_err,em_iters,em_min_prior,em_degenerate,changed_vs_raw,changed_vs_argmax_p,rec_0,recw_0,rec_1,recw_1,rec_2,recw_2,rec_3,recw_3,rec_4,recw_4,class_names,em_pi_0,em_pi_1,em_pi_2,em_pi_3,em_pi_4,rec_5,recw_5,rec_6,recw_6,em_pi_5,em_pi_6
aptos2019,B4,4,0,idrid_like,가정 · IDRiD 공개 등급 분포로 알려진 값(413 train + 103 test) — 미검증,True,732,탐색적/exploratory,em,uniform,0.6171267919833037,0.6171267919833037,0.6171267919833037,0.8142076502732241,0.7476865695361531,0.12297662608984392,34.0,0.04596764013876134,0.0,0.11202185792349727,0.09972677595628415,0.9916897506925207,0.9916897506925206,0.3108108108108108,0.31081081081081074,0.8391959798994975,0.8391959798994976,0.38461538461538464,0.38461538461538475,0.559322033898305,0.5593220338983051,no_dr|mild|moderate|severe|proliferative,0.3354257360382546,0.04596764013876134,0.3626624978354204,0.12122621735895227,0.13471790862861124,,,,,,
aptos2019,B4,4,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,raw,none,0.6698928076051497,0.6698928076051498,0.6698928076051497,0.7950819672131147,0.8013426328002962,,,,,0.0,0.0273224043715847,0.9833795013850416,0.9833795013850414,0.6351351351351351,0.6351351351351351,0.6331658291457286,0.6331658291457285,0.5384615384615384,0.5384615384615388,0.559322033898305,0.5593220338983051,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B4,4,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,argmax_p,none,0.660220445654447,0.6602204456544469,0.660220445654447,0.7978142076502732,0.8094319678737474,,,,,0.0273224043715847,0.0,0.9833795013850416,0.9833795013850414,0.6216216216216216,0.6216216216216216,0.6582914572864321,0.6582914572864319,0.46153846153846156,0.46153846153846173,0.576271186440678,0.5762711864406781,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B4,4,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,oracle,train,0.6382839895022622,0.6382839895022622,0.6382839895022622,0.8114754098360656,0.8424375764468405,,,,,0.0778688524590164,0.06557377049180328,0.9889196675900277,0.9889196675900277,0.4864864864864865,0.4864864864864864,0.7638190954773869,0.7638190954773867,0.358974358974359,0.35897435897435914,0.5932203389830508,0.5932203389830509,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B4,4,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,oracle,uniform,0.5855511931391588,0.5855511931391588,0.5855511931391588,0.8155737704918032,0.8707500262634973,,,,,0.15163934426229508,0.14344262295081966,0.9916897506925207,0.9916897506925209,0.32432432432432434,0.32432432432432434,0.8894472361809045,0.8894472361809043,0.23076923076923078,0.2307692307692309,0.4915254237288136,0.4915254237288137,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B4,4,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,em,train,0.666095026871844,0.666095026871844,0.666095026871844,0.7745901639344263,0.7713971568027166,0.32691716040756535,32.0,0.09522188652135374,0.0,0.05327868852459016,0.05327868852459016,0.9833795013850416,0.9833795013850414,0.6351351351351351,0.6351351351351351,0.5376884422110553,0.537688442211055,0.5641025641025641,0.5641025641025643,0.6101694915254238,0.6101694915254239,no_dr|mild|moderate|severe|proliferative,0.49300630759021197,0.10618486589575493,0.20146515533010692,0.10412178466257237,0.09522188652135374,,,,,,
aptos2019,B4,4,0,ddr_like,가정 · DDR 등급 분포로 알려진 값(ungradable 1151 제외) — 미검증,True,732,탐색적/exploratory,em,uniform,0.5927925280186847,0.5927925280186847,0.5927925280186847,0.8142076502732241,0.8663266196025013,0.04529315483908132,36.0,0.034000936386248196,0.0,0.14344262295081966,0.13524590163934427,0.9916897506925207,0.9916897506925209,0.32432432432432434,0.32432432432432434,0.8743718592964824,0.8743718592964822,0.28205128205128205,0.2820512820512822,0.4915254237288136,0.4915254237288137,no_dr|mild|moderate|severe|proliferative,0.5078917678500949,0.04616019325111316,0.3525123696921039,0.034000936386248196,0.05943473282043985,,,,,,
aptos2019,B4,4,0,uniform,정의상 균등,False,732,탐색적/exploratory,raw,none,0.6698928076051497,0.6698928076051498,0.6698928076051497,0.7950819672131147,0.6698928076051498,,,,,0.0,0.0273224043715847,0.9833795013850416,0.9833795013850416,0.6351351351351351,0.6351351351351352,0.6331658291457286,0.6331658291457288,0.5384615384615384,0.5384615384615384,0.559322033898305,0.5593220338983049,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B4,4,0,uniform,정의상 균등,False,732,탐색적/exploratory,argmax_p,none,0.660220445654447,0.660220445654447,0.660220445654447,0.7978142076502732,0.6602204456544469,,,,,0.0273224043715847,0.0,0.9833795013850416,0.9833795013850416,0.6216216216216216,0.6216216216216216,0.6582914572864321,0.6582914572864325,0.46153846153846156,0.4615384615384615,0.576271186440678,0.5762711864406779,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B4,4,0,uniform,정의상 균등,False,732,탐색적/exploratory,oracle,train,0.6545431183844623,0.6545431183844623,0.6545431183844623,0.7418032786885246,0.6545431183844622,,,,,0.1051912568306011,0.10792349726775956,0.9667590027700831,0.9667590027700831,0.6756756756756757,0.6756756756756758,0.4221105527638191,0.42211055276381915,0.5641025641025641,0.5641025641025641,0.6440677966101694,0.6440677966101693,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
aptos2019,B4,4,0,uniform,정의상 균등,False,732,탐색적/exploratory,oracle,uniform,0.660220445654447,0.660220445654447,0.660220445654447,0.7978142076502732,0.6602204456544469,,,,,0.0273224043715847,0.0,0.9833795013850416,0.9833795013850416,0.6216216216216216,0.6216216216216216,0.6582914572864321,0.6582914572864325,0.46153846153846156,0.4615384615384615,0.576271186440678,0.5762711864406779,no_dr|mild|moderate|severe|proliferative,,,,,,,,,,,
