dataset,task,scenario,prevalence,strategy,strategy_kind,p_t,exchange_rate_w,n_folds,nb,nb_se_nb,nb_ci_lo,nb_ci_hi,nb_per_1000,nb_per_1000_lo,nb_per_1000_hi,mean_tp_rate,mean_fp_rate,exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.01,0.010101010101010102,15,0.271563047482202,0.002539535702987718,0.26611628511294194,0.27700980985146206,271.563047482202,266.11628511294197,277.0098098514621,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.015,0.015228426395939085,15,0.2713292687315903,0.0025382013765714523,0.2658853682078652,0.2767731692553154,271.3292687315903,265.88536820786516,276.7731692553154,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.02,0.020408163265306124,15,0.27109310448352336,0.002537042133549237,0.26565169028880037,0.27653451867824635,271.09310448352335,265.65169028880035,276.53451867824634,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.025,0.025641025641025644,15,0.2708545180380403,0.0025360638493472543,0.26541520205425073,0.27629383402182983,270.8545180380403,265.41520205425076,276.2938340218298,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.03,0.030927835051546393,15,0.27061347193848023,0.0025352725475078167,0.265175853128342,0.27605109074861844,270.61347193848025,265.175853128342,276.05109074861844,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.035,0.036269430051813475,15,0.270369927951878,0.002534674401769473,0.26493359203675676,0.2758062638669992,270.36992795187797,264.93359203675675,275.8062638669992,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.04,0.04166666666666667,15,0.27012384704874864,0.0025342757380808338,0.2646883661821998,0.27555932791529747,270.12384704874864,264.68836618219984,275.55932791529744,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.045,0.04712041884816754,15,0.26987518938223587,0.0025340830365426638,0.2644401218193808,0.2753102569450909,269.8751893822359,264.4401218193808,275.31025694509094,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.05,0.052631578947368425,15,0.26962391426660176,0.0025341029332728218,0.26418880402950473,0.2750590245036988,269.6239142666018,264.18880402950475,275.05902450369877,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.055,0.058201058201058205,15,0.26936998015503505,0.002534342222188787,0.2639343566942565,0.2748056036158136,269.369980155035,263.9343566942565,274.8056036158136,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.06,0.06382978723404255,15,0.2691133446167496,0.002534807856702531,0.26367672246926455,0.2745499667642346,269.1133446167496,263.6767224692645,274.5499667642346,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.065,0.06951871657754011,15,0.2688539643133487,0.002535506951323035,0.263415842757028,0.27429208586966936,268.8539643133487,263.41584275702803,274.29208586966934,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.07,0.07526881720430109,15,0.2685917949744274,0.00253644678316161,0.26315165767929044,0.2740319322695644,268.59179497442744,263.15165767929045,274.0319322695644,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.075,0.08108108108108107,15,0.26832679137238263,0.0025376347933359655,0.2628841060488386,0.27376947669592666,268.3267913723826,262.8841060488386,273.76947669592664,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.08,0.08695652173913043,15,0.2680589072964026,0.0025390785882689437,0.26261312534070624,0.2735046892520989,268.0589072964026,262.61312534070623,273.5046892520989,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.085,0.09289617486338798,15,0.2677880955256031,0.002540785940878659,0.2623386516627579,0.27323753938844836,267.7880955256031,262.33865166275785,273.23753938844834,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.09,0.0989010989010989,15,0.2675143078012784,0.002542764791657147,0.26206061972562605,0.2729679958769307,267.5143078012784,262.06061972562605,272.96799587693073,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.095,0.10497237569060773,15,0.2672374947982318,0.0025450232496352326,0.2617789628119728,0.27269602678449073,267.23749479823175,261.7789628119728,272.69602678449075,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.1,0.11111111111111112,15,0.2669576060951514,0.002547569593232029,0.2614936127450432,0.2724215994452596,266.9576060951514,261.4936127450432,272.42159944525963,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.105,0.11731843575418993,15,0.26667459014399186,0.00255041227098839,0.26120449985647376,0.27214468043150997,266.67459014399185,261.2044998564738,272.14468043151,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.11,0.12359550561797752,15,0.2663883942383249,0.0025535599021841776,0.2609115529533196,0.2718652355233302,266.3883942383249,260.9115529533196,271.86523552333017,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.115,0.12994350282485875,15,0.26609896448061654,0.002557021277340397,0.2606146992842543,0.2715832296769788,266.09896448061653,260.6146992842543,271.58322967697876,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.12,0.13636363636363635,15,0.2658062457483888,0.0025608053586081234,0.2603138645048975,0.27129862699188007,265.8062457483888,260.31386450489754,271.29862699188004,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.125,0.14285714285714285,15,0.2655101816592212,0.002564921280047238,0.2600089726422188,0.2710113906762236,265.5101816592212,260.0089726422188,271.0113906762236,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.13,0.14942528735632185,15,0.265210714534546,0.002569378347799024,0.25969994605796237,0.2707214830111296,265.21071453454596,259.6999460579624,270.7214830111296,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.135,0.15606936416184972,15,0.2649077853621867,0.0025741860401581915,0.25938670541103154,0.2704288653133418,264.9077853621867,259.3867054110315,270.4288653133418,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.14,0.16279069767441862,15,0.26460133375759065,0.002579354007550772,0.2590691696187683,0.270133497896413,264.6013337575906,259.0691696187683,270.133497896413,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.145,0.1695906432748538,15,0.2642912979237011,0.0025848920724260522,0.25874725581705743,0.26983534003034476,264.2912979237011,258.7472558170574,269.83534003034475,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.15,0.17647058823529413,15,0.2639776146094128,0.0025908102290717826,0.2584208793191784,0.26953434989964725,263.97761460941285,258.4208793191784,269.5343498996472,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.155,0.1834319526627219,15,0.26366021906655307,0.002597118643363756,0.2580899535733233,0.2692304845597828,263.66021906655305,258.0899535733233,269.23048455978284,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.16,0.1904761904761905,15,0.26333904500532596,0.0026038276524618684,0.2577543901186935,0.2689236998919584,263.33904500532594,257.7543901186935,268.9236998919584,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.165,0.1976047904191617,15,0.263014024548156,0.002610947764466784,0.25741409854007885,0.2686139505562331,263.014024548156,257.41409854007884,268.6139505562331,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.17,0.20481927710843376,15,0.26268508818186354,0.0026184896580525676,0.25706898642082193,0.26830118994290514,262.68508818186353,257.06898642082194,268.3011899429051,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.175,0.21212121212121213,15,0.2623521647081008,0.0026264641820923826,0.25671895929405614,0.26798537012214546,262.3521647081008,256.71895929405616,267.98537012214547,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.18,0.2195121951219512,15,0.26201518119197514,0.0026348823552959505,0.2563639205921069,0.2676664417918434,262.01518119197516,256.36392059210687,267.6664417918434,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.185,0.22699386503067487,15,0.2616740629087805,0.0026437553658789884,0.25600377159393195,0.267344354223629,261.67406290878046,256.00377159393196,267.344354223629,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.19,0.2345679012345679,15,0.2613287332887563,0.002653094571286513,0.255638411370474,0.26701905520703856,261.32873328875627,255.638411370474,267.01905520703855,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.195,0.24223602484472054,15,0.2609791138597876,0.0026629114979933527,0.25526773672778824,0.266690490991787,260.9791138597876,255.26773672778825,266.690490991787,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.2,0.25,15,0.2606251241879568,0.002673217841406812,0.25489164214780313,0.2663586062281105,260.6251241879568,254.89164214780314,266.3586062281105,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.205,0.2578616352201258,15,0.2602666818158515,0.002684025465897905,0.2545100197265613,0.2660233439051417,260.2666818158515,254.5100197265613,266.0233439051417,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.21,0.26582278481012656,15,0.25990370219852965,0.002695346404988876,0.2541227591097824,0.2656846452872769,259.90370219852963,254.12275910978238,265.6846452872769,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.215,0.27388535031847133,15,0.259536098637038,0.0027071928617262227,0.2537297474255815,0.26534244984849453,259.53609863703804,253.7297474255815,265.34244984849454,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.22,0.28205128205128205,15,0.2591637822093735,0.002719577209269528,0.2533308692141676,0.26499669520457947,259.16378220937355,253.3308692141676,264.99669520457945,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.225,0.2903225806451613,15,0.25878666169877135,0.002732511991727716,0.252926006354338,0.2646473170432047,258.78666169877135,252.92600635433797,264.64731704320474,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.23,0.2987012987012987,15,0.2584046435192003,0.0027460099252753344,0.2525150379865796,0.264294249051821,258.4046435192003,252.51503798657959,264.294249051821,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.235,0.3071895424836601,15,0.25801763163793556,0.0027600838995824567,0.2520978404325748,0.2639374228432963,258.01763163793555,252.09784043257483,263.9374228432963,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.24,0.3157894736842105,15,0.2576255274950752,0.0027747469795926156,0.25167428711090484,0.2635767678792456,257.62552749507523,251.67428711090483,263.5767678792456,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.245,0.32450331125827814,15,0.2572282299198591,0.0027900124076839544,0.25124424844873305,0.26321221139098516,257.22822991985913,251.24424844873306,263.21221139098515,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B0d,arm,0.25,0.3333333333333333,15,0.25682563504364014,0.002805893606249386,0.2508075917892428,0.2628436782980375,256.82563504364015,250.8075917892428,262.8436782980375,0.272023591620907,0.045593869731800775,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.01,0.010101010101010102,15,0.2682776563495533,0.0027739336659509373,0.2623281603496547,0.2742271523494519,268.2776563495533,262.32816034965475,274.2271523494519,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.015,0.015228426395939085,15,0.26804882820777803,0.0027746468411113737,0.26209780259928916,0.2739998538162669,268.04882820777806,262.09780259928914,273.9998538162669,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.02,0.020408163265306124,15,0.2678176650849643,0.002775552409986903,0.2618646972244062,0.2737706329455224,267.8176650849643,261.8646972244062,273.7706329455224,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.025,0.025641025641025644,15,0.26758413105832685,0.002776656009978508,0.261628796211198,0.2735394659054557,267.5841310583268,261.628796211198,273.5394659054557,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.03,0.030927835051546393,15,0.2673481894644044,0.002777963407361992,0.2613900505287716,0.2733063284000372,267.3481894644044,261.3900505287716,273.3063284000372,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.035,0.036269430051813475,15,0.26710980287987146,0.002779480499051895,0.26114841010617784,0.2730711956535651,267.10980287987144,261.14841010617783,273.0711956535651,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.04,0.04166666666666667,15,0.26686893310174953,0.002781213314336464,0.2609038238089009,0.27283404239459813,266.8689331017495,260.90382380890094,272.83404239459816,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.045,0.04712041884816754,15,0.2666255411269981,0.0027831680165822242,0.26065623941479393,0.27259484283920227,266.6255411269981,260.65623941479396,272.5948428392023,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.05,0.052631578947368425,15,0.26637958713145987,0.002785350904906528,0.26040560358943654,0.2723535706734832,266.37958713145986,260.40560358943657,272.3535706734832,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.055,0.058201058201058205,15,0.26613103044813813,0.0027877684158165933,0.260151861860897,0.27211019903537925,266.1310304481381,260.151861860897,272.11019903537925,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.06,0.06382978723404255,15,0.265879829544781,0.0027904271248141168,0.25989495859387496,0.27186470049568706,265.879829544781,259.89495859387495,271.8647004956871,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.065,0.06951871657754011,15,0.2656259420007463,0.002793333747964316,0.2596348369632009,0.2716170470382917,265.6259420007463,259.6348369632009,271.61704703829173,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.07,0.07526881720430109,15,0.26536932448311984,0.002796495143429113,0.2593714389266663,0.27136721003957337,265.36932448311984,259.3714389266663,271.36721003957337,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.075,0.08108108108108107,15,0.2651099327220595,0.0027999183129638144,0.25910470519715745,0.2711151602469616,265.1099327220595,259.10470519715744,271.1151602469616,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.08,0.08695652173913043,15,0.2648477214853356,0.002803610403377742,0.25883457521406317,0.270860867756608,264.84772148533557,258.8345752140632,270.860867756608,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.085,0.09289617486338798,15,0.2645826445520354,0.002807578707958944,0.2585609871139236,0.2706043019901472,264.5826445520354,258.5609871139236,270.6043019901472,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.09,0.0989010989010989,15,0.26431465468540216,0.0028118306678640596,0.2582838777002883,0.270345431670516,264.31465468540216,258.2838777002883,270.345431670516,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.095,0.10497237569060773,15,0.26404370360477303,0.002816373873474679,0.25800318241274506,0.270084224796801,264.04370360477304,258.00318241274505,270.084224796801,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.1,0.11111111111111112,15,0.2637697419565814,0.0028212160657218894,0.25771883529508127,0.2698206486180816,263.7697419565814,257.71883529508125,269.8206486180816,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.105,0.11731843575418993,15,0.2634927192843876,0.002826365137381544,0.2574307689625367,0.26955466960623853,263.4927192843876,257.4307689625367,269.5546696062385,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.11,0.12359550561797752,15,0.26321258399789954,0.002831829134343067,0.2571389145681027,0.26928625342769635,263.2125839978995,257.13891456810273,269.28625342769635,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.115,0.12994350282485875,15,0.2629292833409426,0.0028376162568553736,0.25684320176782005,0.2690153649140652,262.9292833409426,256.84320176782006,269.0153649140652,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.12,0.13636363636363635,15,0.2626427633583384,0.00284373486075412,0.2565435586850252,0.2687419680316516,262.6427633583384,256.54355868502523,268.7419680316516,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.125,0.14285714285714285,15,0.26235296886164744,0.002850193458675027,0.2562399118734908,0.26846602584980406,262.3529688616474,256.2399118734908,268.46602584980405,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.13,0.14942528735632185,15,0.26205984339373,0.002857000721258937,0.2559321862794023,0.26818750050805773,262.05984339373003,255.9321862794023,268.1875005080577,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.135,0.15606936416184972,15,0.26176332919207945,0.002864165478354865,0.2556203052021102,0.2679063531820487,261.7633291920794,255.62030520211022,267.9063531820487,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.14,0.16279069767441862,15,0.26146336715087487,0.0028716967202279974,0.25530419025359263,0.2676225440481571,261.4633671508749,255.30419025359262,267.6225440481571,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.145,0.1695906432748538,15,0.261159896781703,0.002879603598780757,0.2549837613165578,0.26733603224684815,261.15989678170297,254.9837613165578,267.33603224684816,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.15,0.17647058823529413,15,0.2608528561728937,0.0028878954287952447,0.254658936501115,0.26704677584467246,260.8528561728937,254.658936501115,267.0467758446725,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.155,0.1834319526627219,15,0.2605421819474122,0.002896581689206897,0.25432963209993475,0.2667547317948896,260.5421819474122,254.32963209993474,266.7547317948896,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.16,0.1904761904761905,15,0.2602278092192464,0.002905672024419588,0.25399576254181605,0.2664598558966767,260.22780921924635,253.99576254181605,266.4598558966767,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.165,0.1976047904191617,15,0.25990967154822825,0.002915176245673458,0.2536572403435736,0.2661621027528829,259.90967154822823,253.65724034357362,266.1621027528829,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.17,0.20481927710843376,15,0.25958770089322203,0.00292510433247764,0.25331397606015327,0.2658614257262908,259.587700893222,253.31397606015327,265.8614257262908,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.175,0.21212121212121213,15,0.25926182756360955,0.0029354664341209582,0.25296587823287736,0.26555777689434173,259.26182756360953,252.96587823287737,265.5577768943417,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.18,0.2195121951219512,15,0.2589319801690018,0.00294627287127455,0.2526128533357188,0.2652511070022848,258.9319801690018,252.61285333571882,265.2511070022848,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.185,0.22699386503067487,15,0.2585980855670983,0.0029575341377013203,0.25225480571949405,0.26494136541470253,258.5980855670983,252.25480571949404,264.94136541470255,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.19,0.2345679012345679,15,0.2582600688096158,0.0029692609020880146,0.25189163755386257,0.264628500065369,258.26006880961575,251.89163755386258,264.628500065369,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.195,0.24223602484472054,15,0.25791785308620185,0.0029814640100166365,0.25152324876701215,0.26431245740539155,257.91785308620183,251.52324876701215,264.31245740539157,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.2,0.25,15,0.25757135966624517,0.002994154486092751,0.25114953698290404,0.2639931823495863,257.57135966624514,251.14953698290404,263.9931823495863,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.205,0.2578616352201258,15,0.2572205078384902,0.003007343536249375,0.25077039745594687,0.26367061822103355,257.2205078384902,250.77039745594686,263.6706182210335,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.21,0.26582278481012656,15,0.25686521484835867,0.0030210425502455148,0.25038572300295886,0.2633447066937585,256.8652148483587,250.38572300295885,263.3447066937585,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.215,0.27388535031847133,15,0.2565053958328752,0.0030352631043798926,0.24999540393227312,0.26301538773347727,256.5053958328752,249.99540393227312,263.01538773347727,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.22,0.28205128205128205,15,0.2561409637530906,0.003050016964440708,0.2495993279698347,0.2626825995363465,256.1409637530906,249.5993279698347,262.68259953634646,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.225,0.2903225806451613,15,0.2557718293238894,0.003065316088913487,0.2491973801821275,0.26234627846565134,255.77182932388942,249.19738018212752,262.3462784656513,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.23,0.2987012987012987,15,0.25539790094106224,0.0030811726324695035,0.248789442895765,0.2620063589863595,255.39790094106223,248.78944289576498,262.0063589863595,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.235,0.3071895424836601,15,0.25501908460551836,0.003097598949758461,0.24837539561356825,0.2616627735974685,255.01908460551837,248.37539561356826,261.66277359746846,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.24,0.3157894736842105,15,0.25463528384450684,0.0031146075995293764,0.2479551149269486,0.2613154527620651,254.63528384450683,247.9551149269486,261.3154527620651,0.26872844778885047,0.04462835249042145,탐색적/exploratory
aptos2019,fundus_referable_ge2,prev_0.30,0.29999999999999993,B1d,arm,0.245,0.32450331125827814,15,0.254246399629707,0.0031322113491046946,0.2475284744244022,0.26096432483501186,254.246399629707,247.52847442440222,260.96432483501184,0.26872844778885047,0.04462835249042145,탐색적/exploratory
