dataset,fold,mode,actual_mode,bacc,baseline_bacc,epoch,lr,inner_bacc,n_train,n_test,ratio,predictions_sha256
aptos2019,5,full,full,0.6489377289377289,0.6972595765816105,15,1e-05,0.6802844340093183,2920,742,0.2541095890410959,f9a43c1ab22f13b66a89b6eb6ba8ff332c1059acfda7e6d528be8f43c66921cb
aptos2019,5,lora_anchor_all,lora_anchor_all,0.6764326069410815,0.6972595765816105,16,1e-05,0.67631988050444,2920,742,0.2541095890410959,e99c7818b17d448a7559efa9dfe74d41075c08cfcdd5ff50f3d3de84dfe2e84f
aptos2019,5,lora_anchor_oof,lora_anchor_oof,0.7131147948097101,0.6972595765816105,6,0.0001,0.6771767123908538,2920,742,0.2541095890410959,5a8643aadad53f5be6d311cbcd2e4ba5b4c2573579cd121c310c30324b5f460d
aptos2019,5,selected_training,full,0.6489377289377289,0.6972595765816105,15,1e-05,0.6802844340093183,2920,742,0.2541095890410959,f9a43c1ab22f13b66a89b6eb6ba8ff332c1059acfda7e6d528be8f43c66921cb
aptos2019,6,lora,lora,0.7054998927664462,0.6922911622402285,19,1e-05,0.694744817239925,2923,739,0.2528224426958604,1832180c06941f89509ce28519a5119a16375344fe66f28004beae90a07c85ef
aptos2019,6,last2,last2,0.7056842722377528,0.6922911622402285,8,0.0001,0.6909697253036503,2923,739,0.2528224426958604,18c4d9b60f774ea3ef1b4a1c7d715c792a1e3a11e9ffd2b9edc6d8e468f4fb7a
aptos2019,6,full,full,0.7441046806072273,0.6922911622402285,4,1e-05,0.6978190017484099,2923,739,0.2528224426958604,cabe8589ce5cab09f2a72c0072a83cd5dc827ec1a31bea45b4ff97d30fbd4b90
aptos2019,6,lora_anchor_all,lora_anchor_all,0.7106918507597625,0.6922911622402285,12,0.0001,0.6983535589888238,2923,739,0.2528224426958604,455fcc9137bd9b5161ac25e4857d2415609cc761ceffb84fc5de6e8f866258bc
aptos2019,6,lora_anchor_oof,lora_anchor_oof,0.7282252618415607,0.6922911622402285,12,0.0001,0.6974581493982361,2923,739,0.2528224426958604,79be5f08c35c7f23125a3188d2a576843a8c69bed56a097b29b0838d2be120ff
aptos2019,6,selected_training,full,0.7441046806072273,0.6922911622402285,4,1e-05,0.6978190017484099,2923,739,0.2528224426958604,cabe8589ce5cab09f2a72c0072a83cd5dc827ec1a31bea45b4ff97d30fbd4b90
aptos2019,7,lora,lora,0.6986921293585142,0.6909150591357593,12,1e-05,0.6691272033537383,2937,725,0.24685052774940416,2f5311517888068acb20ec92cec9146a001b574bad37b569f744d48b24741b71
aptos2019,7,last2,last2,0.6947707619633595,0.6909150591357593,17,0.0001,0.6697325168312651,2937,725,0.24685052774940416,017b4069de6bc812c8f0a8551cfd409c92a524dd0c5cf8b731234c0f14d8f294
aptos2019,7,full,full,0.6909150591357593,0.6909150591357593,0,1e-05,0.6653579592745101,2937,725,0.24685052774940416,6b24df6e53bc435a9b91903600764f04977a409c03543b25b46e54d1d731260c
aptos2019,7,lora_anchor_all,lora_anchor_all,0.6929849697341012,0.6909150591357593,7,0.0001,0.6685679971199928,2937,725,0.24685052774940416,6edae47b608ef16c9cec690d33de998a7b6d1dd858fe1ac09cbeed26d90499db
aptos2019,7,lora_anchor_oof,lora_anchor_oof,0.6985006180165796,0.6909150591357593,7,0.0001,0.6725535727674868,2937,725,0.24685052774940416,975ad88772c5a91402933f69d8d6cf1f40aaed799b5295853679d1d14ad88b0c
aptos2019,7,selected_training,last2,0.6947707619633595,0.6909150591357593,17,0.0001,0.6697325168312651,2937,725,0.24685052774940416,017b4069de6bc812c8f0a8551cfd409c92a524dd0c5cf8b731234c0f14d8f294
aptos2019,8,lora,lora,0.6839661607968279,0.6777761514758115,11,1e-05,0.6695054599834084,2938,724,0.24642614023144996,a7ad1fe07d794d484cdb61b428dbbe5bf1aaaac3427e8e5835937f45514d8d8a
aptos2019,8,last2,last2,0.6891726047116867,0.6777761514758115,10,1e-05,0.6820516995558964,2938,724,0.24642614023144996,c035ad781ce5dd8559b06eb786b30d01dd395cfe67416c2175c09d0894f4fe51
aptos2019,8,full,full,0.6767847037325708,0.6777761514758115,8,1e-05,0.6792625211577902,2938,724,0.24642614023144996,1377a70fc59fa7226422ca8e2837549d50ba8fbb8811c113844796a082ec9e8b
aptos2019,8,lora_anchor_all,lora_anchor_all,0.6862095380500983,0.6777761514758115,1,0.0001,0.6740557193857346,2938,724,0.24642614023144996,ee21223f5c7614306fffbdddb0ed64af190d25277dfe572b5412cbffe0c009a1
aptos2019,8,lora_anchor_oof,lora_anchor_oof,0.7088261535632125,0.6777761514758115,4,0.0001,0.6704835310842414,2938,724,0.24642614023144996,9863331ee8051a0094921508bf3f13c497e83a6046f1671f743a5489f69e7d8d
aptos2019,8,selected_training,last2,0.6891726047116867,0.6777761514758115,10,1e-05,0.6820516995558964,2938,724,0.24642614023144996,c035ad781ce5dd8559b06eb786b30d01dd395cfe67416c2175c09d0894f4fe51
aptos2019,9,lora,lora,0.6841718588729813,0.6825152372208718,7,1e-05,0.6880527793136473,2930,732,0.24982935153583619,c8ec6538946a20c550779ad0e0657d96f39545fcfd7e282f0ef2ed61089894f0
aptos2019,9,last2,last2,0.6262168294401749,0.6825152372208718,8,0.0001,0.6874675452007569,2930,732,0.24982935153583619,1b25cd9041014dbea5be9a1674357c19cd1976f442e40115e5cd330fdc292636
aptos2019,9,full,full,0.6825152372208718,0.6825152372208718,0,1e-05,0.6842523102300048,2930,732,0.24982935153583619,2b68907e634df5ef7b019e0013495a00e4f45b876a9ca8b9feae2fc118d576c6
aptos2019,9,lora_anchor_all,lora_anchor_all,0.6920255024737161,0.6825152372208718,7,0.0001,0.6916244786479092,2930,732,0.24982935153583619,769a7730fbb19d29dc7086b5eee77a74dd464fb4a07bcbb55a783fb06a474533
aptos2019,9,lora_anchor_oof,lora_anchor_oof,0.6857910694508258,0.6825152372208718,12,0.0001,0.6880523145284694,2930,732,0.24982935153583619,2d4a1e7eaa341ad54c162ae74df20b9f472e3b4f8305002601207fe7f8ae7e8b
aptos2019,9,selected_training,lora,0.6841718588729813,0.6825152372208718,7,1e-05,0.6880527793136473,2930,732,0.24982935153583619,c8ec6538946a20c550779ad0e0657d96f39545fcfd7e282f0ef2ed61089894f0
aptos2019,10,lora,lora,0.6407560300102348,0.6250047401422949,6,0.0001,0.6988083433443535,2941,721,0.24515470928255695,8ca08264def1a66f2b019a034fdce8fa2dcfef9198aeda24af36b307cd64f4e3
aptos2019,10,last2,last2,0.6231121362448234,0.6250047401422949,13,0.0001,0.6918526730468058,2941,721,0.24515470928255695,dc4e012c1e105f9b2fa7a654b2c7eaa9b8d0de143905304c9b97939dbf605745
aptos2019,10,full,full,0.674075868066915,0.6250047401422949,11,1e-05,0.6931693213582028,2941,721,0.24515470928255695,d884698e4537306bf5943f35f211fef6bcc9ad7f51ff71d045b8b05119453360
aptos2019,10,lora_anchor_all,lora_anchor_all,0.6341913842600531,0.6250047401422949,15,1e-05,0.6847150211806338,2941,721,0.24515470928255695,074cecd188b62f47d2d58910cc7310f78cc2663fefab9b0df2da6486d0545867
aptos2019,10,lora_anchor_oof,lora_anchor_oof,0.6542930119556657,0.6250047401422949,6,0.0001,0.7003568068899654,2941,721,0.24515470928255695,b86cf46ff825b4ee87a39a1bf350ac3e46aa43c9b05e8aac575fee91ef1153d4
aptos2019,10,selected_training,lora,0.6407560300102348,0.6250047401422949,6,0.0001,0.6988083433443535,2941,721,0.24515470928255695,8ca08264def1a66f2b019a034fdce8fa2dcfef9198aeda24af36b307cd64f4e3
aptos2019,11,lora,lora,0.6797306429212311,0.6717448273183942,19,1e-05,0.685255897270879,2926,736,0.25153793574846206,20f4bd8e53e647ca686fbd5f4278ab18e7de2755f7ca1289973ba3fc39881b8e
aptos2019,11,last2,last2,0.667925598395022,0.6717448273183942,15,1e-05,0.6792803020900738,2926,736,0.25153793574846206,6db0e1dfd721d8f0338cbde50e69ca902c667c7eef876b3bf1bbadef58eb9a6d
aptos2019,11,full,full,0.6717448273183942,0.6717448273183942,0,1e-05,0.6748763731681304,2926,736,0.25153793574846206,0a6264769947e5721b9e45daae23c40d97f7bf130e74801cf025406bbace6945
aptos2019,11,lora_anchor_all,lora_anchor_all,0.6718008183598276,0.6717448273183942,9,1e-05,0.6799856068780468,2926,736,0.25153793574846206,a899f61ea9379de1561c0a6d78ac3976ea1cc39da4167684fef3c6e3cd109694
aptos2019,11,lora_anchor_oof,lora_anchor_oof,0.690811963243313,0.6717448273183942,5,0.0001,0.6815521827160755,2926,736,0.25153793574846206,c72e12af19f3b9f6a1f05d6099fabb3a953b42339cd6b04ccaa2d937b647f821
aptos2019,11,selected_training,lora,0.6797306429212311,0.6717448273183942,19,1e-05,0.685255897270879,2926,736,0.25153793574846206,20f4bd8e53e647ca686fbd5f4278ab18e7de2755f7ca1289973ba3fc39881b8e
aptos2019,12,lora,lora,0.709642882311487,0.6853821353065539,9,0.0001,0.6811738476126729,2929,733,0.2502560600887675,e4fb3654958ac99c2927c16d28bc24f40bee7be8d8ae663b41d0b3fef4273ec5
aptos2019,12,last2,last2,0.6389271200375851,0.6853821353065539,7,0.0001,0.6764147035974998,2929,733,0.2502560600887675,b54b2e91789b2af290b7601b895b67d3f780470679a37d02f1c34940a9ad6c9b
aptos2019,12,full,full,0.6173075522668545,0.6853821353065539,14,1e-05,0.6720973932860405,2929,733,0.2502560600887675,14ef6482fc10c79c436b9819acaa6a2ab38aef2c86f074af4a95346ae1bafc7d
aptos2019,12,lora_anchor_all,lora_anchor_all,0.6952495301855767,0.6853821353065539,11,0.0001,0.6791681588340642,2929,733,0.2502560600887675,6477abad97f1f8dcf928fc950d7526feafbd8c1934ef379d0a9645a2d4b8f435
aptos2019,12,lora_anchor_oof,lora_anchor_oof,0.6791907446558609,0.6853821353065539,17,1e-05,0.6782788247875051,2929,733,0.2502560600887675,ebf458b55270ad50b6420f65d2e3d26ffa135fc445c0574fdb29b27f8db46871
aptos2019,12,selected_training,lora,0.709642882311487,0.6853821353065539,9,0.0001,0.6811738476126729,2929,733,0.2502560600887675,e4fb3654958ac99c2927c16d28bc24f40bee7be8d8ae663b41d0b3fef4273ec5
aptos2019,13,lora,lora,0.7023433866986196,0.7149998789653068,1,1e-05,0.6741230477880755,2923,739,0.2528224426958604,ab62c9cc097b27645943454b9c6b1b483ffcdc8412770bdc889eefac8b8c17c0
aptos2019,13,last2,last2,0.6958895003250156,0.7149998789653068,1,1e-05,0.6798281332056213,2923,739,0.2528224426958604,74fbc8dc96c63d3f1a96e7fa51c3ed56ba635f5cacca59e5edb73f998222b0de
aptos2019,13,full,full,0.6925276526901918,0.7149998789653068,6,1e-05,0.6720074091701652,2923,739,0.2528224426958604,ebce450527c2130c4691fe1364ab0eb1de8571f2d73862cc394d98c8e9d2eb9f
aptos2019,13,lora_anchor_all,lora_anchor_all,0.7201541669991227,0.7149998789653068,14,0.0001,0.6810713026339776,2923,739,0.2528224426958604,dbe00bae8c99058737e7b4a619b41b77ec3b7bed2e07b46c8e24a6f787f7605a
aptos2019,13,lora_anchor_oof,lora_anchor_oof,0.6727442003190254,0.7149998789653068,14,0.0001,0.6768423529286237,2923,739,0.2528224426958604,d3d8510ac700d8acf2237cda020540b75659f5f06e303a5daef1fbcf0406bb59
aptos2019,13,selected_training,last2,0.6958895003250156,0.7149998789653068,1,1e-05,0.6798281332056213,2923,739,0.2528224426958604,74fbc8dc96c63d3f1a96e7fa51c3ed56ba635f5cacca59e5edb73f998222b0de
aptos2019,14,lora,lora,0.7052339204072805,0.7006955007487478,18,1e-05,0.6784426635474073,2929,733,0.2502560600887675,c573360d918aa877cbdc300b377871998cffaa70845cdc567906ce0c36697f67
aptos2019,14,last2,last2,0.6961332325132525,0.7006955007487478,9,0.0001,0.6901726125081371,2929,733,0.2502560600887675,4c139cbcb16031909ebe3d539fccf0bc4f5408a433311ede73489b1d8ba6124e
aptos2019,14,full,full,0.6623663604207952,0.7006955007487478,16,1e-05,0.6825825480568447,2929,733,0.2502560600887675,54c2d06b9079c3fe122b24fe27d00f20893fdfb47103eb1f43708ea73cba83d5
aptos2019,14,lora_anchor_all,lora_anchor_all,0.7028341861637649,0.7006955007487478,12,0.0001,0.6815538529548713,2929,733,0.2502560600887675,5628abbae0c76b87ef4ea72801a52d837f29546c6f61ff7cb5a8cbe051f996fd
aptos2019,14,lora_anchor_oof,lora_anchor_oof,0.6961422666024439,0.7006955007487478,7,0.0001,0.6836378986347146,2929,733,0.2502560600887675,ddc53c963f649bb260f28c810f3a313b1c4438e44ca578b1c60dd3d71c381c26
aptos2019,14,selected_training,last2,0.6961332325132525,0.7006955007487478,9,0.0001,0.6901726125081371,2929,733,0.2502560600887675,4c139cbcb16031909ebe3d539fccf0bc4f5408a433311ede73489b1d8ba6124e
