cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_l_N500_IR4,hk_l,0.9210858585858586,0.9136751114324745,0.8784137673026562,0.12,0.17129629629629628,"[0.9772727272727273, 0.8888888888888888, 1.0, 0.8181818181818182]",H3,14,rebalance,ldam,400,100,H1
hk_l_N500_IR4,hk_l,0.9853896103896104,0.97154187316403,0.9400921658986175,0.05,0.0349025974025974,"[0.9772727272727273, 0.9642857142857143, 1.0, 1.0]",H4,0,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9715909090909092,0.9708879184861717,0.9140811455847255,0.06,0.08522727272727272,"[0.9772727272727273, 1.0, 1.0, 0.9090909090909091]",H4,1,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9261363636363638,0.941814608713753,0.8225726959093149,0.12,0.22159090909090912,"[0.9772727272727273, 1.0, 1.0, 0.7272727272727273]",H4,2,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.8962542087542087,0.8858100523107605,0.8285714285714285,0.16,0.2039141414141414,"[0.9318181818181818, 0.9259259259259259, 1.0, 0.7272727272727273]",H4,3,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9246632996632997,0.9149862228932613,0.9125534395647105,0.1,0.13215488215488216,"[0.9545454545454546, 0.9259259259259259, 1.0, 0.8181818181818182]",H4,4,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9139610389610391,0.9273487693053093,0.8676470588235294,0.11,0.2086038961038961,"[1.0, 0.9285714285714286, 1.0, 0.7272727272727273]",H4,5,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.976461038961039,0.9574381693806,0.9358092618065108,0.06,0.04383116883116883,"[0.9772727272727273, 0.9285714285714286, 1.0, 1.0]",H4,6,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9545454545454546,0.9299140187017162,0.8375116063138347,0.13,0.10795454545454546,"[0.9090909090909091, 1.0, 1.0, 0.9090909090909091]",H4,7,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9473905723905724,0.9287322304552493,0.8546511627906976,0.12,0.13005050505050503,"[0.9545454545454546, 0.9259259259259259, 1.0, 0.9090909090909091]",H4,8,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9943181818181819,0.9856672848220174,0.9952552666540141,0.01,0.005681818181818182,"[0.9772727272727273, 1.0, 1.0, 1.0]",H4,9,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9618506493506493,0.9301300522911162,0.8921348314606742,0.1,0.0698051948051948,"[0.9545454545454546, 0.8928571428571429, 1.0, 1.0]",H4,10,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9341577540106952,0.9419902327527149,0.9004479840716775,0.08,0.1567513368983957,"[0.9772727272727273, 1.0, 0.9411764705882353, 0.8181818181818182]",H4,11,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9545454545454546,0.9712279319090606,0.9112863479546575,0.06,0.13636363636363635,"[1.0, 1.0, 1.0, 0.8181818181818182]",H4,12,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.9907407407407407,0.9856648890666461,0.9814677538917717,0.02,0.018518518518518517,"[1.0, 0.9629629629629629, 1.0, 1.0]",H4,13,rebalance,logitadj,400,100,H1
hk_l_N500_IR4,hk_l,0.8983585858585859,0.8986668844506043,0.8354953938710283,0.15,0.22243265993265993,"[0.9772727272727273, 0.8888888888888888, 1.0, 0.7272727272727273]",H4,14,rebalance,logitadj,400,100,H1
