cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_l_N500_IR20,hk_l,0.9144230769230769,0.8803471664942414,0.7362924281984334,0.15841584158415842,0.17884615384615385,"[0.9076923076923077, 1.0, 1.0, 0.75]",H3,0,rebalance,ldam,400,101,H1
hk_l_N500_IR20,hk_l,0.9744147157190636,0.9441113833448831,0.953125,0.04,0.0294314381270903,"[0.9846153846153847, 0.9130434782608695, 1.0, 1.0]",H3,1,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.8841145833333333,0.8893207041135877,0.8028211739723949,0.12,0.3111979166666667,"[0.953125, 0.9166666666666666, 1.0, 0.6666666666666666]",H3,2,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.9010416666666666,0.9102245080451621,0.8466257668711656,0.09,0.19401041666666666,"[0.9375, 1.0, 1.0, 0.6666666666666666]",H3,3,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.7664930555555556,0.848047215200288,0.7655150851961857,0.14,0.5017361111111112,"[0.96875, 0.875, 0.8888888888888888, 0.3333333333333333]",H3,4,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.8426282051282051,0.8747805823576246,0.8212653001032296,0.1188118811881188,0.23525641025641025,"[0.9538461538461539, 0.9166666666666666, 1.0, 0.5]",H3,5,rebalance,ldam,400,101,H1
hk_l_N500_IR20,hk_l,0.8077480490523969,0.9040656425966651,0.8813559322033898,0.08,0.3697881828316611,"[0.9846153846153847, 0.9130434782608695, 1.0, 0.3333333333333333]",H3,6,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.8072916666666667,0.8712964089363276,0.6933010492332526,0.16,0.5520833333333334,"[0.9375, 0.9583333333333334, 1.0, 0.3333333333333333]",H3,7,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.9778645833333334,0.9282330096283267,0.8354792560801145,0.09,0.04817708333333333,"[0.953125, 0.9583333333333334, 1.0, 1.0]",H3,8,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.98046875,0.9133536118061603,0.7742345138986877,0.12,0.046875,"[0.921875, 1.0, 1.0, 1.0]",H3,9,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.8673076923076923,0.9248391861233836,0.7623168602444393,0.10891089108910891,0.3355769230769231,"[0.9692307692307692, 1.0, 1.0, 0.5]",H3,10,rebalance,ldam,400,101,H1
hk_l_N500_IR20,hk_l,0.8865663322185061,0.8720348897289133,0.7462686567164178,0.14,0.3063545150501672,"[0.9230769230769231, 0.9565217391304348, 1.0, 0.6666666666666666]",H3,11,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.859375,0.8372425207625047,0.7567606238374589,0.16,0.33984375,"[0.9375, 0.8333333333333334, 1.0, 0.6666666666666666]",H3,12,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.9049479166666666,0.9256538499877369,0.8143963847643642,0.09,0.2734375,"[0.953125, 1.0, 1.0, 0.6666666666666666]",H3,13,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.9791666666666666,0.9626445538223973,0.9615147783251231,0.03,0.03125,"[1.0, 0.9166666666666666, 1.0, 1.0]",H3,14,rebalance,ldam,401,100,H1
hk_l_N500_IR20,hk_l,0.9144230769230769,0.8810605070410559,0.7078109932497589,0.16831683168316833,0.12403846153846154,"[0.9076923076923077, 1.0, 1.0, 0.75]",H4,0,rebalance,logitadj,400,101,H1
hk_l_N500_IR20,hk_l,0.9744147157190636,0.9441113833448831,0.953125,0.04,0.0294314381270903,"[0.9846153846153847, 0.9130434782608695, 1.0, 1.0]",H4,1,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.9817708333333334,0.9449642385084731,0.8954131181831765,0.06,0.03645833333333333,"[0.96875, 0.9583333333333334, 1.0, 1.0]",H4,2,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.9049479166666666,0.9271018635294558,0.8769685039370079,0.07,0.18619791666666666,"[0.953125, 1.0, 1.0, 0.6666666666666666]",H4,3,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.7903645833333334,0.8522128106648363,0.6981743227326267,0.17,0.49609375,"[0.953125, 0.875, 1.0, 0.3333333333333333]",H4,4,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.9051282051282051,0.8938499049154557,0.8573647789860189,0.09900990099009901,0.11025641025641025,"[0.9538461538461539, 0.9166666666666666, 1.0, 0.75]",H4,5,rebalance,logitadj,400,101,H1
hk_l_N500_IR20,hk_l,0.8942586399108138,0.9059261287888243,0.7769230769230769,0.11,0.28779264214046824,"[0.9538461538461539, 0.9565217391304348, 1.0, 0.6666666666666666]",H4,6,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.8151041666666667,0.9051035427535705,0.6873534469282476,0.14,0.5442708333333334,"[0.96875, 0.9583333333333334, 1.0, 0.3333333333333333]",H4,7,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.9739583333333334,0.9122465818374783,0.7804309043502127,0.12,0.05989583333333333,"[0.9375, 0.9583333333333334, 1.0, 1.0]",H4,8,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.9049479166666666,0.9277883936963176,0.7938447945810632,0.1,0.11848958333333333,"[0.953125, 1.0, 1.0, 0.6666666666666666]",H4,9,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.9259615384615385,0.9276419208776123,0.8119719318344552,0.09900990099009901,0.15576923076923077,"[0.9538461538461539, 1.0, 1.0, 0.75]",H4,10,rebalance,logitadj,400,101,H1
hk_l_N500_IR20,hk_l,0.9012820512820513,0.9072059383394052,0.7734375,0.11,0.28076923076923077,"[0.9384615384615385, 1.0, 1.0, 0.6666666666666666]",H4,11,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.9227430555555556,0.8754447204727756,0.8113453031485819,0.13,0.11371527777777778,"[0.96875, 0.8333333333333334, 0.8888888888888888, 1.0]",H4,12,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.9010416666666666,0.9084462293470595,0.8643377988807869,0.08,0.26953125,"[0.9375, 1.0, 1.0, 0.6666666666666666]",H4,13,rebalance,logitadj,401,100,H1
hk_l_N500_IR20,hk_l,0.9752604166666666,0.9439922047966841,0.953810623556582,0.04,0.03515625,"[0.984375, 0.9166666666666666, 1.0, 1.0]",H4,14,rebalance,logitadj,401,100,H1
