cell,task,bacc,mcc,qwk,mae_sample,mae_classmean,per_class_recall,arm,fold,lever,loss,n_train,n_test,base_arm
hk_u_N500_IR1p74,hk_u,0.4462068602693603,0.2549647636488607,0.5658421672555948,0.7422680412371134,0.7350326178451179,"[0.65625, 0.25925925925925924, 0.18181818181818182, 0.6875]",H3,14,rebalance,coral,392,97,H1
hk_u_N500_IR1p74,hk_u,0.5829992018850715,0.4590353919612571,0.45030002608922515,0.6632653061224489,0.7192979122326948,"[0.7272727272727273, 0.38461538461538464, 0.782608695652174, 0.4375]",H4,0,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.5459817834138486,0.4257235547474606,0.4280856538921055,0.6632653061224489,0.7613476247987118,"[0.78125, 0.48148148148148145, 0.6086956521739131, 0.3125]",H4,1,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.5788955733808675,0.4834796355031649,0.41373641428440955,0.6428571428571429,0.752859477124183,"[0.875, 0.5555555555555556, 0.5909090909090909, 0.29411764705882354]",H4,2,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.4312719721727075,0.27003465111656955,0.27337752965806006,0.8775510204081632,0.9900769335511983,"[0.71875, 0.4074074074074074, 0.36363636363636365, 0.23529411764705882]",H4,3,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.555055765993266,0.40767890164050136,0.47405814714405903,0.6597938144329897,0.7035195707070707,"[0.65625, 0.5185185185185185, 0.5454545454545454, 0.5]",H4,4,rebalance,corn,392,97,H1
hk_u_N500_IR1p74,hk_u,0.46500171024627546,0.33867020725833796,0.3076923076923077,0.7551020408163265,0.8742430576669707,"[0.7272727272727273, 0.46153846153846156, 0.6086956521739131, 0.0625]",H4,5,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.5584616545893719,0.4166436422844088,0.5092415551306564,0.6326530612244898,0.6737998188405796,"[0.65625, 0.4444444444444444, 0.6956521739130435, 0.4375]",H4,6,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.5962334744503862,0.4834688538705882,0.573449401523395,0.5510204081632653,0.6328465413943356,"[0.78125, 0.5555555555555556, 0.6363636363636364, 0.4117647058823529]",H4,7,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.4646526539908893,0.2997032313439777,0.2679905265075605,0.8367346938775511,0.9294198108536345,"[0.625, 0.4074074074074074, 0.5909090909090909, 0.23529411764705882]",H4,8,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.4732481060606061,0.3344611868655151,0.31304975416121616,0.7938144329896907,0.9146412037037037,"[0.78125, 0.3333333333333333, 0.5909090909090909, 0.1875]",H4,9,rebalance,corn,392,97,H1
hk_u_N500_IR1p74,hk_u,0.43275723370832064,0.2852060883010232,0.2325863113264689,0.8877551020408163,1.0218198920644572,"[0.7575757575757576, 0.3076923076923077, 0.4782608695652174, 0.1875]",H4,10,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.560071960547504,0.44409015876212077,0.3958130045240841,0.6836734693877551,0.7675498188405796,"[0.78125, 0.4074074074074074, 0.7391304347826086, 0.3125]",H4,11,rebalance,corn,391,98,H1
hk_u_N500_IR1p74,hk_u,0.6082547286591403,0.49960550297699263,0.5681838829835559,0.5408163265306123,0.5999362497524262,"[0.8125, 0.48148148148148145, 0.7272727272727273, 0.4117647058823529]",H4,12,rebalance,corn,391,98,H1
